t,plant,axis,organ,Dry_Mass,CN_ratio,proteins,amino_acids,starch,sucrose,mstruct,structure,AA_consumption_mstruct,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,N_tot,Nstruct,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,WSC_g,age_from_flowering,cytokinins,nitrates,regul_transpiration,senesced_mstruct,sucrose_consumption_mstruct,sum_respi,synthetized_mstruct
2053,1,MS,phloem,NA,97.76523389,NA,0.0767,NA,8.49648,NA,NA,NA,NA,0.031051689,NA,0.358308958,NA,NA,NA,NA,NA,NA,1.0738E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000242757,NA,NA,NA,NA,NA,NA,NA,NA
2053,1,MS,roots,NA,9.368112697,NA,999.26009,NA,0.0313,0.87249,NA,0,0.00142,916.2375179,2196.734347,0.002989528,0.002017215,0.81646,0.00626,0.0001,0,0.00028,0.045182444,0.00436,NA,NA,0.00101,0,NA,NA,0.000644322,0,0.00059,NA,0,NA,NA,1310.86231,0.00006,0.00711,0,8.94E-07,NA,0.00176,1916.62875,0.00908,1.55898,0,0.00166,NA
2054,1,MS,grains,0.810474011,20.18862953,973.57019,NA,19733.73278,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013629983,NA,0.013629983,0,NA,NA,31.75922,0,NA,NA,NA,0.79995,NA,556.28288,0,NA,NA,NA,NA,NA,3035770.802,NA,NA,NA,0,NA,NA,NA
2054,1,MS,phloem,NA,86.13387903,NA,0.08036,NA,7.81144,NA,NA,NA,NA,0.032602555,NA,0.330119802,NA,NA,NA,NA,NA,NA,0.000001125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000223184,NA,NA,NA,NA,NA,NA,NA,NA
2054,1,MS,roots,NA,9.340190326,NA,998.5442,NA,0.03221,0.86926,NA,0,0.0012,918.9832271,2204.890067,0.003087876,0.001932678,0.71599,0.0055,0.00008,0,0.00024,0.045162337,0.00435,NA,NA,0.00103,0,NA,NA,0.000658075,0,0.0006,NA,0,NA,NA,1308.99379,0.00006,0.006,0,9.20E-07,NA,0.00168,1916.62274,0.00797,1.5622,0,0.00169,NA
2055,1,MS,grains,0.811867456,20.21487965,974.36318,NA,19779.64626,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013641085,NA,0.013641085,0,NA,NA,31.73525,0,NA,NA,NA,0.78939,NA,555.86313,0,NA,NA,NA,NA,NA,3041040.331,NA,NA,NA,0,NA,NA,NA
2055,1,MS,phloem,NA,87.17849993,NA,0.07992,NA,7.86607,NA,NA,NA,NA,0.032424044,NA,0.332428524,NA,NA,NA,NA,NA,NA,1.1189E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000224745,NA,NA,NA,NA,NA,NA,NA,NA
2055,1,MS,roots,NA,9.341655332,NA,997.82884,NA,0.03298,0.86926,NA,0,0.00121,918.3248648,2204.883142,0.003161693,0.001840646,0.71547,0.0055,0.00008,0,0.00024,0.045152238,0.00435,NA,NA,0.00105,0,NA,NA,0.000668401,0,0.00061,NA,0,NA,NA,1308.27843,0.00006,0.00606,0,9.42E-07,NA,0.0016,1916.61672,0.00797,1.5622,0,0.00172,NA
2056,1,MS,grains,0.812894795,20.2297753,975.15849,NA,19812.73767,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013652219,NA,0.013652219,0,NA,NA,21.41875,0,NA,NA,NA,0.79354,NA,375.16299,0,NA,NA,NA,NA,NA,3046119.911,NA,NA,NA,0,NA,NA,NA
2056,1,MS,phloem,NA,59.4565602,NA,0.08545,NA,5.64671,NA,NA,NA,NA,0.034738067,NA,0.239121063,NA,NA,NA,NA,NA,NA,1.1963E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000161335,NA,NA,NA,NA,NA,NA,NA,NA
2056,1,MS,roots,NA,9.31662781,NA,997.35981,NA,0.03218,0.86617,NA,0,0.00061,921.1677246,2212.744173,0.003096005,0.001777942,0.46934,0.00361,0.00005,0,0.00012,0.045125614,0.00433,NA,NA,0.00096,0,NA,NA,0.000612775,0,0.00056,NA,0,NA,NA,1306.70643,0.00005,0.00304,0,9.19E-07,NA,0.00154,1916.61262,0.00523,1.56529,0,0.00157,NA
2057,1,MS,grains,0.813829359,20.24311882,975.89082,NA,19842.80887,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013662472,NA,0.013662471,0,NA,NA,21.32816,0,NA,NA,NA,0.73429,NA,373.57626,0,NA,NA,NA,NA,NA,3050618.794,NA,NA,NA,0,NA,NA,NA
2057,1,MS,phloem,NA,63.76947139,NA,0.09291,NA,6.60718,NA,NA,NA,NA,0.037770788,NA,0.279794058,NA,NA,NA,NA,NA,NA,1.3007E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000188777,NA,NA,NA,NA,NA,NA,NA,NA
2057,1,MS,roots,NA,9.317585385,NA,996.89091,NA,0.03207,0.86617,NA,0,0.00079,920.7346456,2212.739532,0.003085422,0.001720217,0.46911,0.00361,0.00005,0,0.00016,0.045118993,0.00433,NA,NA,0.00081,0,NA,NA,0.000524121,0,0.00047,NA,0,NA,NA,1306.23754,0.00006,0.00394,0,9.16E-07,NA,0.00149,1916.6086,0.00523,1.56529,0,0.00134,NA
2058,1,MS,grains,0.814178436,20.2396503,976.56635,NA,19852.59265,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013671929,NA,0.013671929,0,NA,NA,3.6519,0,NA,NA,NA,0.68314,NA,63.96534,0,NA,NA,NA,NA,NA,3054183.105,NA,NA,NA,0,NA,NA,NA
2058,1,MS,phloem,NA,14.0325309,NA,0.10786,NA,1.4116,NA,NA,NA,NA,0.043911127,NA,0.059862464,NA,NA,NA,NA,NA,NA,0.00000151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03E-05,NA,NA,NA,NA,NA,NA,NA,NA
2058,1,MS,roots,NA,9.298872704,NA,996.74827,NA,0.03046,0.86401,NA,0,0.00003,922.9043831,2218.269673,0.002937852,0.001712943,0.14294,0.0011,0.00001,0,0.00001,0.045106976,0.00432,NA,NA,0.00061,0,NA,NA,0.000403439,0,0.00036,NA,0,NA,NA,1305.32371,0.00001,0.00016,0,8.70E-07,NA,0.00148,1916.60718,0.00159,1.56745,0,0.00102,NA
2059,1,MS,grains,0.814374811,20.23289094,977.17554,NA,19857.27093,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013680458,NA,0.013680458,0,NA,NA,3.30441,0,NA,NA,NA,0.61725,NA,57.87888,0,NA,NA,NA,NA,NA,3056928.654,NA,NA,NA,0,NA,NA,NA
2059,1,MS,phloem,NA,14.04884233,NA,0.12128,NA,1.58954,NA,NA,NA,NA,0.049374574,NA,0.067408459,NA,NA,NA,NA,NA,NA,1.6979E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.54E-05,NA,NA,NA,NA,NA,NA,NA,NA
2059,1,MS,roots,NA,9.299163328,NA,996.60559,NA,0.02897,0.86401,NA,0,0.00004,922.7722735,2218.268122,0.002794142,0.001689795,0.14292,0.0011,0.00001,0,0.00001,0.04510496,0.00432,NA,NA,0.00047,0,NA,NA,0.000315252,0,0.00027,NA,0,NA,NA,1305.18102,0.00001,0.00019,0,8.28E-07,NA,0.00146,1916.60584,0.00159,1.56745,0,0.00078,NA
2060,1,MS,grains,0.814475361,20.22400699,977.74623,NA,19858.73402,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013688447,NA,0.013688447,0,NA,NA,0.24513,0,NA,NA,NA,0.57918,NA,4.29353,0,NA,NA,NA,NA,NA,3059123.526,NA,NA,NA,0,NA,NA,NA
2060,1,MS,phloem,NA,3.702909701,NA,0.13514,NA,0.14002,NA,NA,NA,NA,0.055065348,NA,0.005943104,NA,NA,NA,NA,NA,NA,0.000001892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.00E-06,NA,NA,NA,NA,NA,NA,NA,NA
2060,1,MS,roots,NA,9.288351113,NA,996.55516,NA,0.0277,0.86268,NA,0,0,924.1481523,2221.687358,0.00267577,0.0016924,0.05062,0.00039,0,0,0,0.045094246,0.00431,NA,NA,0.00038,0,NA,NA,0.000258795,0,0.00022,NA,0,NA,NA,1304.65689,0,0,0,7.91E-07,NA,0.00146,1916.60525,0.00056,1.56878,0,0.00064,NA
2061,1,MS,grains,0.814537051,20.21431556,978.29907,NA,19858.9013,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013696187,NA,0.013696187,0,NA,NA,0.05606,0,NA,NA,NA,0.55151,NA,0.98192,0,NA,NA,NA,NA,NA,3061124.073,NA,NA,NA,0,NA,NA,NA
2061,1,MS,phloem,NA,3.028153667,NA,0.13805,NA,0.03436,NA,NA,NA,NA,0.056251082,NA,0.001458399,NA,NA,NA,NA,NA,NA,1.9327E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.82E-07,NA,NA,NA,NA,NA,NA,NA,NA
2061,1,MS,roots,NA,9.288453814,NA,996.50471,NA,0.02654,0.86268,NA,0,0,924.1013678,2221.686709,0.002563716,0.001680809,0.05062,0.00039,0,0,0,0.045093532,0.00431,NA,NA,0.00034,0,NA,NA,0.000233222,0,0.0002,NA,0,NA,NA,1304.60644,0,0,0,7.58E-07,NA,0.00145,1916.60469,0.00056,1.56878,0,0.00057,NA
2062,1,MS,grains,0.814591709,20.20517024,978.81603,NA,19858.95177,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013703424,NA,0.013703424,0,NA,NA,0.02417,0,NA,NA,NA,0.52303,NA,0.4234,0,NA,NA,NA,NA,NA,3062803.995,NA,NA,NA,0,NA,NA,NA
2062,1,MS,phloem,NA,2.911790202,NA,0.14911,NA,0.01687,NA,NA,NA,NA,0.060798565,NA,0.000716523,NA,NA,NA,NA,NA,NA,2.0875E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.82E-07,NA,NA,NA,NA,NA,NA,NA,NA
2062,1,MS,roots,NA,9.278646451,NA,996.48128,NA,0.02556,0.86167,NA,0,0,925.1627932,2224.290459,0.002471944,0.001682779,0.02358,0.00018,0,0,0,0.045093199,0.00431,NA,NA,0.00028,0,NA,NA,0.00020086,0,0.00017,NA,0,NA,NA,1304.22099,0,0,0,7.30E-07,NA,0.00145,1916.60436,0.00026,1.56979,0,0.00049,NA
2063,1,MS,grains,0.814645138,20.19610853,979.32765,NA,19858.97845,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013710587,NA,0.013710587,0,NA,NA,0.01443,0,NA,NA,NA,0.50764,NA,0.2527,0,NA,NA,NA,NA,NA,3064429.769,NA,NA,NA,0,NA,NA,NA
2063,1,MS,phloem,NA,2.87446627,NA,0.14829,NA,0.01032,NA,NA,NA,NA,0.060464215,NA,0.000438324,NA,NA,NA,NA,NA,NA,2.0761E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95E-07,NA,NA,NA,NA,NA,NA,NA,NA
2063,1,MS,roots,NA,9.278694168,NA,996.45784,NA,0.02464,0.86167,NA,0,0,925.1410308,2224.290088,0.00238297,0.001671173,0.02358,0.00018,0,0,0,0.045092866,0.00431,NA,NA,0.00027,0,NA,NA,0.000189642,0,0.00016,NA,0,NA,NA,1304.19756,0,0,0,7.04E-07,NA,0.00144,1916.60404,0.00026,1.56979,0,0.00046,NA
2064,1,MS,grains,0.814699586,20.18682979,979.85161,NA,19858.99632,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013717923,NA,0.013717923,0,NA,NA,0.01024,0,NA,NA,NA,0.51523,NA,0.17933,0,NA,NA,NA,NA,NA,3066190.631,NA,NA,NA,0,NA,NA,NA
2064,1,MS,phloem,NA,2.856544059,NA,0.14173,NA,0.0069,NA,NA,NA,NA,0.057830096,NA,0.000293272,NA,NA,NA,NA,NA,NA,1.9842E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97E-07,NA,NA,NA,NA,NA,NA,NA,NA
2064,1,MS,roots,NA,9.270442103,NA,996.44055,NA,0.02369,0.86061,NA,0,0,926.2644403,2227.029398,0.002293916,0.001673232,0.01744,0.00013,0,0,0,0.045082621,0.0043,NA,NA,0.00027,0,NA,NA,0.000192016,0,0.00016,NA,0,NA,NA,1303.80125,0,0,0,6.77E-07,NA,0.00144,1916.60377,0.00019,1.57085,0,0.00047,NA
2065,1,MS,grains,0.814754822,20.17739964,980.38446,NA,19859.00974,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013725382,NA,0.013725382,0,NA,NA,0.00795,0,NA,NA,NA,0.51925,NA,0.13916,0,NA,NA,NA,NA,NA,3068194.712,NA,NA,NA,0,NA,NA,NA
2065,1,MS,phloem,NA,2.846952712,NA,0.12962,NA,0.00486,NA,NA,NA,NA,0.052888853,NA,0.000206565,NA,NA,NA,NA,NA,NA,1.8147E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39E-07,NA,NA,NA,NA,NA,NA,NA,NA
2065,1,MS,roots,NA,9.270477307,NA,996.42326,NA,0.0227,0.86061,NA,0,0,926.248368,2227.029072,0.002198053,0.001673232,0.01744,0.00013,0,0,0,0.045082375,0.0043,NA,NA,0.00029,0,NA,NA,0.000200063,0,0.00017,NA,0,NA,NA,1303.78396,0,0,0,6.49E-07,NA,0.00144,1916.60349,0.00019,1.57085,0,0.00049,NA
2066,1,MS,grains,0.81480929,20.16809401,980.9107,NA,19859.02012,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01373275,NA,0.01373275,0,NA,NA,0.0064,0,NA,NA,NA,0.51984,NA,0.11214,0,NA,NA,NA,NA,NA,3070263.271,NA,NA,NA,0,NA,NA,NA
2066,1,MS,phloem,NA,2.840680094,NA,0.12659,NA,0.00382,NA,NA,NA,NA,0.051695235,NA,0.000162496,NA,NA,NA,NA,NA,NA,1.7723E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09E-07,NA,NA,NA,NA,NA,NA,NA,NA
2066,1,MS,roots,NA,9.258328341,NA,996.39817,NA,0.02173,0.85936,NA,0,0,927.572305,2230.268048,0.002107188,0.001664029,0.02524,0.00019,0,0,0,0.045082019,0.0043,NA,NA,0.00028,0,NA,NA,0.000195752,0,0.00017,NA,0,NA,NA,1303.31418,0,0,0,6.21E-07,NA,0.00143,1916.60315,0.00028,1.5721,0,0.00048,NA
2067,1,MS,grains,0.814863625,20.15881135,981.43612,NA,19859.02878,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013740106,NA,0.013740106,0,NA,NA,0.00544,0,NA,NA,NA,0.51487,NA,0.0952,0,NA,NA,NA,NA,NA,3072465.757,NA,NA,NA,0,NA,NA,NA
2067,1,MS,phloem,NA,2.83697303,NA,0.11953,NA,0.00309,NA,NA,NA,NA,0.048812161,NA,0.000131443,NA,NA,NA,NA,NA,NA,1.6734E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83E-08,NA,NA,NA,NA,NA,NA,NA,NA
2067,1,MS,roots,NA,9.258379312,NA,996.37307,NA,0.02075,0.85936,NA,0,0,927.5489387,2230.267641,0.002012156,0.001664029,0.02524,0.00019,0,0,0,0.045081662,0.0043,NA,NA,0.00028,0,NA,NA,0.000194858,0,0.00017,NA,0,NA,NA,1303.28908,0,0,0,5.93E-07,NA,0.00143,1916.6028,0.00028,1.5721,0,0.00048,NA
2068,1,MS,grains,0.814919016,20.14954054,981.963,NA,19859.06916,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013747482,NA,0.013747482,0,NA,NA,0.0484,0,NA,NA,NA,0.52065,NA,0.84774,0,NA,NA,NA,NA,NA,3074765.166,NA,NA,NA,0,NA,NA,NA
2068,1,MS,phloem,NA,3.009880106,NA,0.11684,NA,0.02659,NA,NA,NA,NA,0.047757534,NA,0.001132133,NA,NA,NA,NA,NA,NA,1.6358E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.60E-07,NA,NA,NA,NA,NA,NA,NA,NA
2068,1,MS,roots,NA,9.24705981,NA,996.32451,NA,0.01979,0.85798,NA,0,0,928.995557,2233.854274,0.00192215,0.001666706,0.04871,0.00037,0,0,0,0.045070975,0.00429,NA,NA,0.00028,0,NA,NA,0.000191517,0,0.00016,NA,0,NA,NA,1302.74691,0,0,0,5.65E-07,NA,0.00143,1916.60229,0.00054,1.57348,0,0.00047,NA
2069,1,MS,grains,0.814975348,20.14033126,982.48878,NA,19859.14643,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013754843,NA,0.013754843,0,NA,NA,0.05479,0,NA,NA,NA,0.51579,NA,0.95969,0,NA,NA,NA,NA,NA,3077205.646,NA,NA,NA,0,NA,NA,NA
2069,1,MS,phloem,NA,3.037746397,NA,0.11054,NA,0.02875,NA,NA,NA,NA,0.045182453,NA,0.0012241,NA,NA,NA,NA,NA,NA,1.5476E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21E-07,NA,NA,NA,NA,NA,NA,NA,NA
2069,1,MS,roots,NA,9.247158092,NA,996.27594,NA,0.01883,0.85798,NA,0,0,928.9502692,2233.853668,0.001828908,0.00165505,0.04871,0.00037,0,0,0,0.045070288,0.00429,NA,NA,0.00028,0,NA,NA,0.000189739,0,0.00016,NA,0,NA,NA,1302.69835,0,0,0,5.38E-07,NA,0.00142,1916.60177,0.00054,1.57348,0,0.00047,NA
2070,1,MS,grains,0.815256595,20.13744438,983.04112,NA,19867.00003,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013762576,NA,0.013762576,0,NA,NA,7.3883,0,NA,NA,NA,0.54121,NA,129.41077,0,NA,NA,NA,NA,NA,3080046.084,NA,NA,NA,0,NA,NA,NA
2070,1,MS,phloem,NA,31.46293963,NA,0.10319,NA,3.4489,NA,NA,NA,NA,0.042226087,NA,0.147011935,NA,NA,NA,NA,NA,NA,1.4447E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.85E-05,NA,NA,NA,NA,NA,NA,NA,NA
2070,1,MS,roots,NA,9.232798242,NA,996.18286,NA,0.01819,0.85628,NA,0,0.00019,930.7075816,2238.287581,0.001770254,0.001646658,0.09323,0.00072,0.00001,0,0.00004,0.045058973,0.00428,NA,NA,0.0003,0,NA,NA,0.000204138,0,0.00018,NA,0,NA,NA,1301.99651,0.00003,0.00093,0,5.20E-07,NA,0.00141,1916.60089,0.00104,1.57518,0,0.00051,NA
2071,1,MS,grains,0.815641678,20.13743207,983.60771,NA,19878.43654,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013770508,NA,0.013770508,0,NA,NA,7.76718,0,NA,NA,NA,0.55206,NA,136.04702,0,NA,NA,NA,NA,NA,3083356.583,NA,NA,NA,0,NA,NA,NA
2071,1,MS,phloem,NA,32.33903533,NA,0.09269,NA,3.1927,NA,NA,NA,NA,0.037929412,NA,0.136091219,NA,NA,NA,NA,NA,NA,1.2977E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.12E-05,NA,NA,NA,NA,NA,NA,NA,NA
2071,1,MS,roots,NA,9.232986199,NA,996.0898,NA,0.01765,0.85628,NA,0,0.00017,930.6206381,2238.286553,0.001717701,0.001634979,0.09322,0.00072,0.00001,0,0.00003,0.045057657,0.00428,NA,NA,0.00033,0,NA,NA,0.000221934,0,0.0002,NA,0,NA,NA,1301.90344,0.00002,0.00083,0,5.04E-07,NA,0.0014,1916.60001,0.00104,1.57518,0,0.00056,NA
2072,1,MS,grains,0.816277988,20.14466077,984.1944,NA,19898.59357,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013778722,NA,0.013778722,0,NA,NA,15.51861,0,NA,NA,NA,0.57967,NA,271.81839,0,NA,NA,NA,NA,NA,3087002.535,NA,NA,NA,0,NA,NA,NA
2072,1,MS,phloem,NA,58.99708522,NA,0.0896,NA,5.87292,NA,NA,NA,NA,0.036718302,NA,0.250701787,NA,NA,NA,NA,NA,NA,1.2544E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000167798,NA,NA,NA,NA,NA,NA,NA,NA
2072,1,MS,roots,NA,9.21403954,NA,995.89398,NA,0.01806,0.85409,NA,0,0.00058,932.8234542,2244.023827,0.001762109,0.001615755,0.19593,0.00151,0.00002,0,0.00012,0.045044892,0.00427,NA,NA,0.00037,0,NA,NA,0.000245667,0,0.00022,NA,0,NA,NA,1300.92778,0.00004,0.00292,0,5.16E-07,NA,0.00138,1916.59831,0.00219,1.57737,0,0.00062,NA
2073,1,MS,grains,0.817005682,20.15425302,984.80094,NA,19921.87755,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013787213,NA,0.013787213,0,NA,NA,15.72271,0,NA,NA,NA,0.594,NA,275.39323,0,NA,NA,NA,NA,NA,3091162.875,NA,NA,NA,0,NA,NA,NA
2073,1,MS,phloem,NA,58.36099799,NA,0.08092,NA,5.24393,NA,NA,NA,NA,0.033161216,NA,0.223851614,NA,NA,NA,NA,NA,NA,1.1329E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000149827,NA,NA,NA,NA,NA,NA,NA,NA
2073,1,MS,roots,NA,9.214433902,NA,995.69823,NA,0.01839,0.85409,NA,0,0.00049,932.6401012,2244.021813,0.001794307,0.001592338,0.19589,0.00151,0.00002,0,0.0001,0.045042128,0.00427,NA,NA,0.00043,0,NA,NA,0.000280749,0,0.00025,NA,0,NA,NA,1300.73203,0.00004,0.00243,0,5.25E-07,NA,0.00136,1916.59659,0.00219,1.57737,0,0.00071,NA
2074,1,MS,grains,0.818205858,20.17757171,985.43861,NA,19961.58619,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013796141,NA,0.013796141,0,NA,NA,29.91153,0,NA,NA,NA,0.63492,NA,523.91952,0,NA,NA,NA,NA,NA,3095642.188,NA,NA,NA,0,NA,NA,NA
2074,1,MS,phloem,NA,101.6806124,NA,0.08022,NA,9.25285,NA,NA,NA,NA,0.032933231,NA,0.395690822,NA,NA,NA,NA,NA,NA,1.1231E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000264367,NA,NA,NA,NA,NA,NA,NA,NA
2074,1,MS,roots,NA,9.191327724,NA,995.23216,NA,0.02127,0.85142,NA,0,0.00156,935.1268798,2251.054415,0.002081816,0.001538606,0.46604,0.00359,0.00004,0,0.00031,0.045025549,0.00426,NA,NA,0.00054,0,NA,NA,0.000350144,0,0.00032,NA,0,NA,NA,1299.31031,0.00007,0.00782,0,6.08E-07,NA,0.00131,1916.59275,0.0052,1.58004,0,0.00089,NA
2075,1,MS,grains,0.819515898,20.20425797,986.07362,NA,20005.14969,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013805031,NA,0.013805031,0,NA,NA,30.05661,0,NA,NA,NA,0.63212,NA,526.46066,0,NA,NA,NA,NA,NA,3100162.993,NA,NA,NA,0,NA,NA,NA
2075,1,MS,phloem,NA,102.6010804,NA,0.07903,NA,9.20046,NA,NA,NA,NA,0.032444693,NA,0.393450405,NA,NA,NA,NA,NA,NA,1.1064E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00026287,NA,NA,NA,NA,NA,NA,NA,NA
2075,1,MS,roots,NA,9.192263437,NA,994.76634,NA,0.0246,0.85142,NA,0,0.00155,934.6891922,2251.049846,0.002407742,0.001491626,0.46582,0.00359,0.00004,0,0.00031,0.045018973,0.00426,NA,NA,0.00063,0,NA,NA,0.00040881,0,0.00037,NA,0,NA,NA,1298.84448,0.00007,0.00775,0,7.03E-07,NA,0.00127,1916.58886,0.0052,1.58004,0,0.00104,NA
2076,1,MS,grains,0.820826121,20.23032488,986.73705,NA,20048.6172,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013814319,NA,0.013814319,0,NA,NA,29.85586,0,NA,NA,NA,0.663,NA,522.94442,0,NA,NA,NA,NA,NA,3104760.847,NA,NA,NA,0,NA,NA,NA
2076,1,MS,phloem,NA,97.31346744,NA,0.08111,NA,8.94225,NA,NA,NA,NA,0.033359724,NA,0.383110123,NA,NA,NA,NA,NA,NA,1.1355E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000255493,NA,NA,NA,NA,NA,NA,NA,NA
2076,1,MS,roots,NA,9.170533698,NA,994.27883,NA,0.02741,0.84868,NA,0,0.00148,937.24733,2258.312627,0.002691435,0.00144931,0.48754,0.00376,0.00004,0,0.0003,0.04499209,0.00424,NA,NA,0.00071,0,NA,NA,0.000464977,0,0.00042,NA,0,NA,NA,1297.3791,0.00007,0.00738,0,7.83E-07,NA,0.00123,1916.58476,0.00545,1.58278,0,0.00118,NA
2077,1,MS,grains,0.822112484,20.2560749,987.37917,NA,20091.32639,NA,NA,5125.14148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013823308,NA,0.013823308,0,NA,NA,29.82019,0,NA,NA,NA,0.64246,NA,522.3196,0,NA,NA,NA,NA,NA,3109111.212,NA,NA,NA,0,NA,NA,NA
2077,1,MS,phloem,NA,100.21461,NA,0.0837,NA,9.51109,NA,NA,NA,NA,0.034424965,NA,0.407480764,NA,NA,NA,NA,NA,NA,1.1718E-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000271745,NA,NA,NA,NA,NA,NA,NA,NA
