t,air_temperature,humidity,ambient_CO2,Wind,PARi,,date,,,
0,6.891666667,0.989110404,449,2.195,0,,3/1/2024 0:00,,,
1,7.208333333,0.990971766,450,1.45,0,,3/1/2024 1:00,,,
2,7.525,0.991967871,454,0.5075,0,,3/1/2024 2:00,,,
3,7.158333333,0.994235837,451.5,0.969166667,0,,3/1/2024 3:00,,,
4,6.991666667,0.985009993,450,0.6425,0,,3/1/2024 4:00,,,
5,6.391666667,0.981767668,454.5,0.644166667,0,,3/1/2024 5:00,,,
6,6.625,0.946273239,450,0.9775,9.258333333,,3/1/2024 6:00,,,
7,6.791666667,0.950905705,448.5,1.17,82.375,,3/1/2024 7:00,,,
8,7.725,0.893768828,437.5,2.39,259.6916667,,3/1/2024 8:00,,,
9,8.533333333,0.82316799,434,2.430833333,549.0166667,,3/1/2024 9:00,,,
10,8.891666667,0.794560608,432.5,1.800833333,574.9833333,,3/1/2024 10:00,,,
11,10.425,0.719836131,430,2.633333333,1341.3,,3/1/2024 11:00,,,
12,12.04166667,0.631847285,428.5,2.635833333,1916.066667,,3/1/2024 12:00,,,
13,12.40833333,0.585459184,429.5,3.368333333,1622.716667,,3/1/2024 13:00,,,
14,12.25833333,0.563668224,430.5,3.1725,1208.041667,,3/1/2024 14:00,,,
15,11.41666667,0.564599802,434,3.509166667,875.7083333,,3/1/2024 15:00,,,
16,10.46666667,0.579494604,438.5,2.6325,357.4833333,,3/1/2024 16:00,,,
17,9.25,0.595,444.5,2.939166667,55.95833333,,3/1/2024 17:00,,,
18,7.791666667,0.64612232,448.5,1.483333333,0.2,,3/1/2024 18:00,,,
19,7.033333333,0.633355504,445,3.025833333,0,,3/1/2024 19:00,,,
20,6.108333333,0.663180287,442.5,3.31,0,,3/1/2024 20:00,,,
21,5.466666667,0.644637253,441.5,3.288333333,0,,3/1/2024 21:00,,,
22,4.65,0.600980392,439.5,3.446666667,0,,3/1/2024 22:00,,,
23,4.175,0.598621528,440,4.303333333,0,,3/1/2024 23:00,,,
24,3.483333333,0.625079432,440,4.626666667,0,,3/2/2024 0:00,,,
25,2.925,0.629670573,440,5.4875,0,,3/2/2024 1:00,,,
26,2.641666667,0.59950361,438.5,4.89,0,,3/2/2024 2:00,,,
27,2.15,0.596077516,438,3.365833333,0,,3/2/2024 3:00,,,
28,1.666666667,0.627081825,439.5,2.505,0,,3/2/2024 4:00,,,
29,0.983333333,0.723770907,443,2.738333333,0,,3/2/2024 5:00,,,
30,0.95,0.732552216,443.5,1.67,16.75,,3/2/2024 6:00,,,
31,1.441666667,0.732449681,442.5,1.225833333,206.425,,3/2/2024 7:00,,,
32,2.658333333,0.614778103,435,2.725,379.55,,3/2/2024 8:00,,,
33,2.5,0.641556668,434.5,2.766666667,496.7083333,,3/2/2024 9:00,,,
34,3.658333333,0.574244966,431,4.341666667,872.975,,3/2/2024 10:00,,,
35,4.4,0.553144904,431,4.233333333,1216.358333,,3/2/2024 11:00,,,
36,4.758333333,0.532010119,431,4.093333333,996.975,,3/2/2024 12:00,,,
37,5.666666667,0.543299909,429.5,4.263333333,1516.55,,3/2/2024 13:00,,,
38,5.033333333,0.531667303,431,4.081666667,740.2166667,,3/2/2024 14:00,,,
39,5.275,0.503181138,432.5,4.174166667,800.7083333,,3/2/2024 15:00,,,
40,5.216666667,0.513090978,432.5,3.3275,603.3,,3/2/2024 16:00,,,
41,3.758333333,0.566257541,438,2.201666667,145.3916667,,3/2/2024 17:00,,,
42,2.158333333,0.641853933,445,1.355,0.416666667,,3/2/2024 18:00,,,
43,1.05,0.702154626,449.5,0.826666667,0,,3/2/2024 19:00,,,
44,0.308333333,0.720967313,451.5,0.870833333,0,,3/2/2024 20:00,,,
45,-0.808333333,0.783111625,468.5,0.725,0,,3/2/2024 21:00,,,
46,-1.708333333,0.827107132,470.5,0.561666667,0,,3/2/2024 22:00,,,
47,-2.233333333,0.857096981,473,0.6875,0,,3/2/2024 23:00,,,
48,-2.166666667,0.841903545,465.5,0.756666667,0,,3/3/2024 0:00,,,
49,-2.233333333,0.835907336,463.5,0.673333333,0,,3/3/2024 1:00,,,
50,-2.175,0.811381074,462,0.881666667,0,,3/3/2024 2:00,,,
51,-1.3,0.76161919,460,1.1725,0,,3/3/2024 3:00,,,
52,-1.433333333,0.746816252,465.5,0.908333333,0,,3/3/2024 4:00,,,
53,-2.091666667,0.754591514,463.5,0.665,0,,3/3/2024 5:00,,,
54,-1.025,0.703290247,460.5,1.49,33.65833333,,3/3/2024 6:00,,,
55,0.675,0.693665628,452,1.696666667,314.7166667,,3/3/2024 7:00,,,
56,3.375,0.559923093,448,3.3375,782.4,,3/3/2024 8:00,,,
57,5.133333333,0.461611374,442,4.288333333,1228.716667,,3/3/2024 9:00,,,
58,7.066666667,0.438648783,440.5,2.939166667,1561.008333,,3/3/2024 10:00,,,
59,9.141666667,0.378059315,435,3.778333333,1748.85,,3/3/2024 11:00,,,
60,10.225,0.381594764,434,4.0525,1808.758333,,3/3/2024 12:00,,,
61,10.79166667,0.365997942,434,4.488333333,1685.85,,3/3/2024 13:00,,,
62,11.18333333,0.357026246,436,3.426666667,1431.383333,,3/3/2024 14:00,,,
63,11,0.353711235,437,3.925,955.6583333,,3/3/2024 15:00,,,
64,10.55833333,0.376063899,439.5,3.033333333,573.875,,3/3/2024 16:00,,,
65,9.458333333,0.403637389,445.5,3.19,127.3583333,,3/3/2024 17:00,,,
66,7.191666667,0.566180089,451,2.5675,0.15,,3/3/2024 18:00,,,
67,6.308333333,0.655923345,450.5,2.3725,0,,3/3/2024 19:00,,,
68,5.458333333,0.70262283,455.5,1.641666667,0,,3/3/2024 20:00,,,
69,3.166666667,0.805646037,466.5,0.760833333,0,,3/3/2024 21:00,,,
70,1.808333333,0.874521989,483,0.844166667,0,,3/3/2024 22:00,,,
71,0.5,0.906578947,493,0.6025,0,,3/3/2024 23:00,,,
72,1.125,0.867234469,483.5,0.928333333,0,,3/4/2024 0:00,,,
73,2.141666667,0.870478413,476,0.821666667,0,,3/4/2024 1:00,,,
74,4.625,0.80015674,472,1.2375,0,,3/4/2024 2:00,,,
75,5.775,0.749230491,465.5,1.863333333,0,,3/4/2024 3:00,,,
76,5.833333333,0.73688953,464.5,1.454166667,0,,3/4/2024 4:00,,,
77,5.416666667,0.756686478,469.5,1.0575,0,,3/4/2024 5:00,,,
78,5.608333333,0.734188818,466.5,1.483333333,14.325,,3/4/2024 6:00,,,
79,6.066666667,0.739546421,465.5,1.543333333,65.74166667,,3/4/2024 7:00,,,
80,7.075,0.73880597,463.5,2.220833333,86.98333333,,3/4/2024 8:00,,,
81,7.5,0.720302202,466.5,1.518333333,159.3416667,,3/4/2024 9:00,,,
82,8.383333333,0.67397882,462,1.544166667,152.7333333,,3/4/2024 10:00,,,
83,8.616666667,0.63779997,462.5,1.396666667,136.15,,3/4/2024 11:00,,,
84,9.325,0.610953058,454,2.184166667,184.4166667,,3/4/2024 12:00,,,
85,9.4,0.598107077,449.5,2.063333333,193.3666667,,3/4/2024 13:00,,,
86,9.991666667,0.594998641,447.5,1.155,423.8583333,,3/4/2024 14:00,,,
87,10.89166667,0.546443193,444,2.384166667,648.5666667,,3/4/2024 15:00,,,
88,10.48333333,0.549756803,445.5,2.723333333,447.725,,3/4/2024 16:00,,,
89,8.991666667,0.563636364,450.5,3.045,81.44166667,,3/4/2024 17:00,,,
90,7.691666667,0.61477363,455,2.126666667,0.283333333,,3/4/2024 18:00,,,
91,6.466666667,0.671791328,462.5,1.4925,0,,3/4/2024 19:00,,,
92,5.991666667,0.678858162,463.5,1.439166667,0,,3/4/2024 20:00,,,
93,5.441666667,0.700759681,463.5,0.945833333,0,,3/4/2024 21:00,,,
94,5.708333333,0.700582454,462.5,1.085833333,0,,3/4/2024 22:00,,,
95,4.658333333,0.779081134,477,0.756666667,0,,3/4/2024 23:00,,,
96,4.55,0.805374432,491,0.573333333,0,,3/5/2024 0:00,,,
97,4.7,0.813367207,483,0.623333333,0,,3/5/2024 1:00,,,
98,4.241666667,0.877238881,503.5,0.481666667,0,,3/5/2024 2:00,,,
99,4.625,0.864573111,492.5,0.505833333,0,,3/5/2024 3:00,,,
100,4.683333333,0.877618954,499.5,0.4175,0,,3/5/2024 4:00,,,
101,4.858333333,0.87651939,499.5,0.514166667,0,,3/5/2024 5:00,,,
102,4.883333333,0.879853902,488.5,0.4925,4.266666667,,3/5/2024 6:00,,,
103,4.841666667,0.913976416,484,0.384166667,33.01666667,,3/5/2024 7:00,,,
104,5.15,0.938563327,487.5,0.564166667,86.875,,3/5/2024 8:00,,,
105,5.6,0.934969775,468.5,0.809166667,183.6916667,,3/5/2024 9:00,,,
106,5.783333333,0.935758234,465,1.195833333,191.2833333,,3/5/2024 10:00,,,
107,5.275,0.917602996,478,2.119166667,158.3666667,,3/5/2024 11:00,,,
108,4.266666667,0.937725994,465.5,2.3625,156.8833333,,3/5/2024 12:00,,,
109,3.7,0.942432489,458,2.410833333,131.7333333,,3/5/2024 13:00,,,
110,3.4,0.948761742,454.5,2.3475,111.8666667,,3/5/2024 14:00,,,
111,3.675,0.957983193,454.5,1.695,82.50833333,,3/5/2024 15:00,,,
112,4.141666667,0.949124949,455.5,1.8,34.35833333,,3/5/2024 16:00,,,
113,4.3,0.95489174,458,1.530833333,6.283333333,,3/5/2024 17:00,,,
114,4.816666667,0.96131528,462.5,1.63,0,,3/5/2024 18:00,,,
115,5.15,0.97538345,465.5,1.480833333,0,,3/5/2024 19:00,,,
116,5.575,0.976124885,467,1.336666667,0,,3/5/2024 20:00,,,
117,6.083333333,0.977825084,468,0.645,0,,3/5/2024 21:00,,,
118,6.708333333,0.97965412,462,0.6975,0,,3/5/2024 22:00,,,
119,7.333333333,0.975570033,458,0.850833333,0,,3/5/2024 23:00,,,
120,7.183333333,0.98521682,461,0.514166667,0,,3/6/2024 0:00,,,
121,6.908333333,0.994140298,468,1.4175,0,,3/6/2024 1:00,,,
122,6.625,0.994874423,465.5,0.810833333,0,,3/6/2024 2:00,,,
123,6.758333333,0.99238192,463,0.3,0,,3/6/2024 3:00,,,
124,7.033333333,0.993360996,469.5,0.360833333,0,,3/6/2024 4:00,,,
125,7.208333333,0.9975434,473,0.795,0,,3/6/2024 5:00,,,
126,7.208333333,0.997545812,474.5,0.7375,4.225,,3/6/2024 6:00,,,
127,7.316666667,1,470.5,0.996666667,57.25833333,,3/6/2024 7:00,,,
128,7.741666667,1,472,1.2425,134.8833333,,3/6/2024 8:00,,,
129,8.2,0.997700092,462,0.886666667,399.475,,3/6/2024 9:00,,,
130,9.033333333,0.984064899,456,0.866666667,571.3416667,,3/6/2024 10:00,,,
131,10.775,0.886378309,442.5,0.975833333,1221.55,,3/6/2024 11:00,,,
132,11.18333333,0.762054244,432.5,1.555833333,904.9333333,,3/6/2024 12:00,,,
133,11.18333333,0.709645052,435,1.664166667,902.575,,3/6/2024 13:00,,,
134,11.79166667,0.669481303,431,2.365,1148.916667,,3/6/2024 14:00,,,
135,10.375,0.692460317,431,3.245833333,624.1083333,,3/6/2024 15:00,,,
136,9.05,0.693833237,434.5,3.160833333,333.9,,3/6/2024 16:00,,,
137,8.008333333,0.682601273,440,3.2425,73.46666667,,3/6/2024 17:00,,,
138,7.441666667,0.675282714,441.5,3.246666667,0.333333333,,3/6/2024 18:00,,,
139,6.975,0.682341171,444.5,1.461666667,0,,3/6/2024 19:00,,,
140,6.666666667,0.655729344,442.5,2.138333333,0,,3/6/2024 20:00,,,
141,6.475,0.628605977,442,2.966666667,0,,3/6/2024 21:00,,,
142,5.966666667,0.65649536,444.5,1.274166667,0,,3/6/2024 22:00,,,
143,5.883333333,0.613795581,442,1.324166667,0,,3/6/2024 23:00,,,
144,5.141666667,0.71111953,457,0.763333333,0,,3/7/2024 0:00,,,
145,4.566666667,0.691443218,460,1.4325,0,,3/7/2024 1:00,,,
146,3.675,0.600461409,447.5,1.041666667,0,,3/7/2024 2:00,,,
147,2.475,0.649122807,458.5,1.04,0,,3/7/2024 3:00,,,
148,1.941666667,0.683799147,455.5,0.7025,0,,3/7/2024 4:00,,,
149,1.9,0.671021378,456.5,0.715833333,0,,3/7/2024 5:00,,,
150,1.883333333,0.681180109,466,1.064166667,42.55,,3/7/2024 6:00,,,
151,4.291666667,0.655206876,450.5,1.275,384.775,,3/7/2024 7:00,,,
152,7.391666667,0.513933895,430,2.700833333,856.5666667,,3/7/2024 8:00,,,
153,8.7,0.47227987,428.5,2.9975,1292.408333,,3/7/2024 9:00,,,
154,9.45,0.460639347,429.5,2.646666667,1619.466667,,3/7/2024 10:00,,,
155,10.55,0.446190102,432.5,2.153333333,1801.25,,3/7/2024 11:00,,,
156,10.98333333,0.423884014,435.5,1.906666667,1830.95,,3/7/2024 12:00,,,
157,11.575,0.413852178,432.5,2.754166667,1718.958333,,3/7/2024 13:00,,,
158,11.65833333,0.392705167,431,2.730833333,1267.016667,,3/7/2024 14:00,,,
159,10.59166667,0.426764054,431,2.801666667,571.15,,3/7/2024 15:00,,,
160,9.641666667,0.455328609,436,2.3225,129.5916667,,3/7/2024 16:00,,,
161,8.15,0.502613776,439,1.721666667,51.59166667,,3/7/2024 17:00,,,
162,6.9,0.584659186,449,0.780833333,0.291666667,,3/7/2024 18:00,,,
163,6.683333333,0.575029808,450.5,1.050833333,0,,3/7/2024 19:00,,,
164,6.325,0.587907301,450.5,0.783333333,0,,3/7/2024 20:00,,,
165,5.783333333,0.660159074,461.5,0.479166667,0,,3/7/2024 21:00,,,
166,5.4,0.666604755,456,0.684166667,0,,3/7/2024 22:00,,,
167,5.166666667,0.657029478,453.5,1.015,0,,3/7/2024 23:00,,,
168,4.716666667,0.699123661,459,0.711666667,0,,3/8/2024 0:00,,,
169,4.4,0.728434505,464.5,0.535,0,,3/8/2024 1:00,,,
170,3.733333333,0.780610113,469.5,0.548333333,0,,3/8/2024 2:00,,,
171,2.9,0.846204913,473,0.605,0,,3/8/2024 3:00,,,
172,2.15,0.876081365,480,0.598333333,0,,3/8/2024 4:00,,,
173,0.366666667,0.899123971,491,0.748333333,0,,3/8/2024 5:00,,,
174,0.383333333,0.905885472,484,1.0175,59.64166667,,3/8/2024 6:00,,,
175,4.008333333,0.837290217,460.5,0.535,319.375,,3/8/2024 7:00,,,
176,6.35,0.667014432,445,2.126666667,454.4583333,,3/8/2024 8:00,,,
177,9.408333333,0.583744189,433,2.155833333,1185.458333,,3/8/2024 9:00,,,
178,9.375,0.581092556,434,3.490833333,744.5083333,,3/8/2024 10:00,,,
179,8.991666667,0.562218673,433.5,2.255833333,719.6416667,,3/8/2024 11:00,,,
180,9.75,0.556368152,430.5,2.419166667,696.5833333,,3/8/2024 12:00,,,
181,9.316666667,0.530516432,432,2.625,447.85,,3/8/2024 13:00,,,
182,10.03333333,0.500067833,430.5,3.358333333,777.5,,3/8/2024 14:00,,,
183,8.683333333,0.552005944,433,3.5325,522.5166667,,3/8/2024 15:00,,,
184,8.416666667,0.558512247,432.5,2.418333333,307.0583333,,3/8/2024 16:00,,,
185,7.333333333,0.55077173,435.5,2.115,146.7166667,,3/8/2024 17:00,,,
186,6.791666667,0.51895535,437,2.435,0.716666667,,3/8/2024 18:00,,,
187,6.666666667,0.528189406,437.5,2.596666667,0,,3/8/2024 19:00,,,
188,6.4,0.539302447,437.5,2.575,0,,3/8/2024 20:00,,,
189,5.916666667,0.561592254,439,2.45,0,,3/8/2024 21:00,,,
190,5.608333333,0.586610573,439.5,2.513333333,0,,3/8/2024 22:00,,,
191,4.066666667,0.728848114,445,2.1125,0,,3/8/2024 23:00,,,
192,3.516666667,0.699025011,445,1.953333333,0,,3/9/2024 0:00,,,
193,3.966666667,0.588380209,443.5,2.1575,0,,3/9/2024 1:00,,,
194,2.85,0.745272525,445.5,2.39,0,,3/9/2024 2:00,,,
195,1.808333333,0.859813084,449.5,1.944166667,0,,3/9/2024 3:00,,,
196,2.308333333,0.793015726,446.5,2.885833333,0,,3/9/2024 4:00,,,
197,2.141666667,0.763521424,445.5,2.608333333,0,,3/9/2024 5:00,,,
198,1.983333333,0.710675484,443.5,2.78,53.075,,3/9/2024 6:00,,,
199,3.091666667,0.717187159,436.5,2.195,389.15,,3/9/2024 7:00,,,
200,4.566666667,0.719101124,431,2.441666667,923.6083333,,3/9/2024 8:00,,,
201,4.816666667,0.668854991,433.5,2.893333333,838.4833333,,3/9/2024 9:00,,,
202,5.591666667,0.683776352,432,2.6525,1242,,3/9/2024 10:00,,,
203,4.816666667,0.674922601,436,3.223333333,821.0166667,,3/9/2024 11:00,,,
204,5.275,0.672836044,435.5,2.394166667,889.4333333,,3/9/2024 12:00,,,
205,3.366666667,0.814814815,442,2.025833333,460.9166667,,3/9/2024 13:00,,,
206,4.808333333,0.699051674,436,2.490833333,754.8083333,,3/9/2024 14:00,,,
207,4.883333333,0.671785029,439,3.6225,845.0416667,,3/9/2024 15:00,,,
208,3.2,0.752818734,444,3.083333333,286.5916667,,3/9/2024 16:00,,,
209,2.758333333,0.725262453,447,2.2125,42.85,,3/9/2024 17:00,,,
210,1.325,0.870081663,451,1.255833333,0.1,,3/9/2024 18:00,,,
211,1.5,0.857773418,450,2.350833333,0,,3/9/2024 19:00,,,
212,1.925,0.762695776,447.5,3.679166667,0,,3/9/2024 20:00,,,
213,1.875,0.749642346,449.5,2.33,0,,3/9/2024 21:00,,,
214,1.7,0.771849348,451.5,2.718333333,0,,3/9/2024 22:00,,,
215,1.625,0.787775891,451.5,3.8425,0,,3/9/2024 23:00,,,
216,1.7,0.768932978,453.5,3.294166667,0,,3/10/2024 0:00,,,
217,1.45,0.769155206,455,1.9,0,,3/10/2024 1:00,,,
218,1.425,0.7720552,456,1.469166667,0,,3/10/2024 2:00,,,
219,1.816666667,0.783544607,456.5,1.2275,0,,3/10/2024 3:00,,,
220,0.833333333,0.853733641,461.5,0.954166667,0,,3/10/2024 4:00,,,
221,1.45,0.836729683,458.5,1.848333333,0,,3/10/2024 5:00,,,
222,1.933333333,0.822232757,457,1.863333333,59.41666667,,3/10/2024 6:00,,,
223,3.916666667,0.69534788,444,2.191666667,427.3583333,,3/10/2024 7:00,,,
224,5.541666667,0.587695133,436,2.62,970.0166667,,3/10/2024 8:00,,,
225,6.658333333,0.562031357,434,3.34,1442.925,,3/10/2024 9:00,,,
226,6.45,0.554079696,436,2.6325,1046.925,,3/10/2024 10:00,,,
227,6.975,0.541889186,436,2.999166667,1236.741667,,3/10/2024 11:00,,,
228,6.691666667,0.529791207,436.5,3.130833333,995.7166667,,3/10/2024 12:00,,,
229,7.375,0.518933853,435.5,3.2125,1076.666667,,3/10/2024 13:00,,,
230,8.075,0.498141264,434,3.585833333,1437.033333,,3/10/2024 14:00,,,
231,7.725,0.474184352,435,3.699166667,977.8083333,,3/10/2024 15:00,,,
232,6.683333333,0.475607683,437.5,3.589166667,615.4083333,,3/10/2024 16:00,,,
233,5.166666667,0.487929083,441.5,1.975833333,161.8916667,,3/10/2024 17:00,,,
234,3.041666667,0.547049792,448,1.219166667,1.458333333,,3/10/2024 18:00,,,
235,1.375,0.633423846,461,0.916666667,0,,3/10/2024 19:00,,,
236,0.875,0.663768857,460.5,0.921666667,0,,3/10/2024 20:00,,,
237,0.625,0.675189147,462,0.834166667,0,,3/10/2024 21:00,,,
238,-1.208333333,0.773742185,485,0.646666667,0,,3/10/2024 22:00,,,
239,-2.775,0.857764391,488,0.93,0,,3/10/2024 23:00,,,
240,-3.033333333,0.873504274,482,0.793333333,0,,3/11/2024 0:00,,,
241,-3.25,0.866920152,483,0.6625,0,,3/11/2024 1:00,,,
242,-3.433333333,0.877408056,479.5,0.984166667,0,,3/11/2024 2:00,,,
243,-3.375,0.868926949,483,0.671666667,0,,3/11/2024 3:00,,,
244,-3.983333333,0.893889499,489.5,0.764166667,0,,3/11/2024 4:00,,,
245,-3.65,0.889325241,483.5,0.704166667,0,,3/11/2024 5:00,,,
246,-3.566666667,0.909734513,486.5,0.633333333,70.4,,3/11/2024 6:00,,,
247,-0.041666667,0.906122449,471.5,0.755833333,407.6583333,,3/11/2024 7:00,,,
248,4.566666667,0.665749115,456.5,0.908333333,868.5,,3/11/2024 8:00,,,
249,7.408333333,0.552081646,451,1.065,1300.816667,,3/11/2024 9:00,,,
250,9.316666667,0.509581263,450.5,1.719166667,1596.9,,3/11/2024 10:00,,,
251,9.933333333,0.508263898,456.5,2.46,1643.925,,3/11/2024 11:00,,,
252,10.325,0.513004246,459,2.1525,1790.783333,,3/11/2024 12:00,,,
253,11.23333333,0.486442584,449.5,2.328333333,1711.758333,,3/11/2024 13:00,,,
254,11.84166667,0.465378615,448.5,2.118333333,1444.741667,,3/11/2024 14:00,,,
255,11.43333333,0.473944184,446,1.985,774.2083333,,3/11/2024 15:00,,,
256,10.59166667,0.499347258,447.5,1.895,372.8916667,,3/11/2024 16:00,,,
257,9.225,0.578270193,454,1.081666667,92.475,,3/11/2024 17:00,,,
258,6.833333333,0.751176866,483,0.655,0.758333333,,3/11/2024 18:00,,,
259,5.908333333,0.797273053,479.5,0.715,0,,3/11/2024 19:00,,,
260,6.4,0.748787249,469,0.9275,0,,3/11/2024 20:00,,,
261,7.525,0.668166479,458,1.1625,0,,3/11/2024 21:00,,,
262,7.416666667,0.682398578,463,1.031666667,0,,3/11/2024 22:00,,,
263,7.466666667,0.725717974,466,0.893333333,0,,3/11/2024 23:00,,,
264,7.308333333,0.750325309,467.5,0.851666667,0,,3/12/2024 0:00,,,
265,6.75,0.815535624,483.5,0.538333333,0,,3/12/2024 1:00,,,
266,6.5,0.835373212,486,0.533333333,0,,3/12/2024 2:00,,,
267,6.75,0.802809749,477,0.923333333,0,,3/12/2024 3:00,,,
268,6.433333333,0.837285788,469.5,1.02,0,,3/12/2024 4:00,,,
269,6.158333333,0.868513943,468.5,1.521666667,0,,3/12/2024 5:00,,,
270,5.95,0.917739628,469.5,1.535,4.725,,3/12/2024 6:00,,,
271,5.875,0.946913802,470.5,1.2575,31.05833333,,3/12/2024 7:00,,,
272,6.116666667,0.96289097,478.5,1.683333333,79.18333333,,3/12/2024 8:00,,,
273,6.858333333,0.96140292,474,1.5775,90.29166667,,3/12/2024 9:00,,,
274,7.558333333,0.975160256,466.5,1.713333333,109.4916667,,3/12/2024 10:00,,,
275,8.041666667,0.983723454,456.5,1.9925,102.775,,3/12/2024 11:00,,,
276,8.558333333,0.994764398,454.5,2.1,72.65,,3/12/2024 12:00,,,
277,8.533333333,0.994750262,456.5,2.766666667,81.19166667,,3/12/2024 13:00,,,
278,9.316666667,0.992175274,445,1.286666667,338.0333333,,3/12/2024 14:00,,,
279,9.308333333,0.970814351,435,1.533333333,331.875,,3/12/2024 15:00,,,
280,8.916666667,0.916739702,435,1.754166667,261.8916667,,3/12/2024 16:00,,,
281,8.225,0.864596083,437,3.178333333,103.35,,3/12/2024 17:00,,,
282,7.825,0.812804782,437.5,2.788333333,0.908333333,,3/12/2024 18:00,,,
283,7.766666667,0.757618822,437.5,2.2,0,,3/12/2024 19:00,,,
284,7.55,0.668587896,438,2.8,0,,3/12/2024 20:00,,,
285,7.225,0.652209493,437.5,3.16,0,,3/12/2024 21:00,,,
286,7.158333333,0.69444902,439,2.078333333,0,,3/12/2024 22:00,,,
287,6.891666667,0.689909487,440,2.430833333,0,,3/12/2024 23:00,,,
288,6.608333333,0.701709402,441,2.870833333,0,,3/13/2024 0:00,,,
289,6.816666667,0.756529065,444,4.155,0,,3/13/2024 1:00,,,
290,6.125,0.81173767,447.5,3.761666667,0,,3/13/2024 2:00,,,
291,6.391666667,0.728722482,445,3.280833333,0,,3/13/2024 3:00,,,
292,5.641666667,0.771856178,447,2.1575,0,,3/13/2024 4:00,,,
293,5.15,0.764705882,446.5,3.034166667,0.025,,3/13/2024 5:00,,,
294,5.733333333,0.720305122,443.5,3.555833333,79.275,,3/13/2024 6:00,,,
295,6.191666667,0.71395881,442,3.0625,210.7,,3/13/2024 7:00,,,
296,7.725,0.625554148,434.5,3.613333333,734.4083333,,3/13/2024 8:00,,,
297,8.3,0.567901235,433.5,3.6,740.925,,3/13/2024 9:00,,,
298,9.466666667,0.545966493,430.5,4.2375,1265.125,,3/13/2024 10:00,,,
299,9.9,0.511545293,430.5,4.07,1431.933333,,3/13/2024 11:00,,,
300,10.325,0.472669238,430.5,4.310833333,1563.05,,3/13/2024 12:00,,,
301,9.608333333,0.5,431.5,3.72,970.8,,3/13/2024 13:00,,,
302,10.14166667,0.520252994,431.5,2.935833333,1311.808333,,3/13/2024 14:00,,,
303,9.366666667,0.52394446,433.5,3.371666667,880.65,,3/13/2024 15:00,,,
304,8.05,0.50456727,438.5,3.201666667,311.5583333,,3/13/2024 16:00,,,
305,7.391666667,0.510534846,440,2.333333333,158.1,,3/13/2024 17:00,,,
306,5.583333333,0.559039237,446,1.564166667,1.908333333,,3/13/2024 18:00,,,
307,3.866666667,0.636438752,456.5,0.63,0,,3/13/2024 19:00,,,
308,3.391666667,0.658750535,452.5,0.785,0,,3/13/2024 20:00,,,
309,2.366666667,0.717371324,460,0.929166667,0,,3/13/2024 21:00,,,
310,0.975,0.798828622,473.5,0.7075,0,,3/13/2024 22:00,,,
311,-0.316666667,0.873082287,482.5,0.7725,0,,3/13/2024 23:00,,,
312,-0.875,0.896862289,484,0.7975,0,,3/14/2024 0:00,,,
313,-1.025,0.904383642,486.5,0.634166667,0,,3/14/2024 1:00,,,
314,-1.716666667,0.922720247,491.5,0.65,0,,3/14/2024 2:00,,,
315,-1.641666667,0.927692308,490,0.494166667,0,,3/14/2024 3:00,,,
316,-2.133333333,0.941007653,492,0.655833333,0,,3/14/2024 4:00,,,
317,-2.15,0.945808097,487,0.659166667,0.058333333,,3/14/2024 5:00,,,
318,-1.741666667,0.962756052,483,0.585833333,79.30833333,,3/14/2024 6:00,,,
319,1.866666667,0.953791469,465.5,0.470833333,416.3333333,,3/14/2024 7:00,,,
320,5.758333333,0.71532185,456,0.7375,716.55,,3/14/2024 8:00,,,
321,8.033333333,0.629256966,453,1.5025,1220.533333,,3/14/2024 9:00,,,
322,11.03333333,0.535325399,449.5,2.148333333,1602.433333,,3/14/2024 10:00,,,
323,12.725,0.478930675,445.5,2.821666667,1724.875,,3/14/2024 11:00,,,
324,12.63333333,0.504273504,448.5,1.779166667,1092.083333,,3/14/2024 12:00,,,
325,11.93333333,0.540353391,458,2.0775,874.9333333,,3/14/2024 13:00,,,
326,13.40833333,0.506493506,452,1.429166667,1263.025,,3/14/2024 14:00,,,
327,14.41666667,0.460158151,450.5,1.663333333,957,,3/14/2024 15:00,,,
328,12.55,0.500114916,461,0.969166667,323.6833333,,3/14/2024 16:00,,,
329,11.25833333,0.584997504,464,0.8925,130.8416667,,3/14/2024 17:00,,,
330,9.216666667,0.623233909,462,1.040833333,1.783333333,,3/14/2024 18:00,,,
331,8.65,0.639780154,461.5,0.99,0,,3/14/2024 19:00,,,
332,6.291666667,0.738356881,480.5,0.496666667,0,,3/14/2024 20:00,,,
333,5.2,0.79566855,493.5,0.655,0,,3/14/2024 21:00,,,
334,7.608333333,0.67389571,459.5,1.4925,0,,3/14/2024 22:00,,,
335,5.783333333,0.733850595,475.5,0.694166667,0,,3/14/2024 23:00,,,
336,3.858333333,0.818878079,481.5,0.678333333,0,,3/15/2024 0:00,,,
337,1.966666667,0.886524823,495.5,0.723333333,0,,3/15/2024 1:00,,,
338,1.258333333,0.909068261,494.5,0.7275,0,,3/15/2024 2:00,,,
339,0.616666667,0.920386322,499.5,0.676666667,0,,3/15/2024 3:00,,,
340,1.233333333,0.920059955,489,0.758333333,0,,3/15/2024 4:00,,,
341,0.483333333,0.938076416,497,0.620833333,0.1,,3/15/2024 5:00,,,
342,0.291666667,0.955953017,499,0.686666667,72.98333333,,3/15/2024 6:00,,,
