t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
277,1,MS,15.2583300000,1,958685.2897400000,958685.2897400000,0.0051100000
278,1,MS,14.6333300000,1,958340.6544600000,958340.6544600000,0.0048600000
279,1,MS,14.5083300000,1,957996.0829100000,957996.0829100000,0.0048100000
280,1,MS,14.3750000000,1,957660.9327500000,957660.9327500000,0.0047600000
281,1,MS,14.4916700000,1,957319.5895600000,957319.5895600000,0.0048000000
282,1,MS,14.5916700000,1,956981.8984200000,956981.8984200000,0.0048400000
283,1,MS,14.7333300000,1,956637.6797300000,956637.6797300000,0.0049000000
284,1,MS,14.8916700000,1,956296.3382400000,956296.3382400000,0.0049600000
285,1,MS,14.9666700000,1,955950.6715900000,955950.6715900000,0.0049900000
286,1,MS,15.1416700000,1,955608.0816900000,955608.0816900000,0.0050600000
287,1,MS,15.3083300000,1,955258.9246800001,955258.9246800001,0.0051300000
288,1,MS,15.4750000000,1,954913.7287500000,954913.7287500000,0.0051900000
289,1,MS,15.6250000000,1,954562.5806300000,954562.5806300000,0.0052600000
290,1,MS,15.7750000000,1,954216.3534000000,954216.3534000000,0.0053200000
291,1,MS,15.9083300000,1,953864.7304000000,953864.7304000000,0.0053800000
292,1,MS,16.1250000000,1,953516.6868300000,953516.6868300000,0.0054700000
293,1,MS,16.2500000000,1,953163.5203000000,953163.5203000000,0.0055200000
294,1,MS,16.4666700000,1,952814.3636700000,952814.3636700000,0.0056200000
295,1,MS,17.0750000000,1,952446.4695500000,952446.4695500000,0.0058900000
296,1,MS,17.9000000000,1,952066.8329799999,952066.8329799999,0.0062800000
297,1,MS,19.0000000000,1,951650.9747800000,951650.9747800000,0.0068400000
298,1,MS,20.5500000000,1,951200.6094100000,951200.6094100000,0.0076900000
299,1,MS,20.7666700000,1,950735.9581700000,950735.9581700000,0.0078200000
300,1,MS,21.7583300000,1,950249.9348800000,950249.9348800000,0.0084300000
301,1,MS,22.0083300000,1,949739.2978700000,949739.2978700000,0.0085900000
302,1,MS,21.7750000000,1,949246.2531800000,949246.2531800000,0.0084400000
303,1,MS,21.3166700000,1,948751.4412500000,948751.4412500000,0.0081500000
304,1,MS,20.5500000000,1,948289.4895100000,948289.4895100000,0.0076900000
305,1,MS,19.5583300000,1,947846.3136200000,947846.3136200000,0.0071400000
306,1,MS,19.2166700000,1,947420.9229600000,947420.9229600000,0.0069500000
307,1,MS,18.6750000000,1,947003.2978900000,947003.2978900000,0.0066700000
308,1,MS,18.3416700000,1,946605.0399500000,946605.0399500000,0.0065000000
309,1,MS,17.4416700000,1,946227.9970300000,946227.9970300000,0.0060600000
310,1,MS,17.0833300000,1,945869.8841000000,945869.8841000000,0.0058900000
311,1,MS,16.6083300000,1,945521.2487600000,945521.2487600000,0.0056800000
312,1,MS,16.3000000000,1,945189.1201200000,945189.1201200000,0.0055400000
313,1,MS,16.4666700000,1,944850.0090200000,944850.0090200000,0.0056200000
314,1,MS,16.2833300000,1,944524.3367800000,944524.3367800000,0.0055400000
315,1,MS,15.9083300000,1,944206.0581900000,944206.0581900000,0.0053800000
316,1,MS,15.8833300000,1,943896.4555300000,943896.4555300000,0.0053700000
317,1,MS,15.9583300000,1,943583.2677100000,943583.2677100000,0.0054000000
318,1,MS,16.1500000000,1,943273.8048300000,943273.8048300000,0.0054800000
319,1,MS,16.7583300000,1,942947.5703300000,942947.5703300000,0.0057500000
320,1,MS,16.8166700000,1,942629.3144400000,942629.3144400000,0.0057700000
321,1,MS,17.3833300000,1,942294.8264800000,942294.8264800000,0.0060300000
322,1,MS,17.7833300000,1,941960.4538100000,941960.4538100000,0.0062200000
323,1,MS,18.0666700000,1,941616.0036100000,941616.0036100000,0.0063600000
324,1,MS,18.0583300000,1,941281.5443200000,941281.5443200000,0.0063600000
325,1,MS,17.5583300000,1,940955.9542300000,940955.9542300000,0.0061200000
326,1,MS,17.4166700000,1,940641.2283300000,940641.2283300000,0.0060500000
327,1,MS,17.2416700000,1,940326.4481100000,940326.4481100000,0.0059700000
328,1,MS,16.9416700000,1,940025.3649300000,940025.3649300000,0.0058300000
329,1,MS,16.8916700000,1,939721.6111400001,939721.6111400001,0.0058100000
330,1,MS,16.9083300000,1,939424.3003200000,939424.3003200000,0.0058100000
331,1,MS,16.6750000000,1,939129.2197200001,939129.2197200001,0.0057100000
332,1,MS,16.5833300000,1,938843.1360500000,938843.1360500000,0.0056700000
333,1,MS,16.1333300000,1,938564.5862100000,938564.5862100000,0.0054700000
334,1,MS,15.6500000000,1,938302.4434700001,938302.4434700001,0.0052700000
335,1,MS,15.4916700000,1,938041.7360900000,938041.7360900000,0.0052000000
336,1,MS,15.1083300000,1,937794.4036000000,937794.4036000000,0.0050500000
337,1,MS,15.1000000000,1,937545.7987800000,937545.7987800000,0.0050400000
338,1,MS,14.9583300000,1,937305.4882600000,937305.4882600000,0.0049900000
339,1,MS,14.8500000000,1,937066.0321400000,937066.0321400000,0.0049400000
340,1,MS,14.9333300000,1,936830.4912400000,936830.4912400000,0.0049800000
341,1,MS,14.9750000000,1,936593.1087800000,936593.1087800000,0.0049900000
342,1,MS,14.9083300000,1,936362.4120300000,936362.4120300000,0.0049700000
343,1,MS,14.8166700000,1,936132.4490600000,936132.4490600000,0.0049300000
344,1,MS,14.6833300000,1,935910.0264400000,935910.0264400000,0.0048800000
345,1,MS,14.8083300000,1,935684.4688300000,935684.4688300000,0.0049300000
346,1,MS,14.7500000000,1,935464.9200000000,935464.9200000000,0.0049000000
347,1,MS,14.6250000000,1,935246.4506900000,935246.4506900000,0.0048600000
348,1,MS,14.8333300000,1,935028.9106200000,935028.9106200000,0.0049400000
349,1,MS,15.0083300000,1,934806.7933700000,934806.7933700000,0.0050100000
350,1,MS,15.3416700000,1,934583.2121600000,934583.2121600000,0.0051400000
351,1,MS,15.4500000000,1,934355.5621800000,934355.5621800000,0.0051800000
352,1,MS,15.3416700000,1,934133.6956000000,934133.6956000000,0.0051400000
353,1,MS,15.2000000000,1,933911.7579000000,933911.7579000000,0.0050800000
354,1,MS,15.2416700000,1,933692.7034900000,933692.7034900000,0.0051000000
355,1,MS,15.2916700000,1,933470.4607200000,933470.4607200000,0.0051200000
356,1,MS,15.3916700000,1,933250.5720300000,933250.5720300000,0.0051600000
357,1,MS,15.5083300000,1,933026.7623800000,933026.7623800000,0.0052100000
358,1,MS,15.6916700000,1,932804.4844400000,932804.4844400000,0.0052800000
359,1,MS,15.9166700000,1,932576.6956800000,932576.6956800000,0.0053800000
360,1,MS,15.8166700000,1,932355.8514400000,932355.8514400000,0.0053400000
361,1,MS,14.8083300000,1,932150.7788900000,932150.7788900000,0.0049300000
362,1,MS,13.6333300000,1,931967.3846200000,931967.3846200000,0.0044900000
363,1,MS,11.9583300000,1,931806.3903000000,931806.3903000000,0.0039200000
364,1,MS,11.2083300000,1,931656.9314900000,931656.9314900000,0.0036900000
365,1,MS,10.7833300000,1,931512.0282200000,931512.0282200000,0.0035600000
366,1,MS,13.6166700000,1,931333.1960900000,931333.1960900000,0.0044800000
367,1,MS,15.9416700000,1,931117.4525400000,931117.4525400000,0.0053900000
368,1,MS,17.9666700000,1,930872.2895500000,930872.2895500000,0.0063100000
369,1,MS,19.5750000000,1,930592.2889700000,930592.2889700000,0.0071400000
370,1,MS,20.0583300000,1,930308.5844400000,930308.5844400000,0.0074100000
371,1,MS,19.8250000000,1,930021.5083399999,930021.5083399999,0.0072800000
372,1,MS,20.8916700000,1,929711.3189400000,929711.3189400000,0.0079000000
373,1,MS,22.0000000000,1,929356.2856200000,929356.2856200000,0.0085800000
