N_content_mstruct,Cont_WSC_DM_shoot,N_content_total_DM_shoot,N_content_shoot,axis,shoot_roots_mstruct_ratio,Cont_WSC_DM_roots,C_N_ratio_shoot,N_content_mstruct_shoot,N_content_mstruct_roots,C_respired_shoot,sum_respi_shoot,sum_N_g,t,Tillers_Photosynthesis_An,mstruct_shoot,plant,sum_dry_mass_stem,sum_N_g_shoot,sum_dry_mass_roots,mstruct_laminae,N_content,NS_shoot,sum_C_g,sum_dry_mass,NS_stem,N_content_roots,NS_laminae,C_N_ratio,sum_dry_mass_shoot,sum_dry_mass_laminae,Tillers_Photosynthesis,sum_NSC_g,shoot_roots_ratio,C_respired_roots,NS,dry_mass_phloem,NS_roots,Total_Transpiration,senesced_mstruct,Total_Photosynthesis,Cont_WSC_DM,mstruct_stem,Cont_WSC_DM_stem,C_exudated,mstruct,NNI,sum_respi_roots,Cont_WSC_DM_laminae
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,15.9931100000,NA,859.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0008100000,1.6922000000,NA,NA,NA,NA,1.0991900000,2.2960500000,NA,1.3915900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,15.5543100000,NA,860.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004000000,1.6955800000,NA,NA,NA,NA,0.9783700000,2.2926600000,NA,1.3947700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,15.2371400000,NA,861.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004000000,1.6955800000,NA,NA,NA,NA,0.8484600000,2.2926600000,NA,1.4116100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,14.2574700000,NA,862.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003700000,1.6989600000,NA,NA,NA,NA,0.7070500000,2.2892800000,NA,1.3569600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,13.2356200000,NA,863.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003700000,1.6989600000,NA,NA,NA,NA,0.5833200000,2.2892800000,NA,1.2960400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,12.4836100000,NA,864.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002000000,1.7022000000,NA,NA,NA,NA,0.4796400000,2.2860500000,NA,1.2625600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,11.7291100000,NA,865.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002000000,1.7022000000,NA,NA,NA,NA,0.3899200000,2.2860500000,NA,1.2208700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,11.1278100000,NA,866.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001700000,1.7080100000,NA,NA,NA,NA,0.3157200000,2.2802400000,NA,1.1917500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,10.5284600000,NA,867.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001700000,1.7080100000,NA,NA,NA,NA,0.2517200000,2.2802400000,NA,1.1608700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,9.9406400000,NA,868.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001600000,1.7138400000,NA,NA,NA,NA,0.1977800000,2.2744100000,NA,1.1250000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,9.2954000000,NA,869.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0001600000,1.7138400000,NA,NA,NA,NA,0.1531900000,2.2744100000,NA,1.0804700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,8.9609700000,NA,870.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003900000,1.7196900000,NA,NA,NA,NA,0.1185700000,2.2685600000,NA,1.0538000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,8.9543400000,NA,871.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003900000,1.7196900000,NA,NA,NA,NA,0.0943500000,2.2685600000,NA,1.0770700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,9.5119200000,NA,872.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013400000,1.7312900000,NA,NA,NA,NA,0.0798800000,2.2569600000,NA,1.1140400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,9.8942100000,NA,873.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013400000,1.7312900000,NA,NA,NA,NA,0.0785800000,2.2569600000,NA,1.1363800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,11.0448000000,NA,874.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041400000,1.7357600000,NA,NA,NA,NA,0.0963200000,2.2524900000,NA,1.1650000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,9.3377200000,NA,875.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0041400000,1.7357600000,NA,NA,NA,NA,0.1371700000,2.2524900000,NA,0.8158400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,10.0210300000,NA,876.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042500000,1.7390400000,NA,NA,NA,NA,0.2383000000,2.2492100000,NA,0.8324500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,11.3931300000,NA,877.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042500000,1.7390400000,NA,NA,NA,NA,0.3780500000,2.2492100000,NA,0.8369200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,14.3770200000,NA,878.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0085900000,1.7430500000,NA,NA,NA,NA,0.5725100000,2.2451900000,NA,0.9375200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,16.3985300000,NA,879.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0085900000,1.7430500000,NA,NA,NA,NA,0.8066100000,2.2451900000,NA,0.9729800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,16.9671200000,NA,880.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075600000,1.7470700000,NA,NA,NA,NA,1.0482100000,2.2411800000,NA,0.9301500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,16.9175300000,NA,881.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0075600000,1.7470700000,NA,NA,NA,NA,1.2758200000,2.2411800000,NA,0.8787500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,15.3116700000,NA,882.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031000000,1.7501700000,NA,NA,NA,NA,1.4402800000,2.2380700000,NA,0.8007300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,14.3714000000,NA,883.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031000000,1.7501700000,NA,NA,NA,NA,1.4948000000,2.2380700000,NA,0.7640400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,13.3674700000,NA,884.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022700000,1.7527100000,NA,NA,NA,NA,1.4646900000,2.2355400000,NA,0.7499800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,12.3947000000,NA,885.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0022700000,1.7527100000,NA,NA,NA,NA,1.3727300000,2.2355400000,NA,0.7271200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,10.4486200000,NA,886.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012200000,1.7561500000,NA,NA,NA,NA,1.2325800000,2.2321000000,NA,0.6528400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,9.4803700000,NA,887.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012200000,1.7561500000,NA,NA,NA,NA,1.1192400000,2.2321000000,NA,0.6172000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,8.1422400000,NA,888.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005800000,1.7586900000,NA,NA,NA,NA,1.0010200000,2.2295600000,NA,0.5581600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,8.3450600000,NA,889.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0005800000,1.7586900000,NA,NA,NA,NA,0.9410400000,2.2295600000,NA,0.5975700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,8.8978000000,NA,890.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010700000,1.7617600000,NA,NA,NA,NA,0.8784800000,2.2264900000,NA,0.6591000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,8.4627100000,NA,891.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010700000,1.7617600000,NA,NA,NA,NA,0.7803600000,2.2264900000,NA,0.6516300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,7.2797200000,NA,892.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006000000,1.7634600000,NA,NA,NA,NA,0.6736400000,2.2247800000,NA,0.5826800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,7.6439500000,NA,893.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006000000,1.7634600000,NA,NA,NA,NA,0.6210700000,2.2247800000,NA,0.6361900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,10.5024100000,NA,894.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023600000,1.7714300000,NA,NA,NA,NA,0.6019300000,2.2168200000,NA,0.8696500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,12.2349700000,NA,895.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023600000,1.7714300000,NA,NA,NA,NA,0.5494000000,2.2168200000,NA,1.0595400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,14.5823400000,NA,896.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0071400000,1.7763300000,NA,NA,NA,NA,0.5079000000,2.2119200000,NA,1.2296900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,16.2431300000,NA,897.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0071400000,1.7763300000,NA,NA,NA,NA,0.5213500000,2.2119200000,NA,1.3483900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,18.7545100000,NA,898.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114400000,1.7865800000,NA,NA,NA,NA,0.6109000000,2.2016700000,NA,1.4288000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,20.5856700000,NA,899.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114400000,1.7865800000,NA,NA,NA,NA,0.7878000000,2.2016700000,NA,1.4398600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,23.5634200000,NA,900.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119500000,1.7919000000,NA,NA,NA,NA,1.0628600000,2.1963500000,NA,1.4802500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,26.7861600000,NA,901.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119500000,1.7919000000,NA,NA,NA,NA,1.4152600000,2.1963500000,NA,1.5681400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,29.1944500000,NA,902.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0109200000,1.7975700000,NA,NA,NA,NA,1.7713700000,2.1906800000,NA,1.6164100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,29.7369700000,NA,903.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0109200000,1.7975700000,NA,NA,NA,NA,2.0563100000,2.1906800000,NA,1.6004400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,28.0148700000,NA,904.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0070500000,1.8027900000,NA,NA,NA,NA,2.2497200000,2.1854600000,NA,1.5327200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,27.0760600000,NA,905.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0070500000,1.8027900000,NA,NA,NA,NA,2.3249200000,2.1854600000,NA,1.5098300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,23.6241900000,NA,906.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026400000,1.8162800000,NA,NA,NA,NA,2.2597100000,2.1719700000,NA,1.3882500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,17.4007100000,NA,907.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0026400000,1.8162800000,NA,NA,NA,NA,1.9455600000,2.1719700000,NA,1.0473900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,14.1532900000,NA,908.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006700000,1.8186300000,NA,NA,NA,NA,1.7486600000,2.1696200000,NA,0.9205100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,13.1599600000,NA,909.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0006700000,1.8186300000,NA,NA,NA,NA,1.5970100000,2.1696200000,NA,0.8962900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,12.1160700000,NA,910.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004700000,1.8206300000,NA,NA,NA,NA,1.4317000000,2.1676100000,NA,0.8705900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,11.1539000000,NA,911.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0004700000,1.8206300000,NA,NA,NA,NA,1.2681000000,2.1676100000,NA,0.8357500000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,10.4979800000,NA,912.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003400000,1.8223900000,NA,NA,NA,NA,1.1271600000,2.1658500000,NA,0.8249600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,9.5928400000,NA,913.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0003400000,1.8223900000,NA,NA,NA,NA,0.9859800000,2.1658500000,NA,0.7808900000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,9.2566700000,NA,914.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002300000,1.8239900000,NA,NA,NA,NA,0.8779200000,2.1642600000,NA,0.7851800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,8.6592300000,NA,915.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002300000,1.8239900000,NA,NA,NA,NA,0.7690300000,2.1642600000,NA,0.7582200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,8.1066700000,NA,916.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002000000,1.8254200000,NA,NA,NA,NA,0.6743000000,2.1628300000,NA,0.7351100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,8.4308300000,NA,917.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0002000000,1.8254200000,NA,NA,NA,NA,0.6077600000,2.1628300000,NA,0.7917100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,12.1450700000,NA,918.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018300000,1.8280800000,NA,NA,NA,NA,0.5767400000,2.1601700000,NA,1.1306300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,14.3565200000,NA,919.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0018300000,1.8280800000,NA,NA,NA,NA,0.5066200000,2.1601700000,NA,1.3977300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,16.8763400000,NA,920.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0065200000,1.8324500000,NA,NA,NA,NA,0.4445300000,2.1558000000,NA,1.6110700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,18.1782200000,NA,921.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0065200000,1.8324500000,NA,NA,NA,NA,0.4362900000,2.1558000000,NA,1.7105300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,21.9090800000,NA,922.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107500000,1.8425900000,NA,NA,NA,NA,0.5057100000,2.1456600000,NA,1.9073800000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,24.7725900000,NA,923.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107500000,1.8425900000,NA,NA,NA,NA,0.6390100000,2.1456600000,NA,2.0090000000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,26.6196200000,NA,924.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122900000,1.8484800000,NA,NA,NA,NA,0.8189600000,2.1397700000,NA,1.9486300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,28.9037800000,NA,925.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0122900000,1.8484800000,NA,NA,NA,NA,1.0492100000,2.1397700000,NA,1.9390200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,31.3665900000,NA,926.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106200000,1.8545200000,NA,NA,NA,NA,1.2863900000,2.1337300000,NA,1.9627700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,31.7742000000,NA,927.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106200000,1.8545200000,NA,NA,NA,NA,1.4378900000,2.1337300000,NA,1.8920400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,30.4424900000,NA,928.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088900000,1.8604100000,NA,NA,NA,NA,1.5182100000,2.1278400000,NA,1.7853100000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,28.1087900000,NA,929.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0088900000,1.8604100000,NA,NA,NA,NA,1.5001200000,2.1278400000,NA,1.6208200000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,21.7247400000,NA,930.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020500000,1.8650000000,NA,NA,NA,NA,1.3868300000,2.1232500000,NA,1.2819600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,17.2479300000,NA,931.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020500000,1.8650000000,NA,NA,NA,NA,1.2338200000,2.1232500000,NA,1.0225400000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,14.7823100000,NA,932.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007200000,1.8680200000,NA,NA,NA,NA,1.1108500000,2.1202300000,NA,0.9215600000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,13.6980300000,NA,933.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0007200000,1.8680200000,NA,NA,NA,NA,0.9966500000,2.1202300000,NA,0.8834700000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,14.2624600000,NA,934.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010600000,1.8711300000,NA,NA,NA,NA,0.9012200000,2.1171200000,NA,0.9617300000,NA
NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,13.1643600000,NA,935.0000000000,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0010600000,1.8711300000,NA,NA,NA,NA,0.7604200000,2.1171200000,NA,0.9249500000,NA
