t,organ,Dry_Mass,proteins,amino_acids,mstruct,structure,starch,age_from_flowering,synthetized_mstruct,Export_Nitrates,S_grain_starch,axis,R_grain_growth_starch,Proteins_N_Mass,N_tot,R_Nnit_upt,Conc_Amino_Acids,cytokinins,HATS_LATS,Export_Amino_Acids,Uptake_Nitrates,plant,S_Proteins,N_exudation,nitrates,R_grain_growth_struct,Unloading_Amino_Acids,Total_Organic_Nitrogen,S_grain_structure,AA_consumption_mstruct,Export_cytokinins,C_exudation,Conc_cytokinins,R_Nnit_red,Unloading_Sucrose,RGR_Structure,regul_transpiration,sucrose_consumption_mstruct,Nstruct,WSC_g,Conc_Nitrates,R_residual,S_Amino_Acids,S_cytokinins,Respi_growth,Conc_Sucrose,senesced_mstruct,sucrose,sum_respi
900.0000000000,grains,0.66121627747479,1819.7580700000,NA,NA,5044.7901400000,11541.2982900000,2385112.8156699999,NA,NA,367.1040800000,MS,20.6300600000,0.02547661298,0.0254766130,NA,NA,NA,NA,NA,NA,1,3.6303700000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
900.0000000000,phloem,NA,NA,17.9195200000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0002508733,NA,6.527018007148223,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007123091428571427,NA,NA,NA,NA,NA,9.459186073864974,NA,249.3082000000,NA
900.0000000000,roots,NA,NA,563.8121500000,1.0670500000,NA,NA,NA,NA,0.0649200000,NA,MS,NA,NA,0.0343664883,0.0000000000,422.70720209924554,0.1380500000,0.5773900000,6.0618100000,0.0000000000,1,NA,0.1371100000,1509.5084400000,NA,0.2463800000,944.9002100000,NA,0.0000000000,0.0099100000,0.6855500000,0.12937538072255284,1.0400700000,3.4277300000,NA,0.0119500000,0.0000000000,0.0053400000,0.0012381077142857141,1414.6557705824468,0.4279015816,0.4922800000,0.0001600000,0.0000000000,3.384234571950705,1.3167000000,43.3337700000,1.4704400000
901.0000000000,grains,0.662566672012605,1823.6608700000,NA,NA,5044.7901400000,11574.5005400000,2390072.3845099998,NA,NA,422.8896800000,MS,23.7650300000,0.02553125218,0.0255312522,NA,NA,NA,NA,NA,NA,1,3.9221500000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
901.0000000000,phloem,NA,NA,18.4911000000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0002588754,NA,6.735210690463725,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00783735857142857,NA,NA,NA,NA,NA,10.407704828465409,NA,274.3075500000,NA
901.0000000000,roots,NA,NA,558.4657100000,1.0670500000,NA,NA,NA,NA,0.0648900000,NA,MS,NA,NA,0.0342828712,0.0000000000,418.6988126142167,0.1286500000,0.6234800000,6.0043300000,0.0000000000,1,NA,0.1787900000,1508.8822300000,NA,0.3013100000,939.5537700000,NA,0.0000000000,0.0092400000,0.8939600000,0.12056604657701137,1.1124100000,4.4698200000,NA,0.0119500000,0.0000000000,0.0053400000,0.0012372902857142856,1414.0689096106084,0.4536235565,0.5265200000,0.0001700000,0.0000000000,3.382000218671415,1.3167000000,43.3051600000,1.5686100000
902.0000000000,grains,0.664029552605042,1827.7431600000,NA,NA,5044.7901400000,11610.9931100000,2395113.7826299998,NA,NA,461.2652400000,MS,25.9216100000,0.02558840424,0.0255884042,NA,NA,NA,NA,NA,NA,1,4.1262700000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
902.0000000000,phloem,NA,NA,19.3186100000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0002704605,NA,7.054835941351544,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008489322857142857,NA,NA,NA,NA,NA,11.302666295396865,NA,297.1263000000,NA
902.0000000000,roots,NA,NA,553.7196300000,1.0632800000,NA,NA,NA,NA,0.0592800000,NA,MS,NA,NA,0.0341874870,0.0000000000,416.61246708298853,0.1202400000,0.5941100000,5.4412200000,0.0000000000,1,NA,0.2184500000,1508.2437300000,NA,0.3550800000,933.4639400000,NA,0.0000000000,0.0078900000,1.0922600000,0.1130840418328192,1.1566600000,5.4613000000,NA,0.0109200000,0.0000000000,0.0053200000,0.0012578542857142859,1418.4821777894815,0.4705917535,0.5494000000,0.0001900000,0.0000000000,3.4504003335590503,1.3204600000,44.0249000000,1.6296500000
903.0000000000,grains,0.6655088948067226,1831.7732000000,NA,NA,5044.7901400000,11648.2500900000,2400048.5499800001,NA,NA,468.2249700000,MS,26.3127300000,0.0256448248,0.0256448248,NA,NA,NA,NA,NA,NA,1,4.0600400000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
903.0000000000,phloem,NA,NA,19.9479800000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0002792717,NA,7.284671426223821,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00904329257142857,NA,NA,NA,NA,NA,12.040220388189969,NA,316.5152400000,NA
903.0000000000,roots,NA,NA,549.0233400000,1.0632800000,NA,NA,NA,NA,0.0592600000,NA,MS,NA,NA,0.0341128764,0.0000000000,413.07903092318105,0.1128000000,0.5810700000,5.3950700000,0.0000000000,1,NA,0.2483300000,1507.6106900000,NA,0.3912700000,928.7676600000,NA,0.0000000000,0.0074000000,1.2416400000,0.10608682567150703,1.1530300000,6.2082200000,NA,0.0109200000,0.0000000000,0.0053200000,0.0012989597142857143,1417.8868125047024,0.4685763688,0.5476800000,0.0002000000,0.0000000000,3.5631559890151236,1.3204600000,45.4635900000,1.6239700000
904.0000000000,grains,0.6669294819369748,1835.5905700000,NA,NA,5044.7901400000,11684.2168800000,2404696.1379200001,NA,NA,447.9281500000,MS,25.1721100000,0.025698267979999998,0.0256982680,NA,NA,NA,NA,NA,NA,1,3.8574100000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
904.0000000000,phloem,NA,NA,20.7055400000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0002898776,NA,7.579380084741885,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009451554,NA,NA,NA,NA,NA,12.61383530240773,NA,330.8043900000,NA
904.0000000000,roots,NA,NA,546.2516800000,1.0598300000,NA,NA,NA,NA,0.0382500000,NA,MS,NA,NA,0.0340458543,0.0000000000,412.33154751233684,0.1079700000,0.5003600000,3.4657300000,0.0000000000,1,NA,0.2643000000,1507.0236300000,NA,0.4135700000,924.7615800000,NA,0.0000000000,0.0045800000,1.3214900000,0.10187482898200655,1.1085200000,6.6074700000,NA,0.0070500000,0.0000000000,0.0053000000,0.0013576508571428573,1421.9484539973391,0.4535443541,0.5282500000,0.0002100000,0.0000000000,3.7362737420152285,1.3239200000,47.5177800000,1.5634200000
905.0000000000,grains,0.6682983189915965,1839.2554000000,NA,NA,5044.7901400000,11718.9220100000,2409116.2891400000,NA,NA,429.0046300000,MS,24.1086700000,0.025749575599999998,0.0257495756,NA,NA,NA,NA,NA,NA,1,3.6811400000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
905.0000000000,phloem,NA,NA,21.0497200000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0002946961,NA,7.705369121374906,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009643379428571429,NA,NA,NA,NA,NA,12.86984128436729,NA,337.5182800000,NA
905.0000000000,roots,NA,NA,543.4917500000,1.0598300000,NA,NA,NA,NA,0.0382300000,NA,MS,NA,NA,0.0339991214,0.0000000000,410.24824736042575,0.1037100000,0.4767600000,3.4482200000,0.0000000000,1,NA,0.2664400000,1506.4454900000,NA,0.4154300000,922.0016500000,NA,0.0000000000,0.0044000000,1.3322200000,0.09785531641867092,1.0907700000,6.6610900000,NA,0.0070500000,0.0000000000,0.0053000000,0.001423006857142857,1421.4029514167366,0.4483464431,0.5198000000,0.0002300000,0.0000000000,3.916134348590497,1.3239200000,49.8052400000,1.5404600000
906.0000000000,grains,0.669520378289916,1842.5498100000,NA,NA,5044.7901400000,11749.8245200000,2413009.1244399999,NA,NA,378.4170700000,MS,21.2658200000,0.02579569734,0.0257956973,NA,NA,NA,NA,NA,NA,1,3.3258400000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
906.0000000000,phloem,NA,NA,21.5275800000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003013861,NA,7.929236591665631,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009628714857142858,NA,NA,NA,NA,NA,12.93008267456119,NA,337.0050200000,NA
906.0000000000,roots,NA,NA,542.8514000000,1.0569400000,NA,NA,NA,NA,0.0143200000,NA,MS,NA,NA,0.0339630314,0.0000000000,410.88531042443276,0.1020300000,0.3936600000,1.2907700000,0.0000000000,1,NA,0.2513900000,1505.9365600000,NA,0.4014700000,920.3307100000,NA,0.0000000000,0.0016200000,1.2569600000,0.09653338883948001,0.9991300000,6.2847800000,NA,0.0026400000,0.0000000000,0.0052800000,0.0014916548571428572,1424.8079928851214,0.4168102883,0.4774300000,0.0002300000,0.0000000000,4.116279069767442,1.3268000000,52.2079200000,1.4162300000
907.0000000000,grains,0.6703989913571428,1844.9642700000,NA,NA,5044.7901400000,11771.8768200000,2415640.0823100000,NA,NA,269.9369400000,MS,15.1695800000,0.02582949978,0.0258294998,NA,NA,NA,NA,NA,NA,1,2.4405200000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
907.0000000000,phloem,NA,NA,22.0033600000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003080470,NA,8.104480264460376,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009566948285714286,NA,NA,NA,NA,NA,12.847138388958719,NA,334.8431900000,NA
907.0000000000,roots,NA,NA,542.0753500000,1.0569400000,NA,NA,NA,NA,0.0143200000,NA,MS,NA,NA,0.0339467998,0.0000000000,410.29791662724466,0.1006100000,0.2839700000,1.2889200000,0.0000000000,1,NA,0.2160400000,1505.5532100000,NA,0.3549100000,919.5546600000,NA,0.0000000000,0.0016000000,1.0802100000,0.09518988778927849,0.7447700000,5.4010300000,NA,0.0026400000,0.0000000000,0.0052800000,0.001560376,1424.4452949079418,0.3221902028,0.3558800000,0.0001900000,0.0000000000,4.305917712137554,1.3268000000,54.6131600000,1.0672300000
908.0000000000,grains,0.6711388044621849,1847.0432600000,NA,NA,5044.7901400000,11790.2798000000,2417741.5004900000,NA,NA,224.7208900000,MS,12.6285900000,0.025858605639999997,0.0258586056,NA,NA,NA,NA,NA,NA,1,2.1006900000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
908.0000000000,phloem,NA,NA,22.4299800000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003140197,NA,8.270565352458034,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009432235142857142,NA,NA,NA,NA,NA,12.679955860165986,NA,330.1282300000,NA
908.0000000000,roots,NA,NA,542.2116000000,1.0553900000,NA,NA,NA,NA,0.0036300000,NA,MS,NA,NA,0.0339441519,0.0000000000,411.0037805929561,0.1002400000,0.2306100000,0.3264700000,0.0000000000,1,NA,0.1928700000,1505.2278200000,NA,0.3276000000,919.1360900000,NA,0.0000000000,0.0004000000,0.9643500000,0.0949791072494528,0.6478100000,4.8217400000,NA,0.0006700000,0.0000000000,0.0052800000,0.0016236834285714285,1426.2289959162015,0.2877723512,0.3100000000,0.0001800000,0.0000000000,4.487197465707779,1.3283500000,56.8289200000,0.9355400000
909.0000000000,grains,0.6718307985336134,1849.0331100000,NA,NA,5044.7901400000,11807.3302800000,2419677.5832699998,NA,NA,207.4774000000,MS,11.6595600000,0.025886463539999998,0.0258864635,NA,NA,NA,NA,NA,NA,1,2.0021900000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
909.0000000000,phloem,NA,NA,22.5926000000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003162964,NA,8.330527926549351,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009203111142857143,NA,NA,NA,NA,NA,12.371939556235652,NA,322.1088900000,NA
909.0000000000,roots,NA,NA,542.3364800000,1.0553900000,NA,NA,NA,NA,0.0036200000,NA,MS,NA,NA,0.0339414798,0.0000000000,411.09844133448297,0.1000300000,0.2179600000,0.3265500000,0.0000000000,1,NA,0.1740700000,1504.9120800000,NA,0.3052400000,919.2609800000,NA,0.0000000000,0.0004000000,0.8703700000,0.09478012867281288,0.6265200000,4.3518600000,NA,0.0006700000,0.0000000000,0.0052800000,0.0016781822857142856,1425.9298268886382,0.2816183361,0.2998200000,0.0001900000,0.0000000000,4.63781003546872,1.3283500000,58.7363800000,0.9081000000
910.0000000000,grains,0.67247727197479,1850.9352200000,NA,NA,5044.7901400000,11823.1036600000,2421468.8347900002,NA,NA,191.5588800000,MS,10.7649900000,0.025913093079999998,0.0259130931,NA,NA,NA,NA,NA,NA,1,1.9114200000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
910.0000000000,phloem,NA,NA,22.6627700000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003172788,NA,8.364150377604826,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008928196285714285,NA,NA,NA,NA,NA,12.013495278209643,NA,312.4868700000,NA
910.0000000000,roots,NA,NA,542.5451700000,1.0540700000,NA,NA,NA,NA,0.0025300000,NA,MS,NA,NA,0.0339301378,0.0000000000,411.77164324949956,0.0998200000,0.1996400000,0.2281100000,0.0000000000,1,NA,0.1552400000,1504.6075300000,NA,0.2814700000,918.9974400000,NA,0.0000000000,0.0002800000,0.7762200000,0.09469959300615709,0.6045100000,3.8810900000,NA,0.0004700000,0.0000000000,0.0052700000,0.001723019142857143,1427.4265750851462,0.2749882737,0.2896500000,0.0001900000,0.0000000000,4.767683835039418,1.3296800000,60.3056700000,0.8794400000
911.0000000000,grains,0.6730749669579832,1852.7332800000,NA,NA,5044.7901400000,11837.5446800000,2423110.9921900001,NA,NA,175.2136100000,MS,9.8464400000,0.02593826592,0.0259382659,NA,NA,NA,NA,NA,NA,1,1.8029500000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
911.0000000000,phloem,NA,NA,22.6083700000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003165172,NA,8.344072965155172,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00863690457142857,NA,NA,NA,NA,NA,11.621542466895184,NA,302.2916600000,NA
911.0000000000,roots,NA,NA,542.7340200000,1.0540700000,NA,NA,NA,NA,0.0025300000,NA,MS,NA,NA,0.0339287027,0.0000000000,411.9149733888641,0.0997400000,0.1881200000,0.2281900000,0.0000000000,1,NA,0.1370900000,1504.3161700000,NA,0.2563300000,919.1862800000,NA,0.0000000000,0.0002800000,0.6854600000,0.09462369671843425,0.5767400000,3.4272800000,NA,0.0004700000,0.0000000000,0.0052700000,0.0017588657142857142,1427.1501608052595,0.2654388001,0.2763400000,0.0001900000,0.0000000000,4.866873167816179,1.3296800000,61.5603000000,0.8421200000
912.0000000000,grains,0.6736458278823529,1854.4878000000,NA,NA,5044.7901400000,11851.2033800000,2424687.0158199999,NA,NA,165.5201200000,MS,9.3017000000,0.0259628292,0.0259628292,NA,NA,NA,NA,NA,NA,1,1.7577100000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
912.0000000000,phloem,NA,NA,22.4996300000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003149948,NA,8.310688182468779,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008328813428571427,NA,NA,NA,NA,NA,11.216091834614586,NA,291.5084700000,NA
912.0000000000,roots,NA,NA,542.9730700000,1.0529000000,NA,NA,NA,NA,0.0018500000,NA,MS,NA,NA,0.0339180413,0.0000000000,412.55433184537947,0.0996300000,0.1777700000,0.1672100000,0.0000000000,1,NA,0.1215100000,1504.0298800000,NA,0.2344600000,919.0103700000,NA,0.0000000000,0.0002000000,0.6075500000,0.09462437078544972,0.5666600000,3.0377600000,NA,0.0003400000,0.0000000000,0.0052600000,0.0017857585714285717,1428.46412764745,0.2626782910,0.2718100000,0.0002000000,0.0000000000,4.9467779466236115,1.3308400000,62.5015500000,0.8292700000
913.0000000000,grains,0.6741688418151259,1856.1285200000,NA,NA,5044.7901400000,11863.5974500000,2426120.3404999999,NA,NA,150.2043900000,MS,8.4410000000,0.02598579928,0.0259857993,NA,NA,NA,NA,NA,NA,1,1.6417200000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
913.0000000000,phloem,NA,NA,22.3390900000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003127473,NA,8.251389523743564,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008034388,NA,NA,NA,NA,NA,10.819600464790575,NA,281.2035800000,NA
913.0000000000,roots,NA,NA,543.1874200000,1.0529000000,NA,NA,NA,NA,0.0018500000,NA,MS,NA,NA,0.0339172619,0.0000000000,412.7171963149397,0.0996200000,0.1665700000,0.1672800000,0.0000000000,1,NA,0.1063400000,1503.7598600000,NA,0.2112000000,919.2247200000,NA,0.0000000000,0.0002000000,0.5317200000,0.09461487320733214,0.5333800000,2.6586000000,NA,0.0003400000,0.0000000000,0.0052600000,0.0018057562857142857,1428.207674043119,0.2502397749,0.2558500000,0.0001900000,0.0000000000,5.002174153924083,1.3308400000,63.2014700000,0.7835600000
914.0000000000,grains,0.6746810020798318,1857.7670700000,NA,NA,5044.7901400000,11875.6194600000,2427548.3605599999,NA,NA,145.5215200000,MS,8.1778400000,0.02600873898,0.0260087390,NA,NA,NA,NA,NA,NA,1,1.6380900000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
914.0000000000,phloem,NA,NA,22.1292100000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003098089,NA,8.179871179987618,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007727872571428571,NA,NA,NA,NA,NA,10.41447346129085,NA,270.4755400000,NA
914.0000000000,roots,NA,NA,543.4534300000,1.0518500000,NA,NA,NA,NA,0.0012200000,NA,MS,NA,NA,0.0339171967,0.0000000000,413.3315054427913,0.0995900000,0.1621800000,0.1105600000,0.0000000000,1,NA,0.0944000000,1503.4891900000,NA,0.1930800000,919.1151400000,NA,0.0000000000,0.0001400000,0.4719900000,0.09468080049436707,0.5349400000,2.3599700000,NA,0.0002300000,0.0000000000,0.0052600000,0.0018180888571428572,1429.3760422113419,0.2515199721,0.2568500000,0.0001900000,0.0000000000,5.041364421416236,1.3318900000,63.6331100000,0.7863900000
915.0000000000,grains,0.6751623855084034,1859.3365100000,NA,NA,5044.7901400000,11886.8132800000,2428897.6130100000,NA,NA,135.4833900000,MS,7.6137300000,0.02603071114,0.0260307111,NA,NA,NA,NA,NA,NA,1,1.5672200000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
915.0000000000,phloem,NA,NA,21.8730800000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003062231,NA,8.085194939609844,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007433079142857144,NA,NA,NA,NA,NA,10.01719486876192,NA,260.1577700000,NA
915.0000000000,roots,NA,NA,543.7015600000,1.0518500000,NA,NA,NA,NA,0.0012200000,NA,MS,NA,NA,0.0339170194,0.0000000000,413.5202243665922,0.0996500000,0.1563200000,0.1106100000,0.0000000000,1,NA,0.0826700000,1503.2284000000,NA,0.1737600000,919.3632700000,NA,0.0000000000,0.0001400000,0.4133400000,0.09473784284831488,0.5146700000,2.0666800000,NA,0.0002300000,0.0000000000,0.0052600000,0.001824650285714286,1429.1281076199077,0.2437233799,0.2471200000,0.0001900000,0.0000000000,5.059558555560837,1.3318900000,63.8627600000,0.7583300000
916.0000000000,grains,0.6756179985630252,1860.8491400000,NA,NA,5044.7901400000,11897.3098200000,2430184.0059900000,NA,NA,127.0301500000,MS,7.1386800000,0.02605188796,0.0260518880,NA,NA,NA,NA,NA,NA,1,1.5102600000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
916.0000000000,phloem,NA,NA,21.6255400000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0003027576,NA,7.998979115325754,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007150345142857143,NA,NA,NA,NA,NA,9.642539327331937,NA,250.2620800000,NA
916.0000000000,roots,NA,NA,543.9466400000,1.0509100000,NA,NA,NA,NA,0.0010800000,NA,MS,NA,NA,0.0339069199,0.0000000000,414.07666879180897,0.0996400000,0.1477000000,0.0976900000,0.0000000000,1,NA,0.0725600000,1502.9762100000,NA,0.1567600000,919.2703600000,NA,0.0000000000,0.0001200000,0.3628200000,0.09481306677070349,0.4972600000,1.8140900000,NA,0.0002000000,0.0000000000,0.0052500000,0.0018261682857142855,1430.1664367072347,0.2370187243,0.2389800000,0.0001800000,0.0000000000,5.068297158335791,1.3328400000,63.9158900000,0.7342200000
917.0000000000,grains,0.6760998611008402,1862.4773400000,NA,NA,5044.7901400000,11908.3087000000,2431617.3306700001,NA,NA,132.7476200000,MS,7.4599900000,0.02607468276,0.0260746828,NA,NA,NA,NA,NA,NA,1,1.6205800000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
917.0000000000,phloem,NA,NA,21.2201300000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0002970818,NA,7.8490237327945325,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006832940857142857,NA,NA,NA,NA,NA,9.214506379758618,NA,239.1529300000,NA
917.0000000000,roots,NA,NA,544.2072900000,1.0509100000,NA,NA,NA,NA,0.0010800000,NA,MS,NA,NA,0.0339067523,0.0000000000,414.27508730528774,0.0997200000,0.1607400000,0.0977400000,0.0000000000,1,NA,0.0647500000,1502.7035900000,NA,0.1436400000,919.5310100000,NA,0.0000000000,0.0001200000,0.3237700000,0.0948891912723259,0.5367000000,1.6188400000,NA,0.0002000000,0.0000000000,0.0052500000,0.0018195605714285714,1429.907023436831,0.2526306780,0.2579300000,0.0002000000,0.0000000000,5.04995829011682,1.3328400000,63.6846200000,0.7892600000
918.0000000000,grains,0.6767813633613445,1864.8216800000,NA,NA,5044.7901400000,11923.7147600000,2434000.6315000001,NA,NA,184.4077800000,MS,10.3631200000,0.02610750352,0.0261075035,NA,NA,NA,NA,NA,NA,1,2.3108900000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
918.0000000000,phloem,NA,NA,20.3348300000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0002846876,NA,7.53082581463496,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006378870571428572,NA,NA,NA,NA,NA,8.61276620204274,NA,223.2604700000,NA
918.0000000000,roots,NA,NA,543.7900800000,1.0491500000,NA,NA,NA,NA,0.0099200000,NA,MS,NA,NA,0.0338952512,0.0000000000,414.6519220321212,0.0987600000,0.2256900000,0.8978700000,0.0000000000,1,NA,0.0598200000,1502.2992900000,NA,0.1362200000,918.4881500000,NA,0.0000000000,0.0010900000,0.2991100000,0.09413334604203402,0.7750900000,1.4955600000,NA,0.0018300000,0.0000000000,0.0052500000,0.0017894874285714285,1431.9204022303768,0.3456996190,0.3731200000,0.0002700000,0.0000000000,4.974825652512352,1.3345900000,62.6320600000,1.1209400000
919.0000000000,grains,0.6776056290966386,1867.6901700000,NA,NA,5044.7901400000,11942.2290600000,2437217.5800800002,NA,NA,221.0245000000,MS,12.4208600000,0.02614766238,0.0261476624,NA,NA,NA,NA,NA,NA,1,2.7965700000,NA,NA,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,NA,NA
919.0000000000,phloem,NA,NA,19.0515100000,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,0.0002667211,NA,7.055559516149192,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005918990571428571,NA,NA,NA,NA,NA,7.991835133345987,NA,207.1646700000,NA
