Cont_WSC_DM_roots,plant,N_content_mstruct,Tillers_Photosynthesis_An,mstruct,mstruct_laminae,Cont_WSC_DM_stem,senesced_mstruct,C_N_ratio_shoot,dry_mass_phloem,sum_dry_mass,C_respired_shoot,C_N_ratio,NS_laminae,NS_roots,shoot_roots_mstruct_ratio,C_respired_roots,sum_respi_shoot,N_content_total_DM_shoot,Total_Photosynthesis,Cont_WSC_DM_shoot,sum_C_g,Tillers_Photosynthesis,sum_dry_mass_roots,mstruct_shoot,Cont_WSC_DM_laminae,sum_dry_mass_stem,N_content_roots,sum_respi_roots,Cont_WSC_DM,sum_dry_mass_shoot,NS,N_content_mstruct_shoot,N_content_mstruct_roots,N_content,sum_dry_mass_laminae,shoot_roots_ratio,N_content_shoot,C_exudated,sum_N_g_shoot,NS_stem,sum_NSC_g,Total_Transpiration,mstruct_stem,NNI,NS_shoot,t,axis,sum_N_g
NA,1,NA,NA,2.1435200000,NA,NA,0.0441400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2246600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0485100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4039200000,NA,NA,NA,0.0041900000,NA,NA,NA,72.0000000000,MS,NA
NA,1,NA,NA,2.1436400000,NA,NA,0.0441400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2117700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0436500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9219300000,NA,NA,NA,0.0041900000,NA,NA,NA,73.0000000000,MS,NA
NA,1,NA,NA,2.1436300000,NA,NA,0.0449500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8459800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8829500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1097300000,NA,NA,NA,0.0041100000,NA,NA,NA,74.0000000000,MS,NA
NA,1,NA,NA,2.1437400000,NA,NA,0.0449500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6762600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6732600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7841000000,NA,NA,NA,0.0041100000,NA,NA,NA,75.0000000000,MS,NA
NA,1,NA,NA,2.1437300000,NA,NA,0.0456600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5462400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3705600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3885500000,NA,NA,NA,0.0028700000,NA,NA,NA,76.0000000000,MS,NA
NA,1,NA,NA,2.1438300000,NA,NA,0.0456600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5070500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3293700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5594600000,NA,NA,NA,0.0028700000,NA,NA,NA,77.0000000000,MS,NA
NA,1,NA,NA,2.1438200000,NA,NA,0.0463700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3463100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3424100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6107000000,NA,NA,NA,0.0036400000,NA,NA,NA,78.0000000000,MS,NA
NA,1,NA,NA,2.1439200000,NA,NA,0.0463700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0696200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4175700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3870500000,NA,NA,NA,0.0036400000,NA,NA,NA,79.0000000000,MS,NA
NA,1,NA,NA,2.1439100000,NA,NA,0.0471300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2104600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5505700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7958600000,NA,NA,NA,0.0060300000,NA,NA,NA,80.0000000000,MS,NA
NA,1,NA,NA,2.1440200000,NA,NA,0.0471300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1986200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6757200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2729600000,NA,NA,NA,0.0060300000,NA,NA,NA,81.0000000000,MS,NA
NA,1,NA,NA,2.1440100000,NA,NA,0.0479600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1122300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8621000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4765000000,NA,NA,NA,0.0069300000,NA,NA,NA,82.0000000000,MS,NA
NA,1,NA,NA,2.1441400000,NA,NA,0.0479600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.3983100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2161900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6269800000,NA,NA,NA,0.0069300000,NA,NA,NA,83.0000000000,MS,NA
NA,1,NA,NA,2.1441200000,NA,NA,0.0489700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0725700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6973800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2715400000,NA,NA,NA,0.0110100000,NA,NA,NA,84.0000000000,MS,NA
NA,1,NA,NA,2.1442900000,NA,NA,0.0489700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3936800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0565700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0767300000,NA,NA,NA,0.0110100000,NA,NA,NA,85.0000000000,MS,NA
NA,1,NA,NA,2.1442700000,NA,NA,0.0500800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2118200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1330300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9388200000,NA,NA,NA,0.0103400000,NA,NA,NA,86.0000000000,MS,NA
NA,1,NA,NA,2.1444400000,NA,NA,0.0500800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3691600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3064900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7359400000,NA,NA,NA,0.0103400000,NA,NA,NA,87.0000000000,MS,NA
NA,1,NA,NA,2.1444300000,NA,NA,0.0512300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1589200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2767400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5876000000,NA,NA,NA,0.0076500000,NA,NA,NA,88.0000000000,MS,NA
NA,1,NA,NA,2.1446000000,NA,NA,0.0512300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1687400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2898600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1604500000,NA,NA,NA,0.0076500000,NA,NA,NA,89.0000000000,MS,NA
NA,1,NA,NA,2.1445900000,NA,NA,0.0522800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7325000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8549500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3012500000,NA,NA,NA,0.0038000000,NA,NA,NA,90.0000000000,MS,NA
NA,1,NA,NA,2.1447200000,NA,NA,0.0522800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0356300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0391000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4346500000,NA,NA,NA,0.0038000000,NA,NA,NA,91.0000000000,MS,NA
NA,1,NA,NA,2.1447100000,NA,NA,0.0532000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6964900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2269300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6853000000,NA,NA,NA,0.0026200000,NA,NA,NA,92.0000000000,MS,NA
NA,1,NA,NA,2.1448500000,NA,NA,0.0532000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.6438000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1835300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2891800000,NA,NA,NA,0.0026200000,NA,NA,NA,93.0000000000,MS,NA
NA,1,NA,NA,2.1448400000,NA,NA,0.0540000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9705500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6131900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1497800000,NA,NA,NA,0.0016400000,NA,NA,NA,94.0000000000,MS,NA
NA,1,NA,NA,2.1449500000,NA,NA,0.0540000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6737500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2660900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6807300000,NA,NA,NA,0.0016400000,NA,NA,NA,95.0000000000,MS,NA
NA,1,NA,NA,2.1449400000,NA,NA,0.0546200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4898300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7843400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8180900000,NA,NA,NA,0.0013100000,NA,NA,NA,96.0000000000,MS,NA
NA,1,NA,NA,2.1450500000,NA,NA,0.0546200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7906400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1724100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3491600000,NA,NA,NA,0.0013100000,NA,NA,NA,97.0000000000,MS,NA
NA,1,NA,NA,2.1450400000,NA,NA,0.0553600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1730700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3366500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5170500000,NA,NA,NA,0.0019700000,NA,NA,NA,98.0000000000,MS,NA
NA,1,NA,NA,2.1451500000,NA,NA,0.0553600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.1630000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3365300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5272700000,NA,NA,NA,0.0019700000,NA,NA,NA,99.0000000000,MS,NA
NA,1,NA,NA,2.1451400000,NA,NA,0.0561400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1611100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4661300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7894300000,NA,NA,NA,0.0017700000,NA,NA,NA,100.0000000000,MS,NA
NA,1,NA,NA,2.1452700000,NA,NA,0.0561400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1116600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7849300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7667000000,NA,NA,NA,0.0017700000,NA,NA,NA,101.0000000000,MS,NA
NA,1,NA,NA,2.1454900000,NA,NA,0.0569400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.4759400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5840900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6284500000,NA,NA,NA,0.0085000000,NA,NA,NA,102.0000000000,MS,NA
NA,1,NA,NA,2.1457000000,NA,NA,0.0569400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5094700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0334900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9994800000,NA,NA,NA,0.0085000000,NA,NA,NA,103.0000000000,MS,NA
NA,1,NA,NA,2.1460400000,NA,NA,0.0582000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5015700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0735600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1379400000,NA,NA,NA,0.0249000000,NA,NA,NA,104.0000000000,MS,NA
NA,1,NA,NA,2.1462700000,NA,NA,0.0582000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1895800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6217400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4159900000,NA,NA,NA,0.0249000000,NA,NA,NA,105.0000000000,MS,NA
NA,1,NA,NA,2.1466400000,NA,NA,0.0595500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.6038400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6865300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9797900000,NA,NA,NA,0.0288400000,NA,NA,NA,106.0000000000,MS,NA
NA,1,NA,NA,2.1469100000,NA,NA,0.0595500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.7184800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7512700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8375700000,NA,NA,NA,0.0288400000,NA,NA,NA,107.0000000000,MS,NA
NA,1,NA,NA,2.1472800000,NA,NA,0.0609000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8582000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7171500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.7121500000,NA,NA,NA,0.0171400000,NA,NA,NA,108.0000000000,MS,NA
NA,1,NA,NA,2.1475400000,NA,NA,0.0609000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6736300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4930700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9784400000,NA,NA,NA,0.0171400000,NA,NA,NA,109.0000000000,MS,NA
NA,1,NA,NA,2.1478800000,NA,NA,0.0620900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1045500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8112200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5574400000,NA,NA,NA,0.0180200000,NA,NA,NA,110.0000000000,MS,NA
NA,1,NA,NA,2.1481200000,NA,NA,0.0620900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9390900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6031600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7379100000,NA,NA,NA,0.0180200000,NA,NA,NA,111.0000000000,MS,NA
NA,1,NA,NA,2.1484500000,NA,NA,0.0632600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.9408700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6283000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4626600000,NA,NA,NA,0.0098200000,NA,NA,NA,112.0000000000,MS,NA
NA,1,NA,NA,2.1486800000,NA,NA,0.0632600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.7854300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4694400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9483300000,NA,NA,NA,0.0098200000,NA,NA,NA,113.0000000000,MS,NA
NA,1,NA,NA,2.1489900000,NA,NA,0.0643300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0536500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.0166200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1083200000,NA,NA,NA,0.0076800000,NA,NA,NA,114.0000000000,MS,NA
NA,1,NA,NA,2.1491800000,NA,NA,0.0643300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5058800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4275200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6153700000,NA,NA,NA,0.0076800000,NA,NA,NA,115.0000000000,MS,NA
NA,1,NA,NA,2.1494300000,NA,NA,0.0651800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3887600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8376600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9441600000,NA,NA,NA,0.0039200000,NA,NA,NA,116.0000000000,MS,NA
NA,1,NA,NA,2.1495900000,NA,NA,0.0651800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9379700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3759500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3497300000,NA,NA,NA,0.0039200000,NA,NA,NA,117.0000000000,MS,NA
NA,1,NA,NA,2.1497600000,NA,NA,0.0657900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9817000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3987300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0562600000,NA,NA,NA,0.0022300000,NA,NA,NA,118.0000000000,MS,NA
NA,1,NA,NA,2.1498900000,NA,NA,0.0657900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.0395900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4773200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6010200000,NA,NA,NA,0.0022300000,NA,NA,NA,119.0000000000,MS,NA
NA,1,NA,NA,2.1501200000,NA,NA,0.0666000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7919800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5029700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7432300000,NA,NA,NA,0.0008400000,NA,NA,NA,120.0000000000,MS,NA
NA,1,NA,NA,2.1502900000,NA,NA,0.0666000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7784700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5063000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0581100000,NA,NA,NA,0.0008400000,NA,NA,NA,121.0000000000,MS,NA
NA,1,NA,NA,2.1505400000,NA,NA,0.0674600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7469100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8003600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3540700000,NA,NA,NA,0.0015100000,NA,NA,NA,122.0000000000,MS,NA
NA,1,NA,NA,2.1507000000,NA,NA,0.0674600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2498300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2976100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1667700000,NA,NA,NA,0.0015100000,NA,NA,NA,123.0000000000,MS,NA
NA,1,NA,NA,2.1509300000,NA,NA,0.0682500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.1154900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3130200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6868300000,NA,NA,NA,0.0009900000,NA,NA,NA,124.0000000000,MS,NA
NA,1,NA,NA,2.1511000000,NA,NA,0.0682500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7546000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5442900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3726200000,NA,NA,NA,0.0009900000,NA,NA,NA,125.0000000000,MS,NA
NA,1,NA,NA,2.1513500000,NA,NA,0.0691100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5452400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6505800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4815800000,NA,NA,NA,0.0027000000,NA,NA,NA,126.0000000000,MS,NA
NA,1,NA,NA,2.1515700000,NA,NA,0.0691100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4291800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5219400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4785000000,NA,NA,NA,0.0027000000,NA,NA,NA,127.0000000000,MS,NA
NA,1,NA,NA,2.1518900000,NA,NA,0.0702300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.3101600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8532900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4644000000,NA,NA,NA,0.0098100000,NA,NA,NA,128.0000000000,MS,NA
NA,1,NA,NA,2.1521400000,NA,NA,0.0702300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6193600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.0792600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9399300000,NA,NA,NA,0.0098100000,NA,NA,NA,129.0000000000,MS,NA
NA,1,NA,NA,2.1524200000,NA,NA,0.0712100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3232900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8613600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8906300000,NA,NA,NA,0.0040100000,NA,NA,NA,130.0000000000,MS,NA
NA,1,NA,NA,2.1526400000,NA,NA,0.0712100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5487600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0890000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6189000000,NA,NA,NA,0.0040100000,NA,NA,NA,131.0000000000,MS,NA
NA,1,NA,NA,2.1529700000,NA,NA,0.0723500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.9117500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8050700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3207300000,NA,NA,NA,0.0065500000,NA,NA,NA,132.0000000000,MS,NA
NA,1,NA,NA,2.1532200000,NA,NA,0.0723500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.1075300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9970100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3877800000,NA,NA,NA,0.0065500000,NA,NA,NA,133.0000000000,MS,NA
NA,1,NA,NA,2.1535700000,NA,NA,0.0735300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.7589800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9705700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5494200000,NA,NA,NA,0.0095800000,NA,NA,NA,134.0000000000,MS,NA
NA,1,NA,NA,2.1538300000,NA,NA,0.0735300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1437900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3885500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5743900000,NA,NA,NA,0.0095800000,NA,NA,NA,135.0000000000,MS,NA
NA,1,NA,NA,2.1542100000,NA,NA,0.0748100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.9448800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5781300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2780700000,NA,NA,NA,0.0083800000,NA,NA,NA,136.0000000000,MS,NA
NA,1,NA,NA,2.1545000000,NA,NA,0.0748100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2015100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8596000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6876400000,NA,NA,NA,0.0083800000,NA,NA,NA,137.0000000000,MS,NA
NA,1,NA,NA,2.1548800000,NA,NA,0.0760700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1754000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2212000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7964900000,NA,NA,NA,0.0056900000,NA,NA,NA,138.0000000000,MS,NA
NA,1,NA,NA,2.1550900000,NA,NA,0.0760700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7715400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5415400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3489300000,NA,NA,NA,0.0056900000,NA,NA,NA,139.0000000000,MS,NA
NA,1,NA,NA,2.1553900000,NA,NA,0.0770800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2167500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5266600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4761100000,NA,NA,NA,0.0031600000,NA,NA,NA,140.0000000000,MS,NA
NA,1,NA,NA,2.1556000000,NA,NA,0.0770800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8832100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1521400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1457200000,NA,NA,NA,0.0031600000,NA,NA,NA,141.0000000000,MS,NA
NA,1,NA,NA,2.1558400000,NA,NA,0.0778700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5253500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1141200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1626100000,NA,NA,NA,0.0017800000,NA,NA,NA,142.0000000000,MS,NA
NA,1,NA,NA,2.1560100000,NA,NA,0.0778700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5106100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2620700000,NA,NA,NA,0.0017800000,NA,NA,NA,143.0000000000,MS,NA
NA,1,NA,NA,2.1562300000,NA,NA,0.0786000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.6626400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7065600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3758300000,NA,NA,NA,0.0005600000,NA,NA,NA,144.0000000000,MS,NA
NA,1,NA,NA,2.1563800000,NA,NA,0.0786000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4400300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4604400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9950600000,NA,NA,NA,0.0005600000,NA,NA,NA,145.0000000000,MS,NA
NA,1,NA,NA,2.1565900000,NA,NA,0.0792800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5502800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2843200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7306300000,NA,NA,NA,0.0004200000,NA,NA,NA,146.0000000000,MS,NA
NA,1,NA,NA,2.1567400000,NA,NA,0.0792800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7008200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4564200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8801900000,NA,NA,NA,0.0004200000,NA,NA,NA,147.0000000000,MS,NA
NA,1,NA,NA,2.1569700000,NA,NA,0.0800300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4552900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6945500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4673700000,NA,NA,NA,0.0004100000,NA,NA,NA,148.0000000000,MS,NA
