t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1691,1,MS,3.47575758,1,248853.00677518,248853.00677518,0.00192517
1692,1,MS,3.38484849,1,248521.25722012,248521.25722012,0.00191010
1693,1,MS,3.30000000,1,248193.91865970,248193.91865970,0.00189613
1694,1,MS,3.24545454,1,247870.25432484,247870.25432484,0.00188720
1695,1,MS,3.27878788,1,247547.94175487,247547.94175487,0.00189265
1696,1,MS,3.37272727,1,247225.42221404,247225.42221404,0.00190810
1697,1,MS,3.50909091,1,246901.65185298,246901.65185298,0.00193072
1698,1,MS,3.68181818,1,246575.76521873,246575.76521873,0.00195973
1699,1,MS,3.90606061,1,246246.45652491,246246.45652491,0.00199799
1700,1,MS,4.10909091,1,245914.22396156,245914.22396156,0.00203322
1701,1,MS,4.30606061,1,245578.68716353,245578.68716353,0.00206794
1702,1,MS,4.40000000,1,245241.96492684,245241.96492684,0.00208469
1703,1,MS,4.48484848,1,244902.84304259,244902.84304259,0.00209993
1704,1,MS,4.48787879,1,244561.38079186,244561.38079186,0.00210047
1705,1,MS,4.46363636,1,244215.16234370,244215.16234370,0.00209611
1706,1,MS,4.39090909,1,243862.27572468,243862.27572468,0.00208306
1707,1,MS,4.27272727,1,243502.48957938,243502.48957938,0.00206203
1708,1,MS,4.14848485,1,243137.46995126,243137.46995126,0.00204012
1709,1,MS,4.01212121,1,242770.09589948,242770.09589948,0.00201633
1710,1,MS,3.87878788,1,242402.86757234,242402.86757234,0.00199330
1711,1,MS,3.79696970,1,242036.65945922,242036.65945922,0.00197930
1712,1,MS,3.75757576,1,241671.71001344,241671.71001344,0.00197258
1713,1,MS,3.74242424,1,241308.29524629,241308.29524629,0.00197001
1714,1,MS,3.75454546,1,240946.21568885,240946.21568885,0.00197207
1715,1,MS,3.76363636,1,240585.99979937,240585.99979937,0.00197362
1716,1,MS,3.77575758,1,240227.82395216,240227.82395216,0.00197568
1717,1,MS,3.81818182,1,239870.94675674,239870.94675674,0.00198292
1718,1,MS,3.90606061,1,239514.12587888,239514.12587888,0.00199799
1719,1,MS,4.04848485,1,239155.83996554,239155.83996554,0.00202265
1720,1,MS,4.22727273,1,238795.11414910,238795.11414910,0.00205399
1721,1,MS,4.47878788,1,238429.85148713,238429.85148713,0.00209883
1722,1,MS,4.71818182,1,238060.55790489,238060.55790489,0.00214235
