axis,sum_N_g_shoot,Cont_WSC_DM_stem,sum_N_g,N_content_shoot,senesced_mstruct,C_N_ratio,Tillers_Photosynthesis_An,plant,N_content,NNI,NS_roots,mstruct_stem,Cont_WSC_DM_laminae,N_content_mstruct,N_content_total_DM_shoot,sum_dry_mass_roots,C_N_ratio_shoot,mstruct_shoot,sum_C_g,sum_NSC_g,NS_laminae,Tillers_Photosynthesis,NS_stem,C_exudated,sum_dry_mass,Cont_WSC_DM_roots,NS,Cont_WSC_DM,sum_respi_shoot,sum_dry_mass_laminae,shoot_roots_ratio,N_content_roots,dry_mass_phloem,shoot_roots_mstruct_ratio,N_content_mstruct_roots,t,C_respired_shoot,Total_Transpiration,sum_respi_roots,Total_Photosynthesis,NS_shoot,sum_dry_mass_shoot,mstruct,sum_dry_mass_stem,N_content_mstruct_shoot,mstruct_laminae,Cont_WSC_DM_shoot,C_respired_roots
MS,0.00299301,15.01647350519626,0.00402561,4.14664142,0.00475942,16.76252756,0.00000000,1,2.52484062,0.94241850,13.71548878,0.01570399,8.983612663957999,3.39284114,3.82003058,0.08726112,10.14260518,0.04335732,0.06747941,0.01527335,35.22807988,0.00000000,46.74030955,0.96163156,0.15944020,10.069509960906938,25.58329382,10.693593817047638,0.63878203,0.04269338,0.82716200,1.18334863,0.00859249,0.57584919,1.37144965,852.00000000,1.34304552,0.00000504,0.33114685,0.00000000,39.93091265,0.07217908,0.11865015,0.02948570,6.90312040,0.02765332,11.448081883698482,1.18695490
MS,0.00299272,14.894070821573424,0.00402897,4.15323274,0.00481361,16.73247303,0.00000000,1,2.52924102,0.94391653,13.61600565,0.01570564,8.811669093367781,3.39367222,3.82317327,0.08723798,10.12658325,0.04336039,0.06741462,0.01517780,35.09265894,0.00000000,46.67212861,0.89186074,0.15929559,9.951403029942012,25.47185314,10.56037710902064,0.64573270,0.04260651,0.82598885,1.18784196,0.00842853,0.57537940,1.37507181,853.00000000,1.32944110,0.00000000,0.32606977,0.00000000,39.82537311,0.07205760,0.11872005,0.02945109,6.90196676,0.02765475,11.297643813771757,1.15023520
MS,0.00299260,14.774423955670438,0.00403234,4.15951749,0.00486591,16.70274486,0.00000000,1,2.53361033,0.94534489,13.50932959,0.01570874,8.64782490737214,3.39441768,3.82614657,0.08720819,10.11136007,0.04336636,0.06735116,0.01508211,34.96378156,0.00000000,46.60392646,0.82822100,0.15915395,9.827076546472963,25.35950008,10.426483165312277,0.64846210,0.04252649,0.82498857,1.19225551,0.00826703,0.57494512,1.37847875,854.00000000,1.34398826,0.00000000,0.32690914,0.00000000,39.72354217,0.07194576,0.11879331,0.02941927,6.90073313,0.02765762,11.153046712721881,1.15688914
MS,0.00299260,14.664396097915686,0.00403570,4.16560697,0.00491874,16.67313066,0.00000000,1,2.53797893,0.94672886,13.39572491,0.01571170,8.488391572175374,3.39514724,3.82893938,0.08717185,10.09664230,0.04337231,0.06728783,0.01498642,34.83894046,0.00000000,46.54265177,0.77567998,0.15901254,9.696635752851503,25.24686690,10.29230197902994,0.66047819,0.04244960,0.82412715,1.19660648,0.00810578,0.57450910,1.38169447,855.00000000,1.36212390,0.00000000,0.32736671,0.00000000,39.62710183,0.07184069,0.11886686,0.02939109,6.89979626,0.02766061,11.015086355989313,1.16112121
MS,0.00299270,14.564044570575668,0.00403910,4.17145102,0.00497205,16.64330564,0.00000000,1,2.54239741,0.94805705,13.27138613,0.01571556,8.329789024614382,3.39578885,3.83151027,0.08712721,10.08256333,0.04338016,0.06722398,0.01488845,34.71544134,0.00000000,46.48585449,0.72985036,0.15886974,9.555800225969966,25.13087471,10.154560873792319,0.67275001,0.04237542,0.82342281,1.20099751,0.00794188,0.57408339,1.38477655,856.00000000,1.40305464,0.00000000,0.33127975,0.00000000,39.53354663,0.07174253,0.11894438,0.02936711,6.89878567,0.02766460,10.88172150247473,1.19051774
MS,0.00299288,14.464603638824746,0.00404252,4.17724734,0.00502735,16.61309537,0.00000000,1,2.54689223,0.94937440,13.13831862,0.01571959,8.173301375694148,3.39636988,3.83395669,0.08707660,10.06863573,0.04338861,0.06715882,0.01478790,34.59441223,0.00000000,46.42885726,0.68817942,0.15872375,9.406473595873486,25.01134093,10.012903766670679,0.68529624,0.04230375,0.82280594,1.20542637,0.00777832,0.57364871,1.38775390,857.00000000,1.44625415,0.00000000,0.33578330,0.00000000,39.44125909,0.07164715,0.11902481,0.02934339,6.89784378,0.02766902,10.749930743032456,1.22354774
MS,0.00299308,14.365512231072476,0.00404596,4.18293602,0.00098297,16.58257536,0.00000000,1,2.55145238,0.95066728,12.99714139,0.01572342,8.02177139404686,3.39690978,3.83621161,0.08702020,10.05500186,0.04339700,0.06709243,0.01468742,34.47837468,0.00000000,46.37078824,0.64693660,0.15857476,9.24898734547991,24.88901552,9.868113021578994,0.68855831,0.04223580,0.82227537,1.20992356,0.00761495,0.57320000,1.39067105,858.00000000,1.47661097,0.00000000,0.33953235,0.00000000,39.35117085,0.07155456,0.11910229,0.02931876,6.89697737,0.02767359,10.62105503957783,1.25043163
MS,0.00299331,14.266637680590982,0.00404947,4.18762592,0.00102136,16.55341598,0.00000000,1,2.55583139,0.95173316,12.85133696,0.01572679,7.871802233791778,3.39702412,3.83824952,0.08696052,10.04390879,0.04342149,0.06703258,0.01458175,34.35387170,0.00000000,46.31041673,0.60781634,0.15844046,9.086292199813862,24.76263645,9.720639697445609,0.67801038,0.04218786,0.82198143,1.21452658,0.00745587,0.57295677,1.39362618,859.00000000,1.48556584,0.00000000,0.34154488,0.00000000,39.25359583,0.07147993,0.11920642,0.02929207,6.89361942,0.02769470,10.492369416791462,1.26500765
MS,0.00299354,14.168783672727162,0.00405297,4.19197083,0.00106078,16.52483970,0.00000000,1,2.56014088,0.95272064,12.70364030,0.01572949,7.723909695479538,3.39700360,3.84015706,0.08689902,10.03369709,0.04345044,0.06697466,0.01447821,34.22823096,0.00000000,46.25003815,0.57799860,0.15831039,8.921574995357929,24.63532031,9.572682512671456,0.67659563,0.04214718,0.82177415,1.21914521,0.00730019,0.57277378,1.39655904,860.00000000,1.49278918,0.00000000,0.34119245,0.00000000,39.15473538,0.07141137,0.11931012,0.02926419,6.88955969,0.02772095,10.36500180729265,1.26308208
MS,0.00299626,14.118387174324006,0.00405642,4.18118661,0.00110073,16.53532184,13.09043945,1,2.55857621,0.95026968,12.60061228,0.01573179,8.176034486453904,3.39696262,3.83003653,0.08688136,10.06041649,0.04347928,0.06707416,0.01453241,34.56851083,13.43596171,46.22283890,0.56867896,0.15854196,8.818894377760722,24.68047202,9.62478731278746,0.98015997,0.04240694,0.82480991,1.22023108,0.00724479,0.57259478,1.39615518,861.00000000,1.80142256,0.00016459,0.33990141,10.30447256,39.32610077,0.07166061,0.11941306,0.02925366,6.89124427,0.02774749,10.60185236058813,1.25372936
MS,0.00300191,14.156080449108522,0.00405985,4.16539476,0.00114098,16.56872597,21.07342473,1,2.55344718,0.94668063,12.56014465,0.01573487,8.853794834080569,3.39682286,3.81615656,0.08692693,10.09812971,0.04351016,0.06726649,0.01467815,35.09264354,21.34623277,46.25261625,0.62114859,0.15899474,8.80037784257822,24.82836777,9.800897084043566,1.04884784,0.04279220,0.82906202,1.21704267,0.00731074,0.57243601,1.39186263,862.00000000,1.89799715,0.00033655,0.34220009,16.30819516,39.62608231,0.07206781,0.11951894,0.02927561,6.89932824,0.02777529,11.007705761584905,1.26724115
MS,0.00300659,14.23525211354708,0.00406329,4.15424780,0.00118243,16.59691070,19.65027877,1,2.54913703,0.94414723,12.56920828,0.01573880,9.272372854723011,3.39634663,3.80590497,0.08702455,10.12499153,0.04355072,0.06743800,0.01479773,35.41716792,19.94831664,46.30228912,0.72155403,0.15939851,8.826610904037294,24.94473305,9.941574540740906,1.07114576,0.04306396,0.83164992,1.21424679,0.00743726,0.57238624,1.38880909,863.00000000,2.05020047,0.00030772,0.34820367,15.25170116,39.82542315,0.07237396,0.11963698,0.02931000,6.90365935,0.02781193,11.282239172599976,1.30371151
MS,0.00301333,14.383138384237729,0.00406676,4.14093488,0.00122596,16.64083340,25.50326992,1,2.54250451,0.94112156,12.63369624,0.01574326,9.795879504516462,3.39591644,3.79403270,0.08718144,10.15705530,0.04358711,0.06767422,0.01498232,35.83666617,25.77223098,46.40427371,0.86268768,0.15995080,8.922692292499436,25.13053372,10.162372466168206,1.25431456,0.04339527,0.83468868,1.20831278,0.00765964,0.57225562,1.38304211,864.00000000,2.20842748,0.00046401,0.35721502,19.64341679,40.10238824,0.07276936,0.11975431,0.02937409,6.91335557,0.02784385,11.647573120208241,1.35560823
MS,0.00302186,14.591831763178083,0.00407031,4.12655861,0.00127215,16.69807986,30.81522766,1,2.53396440,0.93785423,12.75427892,0.01574854,10.361821320388307,3.39530509,3.78138236,0.08740043,10.19179628,0.04362732,0.06796632,0.01521891,36.30184322,31.06586986,46.54728620,1.05173243,0.16063001,9.086544735825559,25.36857993,10.443793848367164,1.44406860,0.04376701,0.83786292,1.19958877,0.00797393,0.57213807,1.37495428,865.00000000,2.47556293,0.00063110,0.37057202,23.61637394,40.42390785,0.07322958,0.11988046,0.02946257,6.92653455,0.02787878,12.063687842627106,1.43042605
MS,0.00302358,14.73293884219965,0.00407389,4.12514812,0.00132182,16.71312473,16.56234568,1,2.53168033,0.93753366,12.87102742,0.01575283,10.277473169477663,3.39459430,3.77843222,0.08762023,10.19540259,0.04366862,0.06808750,0.01528256,36.22481698,16.91815328,46.64434267,1.24393276,0.16091662,9.202713074487992,25.42023853,10.509725931431593,1.11914579,0.04377219,0.83652361,1.19870689,0.00819377,0.57200859,1.37578449,866.00000000,2.20515438,0.00024733,0.38048516,12.94288374,40.42186062,0.07329639,0.12001123,0.02952420,6.92392909,0.02791579,12.072159839360083,1.48391275
MS,0.00302476,14.807921560374343,0.00407745,4.12619442,0.00137400,16.71774858,13.13268695,1,2.53096120,0.93777146,12.94293569,0.01575513,10.135944309159713,3.39387283,3.77732220,0.08779628,10.19298509,0.04370852,0.06816571,0.01530350,36.10207565,13.54108591,46.70016682,1.36927550,0.16110266,9.26958963272035,25.42557340,10.52102956279675,1.08069427,0.04374695,0.83495989,1.19900545,0.00831677,0.57185500,1.37726382,867.00000000,2.17989829,0.00020310,0.38350392,10.36827090,40.37555829,0.07330637,0.12014138,0.02955943,6.92030702,0.02795339,12.019832017896757,1.49673056
MS,0.00302477,14.813087076855474,0.00408097,4.13136618,0.00142688,16.70651681,7.55454155,1,2.53261148,0.93894686,12.96479655,0.01575666,9.855499037983316,3.39313608,3.77940170,0.08792231,10.18052640,0.04374812,0.06817888,0.01525943,35.86960466,8.09293444,46.70862131,1.41303533,0.16113703,9.277728229105128,25.36074531,10.449912722285628,0.97686465,0.04364772,0.83272067,1.20129539,0.00834052,0.57169628,1.38024080,868.00000000,2.08094070,0.00011669,0.38455644,6.20241491,40.24682794,0.07321472,0.12027148,0.02956700,6.91405333,0.02799146,11.857569010829812,1.50065389
MS,0.00302350,14.757519174578054,0.00408447,4.14313189,0.00147993,16.67230765,0.00000000,1,2.53771443,0.94162088,12.91464208,0.01575722,9.337770122228154,3.39242722,3.78665541,0.08797463,10.15196572,0.04378664,0.06809756,0.01512170,35.45650115,0.00000000,46.67419702,1.37252897,0.16095077,9.203687239716354,25.19472729,10.259493237252752,0.81918121,0.04342719,0.82951354,1.20599892,0.00823997,0.57153008,1.38484694,869.00000000,1.91234640,0.00001895,0.38247434,0.00000000,39.99868722,0.07297614,0.12039966,0.02954896,6.90506874,0.02802943,11.532294640697554,1.48826100
MS,0.00302257,14.663303077852104,0.00408791,4.15266685,0.00153244,16.63896066,0.00000000,1,2.54270636,0.94378792,12.82428695,0.01575673,8.943754634917452,3.39178185,3.79214001,0.08798379,10.12894842,0.04382341,0.06801854,0.01498802,35.13767279,0.00000000,46.61452437,1.28761197,0.16076996,9.09069633155525,25.03331674,10.07419583609046,0.79248372,0.04327117,0.82726796,1.21083763,0.00808608,0.57135759,1.38896211,870.00000000,1.85834275,0.00001875,0.37693513,0.00000000,39.79156964,0.07278617,0.12052391,0.02951501,6.89715182,0.02806669,11.263048240487057,1.45583730
MS,0.00302178,14.539612899559087,0.00409130,4.16088092,0.00158370,16.60650305,0.00000000,1,2.54758285,0.94565476,12.71524035,0.01575608,8.624915110575577,3.39117494,3.79660693,0.08797172,10.10925510,0.04385958,0.06794218,0.01485816,34.87592676,0.00000000,46.53490115,1.18997436,0.16059536,8.959653146356485,24.87610065,9.893648637427782,0.76895631,0.04315379,0.82553379,1.21575079,0.00791442,0.57119315,1.39285574,871.00000000,1.81271426,0.00001237,0.37177130,0.00000000,39.60700628,0.07262363,0.12064549,0.02946985,6.88967489,0.02810350,11.025032364301476,1.42518246
MS,0.00302119,14.409567089794125,0.00409466,4.16816959,0.00163387,16.57483336,0.00000000,1,2.55235830,0.94731127,12.59253186,0.01575543,8.351478088481946,3.39059555,3.80037816,0.08794392,10.09185609,0.04389552,0.06786823,0.01473160,34.64994909,0.00000000,46.44995520,1.09434695,0.16042636,8.815920853245625,24.72241945,9.717122204611208,0.74660762,0.04306055,0.82418921,1.22062408,0.00773445,0.57103910,1.39647573,872.00000000,1.77450639,0.00001224,0.36757049,0.00000000,39.43977741,0.07248243,0.12076508,0.02942188,6.88268538,0.02814009,10.810562089300573,1.39924308
MS,0.00302077,14.277856584407406,0.00409797,4.17483110,0.00168324,16.54384731,0.00000000,1,2.55704772,0.94882525,12.46090168,0.01575465,8.108424902431437,3.39004139,3.80368236,0.08790531,10.07601015,0.04393117,0.06779624,0.01460786,34.44797080,0.00000000,46.36374921,1.00940811,0.16026190,8.664239890964815,24.57178468,9.544041710141508,0.73559820,0.04298345,0.82311961,1.22541849,0.00755205,0.57089416,1.39985277,873.00000000,1.75057091,0.00001226,0.36373227,0.00000000,39.28517850,0.07235659,0.12088269,0.02937314,6.87613173,0.02817652,10.612904372118177,1.37458500
MS,0.00302042,14.146833280451293,0.00410125,4.18092336,0.00173198,16.51355920,0.00000000,1,2.56164793,0.95020985,12.32368023,0.01575368,7.88917329258972,3.38951306,3.80655257,0.08785928,10.06157358,0.04396652,0.06772629,0.01448703,34.26526113,0.00000000,46.27652249,0.92496120,0.16010214,8.507341903969616,24.42430866,9.374532763599976,0.71070625,0.04291922,0.82225647,1.23018822,0.00737228,0.57075814,1.40310202,874.00000000,1.71450738,0.00001205,0.35995915,0.00000000,39.14067613,0.07224286,0.12099830,0.02932364,6.86981566,0.02821284,10.429180415379815,1.34986619
MS,0.00302031,14.026987590081225,0.00410448,4.18671803,0.00178019,16.48387074,0.00000000,1,2.56617351,0.95152683,12.18053624,0.01575243,7.682001992137306,3.38900691,3.80922153,0.08780533,10.04783056,0.04400143,0.06765773,0.01436862,34.09321224,0.00000000,46.19736899,0.86287293,0.15994556,8.346050459558626,24.27948422,9.2079996976108,0.71505042,0.04286206,0.82159281,1.23474579,0.00719162,0.57063072,1.40600470,875.00000000,1.70742304,0.00001845,0.35586767,0.00000000,39.00569388,0.07214023,0.12111160,0.02927817,6.86411290,0.02824901,10.257119439726068,1.32267012
MS,0.00302041,13.90963281529519,0.00410766,4.19230750,0.00182787,16.45483686,0.00000000,1,2.57061491,0.95279716,12.03451844,0.01575096,7.489065045325714,3.38852547,3.81176193,0.08774657,10.03454764,0.04403603,0.06759092,0.01425292,33.93403274,0.00000000,46.11936283,0.79305750,0.15979301,8.183209938202388,24.13765442,9.044838086390584,0.69598420,0.04281338,0.82107418,1.23908499,0.00701649,0.57051330,1.40860366,876.00000000,1.67829036,0.00002665,0.35189600,0.00000000,38.87826653,0.07204644,0.12122273,0.02923306,6.85894732,0.02828508,10.094229445310878,1.29565608
MS,0.00302069,13.795616794782765,0.00411079,4.19776003,0.00187509,16.42642227,0.00000000,1,2.57497685,0.95403637,11.88707046,0.01574922,7.30620809005903,3.38806752,3.81422324,0.08768431,10.02156844,0.04407025,0.06752560,0.01413976,33.78397414,0.00000000,46.04375710,0.73578673,0.15964384,8.020161116742514,23.99865606,8.884853366273472,0.68655786,0.04277066,0.82066590,1.24321403,0.00684643,0.57040579,1.41093259,877.00000000,1.65866752,0.00003336,0.34766181,0.00000000,38.75689768,0.07195953,0.12133146,0.02918887,6.85425765,0.02832103,9.938500473657989,1.26680879
MS,0.00302098,13.683906097553844,0.00411387,4.20294419,0.00192184,16.39864446,0.00000000,1,2.57925575,0.95521459,11.74009394,0.01574724,7.13285129343511,3.38763218,3.81648338,0.08762042,10.00925932,0.04410411,0.06746184,0.01402920,33.64142411,0.00000000,45.96929843,0.68132410,0.15949820,7.857771113185799,23.86257972,8.728155569301116,0.66863571,0.04273280,0.82033136,1.24729320,0.00668237,0.57030910,1.41320477,878.00000000,1.63111788,0.00003281,0.34335875,0.00000000,38.64012734,0.07187778,0.12143782,0.02914498,6.84966250,0.02835688,9.789171270003456,1.23734930
MS,0.00302113,13.575883213632423,0.00411688,4.20772170,0.00196816,16.37153142,0.00000000,1,2.58344627,0.95630039,11.59530689,0.01574494,6.96761472294072,3.38722385,3.81841446,0.08755640,9.99799415,0.04413748,0.06739965,0.01392141,33.50439968,0.00000000,45.89626234,0.63114591,0.15935617,7.696759784058081,23.72968583,8.57502713746719,0.64729745,0.04269838,0.82004019,1.25147515,0.00652452,0.57022248,1.41562071,879.00000000,1.59860032,0.00002578,0.33865632,0.00000000,38.52698374,0.07179977,0.12154146,0.02910139,6.84482713,0.02839255,9.64603239771792,1.20529058
MS,0.00302122,13.470874510368544,0.00411982,4.21219566,0.00201397,16.34521714,0.00000000,1,2.58752605,0.95731720,11.45402614,0.01574209,6.811633082923551,3.38685994,3.82011115,0.08749297,9.98747728,0.04416984,0.06733939,0.01381719,33.37514777,0.00000000,45.82380533,0.58221452,0.15921857,7.538981544950466,23.60103173,8.426625781601821,0.61362287,0.04266840,0.81978705,1.25564295,0.00637456,0.57014314,1.41806893,880.00000000,1.54686852,0.00002483,0.33263761,0.00000000,38.41830114,0.07172560,0.12164135,0.02905721,6.84001211,0.02842776,9.509399943463693,1.16551415
MS,0.00302117,13.370993373708902,0.00412265,4.21635417,0.00205897,16.31996048,0.00000000,1,2.59145238,0.95826231,11.32050808,0.01573807,6.664137669824595,3.38658786,3.82156905,0.08743266,9.97776001,0.04419969,0.06728143,0.01371824,33.25162424,0.00000000,45.75606638,0.54278440,0.15908634,7.388590787639253,23.47895613,8.285460331039568,0.59420646,0.04264017,0.81952997,1.25979668,0.00623276,0.57006236,1.42061784,881.00000000,1.48771936,0.00001828,0.32282417,0.00000000,38.31483589,0.07165368,0.12173453,0.02901351,6.83528078,0.02846162,9.379830982310564,1.10394569
MS,0.00302107,13.275835969080266,0.00412537,4.22023888,0.00210216,16.29565849,0.00000000,1,2.59524110,0.95914520,11.19258918,0.01573420,6.522459839838704,3.38635834,3.82287187,0.08737400,9.96874070,0.04422876,0.06722570,0.01362343,33.13130586,0.00000000,45.69266859,0.51190226,0.15895922,7.243942096547003,23.36188774,8.149928383340272,0.59133082,0.04261270,0.81929658,1.26388599,0.00609589,0.56999798,1.42317626,882.00000000,1.45394703,0.00001229,0.31454228,0.00000000,38.21523746,0.07158522,0.12182334,0.02897252,6.83054965,0.02849455,9.255738310248688,1.05148261
MS,0.00302103,13.183315618936001,0.00412805,4.22397560,0.00214386,16.27196531,0.00000000,1,2.59894664,0.95999445,11.06589268,0.01573117,6.384680652022129,3.38611929,3.82412144,0.08731445,9.96008417,0.04425859,0.06717147,0.01353067,33.01380945,0.00000000,45.63085542,0.48312030,0.15883548,7.101190283202029,23.24704439,8.017019515502714,0.58812703,0.04258703,0.81912011,1.26785274,0.00596179,0.56995836,1.42560911,883.00000000,1.44214638,0.00001238,0.31026352,0.00000000,38.11806459,0.07152102,0.12191092,0.02893400,6.82586214,0.02852743,9.135084157052939,1.02241325
MS,0.00302060,13.087471462543398,0.00413068,4.22488496,0.00218510,16.25449899,1.53470420,1,2.60185476,0.96020113,10.94962477,0.01572840,6.316595919253685,3.38587040,3.82310568,0.08726380,9.95973614,0.04428894,0.06714219,0.01346321,32.95527741,2.25184813,45.56921370,0.45643759,0.15875919,6.9657479989884505,23.15551226,7.905793037885784,0.81548289,0.04259925,0.81930184,1.27210314,0.00584711,0.56993519,1.42852081,884.00000000,1.67011190,0.00001899,0.30776067,1.70556767,38.05342528,0.07149539,0.12199768,0.02889614,6.82020754,0.02856055,9.053166322854239,1.00348490
MS,0.00302323,13.059145183378657,0.00413328,4.21215495,0.00222636,16.27192402,13.85734233,1,2.59906183,0.95730794,10.87746501,0.01572597,6.829747154050946,3.38557931,3.81167473,0.08725577,9.98976141,0.04432042,0.06725648,0.01353909,33.33298708,14.18047638,45.55211298,0.45990092,0.15902983,6.897243038741073,23.23140024,7.9981485213343095,0.77270015,0.04289145,0.82257093,1.27217832,0.00582741,0.56993086,1.42744853,885.00000000,1.64107366,0.00015696,0.30741996,10.69483931,38.25008710,0.07177406,0.12208498,0.02888261,6.82131318,0.02859445,9.336520011898612,0.99583053
MS,0.00303026,13.136280805883802,0.00413587,4.19233857,0.00226824,16.32026479,25.01369102,1,2.59147864,0.95280422,10.87237356,0.01572434,7.667676764508764,3.38518655,3.79513268,0.08731431,10.03639836,0.04435449,0.06749856,0.01374127,33.98979686,25.22736139,45.60656676,0.51157292,0.15959515,6.92682873598069,23.44650436,8.252923871802905,1.03583476,0.04337232,0.82782345,1.26624924,0.00595324,0.56995401,1.42071464,886.00000000,1.94253495,0.00040058,0.31113833,18.92040402,38.63589139,0.07228084,0.12217567,0.02890852,6.83190658,0.02863016,9.854829608791698,1.00944079
