age_from_flowering,S_grain_structure,R_residual,axis,R_Nnit_red,amino_acids,cytokinins,starch,Total_Organic_Nitrogen,Proteins_N_Mass,Uptake_Nitrates,Unloading_Sucrose,senesced_mstruct,Conc_Nitrates,plant,S_grain_starch,C_exudation,Conc_Amino_Acids,structure,HATS_LATS,sum_respi,S_cytokinins,Nstruct,R_Nnit_upt,RGR_Structure,nitrates,R_grain_growth_struct,Conc_Sucrose,Export_cytokinins,Respi_growth,S_Proteins,sucrose_consumption_mstruct,organ,Conc_cytokinins,t,Export_Nitrates,proteins,S_Amino_Acids,AA_consumption_mstruct,synthetized_mstruct,Dry_Mass,mstruct,WSC_g,N_exudation,sucrose,N_tot,regul_transpiration,Export_Amino_Acids,R_grain_growth_starch,Unloading_Amino_Acids
NA,NA,NA,MS,NA,4.36683362,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,61.80356800003822,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.9217056226821,NA,NA,NA,NA,phloem,NA,31.00000000,NA,NA,NA,NA,NA,NA,NA,0.004203966985029307,NA,147.13884448,0.00006114,NA,NA,NA,NA
NA,NA,0.05242267,MS,0.08047290,2.51264880,9.46864724,NA,15.38606094,NA,0.15236534,45.41967993,0.00000000,708.7265016615826,1,NA,9.08393599,55.82709676509509,NA,1.13770175,0.19316619,0.92283079,0.00018023,0.06048904,NA,25.51851555,NA,167.61683422167027,0.00222942,0.66139689,NA,1.92060464,roots,262.9730251951231,31.00000000,0.01798925,NA,1.12877595,0.01915242,NA,NA,0.03600615,0.0020692243004299996,0.31515938,72.42285052,0.00057266,0.00003916,0.01594160,NA,1.34797977
NA,NA,NA,MS,NA,4.26790926,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,60.31325824639724,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.71306450171704,NA,NA,NA,NA,phloem,NA,32.00000000,NA,NA,NA,NA,NA,NA,NA,0.004128570828143352,NA,144.49997899,0.00005975,NA,NA,NA,NA
NA,NA,0.05195468,MS,0.08008405,2.55174177,9.49844389,NA,15.44394734,NA,0.14922449,44.50606622,0.00000000,710.05592256736,1,NA,8.90121324,56.612943152098616,NA,1.13399687,0.19108611,0.90908938,0.00018049,0.05924212,NA,25.60374717,NA,163.87789621192394,0.00285493,0.64899994,NA,1.88460562,roots,263.4155965702886,32.00000000,0.02304092,NA,1.12168223,0.01879343,NA,NA,0.03605878,0.002026023869163277,0.32031209,70.91083542,0.00057467,0.00004999,0.02066691,NA,1.31451820
NA,NA,NA,MS,NA,4.17832748,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,58.959370102044595,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.50587758216346,NA,NA,NA,NA,phloem,NA,33.00000000,NA,NA,NA,NA,NA,NA,NA,0.0040529489217989885,NA,141.85321226,0.00005850,NA,NA,NA,NA
NA,NA,0.05176486,MS,0.08028333,2.58533648,9.52752913,NA,15.49619350,NA,0.14716638,42.74167714,0.00000000,711.2242049011755,1,NA,8.54833543,57.27532337814772,NA,1.13909641,0.19029871,0.90121644,0.00018075,0.05842505,NA,25.68301703,NA,160.07536730581734,0.00332790,0.64409690,NA,1.87036786,roots,263.840082337302,33.00000000,0.02685901,NA,1.12284719,0.01865145,NA,NA,0.03611100,0.001981879383817553,0.31860557,69.36577843,0.00057651,0.00005810,0.02433344,NA,1.25896849
NA,NA,NA,MS,NA,4.09546732,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.70582127437688,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.34492250879242,NA,NA,NA,NA,phloem,NA,34.00000000,NA,NA,NA,NA,NA,NA,NA,0.003977872672123916,NA,139.22554352,0.00005734,NA,NA,NA,NA
NA,NA,0.05109570,MS,0.07963418,2.61131468,9.55519264,NA,15.54035581,NA,0.14364689,41.43779475,0.00000000,712.1437281337796,1,NA,8.28755895,57.76938909288579,NA,1.13261414,0.18761249,0.88335948,0.00018101,0.05702782,NA,25.75248107,NA,156.35499833158408,0.00414804,0.62795759,NA,1.82350156,roots,264.2335893191359,34.00000000,0.03347160,NA,1.11220006,0.01818410,NA,NA,0.03616192,0.0019385472627957854,0.31896380,67.84915420,0.00057810,0.00007221,0.03054633,NA,1.21893677
NA,NA,NA,MS,NA,4.01649507,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,56.51312651979891,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.26613275182353,NA,NA,NA,NA,phloem,NA,35.00000000,NA,NA,NA,NA,NA,NA,NA,0.0039039891605137135,NA,136.63962062,0.00005623,NA,NA,NA,NA
NA,NA,0.05014734,MS,0.07842373,2.63961787,9.58256712,NA,15.58617188,NA,0.13923197,40.21411453,0.00000000,713.1139219892043,1,NA,8.04282291,58.31645456871627,NA,1.11801709,0.18369875,0.85924217,0.00018125,0.05527509,NA,25.82253346,NA,152.78774770021502,0.00360844,0.60477851,NA,1.75619272,roots,264.6317424458402,35.00000000,0.02911322,NA,1.09381125,0.01751289,NA,NA,0.03621095,0.001896887891327369,0.31977158,66.39107620,0.00057972,0.00006264,0.02678397,NA,1.18208607
NA,NA,NA,MS,NA,3.93895126,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,55.34397174518979,NA,NA,NA,NA,NA,NA,NA,NA,NA,196.2157136628539,NA,NA,NA,NA,phloem,NA,36.00000000,NA,NA,NA,NA,NA,NA,NA,0.003830427595616199,NA,134.06496585,0.00005515,NA,NA,NA,NA
NA,NA,0.04997038,MS,0.07865646,2.67455123,9.61071442,NA,15.63847312,NA,0.13734699,39.05002143,0.00000000,714.2716350918938,1,NA,7.81000429,59.008982101698244,NA,1.12388440,0.18298647,0.85028833,0.00018149,0.05452675,NA,25.89919042,NA,149.2020751043664,0.00254253,0.59977060,NA,1.74165047,roots,265.0530996707329,36.00000000,0.02051400,NA,1.09558583,0.01736787,NA,NA,0.03625958,0.0018548587788729644,0.32175351,64.92005726,0.00058153,0.00004400,0.01906591,NA,1.14732533
NA,NA,NA,MS,NA,3.86803815,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,54.270940828444665,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.1910395190942,NA,NA,NA,NA,phloem,NA,37.00000000,NA,NA,NA,NA,NA,NA,NA,0.003757160281359281,NA,131.50060985,0.00005415,NA,NA,NA,NA
NA,NA,0.04983545,MS,0.07910345,2.69348388,9.63663033,NA,15.67468846,NA,0.13586819,37.95831580,0.00000000,714.9413196321489,1,NA,7.59166316,59.34749152432196,NA,1.13383470,0.18276344,0.84257334,0.00018174,0.05393967,NA,25.95806999,NA,145.5762179376866,0.00453460,0.59682855,NA,1.73310715,roots,265.4136154399558,37.00000000,0.03657121,NA,1.10034343,0.01728268,NA,NA,0.03630797,0.0018121979523954628,0.32238708,63.42692833,0.00058286,0.00007827,0.03415261,NA,1.11652877
NA,NA,NA,MS,NA,3.80716712,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,53.34313357120677,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.2735682799765,NA,NA,NA,NA,phloem,NA,38.00000000,NA,NA,NA,NA,NA,NA,NA,0.0036856658525568175,NA,128.99830484,0.00005330,NA,NA,NA,NA
NA,NA,0.04908223,MS,0.07844754,2.69911570,9.66027205,NA,15.69711959,NA,0.13259985,36.63654448,0.00000000,715.2026311165233,1,NA,7.32730890,59.39463378855314,NA,1.12871671,0.18010177,0.82251530,0.00018197,0.05264214,NA,26.00119944,NA,142.02281321067622,0.00613139,0.58013643,NA,1.68463557,roots,265.7205104400736,38.00000000,0.04941016,NA,1.08980767,0.01679932,NA,NA,0.03635501,0.0017702540299662046,0.31919962,61.95889105,0.00058378,0.00010557,0.04616224,NA,1.08126574
NA,NA,NA,MS,NA,3.75193342,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,52.50054360218616,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.53974180444877,NA,NA,NA,NA,phloem,NA,39.00000000,NA,NA,NA,NA,NA,NA,NA,0.0036172990945590186,NA,126.60546831,0.00005253,NA,NA,NA,NA
NA,NA,0.04759735,MS,0.07624581,2.71715633,9.68450245,NA,15.73094527,NA,0.12686235,34.95974779,0.00000000,715.8052118755809,1,NA,6.99194956,59.71901917265738,NA,1.10058440,0.17410517,0.78683142,0.00018219,0.05036435,NA,26.05474353,NA,138.71539163964053,0.00426888,0.54511042,NA,1.58292488,roots,266.06354124885564,39.00000000,0.03438562,NA,1.05793472,0.01578505,NA,NA,0.03639921,0.0017311304695071413,0.31355597,60.58956643,0.00058500,0.00007332,0.03227358,NA,1.03602670
NA,NA,NA,MS,NA,3.69653868,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,51.66003635379774,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.8524980900864,NA,NA,NA,NA,phloem,NA,40.00000000,NA,NA,NA,NA,NA,NA,NA,0.0035495087290625233,NA,124.23280552,0.00005175,NA,NA,NA,NA
NA,NA,0.04666482,MS,0.07510911,2.72877748,9.70710061,NA,15.75772074,NA,0.12311989,34.48676858,0.00000000,716.181792390276,1,NA,6.89735372,59.904601431393885,NA,1.08793564,0.17057324,0.76265963,0.00018241,0.04887860,NA,26.09883986,NA,135.60104095349303,0.00504932,0.52332911,NA,1.51967501,roots,266.3738601163133,40.00000000,0.04064604,NA,1.04094912,0.01515432,NA,NA,0.03644164,0.0016942369611652164,0.31740110,59.29829364,0.00058599,0.00008652,0.03824791,NA,1.02615145
NA,NA,NA,MS,NA,3.64766262,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,50.91319427877891,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.25485449112188,NA,NA,NA,NA,phloem,NA,41.00000000,NA,NA,NA,NA,NA,NA,NA,0.0034832580099222635,NA,121.91403035,0.00005107,NA,NA,NA,NA
NA,NA,0.04625548,MS,0.07500842,2.74058572,9.72939651,NA,15.78442198,NA,0.12108422,32.95289614,0.00000000,716.5594798635344,1,NA,6.59057923,60.09505936092575,NA,1.09044915,0.16925610,0.74843200,0.00018261,0.04807044,NA,26.14248423,NA,132.4726458375571,0.00486509,0.51430498,NA,1.49347018,roots,266.6805205735405,41.00000000,0.03913862,NA,1.03836547,0.01489300,NA,NA,0.03648334,0.001657043924841098,0.31143320,57.99653737,0.00058698,0.00008317,0.03692704,NA,0.98594926
NA,NA,NA,MS,NA,3.60151223,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,50.207320370459875,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.7664246478356,NA,NA,NA,NA,phloem,NA,42.00000000,NA,NA,NA,NA,NA,NA,NA,0.0034189039883136363,NA,119.66163959,0.00005042,NA,NA,NA,NA
NA,NA,0.04568218,MS,0.07452395,2.76439494,9.75281468,NA,15.82272599,NA,0.11839231,31.46311158,0.00000000,717.2812319554583,1,NA,6.29262232,60.54978565983638,NA,1.08701107,0.16709729,0.72987705,0.00018282,0.04700175,NA,26.19792732,NA,129.37490699381632,0.00310395,0.50055360,NA,1.45353807,roots,267.0253582435586,42.00000000,0.02496349,NA,1.03051242,0.01449480,NA,NA,0.03652393,0.0016200958808289187,0.30677714,56.70335583,0.00058829,0.00005294,0.02370724,NA,0.94695996
NA,NA,NA,MS,NA,3.55969942,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,49.56492232035457,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.39450746081243,NA,NA,NA,NA,phloem,NA,43.00000000,NA,NA,NA,NA,NA,NA,NA,0.0033565852249694494,NA,117.48048287,0.00004984,NA,NA,NA,NA
NA,NA,0.04500510,MS,0.07385240,2.78410419,9.77513086,NA,15.85646831,NA,0.11548083,30.15799569,0.00000000,717.8731618984174,1,NA,6.03159914,60.915952690827034,NA,1.08108732,0.16460762,0.70923998,0.00018301,0.04584589,NA,26.24775402,NA,126.34547612767977,0.00348687,0.48460855,NA,1.40723588,roots,267.3487450679179,43.00000000,0.02803235,NA,1.02012883,0.01403307,NA,NA,0.03656322,0.0015838619592556584,0.30292323,55.43516857,0.00058946,0.00005933,0.02676057,NA,0.91379774
NA,NA,NA,MS,NA,3.52105284,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,48.97053519970363,NA,NA,NA,NA,NA,NA,NA,NA,NA,167.14658953064222,NA,NA,NA,NA,phloem,NA,44.00000000,NA,NA,NA,NA,NA,NA,NA,0.00329638857159189,NA,115.37360001,0.00004929,NA,NA,NA,NA
NA,NA,0.04394126,MS,0.07237127,2.80353638,9.79654998,NA,15.88921110,NA,0.11144835,28.95802260,0.00000000,718.4373588901608,1,NA,5.79160452,61.27866474874157,NA,1.06317644,0.16046697,0.68131522,0.00018320,0.04424499,NA,26.29515880,NA,123.48866794494681,0.00337934,0.45965921,NA,1.33478644,roots,267.66172246173136,44.00000000,0.02715742,NA,0.99865186,0.01331059,NA,NA,0.03660049,0.0015496270826493063,0.29937109,54.23694789,0.00059058,0.00005738,0.02605922,NA,0.88376134
NA,NA,NA,MS,NA,3.70664697,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,51.49641185748818,NA,NA,NA,NA,NA,NA,NA,NA,NA,169.1375071837982,NA,NA,NA,NA,phloem,NA,45.00000000,NA,NA,NA,NA,NA,NA,NA,0.003339237966026142,NA,116.87332881,0.00005189,NA,NA,NA,NA
NA,NA,0.04224690,MS,0.07008144,2.71628809,9.80235279,NA,15.81429759,NA,0.10694647,32.72224417,0.00000000,715.8043726285871,1,NA,6.54444883,59.31565156448747,NA,1.03718671,0.15498622,0.64767712,0.00018337,0.04245775,NA,26.22351223,NA,121.05085075910982,0.01777526,0.42596117,NA,1.23693202,roots,267.56778133913826,45.00000000,0.14237381,NA,0.96614284,0.01233478,NA,NA,0.03663503,0.0015204689611886973,0.33404371,53.21641364,0.00058853,0.00030162,0.13272649,NA,1.03778859
NA,NA,NA,MS,NA,3.91509242,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,54.33575019109226,NA,NA,NA,NA,NA,NA,NA,NA,NA,179.64825970192615,NA,NA,NA,NA,phloem,NA,46.00000000,NA,NA,NA,NA,NA,NA,NA,0.003550443075288883,NA,124.26550764,0.00005481,NA,NA,NA,NA
NA,NA,0.04101171,MS,0.06917138,2.50368973,9.78796266,NA,15.61353128,NA,0.10555702,44.33654400,0.00000000,708.9410767268541,1,NA,8.86730880,54.62373849379612,NA,1.03615086,0.15261658,0.62998499,0.00018354,0.04190614,NA,25.99556224,NA,119.30039084791032,0.03724399,0.40860029,NA,1.18651844,roots,266.9335913973963,46.00000000,0.29615337,NA,0.95273518,0.01183205,NA,NA,0.03666816,0.001499837274479773,0.42292188,52.49430461,0.00058253,0.00063291,0.25670863,NA,1.39686121
NA,NA,NA,MS,NA,4.15651407,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,57.6247729227157,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.6052353156172,NA,NA,NA,NA,phloem,NA,47.00000000,NA,NA,NA,NA,NA,NA,NA,0.003850150762089982,NA,134.75527667,0.00005819,NA,NA,NA,NA
NA,NA,0.04095404,MS,0.07032556,2.31290760,9.77203690,NA,15.43477724,NA,0.10784370,61.13083426,0.00000000,701.82324186813,1,NA,12.22616685,50.415083610026834,NA,1.06496561,0.15456785,0.63526348,0.00018371,0.04281395,NA,25.75820082,NA,118.44209978458917,0.03887438,0.41537005,NA,1.20617689,roots,266.25472281983167,47.00000000,0.30679441,NA,0.96774345,0.01202809,NA,NA,0.03670183,0.0014904145382852825,0.54209260,52.16450884,0.00057670,0.00066170,0.24793207,NA,1.88557494
NA,NA,NA,MS,NA,4.53161599,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,62.75500359827295,NA,NA,NA,NA,NA,NA,NA,NA,NA,215.24038759778557,NA,NA,NA,NA,phloem,NA,48.00000000,NA,NA,NA,NA,NA,NA,NA,0.0042631606192803624,NA,149.21062167,0.00006344,NA,NA,NA,NA
NA,NA,0.04111913,MS,0.07227596,2.00625774,9.72931400,NA,15.14063108,NA,0.11299496,88.06301560,0.00000000,689.0338932116181,1,NA,17.61260312,43.68927645183141,NA,1.11207422,0.15905293,0.65396139,0.00018388,0.04485900,NA,25.31293157,NA,118.92426816931415,0.06608549,0.43179424,NA,1.25387046,roots,264.83803691734005,48.00000000,0.51477787,NA,0.99363482,0.01250369,NA,NA,0.03673685,0.001497909410522066,0.67399501,52.42682937,0.00056635,0.00112981,0.36720337,NA,2.67452655
NA,NA,NA,MS,NA,4.90207649,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,67.805472447185,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.78651267388685,NA,NA,NA,NA,phloem,NA,49.00000000,NA,NA,NA,NA,NA,NA,NA,0.004675601450442804,NA,163.64605077,0.00006863,NA,NA,NA,NA
NA,NA,0.04191218,MS,0.07456554,1.80867867,9.69503135,NA,14.95621916,NA,0.11951558,115.66184613,0.00000000,678.120274382045,1,NA,23.13236923,39.34720773288342,NA,1.15957200,0.16444218,0.68388744,0.00018407,0.04744768,NA,24.93700060,NA,120.98937365057748,0.05860440,0.45470569,NA,1.32040213,roots,263.640259791379,49.00000000,0.45131397,NA,1.02408375,0.01316715,NA,NA,0.03677371,0.0015254497878127535,0.78363815,53.39074257,0.00055851,0.00100545,0.29460390,NA,3.46469233
NA,NA,NA,MS,NA,5.16985064,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,71.42272783897106,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.7221255541617,NA,NA,NA,NA,phloem,NA,50.00000000,NA,NA,NA,NA,NA,NA,NA,0.004997653497083062,NA,174.91787240,0.00007238,NA,NA,NA,NA
NA,NA,0.04273798,MS,0.07580837,1.73742900,9.67883518,NA,14.89863442,NA,0.12482504,135.90194996,0.00000000,671.0223514910467,1,NA,27.18038999,37.75790866406531,NA,1.18307472,0.16826708,0.71123456,0.00018426,0.04955554,NA,24.70165815,NA,124.46520399927874,0.04148087,0.47189567,NA,1.37031944,roots,262.9262660713394,50.00000000,0.31695998,NA,1.04007073,0.01366493,NA,NA,0.03681198,0.001570906286026959,0.85890361,54.98172001,0.00055440,0.00071286,0.20064480,NA,4.01670094
NA,NA,NA,MS,NA,5.33892732,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,73.66830242096535,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.5060906433604,NA,NA,NA,NA,phloem,NA,51.00000000,NA,NA,NA,NA,NA,NA,NA,0.005218142311568968,NA,182.63498090,0.00007474,NA,NA,NA,NA
NA,NA,0.04336078,MS,0.07599751,1.72971681,9.67307882,NA,14.90491218,NA,0.12872186,146.99384240,0.00000000,666.07816082167,1,NA,29.39876848,37.55034945406479,NA,1.18564655,0.17044261,0.73205494,0.00018445,0.05110258,NA,24.54574424,NA,128.86927623157925,0.03186374,0.48311943,NA,1.40291167,roots,262.49057630054847,51.00000000,0.24208160,NA,1.04155733,0.01398994,NA,NA,0.03685115,0.0016282219357806383,0.89232385,56.98776775,0.00055231,0.00054791,0.15353348,NA,4.29703793
NA,NA,NA,MS,NA,5.36982632,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,74.00327336708513,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.738495486991,NA,NA,NA,NA,phloem,NA,52.00000000,NA,NA,NA,NA,NA,NA,NA,0.005229211488683587,NA,183.02240210,0.00007518,NA,NA,NA,NA
NA,NA,0.04417517,MS,0.07592991,1.83244938,9.69090196,NA,15.02197099,NA,0.13143218,140.71856762,0.00000000,665.94471152066,1,NA,28.14371352,39.737311453112454,NA,1.17746600,0.17193942,0.74922747,0.00018465,0.05217857,NA,24.56753982,NA,133.32599408858204,0.00895997,0.49473266,NA,1.43663489,roots,262.6882853880413,52.00000000,0.06800765,NA,1.03949935,0.01432624,NA,NA,0.03689126,0.0016863647924119424,0.87376334,59.02276773,0.00055425,0.00015379,0.04565314,NA,4.12864360
NA,NA,NA,MS,NA,5.32309954,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,73.27100776863941,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.8246958705835,NA,NA,NA,NA,phloem,NA,53.00000000,NA,NA,NA,NA,NA,NA,NA,0.0051575247860866525,NA,180.51336751,0.00007452,NA,NA,NA,NA
NA,NA,0.04422880,MS,0.07446596,1.94066228,9.71238410,NA,15.14438537,NA,0.13107665,127.13870610,0.00000000,666.5645320281634,1,NA,25.42774122,42.03863376006908,NA,1.14820608,0.17037468,0.74811827,0.00018485,0.05203743,NA,24.61691117,NA,137.06514540577862,0.00544891,0.49042483,NA,1.42412555,roots,262.98712758865327,53.00000000,0.04134954,NA,1.01835979,0.01420149,NA,NA,0.03693102,0.0017355278625000479,0.81237792,60.74347519,0.00055666,0.00009332,0.02933794,NA,3.74915164
NA,NA,NA,MS,NA,5.24558710,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,72.12288449329252,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.92791553848747,NA,NA,NA,NA,phloem,NA,54.00000000,NA,NA,NA,NA,NA,NA,NA,0.005065643837888813,NA,177.29753433,0.00007344,NA,NA,NA,NA
NA,NA,0.04393075,MS,0.07255523,2.04227982,9.73487376,NA,15.25981156,NA,0.12935157,114.57378416,0.00000000,667.4396669155855,1,NA,22.91475683,44.19360570969115,NA,1.11327008,0.16750626,0.73856565,0.00018505,0.05135257,NA,24.67503683,NA,140.0921200876838,0.00426092,0.47685854,NA,1.38473093,roots,263.3204135805963,54.00000000,0.03233587,NA,0.99119193,0.01380865,NA,NA,0.03696969,0.0017757127175653852,0.75299094,62.14994511,0.00055909,0.00007280,0.02408710,NA,3.38982021
NA,NA,NA,MS,NA,5.15351250,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,70.7770383471321,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.70020060307414,NA,NA,NA,NA,phloem,NA,55.00000000,NA,NA,NA,NA,NA,NA,NA,0.004966955541930533,NA,173.84344397,0.00007215,NA,NA,NA,NA
NA,NA,0.04391924,MS,0.07144170,2.14216254,9.75906160,NA,15.37329616,NA,0.12849425,103.21447073,0.00000000,668.6838721238303,1,NA,20.64289415,46.3072982295984,NA,1.09139831,0.16604895,0.73392536,0.00018524,0.05101222,NA,24.74650171,NA,142.40663402113705,0.00250605,0.46971825,NA,1.36399651,roots,263.7030143979026,55.00000000,0.01902604,NA,0.97497533,0.01360188,NA,NA,0.03700777,0.0018069094447136398,0.69922762,63.24183056,0.00056168,0.00004271,0.01482278,NA,3.05974763
NA,NA,NA,MS,NA,5.05131585,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,69.29745351831477,NA,NA,NA,NA,NA,NA,NA,NA,NA,243.48132930025912,NA,NA,NA,NA,phloem,NA,56.00000000,NA,NA,NA,NA,NA,NA,NA,0.004868062016365972,NA,170.38217057,0.00007072,NA,NA,NA,NA
NA,NA,0.04382194,MS,0.07034100,2.23183950,9.78279035,NA,15.47629551,NA,0.12737352,95.36944679,0.00000000,669.8659165755481,1,NA,19.07388936,48.197270804302335,NA,1.07061419,0.16443859,0.72756188,0.00018542,0.05056729,NA,24.81523435,NA,144.2756122545848,0.00281892,0.46006665,NA,1.33596962,roots,264.0780147475623,56.00000000,0.02140875,NA,0.95898732,0.01332239,NA,NA,0.03704508,0.0018324689628104022,0.66373932,64.13641370,0.00056408,0.00004793,0.01732919,NA,2.82741555
NA,NA,NA,MS,NA,4.94724119,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,67.79644925024014,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.40392194599633,NA,NA,NA,NA,phloem,NA,57.00000000,NA,NA,NA,NA,NA,NA,NA,0.0047716954729127336,NA,167.00934155,0.00006926,NA,NA,NA,NA
NA,NA,0.04389210,MS,0.06974869,2.31158877,9.80622600,NA,15.56923978,NA,0.12687616,87.60113390,0.00000000,670.9974263673014,1,NA,17.52022678,49.869744855045354,NA,1.05840213,0.16374860,0.72471102,0.00018561,0.05036983,NA,24.88194188,NA,145.64378344728374,0.00308436,0.45566711,NA,1.32319395,roots,264.4469004680423,57.00000000,0.02343157,NA,0.94996460,0.01319499,NA,NA,0.03708202,0.0018516912346466117,0.62490455,64.80919321,0.00056632,0.00005232,0.01959161,NA,2.59496825
NA,NA,NA,MS,NA,4.84471325,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,66.32045573146434,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.5138760326333,NA,NA,NA,NA,phloem,NA,58.00000000,NA,NA,NA,NA,NA,NA,NA,0.004678821283698331,NA,163.75874493,0.00006783,NA,NA,NA,NA
NA,NA,0.04401616,MS,0.06940974,2.38371127,9.82965726,NA,15.65449367,NA,0.12656632,80.50976390,0.00000000,672.1286570753127,1,NA,16.10195278,51.374761491521866,NA,1.05067919,0.16343302,0.72302872,0.00018579,0.05024683,NA,24.94860294,NA,146.53496176898503,0.00309374,0.45347052,NA,1.31681537,roots,264.81620415956814,58.00000000,0.02350957,NA,0.94441187,0.01313139,NA,NA,0.03711879,0.0018648687688561216,0.58805220,65.27040691,0.00056844,0.00005235,0.02021597,NA,2.38183750
NA,NA,NA,MS,NA,4.74837899,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,64.93340553536015,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.91585438281388,NA,NA,NA,NA,phloem,NA,59.00000000,NA,NA,NA,NA,NA,NA,NA,0.004591517617399691,NA,160.70311661,0.00006648,NA,NA,NA,NA
NA,NA,0.04422808,MS,0.06936107,2.45361426,9.85394569,NA,15.73755278,NA,0.12647414,73.29822035,0.00000000,673.4228112423689,1,NA,14.65964407,52.828912354897206,NA,1.04777206,0.16356595,0.72292100,0.00018598,0.05021023,NA,25.02144736,NA,146.9099560395169,0.00229043,0.45432485,NA,1.31929622,roots,265.2073524727142,59.00000000,0.01741297,NA,0.94281387,0.01315613,NA,NA,0.03715563,0.0018714965670067652,0.54912679,65.50237985,0.00057063,0.00003866,0.01536771,NA,2.16578083
NA,NA,NA,MS,NA,4.65672462,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,63.612124902978465,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.47820947962495,NA,NA,NA,NA,phloem,NA,60.00000000,NA,NA,NA,NA,NA,NA,NA,0.00450731625364207,NA,157.75606888,0.00006519,NA,NA,NA,NA
NA,NA,0.04441096,MS,0.06936062,2.52092558,9.87881618,NA,15.81803672,NA,0.12621304,67.20158460,0.00000000,674.8236972697312,1,NA,13.44031692,54.22436927996025,NA,1.04597364,0.16365219,0.72212183,0.00018616,0.05010658,NA,25.09838793,NA,146.8458548459108,0.00173678,0.45489481,NA,1.32095130,roots,265.61304558189346,60.00000000,0.01321113,NA,0.94187285,0.01317263,NA,NA,0.03719251,0.00187253694947621,0.51697685,65.53879323,0.00057283,0.00002924,0.01194254,NA,1.98369087
NA,NA,NA,MS,NA,4.56904614,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,62.348507420729824,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.2434515139265,NA,NA,NA,NA,phloem,NA,61.00000000,NA,NA,NA,NA,NA,NA,NA,0.004426960792768847,NA,154.94362775,0.00006397,NA,NA,NA,NA
