N_exudation,Unloading_Amino_Acids,Dry_Mass,Export_Amino_Acids,Conc_Sucrose,sum_respi,N_tot,S_grain_starch,S_cytokinins,Conc_Amino_Acids,HATS_LATS,mstruct,Uptake_Nitrates,RGR_Structure,axis,sucrose_consumption_mstruct,R_Nnit_upt,regul_transpiration,t,Total_Organic_Nitrogen,organ,sucrose,R_grain_growth_struct,Conc_Nitrates,senesced_mstruct,R_grain_growth_starch,Export_cytokinins,nitrates,synthetized_mstruct,C_exudation,Conc_cytokinins,proteins,Respi_growth,Unloading_Sucrose,Proteins_N_Mass,Export_Nitrates,WSC_g,starch,age_from_flowering,cytokinins,amino_acids,S_grain_structure,R_residual,structure,Nstruct,S_Proteins,R_Nnit_red,AA_consumption_mstruct,S_Amino_Acids,plant
NA,NA,NA,NA,131.37623155934378,NA,0.00246683,NA,NA,232.61878113082315,NA,NA,NA,NA,MS,NA,NA,NA,1607.00000000,NA,phloem,955.33411909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02729526054551243,NA,NA,NA,176.20248582,NA,NA,NA,NA,NA,NA,NA,NA,1
1.38610267,14.08925049,NA,4.13554694,108.38289640485128,4.79991138,0.00389010,NA,0.94329806,94.39874965839691,58.06598438,0.44174841,5.45890870,NA,MS,37.52064463,2.16718675,0.00048974,1607.00000000,209.90698341,roots,574.53566790,NA,153.83727106647416,0.00000000,NA,0.03491060,67.95737013,NA,15.27781137,26.840877996949565,NA,12.92095062,76.38905685,NA,0.59906750,0.01641530479721395,NA,NA,11.85691522,52.12562214,NA,0.97256231,NA,0.00220894,NA,1.67621535,0.37415880,1.91641529,1
NA,NA,NA,NA,124.73139297829327,NA,0.00243123,NA,NA,228.80544077481113,NA,NA,NA,NA,MS,NA,NA,NA,1608.00000000,NA,phloem,908.82240917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025966354547698967,NA,NA,NA,173.65942907,NA,NA,NA,NA,NA,NA,NA,NA,1
1.34048935,12.69264619,NA,2.99250699,103.70132006339992,4.44517888,0.00399473,NA,0.85025436,100.45141505053427,54.69015747,0.44267078,4.95297420,NA,MS,33.03382167,1.96633076,0.00033233,1608.00000000,213.69440942,roots,550.86652581,NA,161.84425605908962,0.00000000,NA,0.02437089,71.64372241,NA,13.28503883,27.55486874860241,NA,11.37582743,66.42519416,NA,0.42857209,0.015739043594508645,NA,NA,12.19773513,55.58363230,NA,0.91987122,NA,0.00221355,NA,1.57528029,0.32941585,1.79726368,1
NA,NA,NA,NA,118.75358852952523,NA,0.00240437,NA,NA,225.87751181349356,NA,NA,NA,NA,MS,NA,NA,NA,1609.00000000,NA,phloem,866.79912359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247656892454647,NA,NA,NA,171.74080073,NA,NA,NA,NA,NA,NA,NA,NA,1
1.25844643,11.52810299,NA,4.12184054,99.47964238552159,4.12346202,0.00406595,NA,0.76374952,103.27789048269628,51.53099945,0.44348144,4.50455886,NA,MS,29.03324662,1.78830987,0.00044441,1609.00000000,215.65258302,roots,529.40849707,NA,168.6025921412725,0.00000000,NA,0.03338161,74.77211984,NA,11.63677999,28.172763902853703,NA,9.99815300,58.18389996,NA,0.59812995,0.015125957059104453,NA,NA,12.49409782,57.25228410,NA,0.86334011,NA,0.00221760,NA,1.47965136,0.28952181,1.68507316,1
NA,NA,NA,NA,113.30044925948211,NA,0.00238501,NA,NA,223.6974846049288,NA,NA,NA,NA,MS,NA,NA,NA,1610.00000000,NA,phloem,828.32999562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023666571303509343,NA,NA,NA,170.35764353,NA,NA,NA,NA,NA,NA,NA,NA,1
1.16719297,10.47015052,NA,4.11167215,95.5044928862312,3.87909888,0.00412459,NA,0.69408116,105.10249251395837,49.34330372,0.44420896,4.16521327,NA,MS,26.05584669,1.65358967,0.00043490,1610.00000000,217.01946645,roots,509.08742167,NA,174.67930315776923,0.00000000,NA,0.03336749,77.59411222,NA,10.18180289,28.729241084144054,NA,8.97282847,50.90901444,NA,0.60742742,0.014545354904805864,NA,NA,12.76178641,58.35933659,NA,0.81933034,NA,0.00222124,NA,1.41133938,0.25983094,1.60464494,1
NA,NA,NA,NA,108.2911891444605,NA,0.00237737,NA,NA,222.65526395015752,NA,NA,NA,NA,MS,NA,NA,NA,1611.00000000,NA,phloem,792.86633076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022653323735913063,NA,NA,NA,169.81208215,NA,NA,NA,NA,NA,NA,NA,NA,1
1.06172882,9.62266031,NA,5.18292524,91.83206152195466,3.65025387,0.00415487,NA,0.62892792,104.16519597350913,47.27047145,0.44486045,3.85767239,NA,MS,23.33237559,1.53149594,0.00055234,1611.00000000,216.81652156,roots,490.22942213,NA,179.74234385038167,0.00000000,NA,0.04314338,79.96025925,NA,8.98579568,29.20572028973983,NA,8.03494918,44.92897842,NA,0.79496899,0.014006554917981527,NA,NA,12.99246975,57.92371942,NA,0.77236374,NA,0.00222450,NA,1.34567124,0.23267227,1.52774189,1
NA,NA,NA,NA,103.26665489441021,NA,0.00241307,NA,NA,225.67833707045546,NA,NA,NA,NA,MS,NA,NA,NA,1612.00000000,NA,phloem,757.15285999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021632938856933893,NA,NA,NA,172.36222748,NA,NA,NA,NA,NA,NA,NA,NA,1
0.87980264,9.38084083,NA,11.40115169,88.3375750962087,3.54205996,0.00406643,NA,0.58466236,90.52921075349606,46.87841225,0.44546922,3.69924486,NA,MS,21.80296008,1.46860021,0.00139610,1612.00000000,209.52019457,roots,472.22005264,NA,181.69327592798317,0.00000000,NA,0.11027040,80.93876269,NA,8.24163225,29.492052927897326,NA,7.50826574,41.20816126,NA,2.03397833,0.01349200150399655,NA,NA,13.13780194,50.40997161,NA,0.72396292,NA,0.00222754,NA,1.32428556,0.21742082,1.50140808,1
NA,NA,NA,NA,98.66904638081522,NA,0.00246034,NA,NA,229.79558240534837,NA,NA,NA,NA,MS,NA,NA,NA,1613.00000000,NA,phloem,724.39955728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020697130208090105,NA,NA,NA,175.73881267,NA,NA,NA,NA,NA,NA,NA,NA,1
0.73006052,8.74306638,NA,8.46692785,84.83556066343772,3.40881905,0.00402409,NA,0.54035111,82.49046817734416,46.46674201,0.44603700,3.53985241,NA,MS,20.33447830,1.40532140,0.00113639,1613.00000000,205.30525115,roots,454.07758756,NA,184.13202713559167,0.00000000,NA,0.09075562,82.12969697,NA,7.20782543,29.78224908104253,NA,7.00256599,36.03912714,NA,1.67995985,0.012973645358960756,NA,NA,13.28398503,45.99225118,NA,0.68714726,NA,0.00223038,NA,1.30224317,0.20277701,1.47453815,1
NA,NA,NA,NA,95.44128840240218,NA,0.00264939,NA,NA,247.1401928788878,NA,NA,NA,NA,MS,NA,NA,NA,1614.00000000,NA,phloem,701.58831817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020045380519115516,NA,NA,NA,189.24229402,NA,NA,NA,NA,NA,NA,NA,NA,1
0.55940407,9.52446007,NA,13.79752973,81.40344128412241,3.31859882,0.00385433,NA,0.49817215,61.9020619338507,46.60132341,0.44656948,3.42406941,NA,MS,19.07039969,1.35935556,0.00246480,1614.00000000,194.05763601,roots,436.22750948,NA,181.94672702995723,0.00000000,NA,0.19717386,81.25185531,NA,7.06211046,29.7960819962705,NA,6.56725638,35.31055229,NA,3.60485623,0.012463643128066972,NA,NA,13.30602085,34.55446452,NA,0.63292319,NA,0.00223304,NA,1.28963574,0.19017152,1.45852148,1
NA,NA,NA,NA,99.91548781789923,NA,0.00290841,NA,NA,270.96294505944877,NA,NA,NA,NA,MS,NA,NA,NA,1615.00000000,NA,phloem,735.39743862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021011355389142075,NA,NA,NA,207.74375186,NA,NA,NA,NA,NA,NA,NA,NA,1
0.45159082,15.99974062,NA,16.86901035,78.87003575282236,3.31470996,0.00352144,NA,0.47077970,30.185008315268874,48.34197103,0.44708314,3.45458797,NA,MS,18.39634124,1.37147142,0.00641579,1615.00000000,176.55563159,roots,423.13755833,NA,167.69934180106503,0.00000000,NA,0.50161775,74.97554822,NA,11.32757849,29.088091594911173,NA,6.33513147,56.63789244,NA,8.65849797,0.012089644523575497,NA,NA,13.00479531,16.86901035,NA,0.57626079,NA,0.00223561,NA,1.30985287,0.18344975,1.47968419,1
NA,NA,NA,NA,112.7812751535194,NA,0.00310183,NA,NA,288.60002300004544,NA,NA,NA,NA,MS,NA,NA,NA,1616.00000000,NA,phloem,831.19230038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023748351439371155,NA,NA,NA,221.55912395,NA,NA,NA,NA,NA,NA,NA,NA,1
0.67163068,28.60449334,NA,13.19285311,78.48742707014881,3.48638187,0.00331766,NA,0.47798672,23.57901865462653,52.62997686,0.44761331,3.74493372,NA,MS,18.98752614,1.48673869,0.01122018,1616.00000000,173.06881944,roots,421.58420027,NA,142.77318612365036,0.00000000,NA,0.83336509,63.90717781,NA,21.46229340,27.60028012814802,NA,6.53871728,107.31146700,NA,12.90690157,0.01204526286476023,NA,NA,12.35425263,13.19285311,NA,0.59523649,NA,0.00223826,NA,1.39241449,0.18934510,1.57108743,1
NA,NA,NA,NA,131.78288315267164,NA,0.00321143,NA,NA,298.14856057925573,NA,NA,NA,NA,MS,NA,NA,NA,1617.00000000,NA,phloem,973.34772965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02780993513283928,NA,NA,NA,229.38789671,NA,NA,NA,NA,NA,NA,NA,NA,1
1.50265285,46.11017108,NA,16.47397053,79.72181893136674,5.00489280,0.00320274,NA,0.66361651,29.38886690568837,76.69004926,0.44844112,5.53245400,NA,MS,29.64761298,2.19638424,0.01539028,1617.00000000,176.64558517,roots,429.00650220,NA,116.2282278145326,0.00000000,NA,1.06590352,52.12151677,NA,39.13129766,25.688987312827095,NA,10.20972179,195.65648832,NA,14.43896495,0.012257328634405228,NA,NA,11.51999827,16.47397053,NA,0.83822002,NA,0.00224240,NA,1.98726104,0.29564831,2.23812479,1
NA,NA,NA,NA,152.81947278733261,NA,0.00327244,NA,NA,302.92719745698355,NA,NA,NA,NA,MS,NA,NA,NA,1618.00000000,NA,phloem,1132.02319326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03234351980750708,NA,NA,NA,233.74571693,NA,NA,NA,NA,NA,NA,NA,NA,1
2.96261227,62.04185946,NA,22.38820288,84.17331027512752,6.79171278,0.00315414,NA,0.89870492,39.83767572256608,102.01107691,0.44958854,7.71822433,NA,MS,41.09384349,3.06413506,0.01840071,1618.00000000,182.96960854,roots,454.12026390,NA,94.1440815966685,0.00000000,NA,1.17692852,42.32609981,NA,60.09335682,23.663625356477606,NA,14.15144989,300.46678409,NA,14.01894594,0.01297486468299755,NA,NA,10.63889468,22.38820288,NA,1.14511303,NA,0.00224814,NA,2.62204352,0.40979102,2.94550305,1
NA,NA,NA,NA,173.88027604075694,NA,0.00331807,NA,NA,306.2398630591454,NA,NA,NA,NA,MS,NA,NA,NA,1619.00000000,NA,phloem,1291.86465352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03691041867196199,NA,NA,NA,237.00482284,NA,NA,NA,NA,NA,NA,NA,NA,1
4.42452380,73.72254163,NA,28.23923306,94.80979310505752,7.42589857,0.00313030,NA,1.03050498,50.107281412130035,104.43795666,0.45086035,8.76075331,NA,MS,45.54912419,3.47801906,0.02125159,1619.00000000,189.27485815,roots,512.95171833,NA,76.11636009392075,0.00000000,NA,1.24262874,34.31784877,NA,80.36928917,21.571931562042426,NA,15.68571090,401.84644583,NA,13.12755675,0.014655763380860208,NA,NA,9.72592862,28.23923306,NA,1.28246558,NA,0.00225450,NA,2.70813627,0.45421943,3.03363467,1
NA,NA,NA,NA,191.83452304260675,NA,0.00335297,NA,NA,308.42001677602224,NA,NA,NA,NA,MS,NA,NA,NA,1620.00000000,NA,phloem,1430.07054661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04085915847450437,NA,NA,NA,239.49807049,NA,NA,NA,NA,NA,NA,NA,NA,1
5.32221839,80.42371212,NA,33.05826617,109.89216056886927,8.11573791,0.00313104,NA,1.18019108,58.46030575028996,104.91211200,0.45238581,9.97858742,NA,MS,54.63335475,3.96149921,0.02263357,1620.00000000,194.63869935,roots,596.56385268,NA,64.11981785798878,0.00000000,NA,1.21190260,29.00689592,NA,96.04384847,19.68732214787209,NA,18.81403920,480.21924236,NA,11.81753459,0.01704468150518622,NA,NA,8.90626523,33.05826617,NA,1.42611788,NA,0.00226213,NA,2.76742169,0.54480808,3.08959230,1
NA,NA,NA,NA,204.10903193636466,NA,0.00338789,NA,NA,310.3847871729907,NA,NA,NA,NA,MS,NA,NA,NA,1621.00000000,NA,phloem,1527.68644862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04364818424628986,NA,NA,NA,241.99210503,NA,NA,NA,NA,NA,NA,NA,NA,1
5.22962220,79.52481423,NA,35.45494251,124.86782706379346,9.00398883,0.00315581,NA,1.36723904,62.434755463339464,107.97085984,0.45429751,11.42225182,NA,MS,68.46610312,4.53463397,0.01990148,1621.00000000,197.71812502,roots,680.72571652,NA,60.9671637539503,0.00000000,NA,1.00551079,27.69723075,NA,100.40739223,18.49873228279042,NA,23.57761030,502.03696114,NA,9.92188741,0.019449306186159334,NA,NA,8.40392803,35.45494251,NA,1.58536303,NA,0.00227168,NA,2.90868359,0.68274933,3.23363452,1
NA,NA,NA,NA,209.81608960978755,NA,0.00343146,NA,NA,312.9498431768427,NA,NA,NA,NA,MS,NA,NA,NA,1622.00000000,NA,phloem,1577.56204716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04507320134735891,NA,NA,NA,245.10443298,NA,NA,NA,NA,NA,NA,NA,NA,1
4.58120246,74.60125408,NA,35.83280316,137.10046896128634,9.69129147,0.00319682,NA,1.55148322,62.78823154304305,109.83298079,0.45655439,12.54090504,NA,MS,80.82837943,4.97873930,0.01588936,1622.00000000,198.90201259,roots,751.12584579,NA,64.48868821112988,0.00000000,NA,0.78607969,29.44259348,NA,96.03099028,18.023898918268994,NA,27.83479627,480.15495140,NA,8.42083012,0.021460738451090835,NA,NA,8.22889011,35.83280316,NA,1.69692188,NA,0.00228297,NA,3.02573056,0.80602692,3.34712970,1
NA,NA,NA,NA,209.2249734497773,NA,0.00348812,NA,NA,316.55344494930705,NA,NA,NA,NA,MS,NA,NA,NA,1623.00000000,NA,phloem,1580.88596046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04516817029893842,NA,NA,NA,249.15111341,NA,NA,NA,NA,NA,NA,NA,NA,1
3.66829373,66.82524391,NA,34.40656913,144.38826099309952,10.08726362,0.00324427,NA,1.71282557,59.95963262543243,110.57520215,0.45906311,13.16362846,NA,MS,89.84807199,5.22596050,0.01187047,1623.00000000,198.37175056,roots,795.39988620,NA,72.67338378218263,0.00000000,NA,0.59509226,33.36166943,NA,84.80242247,18.164565588696295,NA,30.94089967,424.01211236,NA,7.12833662,0.02272571103432873,NA,NA,8.33868193,34.40656913,NA,1.74862937,NA,0.00229551,NA,3.10799953,0.89597200,3.41934846,1
NA,NA,NA,NA,200.56871099071608,NA,0.00355470,NA,NA,321.0092325492858,NA,NA,NA,NA,MS,NA,NA,NA,1624.00000000,NA,phloem,1522.96955569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043513415876737814,NA,NA,NA,253.90679804,NA,NA,NA,NA,NA,NA,NA,NA,1
2.55536184,55.21369083,NA,31.22480114,146.11029114237343,9.79463672,0.00330135,NA,1.77710359,54.11414184178935,106.05443518,0.46161392,12.74586045,NA,MS,91.35535437,5.06010660,0.00631369,1624.00000000,196.10098530,roots,809.35852335,NA,86.02313713846296,0.00000000,NA,0.33243351,39.70947717,NA,66.23593448,18.972460552374795,NA,31.45996115,331.17967238,NA,4.51284008,0.02312452923857726,NA,NA,8.75795181,31.22480114,NA,1.67944445,NA,0.00230827,NA,3.03563843,0.91100274,3.32128359,1
NA,NA,NA,NA,187.95224327387103,NA,0.00354994,NA,NA,319.1097460418773,NA,NA,NA,NA,MS,NA,NA,NA,1625.00000000,NA,phloem,1433.74398658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040964113902378196,NA,NA,NA,253.56711602,NA,NA,NA,NA,NA,NA,NA,NA,1
2.26625714,44.29710797,NA,21.26652523,143.57550236376986,9.05918180,0.00347965,NA,1.73126757,62.35577992710972,98.55940938,0.46403225,11.68018548,NA,MS,86.61094601,4.63703364,0.00362950,1625.00000000,201.90874143,roots,799.48396228,NA,100.50451462407742,0.00000000,NA,0.20301119,46.63733614,NA,50.09380804,20.04962298019026,NA,29.82613352,250.46904019,NA,3.04686259,0.022842398922203,NA,NA,9.30367168,36.16886614,NA,1.61073442,NA,0.00232036,NA,2.85774533,0.86369112,3.11035649,1
NA,NA,NA,NA,174.32507400978452,NA,0.00349002,NA,NA,312.4066082694635,NA,NA,NA,NA,MS,NA,NA,NA,1626.00000000,NA,phloem,1335.39725085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03815420716704668,NA,NA,NA,249.28698116,NA,NA,NA,NA,NA,NA,NA,NA,1
2.10481718,34.62283173,NA,13.50902862,137.6871402501143,8.31575896,0.00369566,NA,1.63370073,75.00246417614284,91.47025537,0.46625502,10.48037747,NA,MS,79.60678637,4.16070986,0.00190766,1626.00000000,210.24656441,roots,770.36783915,NA,115.2357431877149,0.00000000,NA,0.11364686,53.72924341,NA,37.09398228,21.252739371584376,NA,27.41411736,185.46991139,NA,1.84494436,0.022010509690097713,NA,NA,9.90919636,43.71284402,NA,1.54332768,NA,0.00233147,NA,2.67292572,0.79384510,2.89533075,1
NA,NA,NA,NA,162.19516315579384,NA,0.00342884,NA,NA,305.7896074349865,NA,NA,NA,NA,MS,NA,NA,NA,1627.00000000,NA,phloem,1247.11201822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035631771949183884,NA,NA,NA,244.91706926,NA,NA,NA,NA,NA,NA,NA,NA,1
1.95634141,28.56865517,NA,11.24371244,130.66035736363952,7.54426606,0.00387349,NA,1.49136244,84.3438692680094,84.24344454,0.46822451,9.24989566,NA,MS,70.53594295,3.67220858,0.00140597,1627.00000000,216.60194378,roots,734.14057993,NA,128.3051796877141,0.00000000,NA,0.08863946,60.07562975,NA,29.09418548,22.396334151884677,NA,24.29039918,145.47092740,NA,1.52036505,0.020975445140718692,NA,NA,10.48651256,49.36483346,NA,1.44445530,NA,0.00234132,NA,2.46998436,0.70338994,2.66424936,1
NA,NA,NA,NA,151.59862141885398,NA,0.00336538,NA,NA,299.14573362087026,NA,NA,NA,NA,MS,NA,NA,NA,1628.00000000,NA,phloem,1169.47058408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03341344525935194,NA,NA,NA,240.38404048,NA,NA,NA,NA,NA,NA,NA,NA,1
1.87917858,24.42310220,NA,8.43014361,123.52564024809874,6.86464381,0.00404360,NA,1.34873722,93.77388411074607,78.15969110,0.46995491,8.19517860,NA,MS,61.97308096,3.25348590,0.00094465,1628.00000000,222.94198232,roots,696.61777382,NA,140.19704001188745,0.00000000,NA,0.06265184,65.88628733,NA,23.76372370,23.473984843561425,NA,21.34161410,118.81861849,NA,1.12031304,0.019903364966385364,NA,NA,11.03171444,55.08687159,NA,1.35641404,NA,0.00234997,NA,2.29331766,0.61800041,2.46457952,1
NA,NA,NA,NA,142.34808926566114,NA,0.00329707,NA,NA,292.23463805179597,NA,NA,NA,NA,MS,NA,NA,NA,1629.00000000,NA,phloem,1101.26417375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031464690678573944,NA,NA,NA,235.50510559,NA,NA,NA,NA,NA,NA,NA,NA,1
1.84459688,21.31805511,NA,6.01742551,116.85409472436982,6.24423493,0.00421070,NA,1.20609540,103.78817554636744,72.49431757,0.47145802,7.25913449,NA,MS,53.83276357,2.88187639,0.00060729,1629.00000000,229.55664477,roots,661.10159975,NA,151.03654216474558,0.00000000,NA,0.04212163,71.20738892,NA,19.93741094,24.470811655843907,NA,18.53834033,99.68705472,NA,0.77838123,0.018888617135661992,NA,NA,11.53696038,61.16470951,NA,1.27366900,NA,0.00235749,NA,2.12539024,0.53682453,2.27682926,1
NA,NA,NA,NA,134.20071774311657,NA,0.00324143,NA,NA,286.5846022908989,NA,NA,NA,NA,MS,NA,NA,NA,1630.00000000,NA,phloem,1040.83614665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02973817561861448,NA,NA,NA,231.53099992,NA,NA,NA,NA,NA,NA,NA,NA,1
1.76765387,19.10386156,NA,7.07554836,110.82494739824851,5.73119093,0.00432993,NA,1.07769604,109.49180576259643,67.79301154,0.47276780,6.49404363,NA,MS,46.90897941,2.57813532,0.00067500,1630.00000000,233.56496581,roots,628.73360246,NA,160.1538332555942,0.00000000,NA,0.04861893,75.71557585,NA,17.17609276,25.341537500567,NA,16.15400301,85.88046379,NA,0.91994805,0.017963817213272164,NA,NA,11.98066300,64.70525054,NA,1.19079048,NA,0.00236404,NA,1.98270086,0.46778001,2.11808855,1
NA,NA,NA,NA,126.90380163884542,NA,0.00318895,NA,NA,281.32324876366806,NA,NA,NA,NA,MS,NA,NA,NA,1631.00000000,NA,phloem,986.41619081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028183319737352205,NA,NA,NA,227.78228785,NA,NA,NA,NA,NA,NA,NA,NA,1
1.70077177,17.25382227,NA,5.92014760,105.48761000510687,5.25642921,0.00444256,NA,0.95896351,115.25590036364073,63.39036006,0.47390507,5.82464657,NA,MS,40.73033095,2.31238469,0.00053525,1631.00000000,237.54132539,roots,599.89335551,NA,168.35561671931472,0.00000000,NA,0.03984049,79.78457994,NA,14.94361112,26.125305841134264,NA,14.02626741,74.71805559,NA,0.76867800,0.017139810157364106,NA,NA,12.38091483,68.27544408,NA,1.11434835,NA,0.00236972,NA,1.84834997,0.40616604,1.96982508,1
NA,NA,NA,NA,120.19922759254196,NA,0.00314998,NA,NA,277.33041865416965,NA,NA,NA,NA,MS,NA,NA,NA,1632.00000000,NA,phloem,936.17181560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026747766160005695,NA,NA,NA,224.99877803,NA,NA,NA,NA,NA,NA,NA,NA,1
1.59529131,15.78808578,NA,7.27526241,100.5558573395595,4.93684584,0.00451440,NA,0.86846028,117.21514527027436,60.72179119,0.47492226,5.35694834,NA,MS,36.42999520,2.12670849,0.00064538,1632.00000000,239.21426611,roots,573.07457958,NA,175.27632776956673,0.00000000,NA,0.04940022,83.24262961,NA,13.13816996,26.808347016358006,NA,12.54536465,65.69084980,NA,0.96702049,0.016373559416429477,NA,NA,12.73188074,69.58510204,NA,1.05455022,NA,0.00237481,NA,1.76296211,0.36328276,1.87480137,1
NA,NA,NA,NA,114.2135630100501,NA,0.00311291,NA,NA,273.57286591599575,NA,NA,NA,NA,MS,NA,NA,NA,1633.00000000,NA,phloem,891.15737520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025461639291355042,NA,NA,NA,222.35070597,NA,NA,NA,NA,NA,NA,NA,NA,1
1.50686546,14.38385919,NA,5.73901197,95.95140903539063,4.62830126,0.00459307,NA,0.78276792,120.38593683490978,58.15855405,0.47582979,4.92906276,NA,MS,32.50258376,1.95683791,0.00049475,1633.00000000,241.55730129,roots,547.87846651,NA,181.82780884940087,0.00000000,NA,0.03883262,86.51908822,NA,11.52978772,27.437299297903653,NA,11.19288551,57.64893862,NA,0.77049381,0.015653670471617583,NA,NA,13.05548438,71.60401890,NA,1.00072711,NA,0.00237935,NA,1.68044299,0.32411831,1.78363902,1
NA,NA,NA,NA,108.64496160583614,NA,0.00308145,NA,NA,270.3529917794125,NA,NA,NA,NA,MS,NA,NA,NA,1634.00000000,NA,phloem,849.13554333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02426101552365109,NA,NA,NA,220.10371670,NA,NA,NA,NA,NA,NA,NA,NA,1
1.43284788,13.39439774,NA,6.16565248,91.54653457686345,4.44273291,0.00465241,NA,0.71790767,121.84575303665979,57.06577017,0.47666307,4.64453638,NA,MS,29.84314062,1.84388094,0.00052424,1634.00000000,242.85009320,roots,523.64222162,NA,187.68967151944275,0.00000000,NA,0.04206643,89.46473418,NA,10.33481794,28.000968719025362,NA,10.27705547,51.67408969,NA,0.84422167,0.014961206331906266,NA,NA,13.34702758,72.59921269,NA,0.96475558,NA,0.00238351,NA,1.63923218,0.29759813,1.73685586,1
NA,NA,NA,NA,103.29897360173618,NA,0.00306398,NA,NA,268.3961490416555,NA,NA,NA,NA,MS,NA,NA,NA,1635.00000000,NA,phloem,808.62891483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02310368328098181,NA,NA,NA,218.85592452,NA,NA,NA,NA,NA,NA,NA,NA,1
1.32801689,12.50629515,NA,7.33501165,87.2772339675438,4.29175347,0.00468129,NA,0.65869951,120.39991422811052,56.47126333,0.47743325,4.40970295,NA,MS,27.58353068,1.75065207,0.00063014,1635.00000000,242.37959824,roots,500.02863925,NA,192.69354220054515,0.00000000,NA,0.05153404,91.99830368,NA,9.24165237,28.49217412550479,NA,9.49891563,46.20826187,NA,1.04349235,0.014286532549959121,NA,NA,13.60311123,71.85365260,NA,0.92882879,NA,0.00238736,NA,1.61046962,0.27506512,1.70362768,1
NA,NA,NA,NA,98.2629711663853,NA,0.00305348,NA,NA,267.0865343429303,NA,NA,NA,NA,MS,NA,NA,NA,1636.00000000,NA,phloem,770.32905653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02200940161511745,NA,NA,NA,218.10576631,NA,NA,NA,NA,NA,NA,NA,NA,1
1.22024989,11.62122166,NA,7.01625071,83.27745342388698,4.10878509,0.00470557,NA,0.59715566,118.83832856796188,55.44944953,0.47813417,4.15626843,NA,MS,25.10312071,1.65003857,0.00060978,1636.00000000,241.80210829,roots,477.81355544,NA,197.24553647340966,0.00000000,NA,0.05070666,94.30983138,NA,8.20901242,28.9282741461268,NA,8.64473908,41.04506208,NA,1.03514986,0.01365181586979946,NA,NA,13.83159642,71.02583237,NA,0.88765714,NA,0.00239087,NA,1.56896942,0.25033028,1.65729379,1
NA,NA,NA,NA,93.51711510075731,NA,0.00305552,NA,NA,266.9005413643844,NA,NA,NA,NA,MS,NA,NA,NA,1637.00000000,NA,phloem,734.12445261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02097498436034769,NA,NA,NA,218.25128572,NA,NA,NA,NA,NA,NA,NA,NA,1
