t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,PARa_prim,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,area_prim,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
4,1,MS,1,blade,LeafElement1,19.38995229,0.05931464,19.20909951,0.00000000,2.44290794,254.19703343,3.64510661,0.36587313,10.26996664,0.06709373,0.33699999,0.00000000,0.00002050,1039.71018274,NA,13.63498151,0.33363702,0.00025306,0.27013559,0.18085278,0.00000000,82.06138904,0.00000005,5.18947622,270.64540761,2777.03354726,19.71190178,4.98278496,0.00097330,22.66686079,0.00300000,242.00222638,1.27775787,NA,0.47983225,0.04794658,0.00000000,0.00019533,0.57784198,0.04580020,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00019816,16.96985820,0.00000000,0.00000000,1.25481859,23.35105908,0.60402567,0.00135811,0.00232481
4,1,MS,1,sheath,StemElement,1.02521032,0.05021198,1.30443143,0.03099702,1.08857161,18.12060291,3.46362889,0.32482421,-0.51872109,0.02674354,0.28528262,0.00000000,0.00000855,463.91212500,NA,1.48370363,0.28255243,0.00000000,0.03485199,0.00994078,0.01500000,166.90438518,11.63094946,5.55786240,20.05311370,293.47076749,3.27657294,2.04956266,0.00082393,21.75635973,NA,242.00222638,0.62502711,NA,0.18984820,0.04058850,0.03099702,0.00040201,0.21659582,0.01425000,False,False,0.02850000,0.00171000,1189.19204490,0.00171000,1.00000000,0.00117472,2.04083154,0.00000000,0.00000000,0.03724595,5.08235662,0.31740442,0.00004127,0.00448990
4,1,MS,2,blade,LeafElement1,21.58053169,0.07624674,21.37568427,0.00000000,2.03422504,323.08244506,4.24600125,0.48614451,14.59717892,0.07813412,0.43320082,0.00000000,0.00002420,1083.67514256,NA,18.72865603,0.42887714,0.00042370,0.37715691,0.20484742,0.00000000,89.54964941,0.00000003,5.32504398,341.73416359,3232.40119775,27.01654939,5.18997031,0.00125114,22.68728823,0.00330000,162.00222638,1.59637977,NA,0.65840476,0.06163352,0.00000000,0.00024107,0.60042194,0.06174058,False,False,0.09200000,0.00483764,4894.17023195,0.00483764,1.00000000,0.00023444,23.69159819,0.00000000,0.00000000,1.87870016,29.60113049,0.80645774,0.00202883,0.00255729
4,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,4.95766921,6.62710566,0.00000000,0.96390187,-0.01674138,-0.86293195,0.03017799,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.02282994,0.00000000,0.01500000,0.00000000,11.29262653,3.32379144,0.00000000,0.00000000,4.92599256,0.00000000,0.00000000,10.00000000,NA,162.00222638,0.31390376,NA,0.07044444,0.00000000,6.70191373,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.79780308,0.00000000,0.00000000,0.00000000,6.46753145,0.02282994,0.00000000,0.00448990
4,1,MS,2,sheath,StemElement,1.60137663,0.00065408,2.03798455,0.00051607,2.62999444,44.47276548,2.39258319,0.00371726,0.00426059,0.03112659,0.00371621,0.00000000,0.00000020,338.48342308,NA,0.04065864,0.00367936,0.00000000,0.00078772,0.01506240,0.00000058,92.91320859,0.00048504,4.26019401,47.23784989,660.75526986,0.08973186,1.52181266,0.00001073,18.43857432,NA,162.00222638,0.00835483,NA,0.00306765,0.00052872,0.00051607,0.00000705,0.23431417,0.02875000,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00000637,0.06709132,0.00000000,0.00000000,0.00213828,0.13484940,0.00446708,0.00000228,0.00448990
4,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,1.60178110,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
4,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,927.25425000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,82.00222638,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
4,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,5.06599276,18.65281862,0.00000000,0.00000000,0.02276795,-0.89568844,0.07608625,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000000,0.05052213,0.00000000,0.01500000,0.00000000,11.13184581,3.96739410,0.00000000,0.00000000,10.93618593,0.00000000,0.00000000,10.00000000,NA,1.60178110,0.37121797,NA,0.00000000,0.00000000,8.90134552,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,9.84353939,0.00000000,0.00000000,0.00000000,5.59765323,0.05052213,0.00000000,0.00448990
4,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60178110,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
4,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.60178110,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005175,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
5,1,MS,1,blade,LeafElement1,19.39953022,0.04056063,19.21856870,0.00000000,2.17286671,263.84976145,3.88906608,0.33363075,10.54479446,0.06719868,0.32561780,0.00000000,0.00002050,1039.71018274,NA,13.64171670,0.32236843,0.00025983,0.27418639,0.18096152,0.00000000,79.28976779,0.00000005,5.21975573,272.01137438,2786.50983083,19.74071122,4.98292805,0.00097333,22.66647780,0.00300000,242.40267166,1.29461432,NA,0.51194643,0.04733675,0.00000000,0.00019533,0.57792726,0.04580020,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00019099,16.98181118,0.00000000,0.00000000,1.30246833,24.79946441,0.59681465,0.00136507,0.00232481
5,1,MS,1,sheath,StemElement,1.02868209,0.03434509,1.30884855,0.05176113,0.81117661,19.71263767,4.08092006,0.29724599,-0.55940827,0.02683536,0.27571989,0.00000000,0.00000855,463.91212500,NA,1.48872805,0.27306710,0.00000000,0.03669139,0.00997465,0.01500000,161.30137417,12.66993422,5.56516580,21.48049445,313.59858178,3.28651646,2.05016203,0.00082418,21.75341977,NA,242.40267166,0.62705315,NA,0.22368313,0.04008283,0.05176113,0.00040201,0.21683226,0.01425000,False,False,0.02850000,0.00171000,1193.46873917,0.00171000,1.00000000,0.00104610,2.04874902,0.00000000,0.00000000,0.04051829,5.84682543,0.30975849,0.00004421,0.00448990
5,1,MS,2,blade,LeafElement1,21.59142042,0.05213917,21.38644521,0.00000000,1.82100085,334.10285649,4.50399118,0.43851722,14.92186836,0.07818580,0.41856948,0.00000000,0.00002420,1083.67514256,NA,18.73810581,0.41439179,0.00043312,0.38172897,0.20497521,0.00000000,86.52510476,0.00000003,5.33717784,343.47419758,3242.65642637,27.04152465,5.19011968,0.00125118,22.68690421,0.00330000,162.40267166,1.60484428,NA,0.69840988,0.06084962,0.00000000,0.00024107,0.60051071,0.06174058,False,False,0.09200000,0.00483764,4897.34322865,0.00483764,1.00000000,0.00022602,23.70810894,0.00000000,0.00000000,1.94278303,31.25574119,0.79655388,0.00203938,0.00255729
5,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,4.36011293,6.73071649,0.00000000,0.93432433,-0.02503166,-1.02966467,0.03024732,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.02398683,0.00000000,0.01500000,0.00000000,12.26495396,3.51437845,0.00000000,0.00000000,4.94738049,0.00000000,0.00000000,10.00000000,NA,162.40267166,0.34272558,NA,0.06828283,0.00000000,6.71826033,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.79036919,0.00000000,0.00000000,0.00000000,7.38515832,0.02398683,0.00000000,0.00448990
5,1,MS,2,sheath,StemElement,1.60248968,0.00044729,2.03940061,0.00051606,2.15576718,46.28914646,2.72201933,0.00343553,0.00698175,0.03140838,0.00359084,0.00000000,0.00000020,338.48342308,NA,0.04068690,0.00355522,0.00000000,0.00082688,0.01507334,0.00000013,89.77827142,0.00011852,4.39900663,48.03764667,671.07005627,0.09032430,1.52191721,0.00001073,18.43812877,NA,162.40267166,0.00886848,NA,0.00349004,0.00052202,0.00051606,0.00000705,0.23436626,0.02875000,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00000606,0.06717010,0.00000000,0.00000000,0.00222561,0.15272418,0.00438210,0.00000232,0.00448990
5,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,2.00222638,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
5,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,927.25425000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,82.40267166,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
5,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,4.39429545,18.62191532,0.00000000,0.00000000,0.01177511,-0.99599397,0.07586998,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000000,0.05310706,0.00000000,0.01500000,0.00000000,12.20507874,4.04653894,0.00000000,0.00000000,10.91970477,0.00000000,0.00000000,10.00000000,NA,2.00222638,0.38426375,NA,0.00000000,0.00000000,8.91548295,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,9.81401245,0.00000000,0.00000000,0.00000000,6.48413845,0.05310706,0.00000000,0.00448990
5,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00222638,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
5,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00222638,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005211,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
6,1,MS,1,blade,LeafElement1,19.41031549,0.04083194,19.22923148,0.00000000,1.95315492,268.97588667,4.12140550,0.31386278,10.73280041,0.06729687,0.31483266,0.00000000,0.00002050,1039.71018274,NA,13.64930088,0.31169072,0.00026446,0.27757922,0.18108401,0.00000000,76.66347702,0.00000005,5.25804504,273.34629859,2795.74102325,19.77543164,4.98308904,0.00097336,22.66604688,0.00300000,242.80311693,1.31628617,NA,0.54253098,0.04673658,0.00000000,0.00019533,0.57802324,0.04580020,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00018422,16.99485976,0.00000000,0.00000000,1.32777294,26.10176637,0.58953440,0.00137188,0.00232481
6,1,MS,1,sheath,StemElement,1.03243962,0.03458461,1.31362923,0.07415183,0.63114401,21.20906714,4.67118362,0.28150979,-0.49771825,0.02691572,0.26666289,0.00000000,0.00000855,463.91212500,NA,1.49416601,0.26406219,0.00000000,0.03828238,0.01001131,0.01500000,155.98215647,13.62845446,5.58806402,22.86418058,333.01739178,3.30122652,2.05080833,0.00082444,21.75024963,NA,242.80311693,0.63345624,NA,0.25603662,0.03958583,0.07415183,0.00040201,0.21708761,0.01425000,False,False,0.02850000,0.00171000,1198.09884168,0.00171000,1.00000000,0.00094104,2.05705599,0.00000000,0.00000000,0.04359413,6.63227402,0.30234457,0.00004706,0.00448990
6,1,MS,2,blade,LeafElement1,21.60312946,0.05248786,21.39801680,0.00000000,1.64647927,340.04846060,4.74954468,0.41029205,15.14606199,0.07825805,0.40470502,0.00000000,0.00002420,1083.67514256,NA,18.74826749,0.40066549,0.00043963,0.38567550,0.20511267,0.00000000,83.65904932,0.00000003,5.36428388,345.16463856,3252.58193374,27.07811886,5.19028016,0.00125122,22.68649160,0.00330000,162.80311693,1.62393902,NA,0.73648655,0.06007804,0.00000000,0.00024107,0.60060610,0.06174058,False,False,0.09200000,0.00483764,4900.75620222,0.00483764,1.00000000,0.00021806,23.72560841,0.00000000,0.00000000,1.97735627,32.74582906,0.78678062,0.00204963,0.00255729
6,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,3.85868616,6.83080069,0.00000000,0.90562540,-0.02796697,-1.04642371,0.03037865,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.02509966,0.00000000,0.01500000,0.00000000,13.21214818,3.72323415,0.00000000,0.00000000,4.97399316,0.00000000,0.00000000,10.00000000,NA,162.80311693,0.37654860,NA,0.06618544,0.00000000,6.73796128,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.78315884,0.00000000,0.00000000,0.00000000,8.37446951,0.02509966,0.00000000,0.00448990
6,1,MS,2,sheath,StemElement,1.60422133,0.00045032,2.04160366,0.00051604,1.80292442,47.55490317,3.03674779,0.00332056,0.00908845,0.03161563,0.00347216,0.00000000,0.00000020,338.48342308,NA,0.04073086,0.00343770,0.00000000,0.00085710,0.01509035,0.00000006,86.81069309,0.00005679,4.52119180,48.82759991,681.23162784,0.09090031,1.52207970,0.00001073,18.43743627,NA,162.80311693,0.00934501,NA,0.00389357,0.00051544,0.00051604,0.00000705,0.23444727,0.02875000,False,False,0.00050000,0.00004000,1679.25259021,0.00004000,1.00000000,0.00000577,0.06726959,0.00000000,0.00000000,0.00228647,0.16877587,0.00429481,0.00000235,0.00448990
6,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,2.40267166,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
6,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,927.25425000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,82.80311693,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
6,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,3.86713346,18.59120165,0.00000000,0.00000000,0.00698190,-0.98103908,0.07575564,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000000,0.05536029,0.00000000,0.01500000,0.00000000,13.19504090,4.16369586,0.00000000,0.00000000,10.91047873,0.00000000,0.00000000,10.00000000,NA,2.40267166,0.40430487,NA,0.00000000,0.00000000,8.93280943,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,9.78474529,0.00000000,0.00000000,0.00000000,7.39555600,0.05536029,0.00000000,0.00448990
6,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40267166,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
6,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.40267166,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005247,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
7,1,MS,1,blade,LeafElement1,19.42208593,0.05420945,19.24086821,0.00000000,1.77247330,271.92957945,4.34215181,0.30808806,10.88900086,0.06741521,0.30469672,0.00000000,0.00002050,1039.71018274,NA,13.65757783,0.30165571,0.00026831,0.28060554,0.18121773,0.00000000,74.19526356,0.00000004,5.31031114,274.63975538,2804.65755666,19.81973081,4.98326458,0.00097340,22.66557701,0.00300000,243.20356221,1.34653053,NA,0.57158945,0.04614657,0.00000000,0.00019533,0.57812792,0.04580020,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00017788,17.00891456,0.00000000,0.00000000,1.34235355,27.29238886,0.58252956,0.00137849,0.00232481
7,1,MS,1,sheath,StemElement,1.03638072,0.04592884,1.31864346,0.09802403,0.50848658,22.62601201,5.23445730,0.27879806,-0.39224941,0.02703529,0.25815364,0.00000000,0.00000855,463.91212500,NA,1.49986964,0.25564022,0.00000000,0.03963997,0.01004976,0.01500000,151.00727931,14.44318746,5.63239235,24.19259321,351.57507967,3.32246644,2.05148354,0.00082471,21.74693767,NA,243.20356221,0.64607548,NA,0.28691074,0.03909758,0.09802403,0.00040201,0.21735483,0.01425000,False,False,0.02850000,0.00171000,1202.95672040,0.00171000,1.00000000,0.00085465,2.06567668,0.00000000,0.00000000,0.04650658,7.37055779,0.29528020,0.00004980,0.00448990
7,1,MS,2,blade,LeafElement1,21.61553605,0.06968395,21.41027770,0.00000000,1.50214305,343.55000052,4.98269169,0.40147648,15.33296482,0.07836393,0.39167470,0.00000000,0.00002420,1083.67514256,NA,18.75903455,0.38776495,0.00044505,0.38926437,0.20525835,0.00000000,80.96541438,0.00000003,5.40958279,346.79504355,3262.12017831,27.12905909,5.19045005,0.00125126,22.68605479,0.00330000,163.20356221,1.65643462,NA,0.77263942,0.05931946,0.00000000,0.00024107,0.60070711,0.06174058,False,False,0.09200000,0.00483764,4904.37355726,0.00483764,1.00000000,0.00021061,23.74405304,0.00000000,0.00000000,1.99771746,34.10901805,0.77747437,0.00205951,0.00255729
7,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,3.47238492,6.92724173,0.00000000,0.87780840,-0.02703312,-0.98464853,0.03054206,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.02607037,0.00000000,0.01500000,0.00000000,14.04240384,3.92096484,0.00000000,0.00000000,5.00144150,0.00000000,0.00000000,10.00000000,NA,163.20356221,0.41096402,NA,0.06415250,0.00000000,6.76071215,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.77619176,0.00000000,0.00000000,0.00000000,9.33149033,0.02607037,0.00000000,0.00448990
7,1,MS,2,sheath,StemElement,1.60640763,0.00059791,2.04438512,0.00051602,1.53583929,48.54755928,3.33680125,0.00337414,0.01108486,0.03181713,0.00336071,0.00000000,0.00000020,338.48342308,NA,0.04078637,0.00332734,0.00000000,0.00088232,0.01511184,0.00000003,84.02382493,0.00003271,4.63142734,49.59690150,691.10255497,0.09146785,1.52228458,0.00001074,18.43656312,NA,163.20356221,0.00979606,NA,0.00427828,0.00050898,0.00051602,0.00000705,0.23454946,0.02875000,False,False,0.00050000,0.00004000,1681.73982432,0.00004000,1.00000000,0.00000551,0.06738608,0.00000000,0.00000000,0.00233420,0.18328683,0.00420967,0.00000239,0.00448990
7,1,MS,3,blade,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00400000,2.80311693,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,False,True,0.00099000,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00099000,0.00000000,0.00000000,0.00000000,NA,NA,NA
7,1,MS,3,blade,LeafElement1,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00002090,927.25425000,NA,NA,NA,NA,NA,0.27972459,NA,NA,NA,NA,NA,NA,26.17348287,0.11292530,NA,6.69832166,0.00400000,83.20356221,2.24000000,NA,0.46295991,NA,0.00000000,0.00000000,0.05000000,0.05104960,False,True,0.00001000,0.00417081,0.00000000,0.00000000,1.00000000,0.00000000,22.44062573,0.00001000,0.00417081,0.00000000,24.53417647,NA,0.00000000,0.00041484
7,1,MS,3,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,3.47399452,18.56073205,0.00000000,0.00000000,0.00596845,-0.91189109,0.07569163,0.00000000,0.00000000,0.00001010,NA,NA,0.00000000,0.00000000,0.00000000,0.05717763,0.00000000,0.01500000,0.00000000,14.03873793,4.28905215,0.00000000,0.00000000,10.90399065,0.00000000,0.00000000,10.00000000,NA,2.80311693,0.42677425,NA,0.00000000,0.00000000,8.95291911,0.00040835,0.00000000,NA,False,False,0.02895000,0.00201801,4934.92763799,0.00201801,1.00000000,0.00000000,9.75578782,0.00000000,0.00000000,0.00000000,8.25532045,0.05717763,0.00000000,0.00448990
7,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80311693,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001007,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
7,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.80311693,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00005284,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,NA
8,1,MS,1,blade,LeafElement1,19.43476008,0.07412115,19.25339833,0.00000000,1.62223827,273.93092983,4.55169064,0.31248382,11.02904675,0.06756620,0.29524481,0.00000000,0.00002050,1039.71018274,NA,13.66649027,0.29229787,0.00027176,0.28341651,0.18136175,0.00000000,71.89360884,0.00000004,5.37241854,275.88603893,2813.22303609,19.87167414,4.98345341,0.00097343,22.66507157,0.00300000,243.60400748,1.38350067,NA,0.59917259,0.04556705,0.00000000,0.00019533,0.57824055,0.04580020,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00017198,17.02388775,0.00000000,0.00000000,1.35223302,28.38570256,0.57598614,0.00138485,0.00232481
8,1,MS,1,sheath,StemElement,1.04046927,0.06281796,1.32384530,0.12312847,0.42135906,23.97485420,5.77161534,0.28464650,-0.28080080,0.02720848,0.25022111,0.00000000,0.00000855,463.91212500,NA,1.50578668,0.24777665,0.00000000,0.04083006,0.01008966,0.01500000,146.36224930,15.11564122,5.68943031,25.45931958,369.19361490,3.34803948,2.05218116,0.00082499,21.74351582,NA,243.60400748,0.66276134,NA,0.31635341,0.03861825,0.12312847,0.00040201,0.21763139,0.01425000,False,False,0.02850000,0.00171000,1207.99805721,0.00171000,1.00000000,0.00078282,2.07456386,0.00000000,0.00000000,0.04927906,8.03626334,0.28860671,0.00005241,0.00448990
8,1,MS,2,blade,LeafElement1,21.62860869,0.09527926,21.42319679,0.00000000,1.38148954,345.97297100,5.20384622,0.40637529,15.50022021,0.07851133,0.37952336,0.00000000,0.00002420,1083.67514256,NA,18.77037963,0.37573461,0.00044991,0.39264675,0.20541190,0.00000000,78.45347581,0.00000003,5.46726168,348.35949126,3271.24064180,27.19087013,5.19062890,0.00125130,22.68559495,0.00330000,163.60400748,1.69890590,NA,0.80693267,0.05857431,0.00000000,0.00024107,0.60081347,0.06174058,False,False,0.09200000,0.00483764,4908.18628885,0.00483764,1.00000000,0.00020368,23.76339280,0.00000000,0.00000000,2.01180685,35.36116257,0.76883127,0.00206900,0.00255729
8,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,3.18104352,7.01997040,0.00000000,0.85084995,-0.02441264,-0.89928738,0.03071061,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.02688247,0.00000000,0.01500000,0.00000000,14.73753684,4.09409043,0.00000000,0.00000000,5.02693865,0.00000000,0.00000000,10.00000000,NA,163.60400748,0.44321929,NA,0.06218231,0.00000000,6.78597944,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.76943364,0.00000000,0.00000000,0.00000000,10.20701288,0.02688247,0.00000000,0.00448990
