t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
634,1,MS,8,0.00000709,0.16023098,9.19343391,NA,NA,0.00000003,0.00023703,NA,54.42978701,39.73819830,0.00016382,0.00088557,0.00007901,0.00000036,-0.00000884,0.00000000,0.00000277,0.00000000,-0.00000920,0.16023098,2926675.80120817,0.00007000,NA,NA,0.03207912,0.00000000,0.00000023,True,False,False,0.00000000,False,NA,0.00118440,NA,NA,NA,0.00000003,0.00000516,False,True,False,0.00000000,0.03200949,1238.04277192,0.00000539,1,0.09531771,1.00000000,NA,0.00569662,0.00071110
634,1,MS,9,0.00000215,0.07362536,10.04682760,NA,NA,0.00000001,0.00007192,NA,54.43016774,39.74329933,0.00006472,0.00037273,0.00003211,0.00000000,0.00000000,0.00000000,0.00000141,0.00000000,0.00000000,0.07362536,2378755.80120813,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00061200,NA,NA,NA,0.00000001,0.00000219,False,True,False,0.00000000,0.03447372,NA,0.00000219,1,0.04233033,1.00000000,NA,0.00231498,0.00021575
634,1,MS,10,0.00000079,0.03711406,11.69922603,NA,NA,0.00000000,0.00002655,NA,54.43039802,39.74693151,0.00002745,0.00017850,0.00001443,0.00000000,0.00000000,0.00000000,0.00000069,0.00000000,0.00000000,0.03711406,1830835.80120811,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032656,NA,NA,NA,0.00000000,0.00000098,False,True,False,0.00000000,0.03447372,NA,0.00000098,1,0.02214314,1.00000000,NA,0.00103994,0.00007964
634,1,MS,11,0.00000039,0.01108993,8.82634847,NA,NA,0.00000000,0.00001301,NA,54.43072025,39.74838488,0.00001370,0.00007210,0.00000653,0.00000000,0.00000000,0.00000000,0.00000032,0.00000000,0.00000000,0.01108993,1280143.45785260,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016229,NA,NA,NA,0.00000000,0.00000045,False,True,False,0.00000000,0.03447372,0.00000000,0.00000045,1,0.00755781,1.00000000,NA,0.00047048,0.00003903
635,1,MS,4,0.00000000,0.00627869,2.60544871,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,55.22774039,12.65687955,0.00000503,0.00006073,0.00000725,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00627869,5121239.00719426,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1369522.84342339,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00254260,0.00000000,0.03439337,0.00054574,0.00000000
635,1,MS,5,0.02626746,2.11611461,0.68985637,2.80000000,0.33973535,0.00004157,0.87803347,29.18098089,0.00000229,12.65667563,0.00399072,-8.65853466,0.11885241,0.00000000,0.00000000,0.00000000,0.00020208,2883.20598615,0.00000000,2.11611461,4573319.00719435,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,579524.40321705,False,0.10001048,0.12071892,0.13953462,0.14230887,0.00859463,0.00004133,0.00826554,True,True,False,1793354.12338810,0.03338939,4662.70698472,0.00831341,1,11.02981328,0.00000000,0.03952414,8.96479473,2.63410041
635,1,MS,6,0.02139255,4.38277281,0.63656564,NA,0.45221450,0.00001286,0.71508165,32.10900721,0.00023542,17.87873610,0.04155448,-0.57125394,0.03670656,0.00000744,0.00000000,0.00000000,0.00020419,2883.20598615,-0.00000739,4.38277281,4025399.00719441,0.00108310,NA,NA,0.03338939,0.00000026,0.00005181,True,False,False,0.00000000,False,0.10573914,0.04545002,0.15420996,0.15621008,0.00974751,0.00001260,0.00252080,True,True,False,977406.82930638,0.03231374,6106.29007504,0.00257261,1,3.14954243,0.20092212,0.04847082,2.76798138,2.14524494
635,1,MS,7,0.00028001,0.52413689,3.66123871,NA,NA,0.00000023,0.00935996,NA,55.22571094,38.77392671,0.00163713,0.00591265,0.00066863,0.00000152,-0.00000739,0.00000000,0.00004975,2883.20598615,-0.00000890,0.52413689,3477479.00719437,0.00024503,NA,NA,0.03231374,0.00000002,0.00000351,True,False,False,0.00000000,False,0.10809855,0.00512681,0.16397912,0.16430980,NA,0.00000022,0.00004331,False,True,False,172992.35916927,0.03207022,4202.86690332,0.00004682,1,0.32967431,1.00000000,0.05621125,0.05035324,0.02807988
635,1,MS,8,0.00000707,0.16051927,9.17528876,NA,NA,0.00000003,0.00023642,NA,55.22665029,38.79939551,0.00015950,0.00088970,0.00007732,0.00000036,-0.00000890,0.00000000,0.00000275,0.00000000,-0.00000926,0.16051927,2929559.00719433,0.00007036,NA,NA,0.03207022,0.00000000,0.00000023,True,False,False,0.00000000,False,NA,0.00118716,NA,NA,NA,0.00000003,0.00000518,False,True,False,0.00000000,0.03200023,1235.02039330,0.00000541,1,0.09547904,1.00000000,NA,0.00581926,0.00070926
635,1,MS,9,0.00000214,0.07374255,10.03450740,NA,NA,0.00000001,0.00007147,NA,55.22702918,38.80438147,0.00006288,0.00037434,0.00003140,0.00000000,0.00000000,0.00000000,0.00000140,0.00000000,0.00000000,0.07374255,2381639.00719428,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00061340,NA,NA,NA,0.00000001,0.00000220,False,True,False,0.00000000,0.03447372,NA,0.00000220,1,0.04239395,1.00000000,NA,0.00236260,0.00021440
635,1,MS,10,0.00000079,0.03716671,11.68722780,NA,NA,0.00000000,0.00002637,NA,55.22725818,38.80793304,0.00002661,0.00017928,0.00001410,0.00000000,0.00000000,0.00000000,0.00000068,0.00000000,0.00000000,0.03716671,1833719.00719426,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032724,NA,NA,NA,0.00000000,0.00000099,False,True,False,0.00000000,0.03447372,NA,0.00000099,1,0.02217008,1.00000000,NA,0.00106082,0.00007911
635,1,MS,11,0.00000039,0.01111377,8.82064536,NA,NA,0.00000000,0.00001292,NA,55.22757984,38.80932002,0.00001332,0.00007237,0.00000638,0.00000000,0.00000000,0.00000000,0.00000032,0.00000000,0.00000000,0.01111377,1283026.66383875,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016261,NA,NA,NA,0.00000000,0.00000045,False,True,False,0.00000000,0.03447372,0.00000000,0.00000045,1,0.00757128,1.00000000,NA,0.00048002,0.00003875
636,1,MS,4,0.00000000,0.00630591,2.61054825,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,55.97211074,12.35899331,0.00000488,0.00006068,0.00000707,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00630591,5124122.21318041,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1372406.04940954,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00254757,0.00000000,0.03439337,0.00055470,0.00000000
636,1,MS,5,0.02614844,2.09749475,0.68989389,2.80000000,0.33973535,0.00004169,0.87405527,29.18098089,0.00000232,12.35935699,0.00181908,-8.68202569,0.11624487,0.00000000,0.00000000,0.00000000,0.00020084,2883.20598615,0.00000000,2.09749475,4576202.21318050,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,582407.60920321,False,0.09997344,0.12091975,0.13948294,0.14230887,0.00859463,0.00004145,0.00828993,True,True,False,1796237.32937425,0.03338939,4662.70698472,0.00833781,1,11.06278311,0.00000000,0.03950950,9.13841222,2.62216582
636,1,MS,6,0.02152642,4.32264992,0.63059119,NA,0.45221450,0.00001301,0.71955656,32.10900721,0.00021644,17.42541839,0.04084821,-0.59703473,0.03621419,0.00000749,0.00000000,0.00000000,0.00020438,2883.20598615,-0.00000744,4.32264992,4028282.21318056,0.00109059,NA,NA,0.03338939,0.00000026,0.00005244,True,False,False,0.00000000,False,0.10570293,0.04565440,0.15415715,0.15621008,0.00974751,0.00001275,0.00255034,True,True,False,980290.03529253,0.03230629,6106.29007504,0.00260278,1,3.15656919,0.19964832,0.04845422,2.84645882,2.15866969
636,1,MS,7,0.00028416,0.52667464,3.61795456,NA,NA,0.00000024,0.00949864,NA,55.97008582,37.86104507,0.00162409,0.00599519,0.00066309,0.00000153,-0.00000744,0.00000000,0.00005006,2883.20598615,-0.00000896,0.52667464,3480362.21318053,0.00024656,NA,NA,0.03230629,0.00000002,0.00000356,True,False,False,0.00000000,False,0.10809855,0.00517687,0.16396619,0.16430980,NA,0.00000022,0.00004406,False,True,False,175875.56515542,0.03206126,4193.66869416,0.00004762,1,0.33131312,1.00000000,0.05621125,0.05205009,0.02849593
636,1,MS,8,0.00000705,0.16081209,9.15695820,NA,NA,0.00000003,0.00023573,NA,55.97102277,37.88626941,0.00015528,0.00089389,0.00007568,0.00000037,-0.00000896,0.00000000,0.00000273,0.00000000,-0.00000932,0.16081209,2932442.21318048,0.00007073,NA,NA,0.03206126,0.00000000,0.00000024,True,False,False,0.00000000,False,NA,0.00118989,NA,NA,NA,0.00000003,0.00000519,False,True,False,0.00000000,0.03199090,1232.40527239,0.00000543,1,0.09563603,1.00000000,NA,0.00593643,0.00070718
636,1,MS,9,0.00000212,0.07386149,10.02200294,NA,NA,0.00000001,0.00007099,NA,55.97140004,37.89114289,0.00006109,0.00037595,0.00003070,0.00000000,0.00000000,0.00000000,0.00000139,0.00000000,0.00000000,0.07386149,2384522.21318044,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00061479,NA,NA,NA,0.00000001,0.00000220,False,True,False,0.00000000,0.03447372,NA,0.00000220,1,0.04245574,1.00000000,NA,0.00240791,0.00021296
636,1,MS,10,0.00000078,0.03722013,11.67502474,NA,NA,0.00000000,0.00002618,NA,55.97162790,37.89461563,0.00002579,0.00018006,0.00001378,0.00000000,0.00000000,0.00000000,0.00000068,0.00000000,0.00000000,0.03722013,1836602.21318042,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032792,NA,NA,NA,0.00000000,0.00000099,False,True,False,0.00000000,0.03447372,NA,0.00000099,1,0.02219618,1.00000000,NA,0.00108064,0.00007855
636,1,MS,11,0.00000038,0.01113795,8.81469171,NA,NA,0.00000000,0.00001282,NA,55.97194905,37.89593781,0.00001295,0.00007265,0.00000624,0.00000000,0.00000000,0.00000000,0.00000032,0.00000000,0.00000000,0.01113795,1285909.86982491,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016293,NA,NA,NA,0.00000000,0.00000045,False,True,False,0.00000000,0.03447372,0.00000000,0.00000045,1,0.00758438,1.00000000,NA,0.00048908,0.00003845
637,1,MS,4,0.00000000,0.00632243,1.59407505,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,33.35491400,7.36220752,0.00000286,0.00001998,0.00000690,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00632243,5127005.41916657,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1375289.25539570,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00255052,0.00000000,0.03439337,0.00053926,0.00000000
637,1,MS,5,0.02602282,2.08892266,0.41932617,2.80000000,0.33973535,0.00004181,0.86985609,29.18098089,0.02129280,7.35956989,0.01539610,-0.34956012,0.11367106,0.00000000,0.00000000,0.00000000,0.00019950,2883.20598615,0.00000000,2.08892266,4579085.41916666,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,585290.81518936,False,0.09993621,0.12111926,0.13943100,0.14230887,0.00859463,0.00004157,0.00831433,True,True,False,1799120.53536041,0.03338939,4662.70698472,0.00836220,1,11.05674704,0.00000000,0.03949479,8.88812622,2.60956826
637,1,MS,6,0.02165654,4.34342798,0.37893240,NA,0.45221450,0.00001316,0.72390600,32.10900721,33.35402722,10.36619690,0.02495947,0.04779047,0.03575227,0.00000755,0.00000000,0.00000000,0.00020448,2883.20598615,-0.00000749,4.34342798,4031165.41916672,0.00109814,NA,NA,0.03338939,0.00000027,0.00005307,True,False,False,0.00000000,False,0.10566627,0.04585889,0.15410369,0.15621008,0.00974751,0.00001290,0.00257988,True,True,False,983173.24127868,0.03229880,6106.29007504,0.00263294,1,3.14599537,0.19837303,0.04843742,2.79808532,2.17171799
637,1,MS,7,0.00028824,0.52821801,2.17639145,NA,NA,0.00000024,0.00963488,NA,33.35440579,22.56037400,0.00098091,0.00208639,0.00065795,0.00000154,-0.00000749,0.00000000,0.00005035,2883.20598615,-0.00000902,0.52821801,3483245.41916668,0.00024809,NA,NA,0.03229880,0.00000002,0.00000361,True,False,False,0.00000000,False,0.10809855,0.00522721,0.16395303,0.16430980,NA,0.00000022,0.00004481,False,True,False,178758.77114158,0.03205224,4184.57623799,0.00004842,1,0.33230470,1.00000000,0.05621125,0.05146003,0.02890463
637,1,MS,8,0.00000703,0.16098891,5.57029896,NA,NA,0.00000003,0.00023498,NA,33.35455400,22.57123620,0.00009197,0.00037290,0.00007409,0.00000037,-0.00000902,0.00000000,0.00000271,0.00000000,-0.00000939,0.16098891,2935325.41916664,0.00007109,NA,NA,0.03205224,0.00000000,0.00000024,True,False,False,0.00000000,False,NA,0.00119259,NA,NA,NA,0.00000003,0.00000521,False,True,False,0.00000000,0.03198152,1230.15943639,0.00000545,1,0.09572922,1.00000000,NA,0.00579214,0.00070495
637,1,MS,9,0.00000211,0.07393331,6.10157200,NA,NA,0.00000001,0.00007049,NA,33.35465958,22.57330573,0.00003610,0.00015993,0.00003003,0.00000000,0.00000000,0.00000000,0.00000138,0.00000000,0.00000000,0.07393331,2387405.41916659,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00061617,NA,NA,NA,0.00000001,0.00000221,False,True,False,0.00000000,0.03447372,NA,0.00000221,1,0.04249233,1.00000000,NA,0.00234716,0.00021146
637,1,MS,10,0.00000078,0.03725237,7.11016449,NA,NA,0.00000000,0.00002599,NA,33.35471898,22.57478111,0.00001520,0.00007913,0.00001347,0.00000000,0.00000000,0.00000000,0.00000067,0.00000000,0.00000000,0.03725237,1839485.41916657,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032859,NA,NA,NA,0.00000000,0.00000099,False,True,False,0.00000000,0.03447372,NA,0.00000099,1,0.02221160,1.00000000,NA,0.00105287,0.00007796
637,1,MS,11,0.00000038,0.01115256,5.36900893,NA,NA,0.00000000,0.00001272,NA,33.35483332,22.57532667,0.00000766,0.00003009,0.00000610,0.00000000,0.00000000,0.00000000,0.00000032,0.00000000,0.00000000,0.01115256,1288793.07581106,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016324,NA,NA,NA,0.00000000,0.00000045,False,True,False,0.00000000,0.03447372,0.00000000,0.00000045,1,0.00759214,1.00000000,NA,0.00047659,0.00003815
638,1,MS,4,0.00000000,0.00633837,1.59585948,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,32.44304341,7.19448095,0.00000279,0.00001830,0.00000673,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00633837,5129888.62515272,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1378172.46138185,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00255337,0.00000000,0.03439337,0.00052149,0.00000000
638,1,MS,5,0.02575921,2.08039157,0.41787587,2.80000000,0.33973535,0.00004193,0.86104455,29.18098089,0.02954944,7.19207857,0.01413570,-0.31138302,0.11127049,0.00000000,0.00000000,0.00000000,0.00019634,2883.20598615,0.00000000,2.08039157,4581968.62515281,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,588174.02117552,False,0.09989749,0.12131560,0.13937698,0.14230887,0.00859463,0.00004169,0.00833873,True,True,False,1802003.74134656,0.03338939,4662.70698472,0.00838660,1,11.05065193,0.00000000,0.03947949,8.62018135,2.58313366
638,1,MS,6,0.02169890,4.36348000,0.37338402,NA,0.45221450,0.00001332,0.72532182,32.10900721,32.44220948,10.11108443,0.02462171,0.04468157,0.03529412,0.00000760,0.00000000,0.00000000,0.00020281,2883.20598615,-0.00000755,4.36348000,4034048.62515287,0.00110574,NA,NA,0.03338939,0.00000027,0.00005371,True,False,False,0.00000000,False,0.10562796,0.04606170,0.15404781,0.15621008,0.00974751,0.00001305,0.00260940,True,True,False,986056.44726484,0.03229125,6106.29007504,0.00266311,1,3.13544626,0.19710111,0.04841986,2.73687061,2.17596545
638,1,MS,7,0.00029045,0.52974325,2.14677881,NA,NA,0.00000025,0.00970880,NA,32.44256918,22.04626014,0.00097447,0.00194328,0.00065294,0.00000155,-0.00000755,0.00000000,0.00005020,2883.20598615,-0.00000908,0.52974325,3486128.62515284,0.00024964,NA,NA,0.03229125,0.00000002,0.00000366,True,False,False,0.00000000,False,0.10809855,0.00527742,0.16393921,0.16430980,NA,0.00000023,0.00004558,False,True,False,181641.97712773,0.03204316,4175.44804941,0.00004924,1,0.33328845,1.00000000,0.05621125,0.05059987,0.02912639
638,1,MS,8,0.00000698,0.16116013,5.55565170,NA,NA,0.00000003,0.00023337,NA,32.44269680,22.05702986,0.00008967,0.00035226,0.00007258,0.00000037,-0.00000908,0.00000000,0.00000267,0.00000000,-0.00000945,0.16116013,2938208.62515279,0.00007146,NA,NA,0.03204316,0.00000000,0.00000025,True,False,False,0.00000000,False,NA,0.00119526,NA,NA,NA,0.00000003,0.00000522,False,True,False,0.00000000,0.03197207,1227.50200832,0.00000547,1,0.09581995,1.00000000,NA,0.00562133,0.00070010
638,1,MS,9,0.00000208,0.07400284,6.09059550,NA,NA,0.00000001,0.00006962,NA,32.44279662,22.05905548,0.00003512,0.00015134,0.00002938,0.00000000,0.00000000,0.00000000,0.00000136,0.00000000,0.00000000,0.07400284,2390288.62515275,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00061752,NA,NA,NA,0.00000001,0.00000221,False,True,False,0.00000000,0.03447372,NA,0.00000221,1,0.04252788,1.00000000,NA,0.00227580,0.00020885
638,1,MS,10,0.00000077,0.03728371,7.09954678,NA,NA,0.00000000,0.00002565,NA,32.44285232,22.06049997,0.00001475,0.00007511,0.00001318,0.00000000,0.00000000,0.00000000,0.00000066,0.00000000,0.00000000,0.03728371,1842368.62515272,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032926,NA,NA,NA,0.00000000,0.00000099,False,True,False,0.00000000,0.03447372,NA,0.00000099,1,0.02222654,1.00000000,NA,0.00102038,0.00007696
638,1,MS,11,0.00000038,0.01116669,5.36177670,NA,NA,0.00000000,0.00001255,NA,32.44296317,22.06102005,0.00000746,0.00002839,0.00000597,0.00000000,0.00000000,0.00000000,0.00000031,0.00000000,0.00000000,0.01116669,1291676.28179722,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016355,NA,NA,NA,0.00000000,0.00000045,False,True,False,0.00000000,0.03447372,0.00000000,0.00000045,1,0.00759968,1.00000000,NA,0.00046197,0.00003765
639,1,MS,4,0.00000000,0.00635380,1.59759221,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,31.49628956,7.03707224,0.00000272,0.00001755,0.00000658,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00635380,5132771.83113888,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1381055.66736801,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00255614,0.00000000,0.03439337,0.00050325,0.00000000
639,1,MS,5,0.02548820,2.07346548,0.41643556,2.80000000,0.33973535,0.00004205,0.85198549,29.18098089,0.04832350,7.03487223,0.01305038,-0.26240611,0.10902845,0.00000000,0.00000000,0.00000000,0.00019307,2883.20598615,0.00000000,2.07346548,4584851.83113896,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,591057.22716167,False,0.09985721,0.12150867,0.13932078,0.14230887,0.00859463,0.00004182,0.00836312,True,True,False,1804886.94733272,0.03338939,4662.70698472,0.00841100,1,11.04459858,0.00000000,0.03946357,8.34280519,2.55595646
639,1,MS,6,0.02172618,4.38426314,0.36797100,NA,0.45221450,0.00001347,0.72623388,32.10900721,31.49542697,9.87138480,0.02431891,0.04566074,0.03487225,0.00000765,0.00000000,0.00000000,0.00020089,2883.20598615,-0.00000760,4.38426314,4036931.83113903,0.00111339,NA,NA,0.03338939,0.00000027,0.00005435,True,False,False,0.00000000,False,0.10558781,0.04626259,0.15398927,0.15621008,0.00974751,0.00001319,0.00263892,True,True,False,988939.65325099,0.03228365,6106.29007504,0.00269327,1,3.12499002,0.19583328,0.04840145,2.67107115,2.17870165
639,1,MS,7,0.00029228,0.53123519,2.11786791,NA,NA,0.00000025,0.00976991,NA,31.49582864,21.56377008,0.00096894,0.00188634,0.00064852,0.00000155,-0.00000760,0.00000000,0.00004999,2883.20598615,-0.00000914,0.53123519,3489011.83113899,0.00025119,NA,NA,0.03228365,0.00000002,0.00000371,True,False,False,0.00000000,False,0.10809855,0.00532740,0.16392465,0.16430980,NA,0.00000023,0.00004635,False,True,False,184525.18311389,0.03203402,4166.27097426,0.00005005,1,0.33426525,1.00000000,0.05621125,0.04964202,0.02930972
639,1,MS,8,0.00000693,0.16132838,5.54112182,NA,NA,0.00000003,0.00023163,NA,31.49594955,21.57445539,0.00008753,0.00034133,0.00007116,0.00000037,-0.00000914,0.00000000,0.00000263,0.00000000,-0.00000951,0.16132838,2941091.83113895,0.00007183,NA,NA,0.03203402,0.00000000,0.00000025,True,False,False,0.00000000,False,NA,0.00119789,NA,NA,NA,0.00000003,0.00000524,False,True,False,0.00000000,0.03196255,1224.38035427,0.00000549,1,0.09590836,1.00000000,NA,0.00544400,0.00069490
639,1,MS,9,0.00000206,0.07407107,6.07974661,NA,NA,0.00000001,0.00006870,NA,31.49604689,21.57643999,0.00003421,0.00014668,0.00002878,0.00000000,0.00000000,0.00000000,0.00000133,0.00000000,0.00000000,0.07407107,2393171.83113890,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00061886,NA,NA,NA,0.00000001,0.00000222,False,True,False,0.00000000,0.03447372,NA,0.00000222,1,0.04256245,1.00000000,NA,0.00220192,0.00020610
639,1,MS,10,0.00000076,0.03731432,7.08904005,NA,NA,0.00000000,0.00002531,NA,31.49610112,21.57785551,0.00001433,0.00007285,0.00001290,0.00000000,0.00000000,0.00000000,0.00000065,0.00000000,0.00000000,0.03731432,1845251.83113888,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00032991,NA,NA,NA,0.00000000,0.00000099,False,True,False,0.00000000,0.03447372,NA,0.00000099,1,0.02224103,1.00000000,NA,0.00098680,0.00007592
639,1,MS,11,0.00000037,0.01118056,5.35460954,NA,NA,0.00000000,0.00001237,NA,31.49621009,21.57835170,0.00000727,0.00002749,0.00000584,0.00000000,0.00000000,0.00000000,0.00000031,0.00000000,0.00000000,0.01118056,1294559.48778337,0.00000000,NA,NA,0.03447372,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016386,NA,NA,NA,0.00000000,0.00000045,False,True,False,0.00000000,0.03447372,0.00000000,0.00000045,1,0.00760702,1.00000000,NA,0.00044684,0.00003712
640,1,MS,4,0.00000000,0.00636879,1.59927610,2.80000000,0.15899955,0.00000000,0.00000000,18.41809657,30.54753021,6.89028417,0.00000265,0.00001719,0.00000644,0.00000000,0.00000000,0.00000000,0.00000000,2883.20598615,0.00000000,0.00636879,5135655.03712503,0.00003035,NA,NA,0.03095865,0.00000000,0.00000051,True,False,False,1383938.87335416,False,0.10022276,0.13461613,0.13461613,0.13300000,0.00471919,0.00000000,0.00000000,True,False,False,2161121.31525725,0.03092830,1853.99105196,0.00000051,1,0.00255884,0.00000000,0.03439337,0.00048519,0.00000000
640,1,MS,5,0.02521117,2.06699128,0.41500820,2.80000000,0.33973535,0.00004218,0.84272544,29.18098089,0.08550075,6.88825935,0.01211002,-0.21528561,0.10695028,0.00000000,0.00000000,0.00000000,0.00018972,2883.20598615,0.00000000,2.06699128,4587735.03712512,0.00100398,NA,NA,0.03439337,0.00000024,0.00004787,True,False,False,593940.43314783,False,0.09981533,0.12169839,0.13926234,0.14230887,0.00859463,0.00004194,0.00838752,True,True,False,1807770.15331887,0.03338939,4662.70698472,0.00843539,1,11.03866828,0.00000000,0.03944702,8.06664482,2.52817633
640,1,MS,6,0.02174504,4.40047150,0.36269337,NA,0.45221450,0.00001362,0.72686426,32.10900721,30.54661187,9.64744477,0.02404770,0.04800197,0.03448973,0.00000770,0.00000000,0.00000000,0.00019885,2883.20598615,-0.00000765,4.40047150,4039815.03712518,0.00112109,NA,NA,0.03338939,0.00000028,0.00005500,True,False,False,0.00000000,False,0.10554576,0.04646144,0.15392794,0.15621008,0.00974751,0.00001334,0.00266843,True,True,False,991822.85923715,0.03227600,6106.29007504,0.00272344,1,3.11466547,0.19456988,0.04838218,2.60405633,2.18059278
640,1,MS,7,0.00029389,0.53271744,2.08966236,NA,NA,0.00000025,0.00982391,NA,30.54707387,21.11383197,0.00096438,0.00186598,0.00064473,0.00000156,-0.00000765,0.00000000,0.00004974,2883.20598615,-0.00000921,0.53271744,3491895.03712515,0.00025275,NA,NA,0.03227600,0.00000002,0.00000376,True,False,False,0.00000000,False,0.10809855,0.00537715,0.16390932,0.16430980,NA,0.00000024,0.00004712,False,True,False,187408.38910004,0.03202481,4157.04277890,0.00005088,1,0.33523580,1.00000000,0.05621125,0.04864752,0.02947173
640,1,MS,8,0.00000688,0.16149170,5.52671505,NA,NA,0.00000003,0.00022989,NA,30.54719401,21.12444114,0.00008554,0.00033447,0.00006984,0.00000037,-0.00000921,0.00000000,0.00000259,0.00000000,-0.00000958,0.16149170,2943975.03712510,0.00007221,NA,NA,0.03202481,0.00000000,0.00000026,True,False,False,0.00000000,False,NA,0.00120047,NA,NA,NA,0.00000003,0.00000525,False,True,False,0.00000000,0.03195298,1220.80183082,0.00000551,1,0.09599459,1.00000000,NA,0.00526706,0.00068967
