t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
1267,1,MS,18.6750000000,1,914652.9696100000,914652.9696100000,0.0066700000
1268,1,MS,18.3416700000,1,914106.2779500000,914106.2779500000,0.0065000000
1269,1,MS,17.4416700000,1,913590.1478600000,913590.1478600000,0.0060600000
1270,1,MS,17.0833300000,1,913100.4645200000,913100.4645200000,0.0058900000
1271,1,MS,16.6083300000,1,912625.0183999999,912625.0183999999,0.0056800000
1272,1,MS,16.3000000000,1,912172.5749000000,912172.5749000000,0.0055400000
1273,1,MS,16.4666700000,1,911711.8336000000,911711.8336000000,0.0056200000
1274,1,MS,16.2833300000,1,911269.8059700000,911269.8059700000,0.0055400000
1275,1,MS,15.9083300000,1,910838.7924900000,910838.7924900000,0.0053800000
1276,1,MS,15.8833300000,1,910419.9311800000,910419.9311800000,0.0053700000
1277,1,MS,15.9583300000,1,909997.1213999999,909997.1213999999,0.0054000000
1278,1,MS,16.1500000000,1,909579.7330000000,909579.7330000000,0.0054800000
1279,1,MS,16.7583300000,1,909140.5027200000,909140.5027200000,0.0057500000
1280,1,MS,16.8166700000,1,908712.2003400000,908712.2003400000,0.0057700000
1281,1,MS,17.3833300000,1,908262.4153399999,908262.4153399999,0.0060300000
1282,1,MS,17.7833300000,1,907812.3773800000,907812.3773800000,0.0062200000
1283,1,MS,18.0666700000,1,907348.2224700000,907348.2224700000,0.0063600000
1284,1,MS,18.0583300000,1,906896.4867600000,906896.4867600000,0.0063600000
1285,1,MS,17.5583300000,1,906455.7972499999,906455.7972499999,0.0061200000
1286,1,MS,17.4166700000,1,906028.9161900000,906028.9161900000,0.0060500000
1287,1,MS,17.2416700000,1,905601.5329800000,905601.5329800000,0.0059700000
1288,1,MS,16.9416700000,1,905192.3787200000,905192.3787200000,0.0058300000
1289,1,MS,16.8916700000,1,904779.6972700000,904779.6972700000,0.0058100000
1290,1,MS,16.9083300000,1,904375.8368700000,904375.8368700000,0.0058100000
1291,1,MS,16.6750000000,1,903975.4553900000,903975.4553900000,0.0057100000
1292,1,MS,16.5833300000,1,903587.6185400001,903587.6185400001,0.0056700000
1293,1,MS,16.1333300000,1,903210.4698300000,903210.4698300000,0.0054700000
1294,1,MS,15.6500000000,1,902855.9401500000,902855.9401500000,0.0052700000
1295,1,MS,15.4916700000,1,902503.8396100000,902503.8396100000,0.0052000000
1296,1,MS,15.1083300000,1,902170.1996200000,902170.1996200000,0.0050500000
1297,1,MS,15.1000000000,1,901835.2852200000,901835.2852200000,0.0050400000
1298,1,MS,14.9583300000,1,901511.9226500000,901511.9226500000,0.0049900000
1299,1,MS,14.8500000000,1,901190.0982800000,901190.0982800000,0.0049400000
1300,1,MS,14.9333300000,1,900873.8881400001,900873.8881400001,0.0049800000
1301,1,MS,14.9750000000,1,900555.5637900000,900555.5637900000,0.0049900000
1302,1,MS,14.9083300000,1,900246.5475300000,900246.5475300000,0.0049700000
1303,1,MS,14.8166700000,1,899938.8238900000,899938.8238900000,0.0049300000
1304,1,MS,14.6833300000,1,899641.4903900000,899641.4903900000,0.0048800000
1305,1,MS,14.8083300000,1,899340.1798100000,899340.1798100000,0.0049300000
1306,1,MS,14.7500000000,1,899047.0802700000,899047.0802700000,0.0049000000
1307,1,MS,14.6250000000,1,898755.4258500000,898755.4258500000,0.0048600000
1308,1,MS,14.8333300000,1,898464.9857899999,898464.9857899999,0.0049400000
1309,1,MS,15.0083300000,1,898168.1760400000,898168.1760400000,0.0050100000
1310,1,MS,15.3416700000,1,897869.1556600000,897869.1556600000,0.0051400000
1311,1,MS,15.4500000000,1,897564.1648600000,897564.1648600000,0.0051800000
1312,1,MS,15.3416700000,1,897266.5179700000,897266.5179700000,0.0051400000
1313,1,MS,15.2000000000,1,896968.3608900000,896968.3608900000,0.0050800000
1314,1,MS,15.2416700000,1,896673.9572200000,896673.9572200000,0.0051000000
