t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,height,minerals_plant,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
324,1,MS,21.11082,False,0,18.05833,0.00467,1,13430.18714,13430.18714,120,0.10703,3.19507,12,0.67485,reproductive,252.43260,15.01144,16.03718,1817514.72704
325,1,MS,17.41330,False,0,18.05833,0.00467,1,13430.18714,13430.18714,120,0.10703,3.19527,12,0.67485,reproductive,252.43260,14.54546,15.90231,1817514.72704
326,1,MS,22.47919,False,0,17.41667,0.00278,1,12634.10267,12634.10267,120,0.10703,3.19175,12,0.67971,reproductive,254.18734,14.25792,15.19781,1830148.82971
327,1,MS,18.02492,False,0,17.41667,0.00278,1,12634.10267,12634.10267,120,0.10703,3.19194,12,0.67971,reproductive,254.18734,14.17133,15.01438,1830148.82971
328,1,MS,21.50795,False,0,16.94167,0.00161,1,12063.86180,12063.86180,120,0.10703,3.18857,12,0.68435,reproductive,255.86287,13.74389,14.26381,1842212.69151
329,1,MS,16.58604,False,0,16.94167,0.00161,1,12063.86180,12063.86180,120,0.10703,3.18876,12,0.68435,reproductive,255.86287,13.78309,14.06919,1842212.69151
330,1,MS,19.70406,False,0,16.90833,0.00095,1,12024.48171,12024.48171,120,0.10703,3.18539,12,0.68896,reproductive,257.53294,13.67729,13.92280,1854237.17322
331,1,MS,14.67470,False,0,16.90833,0.00095,1,12024.48171,12024.48171,120,0.10703,3.18557,12,0.68896,reproductive,257.53294,13.51674,13.61885,1854237.17322
332,1,MS,17.43998,False,0,16.58333,0.00071,1,11645.01234,11645.01234,120,0.10703,3.18229,12,0.69343,reproductive,259.15030,13.29749,13.25095,1865882.18556
333,1,MS,12.82582,False,0,16.58333,0.00071,1,11645.01234,11645.01234,120,0.10703,3.18247,12,0.69343,reproductive,259.15030,12.91567,12.88038,1865882.18556
334,1,MS,15.05039,False,0,15.65000,0.00049,1,10601.74989,10601.74989,120,0.10703,3.17946,12,0.69750,reproductive,260.62277,12.34260,12.01495,1876483.93545
335,1,MS,11.21866,False,0,15.65000,0.00049,1,10601.74989,10601.74989,120,0.10703,3.17962,12,0.69750,reproductive,260.62277,12.24162,11.81490,1876483.93545
336,1,MS,13.39637,False,0,15.10833,0.00032,1,10028.70019,10028.70019,120,0.10703,3.17676,12,0.70134,reproductive,262.01564,11.78570,11.30593,1886512.63564
337,1,MS,10.14109,False,0,15.10833,0.00032,1,10028.70019,10028.70019,120,0.10703,3.17692,12,0.70134,reproductive,262.01564,11.81393,11.19080,1886512.63564
338,1,MS,12.39983,False,0,14.95833,0.00029,1,9874.26636,9874.26636,120,0.10703,3.17408,12,0.70512,reproductive,263.38707,11.57946,10.96788,1896386.90200
339,1,MS,9.43185,False,0,14.95833,0.00029,1,9874.26636,9874.26636,120,0.10703,3.17423,12,0.70512,reproductive,263.38707,11.51518,10.82562,1896386.90200
340,1,MS,11.72764,False,0,14.93333,0.00021,1,9848.70717,9848.70717,120,0.10703,3.17138,12,0.70889,reproductive,264.75495,11.47652,10.76386,1906235.60917
341,1,MS,9.01855,False,0,14.93333,0.00021,1,9848.70717,9848.70717,120,0.10703,3.17153,12,0.70889,reproductive,264.75495,11.53869,10.68965,1906235.60917
342,1,MS,11.17700,False,0,14.90833,0.00020,1,9823.19933,9823.19933,120,0.10703,3.16866,12,0.71264,reproductive,266.11928,11.36951,10.65652,1916058.80851
343,1,MS,8.67469,False,0,14.90833,0.00020,1,9823.19933,9823.19933,120,0.10703,3.16881,12,0.71264,reproductive,266.11928,11.31418,10.55648,1916058.80851
344,1,MS,10.73156,False,0,14.68333,0.00042,1,9595.93972,9595.93972,120,0.10703,3.16599,12,0.71631,reproductive,267.45205,11.09454,10.60116,1925654.74823
345,1,MS,8.67644,False,0,14.68333,0.00042,1,9595.93972,9595.93972,120,0.10703,3.16614,12,0.71631,reproductive,267.45205,11.22111,10.77958,1925654.74823
346,1,MS,11.00955,False,0,14.75000,0.00084,1,9662.84237,9662.84237,120,0.10703,3.16327,12,0.71999,reproductive,268.79411,11.06733,11.12994,1935317.59059
347,1,MS,9.39024,False,0,14.75000,0.00084,1,9662.84237,9662.84237,120,0.10703,3.16342,12,0.71999,reproductive,268.79411,10.98934,11.29209,1935317.59059
348,1,MS,12.12743,False,0,14.83333,0.00094,1,9746.98401,9746.98401,120,0.10703,3.16051,12,0.72371,reproductive,270.14786,11.06727,11.67376,1945064.57460
349,1,MS,10.89108,False,0,14.83333,0.00094,1,9746.98401,9746.98401,120,0.10703,3.16066,12,0.72371,reproductive,270.14786,11.25188,11.86280,1945064.57460
350,1,MS,13.89405,False,0,15.34167,0.00137,1,10272.60408,10272.60408,120,0.10703,3.15759,12,0.72762,reproductive,271.57461,11.44619,12.58198,1955337.17868
351,1,MS,12.74750,False,0,15.34167,0.00137,1,10272.60408,10272.60408,120,0.10703,3.15775,12,0.72762,reproductive,271.57461,11.59364,12.76806,1955337.17868
352,1,MS,15.55105,False,0,15.34167,0.00044,1,10272.60408,10272.60408,120,0.10703,3.15466,12,0.73153,reproductive,273.00136,11.42494,12.17257,1965609.78277
353,1,MS,13.49720,False,0,15.34167,0.00044,1,10272.60408,10272.60408,120,0.10703,3.15482,12,0.73153,reproductive,273.00136,11.37213,11.97411,1965609.78277
354,1,MS,15.16164,False,0,15.24167,0.00027,1,10167.52656,10167.52656,120,0.10703,3.15177,12,0.73540,reproductive,274.41352,11.34041,11.63903,1975777.30933
355,1,MS,12.50368,False,0,15.24167,0.00027,1,10167.52656,10167.52656,120,0.10703,3.15193,12,0.73540,reproductive,274.41352,11.44533,11.48101,1975777.30933
356,1,MS,13.85619,False,0,15.39167,0.00024,1,10325.45041,10325.45041,120,0.10703,3.14882,12,0.73932,reproductive,275.84761,11.45036,11.43291,1986102.75974
357,1,MS,11.19380,False,0,15.39167,0.00024,1,10325.45041,10325.45041,120,0.10703,3.14898,12,0.73932,reproductive,275.84761,11.60072,11.32140,1986102.75974
358,1,MS,12.70994,False,0,15.69167,0.00025,1,10646.82486,10646.82486,120,0.10703,3.14577,12,0.74336,reproductive,277.32633,11.66140,11.38612,1996749.58460
359,1,MS,10.22415,False,0,15.69167,0.00025,1,10646.82486,10646.82486,120,0.10703,3.14594,12,0.74336,reproductive,277.32633,11.89874,11.33967,1996749.58460
360,1,MS,11.74298,False,0,15.81667,0.00019,1,10782.89792,10782.89792,120,0.10703,3.14268,12,0.74745,reproductive,278.82396,11.69842,11.23663,2007532.48252
361,1,MS,9.14098,False,0,15.81667,0.00019,1,10782.89792,10782.89792,120,0.10703,3.14283,12,0.74745,reproductive,278.82396,10.87491,10.69262,2007532.48252
362,1,MS,9.73259,False,0,13.63333,0.00012,1,8590.12348,8590.12348,120,0.10703,3.14021,12,0.75071,reproductive,280.01703,9.87935,9.18837,2016122.60600
363,1,MS,7.54828,False,0,13.63333,0.00012,1,8590.12348,8590.12348,120,0.10703,3.14032,12,0.75071,reproductive,280.01703,8.72016,8.54146,2016122.60600
364,1,MS,7.87804,False,0,11.20833,0.00015,1,6598.86193,6598.86193,120,0.10703,3.13830,12,0.75321,reproductive,280.93354,8.19091,7.36417,2022721.46793
365,1,MS,6.45860,False,0,11.20833,0.00015,1,6598.86193,6598.86193,120,0.10703,3.13840,12,0.75321,reproductive,280.93354,7.94316,7.18336,2022721.46793
366,1,MS,8.27523,False,0,13.61667,0.00223,1,8574.87888,8574.87888,120,0.10703,3.13576,12,0.75645,reproductive,282.12449,9.77524,10.32892,2031296.34682
367,1,MS,8.04765,False,0,13.61667,0.00223,1,8574.87888,8574.87888,120,0.10703,3.13593,12,0.75645,reproductive,282.12449,11.65111,11.73898,2031296.34682
368,1,MS,12.69237,False,0,17.96667,0.01128,1,13314.73316,13314.73316,120,0.10703,3.13182,12,0.76149,reproductive,283.97376,13.37003,15.79240,2044611.07998
369,1,MS,15.26046,False,0,17.96667,0.01128,1,13314.73316,13314.73316,120,0.10703,3.13206,12,0.76149,reproductive,283.97376,15.08526,17.55715,2044611.07998
370,1,MS,24.43385,False,0,20.05833,0.01713,1,16066.08046,16066.08046,120,0.10703,3.12709,12,0.76755,reproductive,286.20516,15.46845,20.53435,2060677.16044
371,1,MS,28.65572,False,0,20.05833,0.01713,1,16066.08046,16066.08046,120,0.10703,3.12734,12,0.76755,reproductive,286.20516,15.39540,21.05316,2060677.16044
372,1,MS,40.21507,False,0,20.89167,0.01921,1,17207.12701,17207.12701,120,0.10703,3.12207,12,0.77404,reproductive,288.59504,16.65078,22.93306,2077884.28745
373,1,MS,44.15511,False,0,20.89167,0.01921,1,17207.12701,17207.12701,120,0.10703,3.12238,12,0.77404,reproductive,288.59504,18.49184,23.94345,2077884.28745
374,1,MS,54.13838,False,0,22.32500,0.01938,1,19162.94473,19162.94473,120,0.10703,3.11669,12,0.78126,reproductive,291.25656,19.04674,24.33226,2097047.23218
375,1,MS,50.99022,False,0,22.32500,0.01938,1,19162.94473,19162.94473,120,0.10703,3.11701,12,0.78126,reproductive,291.25656,19.53076,24.45348,2097047.23218
376,1,MS,56.57357,False,0,22.01667,0.01207,1,18747.04657,18747.04657,120,0.10703,3.11168,12,0.78830,reproductive,293.86032,19.29309,22.93705,2115794.27875
377,1,MS,45.39627,False,0,22.01667,0.01207,1,18747.04657,18747.04657,120,0.10703,3.11196,12,0.78830,reproductive,293.86032,17.82324,21.90506,2115794.27875
378,1,MS,42.13410,False,0,17.74167,0.00352,1,13033.74558,13033.74558,120,0.10703,3.10839,12,0.79319,reproductive,295.67056,14.56336,15.32730,2128828.02432
379,1,MS,29.18507,False,0,17.74167,0.00352,1,13033.74558,13033.74558,120,0.10703,3.10855,12,0.79319,reproductive,295.67056,11.45532,13.32213,2128828.02432
380,1,MS,25.33960,False,0,12.59167,0.00110,1,7679.68285,7679.68285,120,0.10703,3.10650,12,0.79607,reproductive,296.73718,10.11526,10.05189,2136507.70717
381,1,MS,18.34790,False,0,12.59167,0.00110,1,7679.68285,7679.68285,120,0.10703,3.10661,12,0.79607,reproductive,296.73718,9.15920,9.38562,2136507.70717
382,1,MS,17.97765,False,0,11.66667,0.00093,1,6941.31425,6941.31425,120,0.10703,3.10478,12,0.79867,reproductive,297.70125,9.51833,9.11781,2143449.02142
383,1,MS,13.31834,False,0,11.66667,0.00093,1,6941.31425,6941.31425,120,0.10703,3.10489,12,0.79867,reproductive,297.70125,8.95560,8.70880,2143449.02142
384,1,MS,12.82455,False,0,9.43333,0.00052,1,5409.36490,5409.36490,120,0.10703,3.10347,12,0.80070,reproductive,298.45255,8.06123,7.44602,2148858.38632
385,1,MS,9.74924,False,0,9.43333,0.00052,1,5409.36490,5409.36490,120,0.10703,3.10356,12,0.80070,reproductive,298.45255,7.64696,7.17279,2148858.38632
386,1,MS,9.74785,False,0,7.64167,0.00031,1,4372.65237,4372.65237,120,0.10703,3.10241,12,0.80234,reproductive,299.05987,7.03702,6.28977,2153231.03870
387,1,MS,7.61867,False,0,7.64167,0.00031,1,4372.65237,4372.65237,120,0.10703,3.10248,12,0.80234,reproductive,299.05987,6.78164,6.10273,2153231.03870
388,1,MS,8.38662,False,0,7.53333,0.00031,1,4310.66275,4310.66275,120,0.10703,3.10135,12,0.80395,reproductive,299.65857,6.97790,6.12263,2157541.70145
389,1,MS,6.76790,False,0,7.53333,0.00031,1,4310.66275,4310.66275,120,0.10703,3.10143,12,0.80395,reproductive,299.65857,7.16620,6.15205,2157541.70145
390,1,MS,9.44471,False,0,10.94167,0.00188,1,6406.51697,6406.51697,120,0.10703,3.09989,12,0.80620,reproductive,300.54836,9.02795,9.50561,2163948.21842
391,1,MS,9.46614,False,0,10.94167,0.00188,1,6406.51697,6406.51697,120,0.10703,3.10009,12,0.80620,reproductive,300.54836,13.78559,11.96437,2163948.21842
392,1,MS,18.60895,False,0,19.05000,0.00986,1,14712.26609,14712.26609,120,0.10703,3.09658,12,0.81132,reproductive,302.59173,16.33331,18.88294,2178660.48451
393,1,MS,17.78239,False,0,19.05000,0.00986,1,14712.26609,14712.26609,120,0.10703,3.09686,12,0.81132,reproductive,302.59173,17.85739,20.29821,2178660.48451
394,1,MS,29.99025,False,0,21.32500,0.01264,1,17802.51638,17802.51638,120,0.10703,3.09255,12,0.81751,reproductive,305.06431,19.03822,22.89321,2196463.00090
395,1,MS,28.56025,False,0,21.32500,0.01264,1,17802.51638,17802.51638,120,0.10703,3.09287,12,0.81751,reproductive,305.06431,19.78254,23.58175,2196463.00090
396,1,MS,38.21105,False,0,21.08333,0.00909,1,17470.55590,17470.55590,120,0.10703,3.08865,12,0.82357,reproductive,307.49077,18.69596,21.72175,2213933.55680
397,1,MS,33.01877,False,0,21.08333,0.00909,1,17470.55590,17470.55590,120,0.10703,3.08895,12,0.82357,reproductive,307.49077,18.47065,21.56083,2213933.55680
398,1,MS,39.90854,False,0,20.67500,0.00574,1,16909.50043,16909.50043,120,0.10703,3.08492,12,0.82943,reproductive,309.83931,18.29841,20.95473,2230843.05723
399,1,MS,31.86702,False,0,20.67500,0.00574,1,16909.50043,16909.50043,120,0.10703,3.08521,12,0.82943,reproductive,309.83931,17.96644,20.56266,2230843.05723
400,1,MS,36.00275,False,0,19.75833,0.00349,1,15659.20762,15659.20762,120,0.10703,3.08154,12,0.83485,reproductive,312.01420,17.27084,19.22244,2246502.26485
401,1,MS,27.30003,False,0,19.75833,0.00349,1,15659.20762,15659.20762,120,0.10703,3.08180,12,0.83485,reproductive,312.01420,16.89703,18.75648,2246502.26485
402,1,MS,29.89431,False,0,18.51667,0.00120,1,14015.54131,14015.54131,120,0.10703,3.07854,12,0.83970,reproductive,313.96081,15.86501,16.45114,2260517.80616
403,1,MS,21.48837,False,0,18.51667,0.00120,1,14015.54131,14015.54131,120,0.10703,3.07879,12,0.83970,reproductive,313.96081,15.56016,15.93024,2260517.80616
404,1,MS,23.73031,False,0,17.69167,0.00073,1,12971.77642,12971.77642,120,0.10703,3.07578,12,0.84418,reproductive,315.76244,14.95396,14.98624,2273489.58258
405,1,MS,16.71193,False,0,17.69167,0.00073,1,12971.77642,12971.77642,120,0.10703,3.07600,12,0.84418,reproductive,315.76244,14.63774,14.55565,2273489.58258
406,1,MS,19.44270,False,0,17.01667,0.00093,1,12152.77630,12152.77630,120,0.10703,3.07317,12,0.84837,reproductive,317.45033,14.18610,13.83986,2285642.35887
407,1,MS,13.85041,False,0,17.01667,0.00093,1,12152.77630,12152.77630,120,0.10703,3.07339,12,0.84837,reproductive,317.45033,14.25772,13.67412,2285642.35887
408,1,MS,16.69236,False,0,16.50000,0.00076,1,11549.03790,11549.03790,120,0.10703,3.07067,12,0.85235,reproductive,319.05436,13.57762,12.96735,2297191.39677
409,1,MS,11.91625,False,0,16.50000,0.00076,1,11549.03790,11549.03790,120,0.10703,3.07088,12,0.85235,reproductive,319.05436,13.32165,12.67557,2297191.39677
410,1,MS,14.39044,False,0,15.56667,0.00033,1,10512.02490,10512.02490,120,0.10703,3.06838,12,0.85597,reproductive,320.51436,12.58821,11.84612,2307703.42168
411,1,MS,10.50538,False,0,15.56667,0.00033,1,10512.02490,10512.02490,120,0.10703,3.06857,12,0.85597,reproductive,320.51436,12.55026,11.69877,2307703.42168
412,1,MS,13.10655,False,0,15.29167,0.00021,1,10219.96276,10219.96276,120,0.10703,3.06612,12,0.85948,reproductive,321.93380,12.24737,11.42492,2317923.38444
413,1,MS,9.70514,False,0,15.29167,0.00021,1,10219.96276,10219.96276,120,0.10703,3.06630,12,0.85948,reproductive,321.93380,12.30342,11.34336,2317923.38444
414,1,MS,12.82193,False,0,15.87500,0.00060,1,10846.83318,10846.83318,120,0.10703,3.06367,12,0.86321,reproductive,323.44031,12.68526,12.44368,2328770.21762
415,1,MS,9.93741,False,0,15.87500,0.00060,1,10846.83318,10846.83318,120,0.10703,3.06388,12,0.86321,reproductive,323.44031,13.67027,12.93594,2328770.21762
416,1,MS,14.46564,False,0,17.83333,0.00291,1,13147.80513,13147.80513,120,0.10703,3.06066,12,0.86773,reproductive,325.26639,14.49799,15.21843,2341918.02275
417,1,MS,11.82621,False,0,17.83333,0.00291,1,13147.80513,13147.80513,120,0.10703,3.06091,12,0.86773,reproductive,325.26639,15.31884,16.01043,2341918.02275
418,1,MS,17.98572,False,0,19.40833,0.00714,1,15188.59188,15188.59188,120,0.10703,3.05713,12,0.87294,reproductive,327.37592,16.06296,17.66133,2357106.61463
419,1,MS,16.69519,False,0,19.40833,0.00714,1,15188.59188,15188.59188,120,0.10703,3.05743,12,0.87294,reproductive,327.37592,17.59916,18.87587,2357106.61463
420,1,MS,23.04713,False,0,19.82500,0.00591,1,15749.37132,15749.37132,120,0.10703,3.05347,12,0.87833,reproductive,329.56333,16.39566,17.96658,2372855.98595
421,1,MS,19.51536,False,0,19.82500,0.00591,1,15749.37132,15749.37132,120,0.10703,3.05373,12,0.87833,reproductive,329.56333,15.17641,17.27761,2372855.98595
422,1,MS,22.75244,False,0,17.96667,0.00295,1,13314.73316,13314.73316,120,0.10703,3.05038,12,0.88289,reproductive,331.41260,14.29673,15.83468,2386170.71912
423,1,MS,19.27914,False,0,17.96667,0.00295,1,13314.73316,13314.73316,120,0.10703,3.05063,12,0.88289,reproductive,331.41260,14.92795,16.01368,2386170.71912
424,1,MS,23.02187,False,0,19.00000,0.00330,1,14646.29683,14646.29683,120,0.10703,3.04696,12,0.88790,reproductive,333.44681,15.42009,16.61133,2400817.01594
425,1,MS,18.54935,False,0,19.00000,0.00330,1,14646.29683,14646.29683,120,0.10703,3.04722,12,0.88790,reproductive,333.44681,15.33714,16.40119,2400817.01594
426,1,MS,20.94678,False,0,18.28333,0.00220,1,13715.89583,13715.89583,120,0.10703,3.04377,12,0.89258,reproductive,335.35179,14.61183,15.13401,2414532.91177
427,1,MS,16.17076,False,0,18.28333,0.00220,1,13715.89583,13715.89583,120,0.10703,3.04401,12,0.89258,reproductive,335.35179,14.05349,14.57955,2414532.91177
428,1,MS,17.02670,False,0,16.35000,0.00100,1,11377.66404,11377.66404,120,0.10703,3.04114,12,0.89646,reproductive,336.93202,12.65514,12.59628,2425910.57581
429,1,MS,12.43921,False,0,16.35000,0.00100,1,11377.66404,11377.66404,120,0.10703,3.04131,12,0.89646,reproductive,336.93202,10.64307,11.28380,2425910.57581
430,1,MS,12.67812,False,0,13.12500,0.00033,1,8135.14397,8135.14397,120,0.10703,3.03925,12,0.89923,reproductive,338.06191,9.94443,9.59677,2434045.71978
431,1,MS,9.91620,False,0,13.12500,0.00033,1,8135.14397,8135.14397,120,0.10703,3.03939,12,0.89923,reproductive,338.06191,9.62850,9.29923,2434045.71978
432,1,MS,10.49967,False,0,12.12500,0.00019,1,7299.13620,7299.13620,120,0.10703,3.03755,12,0.90171,reproductive,339.07567,9.20966,8.67141,2441344.85598
433,1,MS,8.34554,False,0,12.12500,0.00019,1,7299.13620,7299.13620,120,0.10703,3.03767,12,0.90171,reproductive,339.07567,8.93989,8.43237,2441344.85598
434,1,MS,9.05005,False,0,11.32500,0.00016,1,6684.59722,6684.59722,120,0.10703,3.03598,12,0.90399,reproductive,340.00409,8.64710,7.98475,2448029.45319
435,1,MS,7.31671,False,0,11.32500,0.00016,1,6684.59722,6684.59722,120,0.10703,3.03610,12,0.90399,reproductive,340.00409,8.48307,7.82252,2448029.45319
436,1,MS,8.04227,False,0,10.68333,0.00012,1,6224.91914,6224.91914,120,0.10703,3.03451,12,0.90610,reproductive,340.86866,8.20988,7.44454,2454254.37233
437,1,MS,6.65774,False,0,10.68333,0.00012,1,6224.91914,6224.91914,120,0.10703,3.03463,12,0.90610,reproductive,340.86866,8.35673,7.45531,2454254.37233
438,1,MS,9.48400,False,0,14.64167,0.00220,1,9554.31087,9554.31087,120,0.10703,3.03218,12,0.90935,reproductive,342.19565,10.98569,12.48029,2463808.68320
439,1,MS,9.29711,False,0,14.64167,0.00220,1,9554.31087,9554.31087,120,0.10703,3.03244,12,0.90935,reproductive,342.19565,14.79502,15.03463,2463808.68320
440,1,MS,16.23110,False,0,20.98333,0.01077,1,17333.11340,17333.11340,120,0.10703,3.02796,12,0.91523,reproductive,344.60303,17.22896,20.89060,2481141.79660
441,1,MS,17.15671,False,0,20.98333,0.01077,1,17333.11340,17333.11340,120,0.10703,3.02831,12,0.91523,reproductive,344.60303,18.88691,22.67973,2481141.79660
442,1,MS,28.72364,False,0,23.86667,0.01833,1,21141.27743,21141.27743,120,0.10703,3.02279,12,0.92240,reproductive,347.53932,20.86860,26.75590,2502283.07403
443,1,MS,31.86014,False,0,23.86667,0.01833,1,21141.27743,21141.27743,120,0.10703,3.02320,12,0.92240,reproductive,347.53932,22.34692,27.97694,2502283.07403
444,1,MS,44.11032,False,0,24.77500,0.01961,1,22177.60603,22177.60603,120,0.10703,3.01745,12,0.92990,reproductive,350.61954,22.32441,28.80301,2524460.68006
445,1,MS,44.51528,False,0,24.77500,0.01961,1,22177.60603,22177.60603,120,0.10703,3.01788,12,0.92990,reproductive,350.61954,23.74168,29.46787,2524460.68006
446,1,MS,54.08817,False,0,25.27500,0.01694,1,22689.17953,22689.17953,120,0.10703,3.01216,12,0.93756,reproductive,353.77081,23.59153,28.56565,2547149.85959
447,1,MS,45.52852,False,0,25.27500,0.01694,1,22689.17953,22689.17953,120,0.10703,3.01257,12,0.93756,reproductive,353.77081,21.68592,27.74199,2547149.85959
448,1,MS,47.96369,False,0,22.30833,0.00679,1,19140.57815,19140.57815,120,0.10703,3.00790,12,0.94401,reproductive,356.42923,19.58373,23.32559,2566290.43774
449,1,MS,37.04579,False,0,22.30833,0.00679,1,19140.57815,19140.57815,120,0.10703,3.00825,12,0.94401,reproductive,356.42923,18.61322,22.36022,2566290.43774
450,1,MS,36.06718,False,0,19.60000,0.00190,1,15445.71294,15445.71294,120,0.10703,3.00459,12,0.94920,reproductive,358.57447,16.42021,18.20481,2581736.15068
451,1,MS,25.56137,False,0,19.60000,0.00190,1,15445.71294,15445.71294,120,0.10703,3.00485,12,0.94920,reproductive,358.57447,14.72359,16.75625,2581736.15068
452,1,MS,24.47935,False,0,16.67500,0.00066,1,11751.21250,11751.21250,120,0.10703,3.00211,12,0.95315,reproductive,360.20658,13.39435,13.97628,2593487.36318
453,1,MS,18.10751,False,0,16.67500,0.00066,1,11751.21250,11751.21250,120,0.10703,3.00235,12,0.95315,reproductive,360.20658,13.78088,13.90292,2593487.36318
454,1,MS,18.73222,False,0,16.00833,0.00057,1,10994.00584,10994.00584,120,0.10703,2.99979,12,0.95684,reproductive,361.73352,12.78091,12.93655,2604481.36902
455,1,MS,13.75497,False,0,16.00833,0.00057,1,10994.00584,10994.00584,120,0.10703,3.00000,12,0.95684,reproductive,361.73352,12.62970,12.63775,2604481.36902
456,1,MS,15.36712,False,0,15.49167,0.00046,1,10431.75753,10431.75753,120,0.10703,2.99757,12,0.96034,reproductive,363.18238,12.27214,12.11766,2614913.12655
457,1,MS,11.46560,False,0,15.49167,0.00046,1,10431.75753,10431.75753,120,0.10703,2.99777,12,0.96034,reproductive,363.18238,12.22557,11.92945,2614913.12655
458,1,MS,13.69744,False,0,15.57500,0.00046,1,10520.97188,10520.97188,120,0.10703,2.99530,12,0.96386,reproductive,364.64362,12.28340,11.96855,2625434.09843
459,1,MS,9.79472,False,0,15.57500,0.00046,1,10520.97188,10520.97188,120,0.10703,2.99547,12,0.96386,reproductive,364.64362,10.67160,10.90594,2625434.09843
460,1,MS,10.72502,False,0,12.80833,0.00021,1,7862.04122,7862.04122,120,0.10703,2.99361,12,0.96649,reproductive,365.73557,9.94717,9.37847,2633296.13965
461,1,MS,8.35540,False,0,12.80833,0.00021,1,7862.04122,7862.04122,120,0.10703,2.99376,12,0.96649,reproductive,365.73557,10.15621,9.40640,2633296.13965
462,1,MS,11.38098,False,0,15.26667,0.00112,1,10193.71902,10193.71902,120,0.10703,2.99133,12,0.96990,reproductive,367.15137,11.86899,12.26399,2643489.85866
463,1,MS,9.57512,False,0,15.26667,0.00112,1,10193.71902,10193.71902,120,0.10703,2.99158,12,0.96990,reproductive,367.15137,13.66030,13.44143,2643489.85866
464,1,MS,14.14440,False,0,18.03333,0.00230,1,13398.64451,13398.64451,120,0.10703,2.98835,12,0.97438,reproductive,369.01229,14.39022,15.59437,2656888.50318
465,1,MS,12.09039,False,0,18.03333,0.00230,1,13398.64451,13398.64451,120,0.10703,2.98863,12,0.97438,reproductive,369.01229,15.48043,16.40998,2656888.50318
466,1,MS,17.64712,False,0,19.77500,0.00420,1,15681.73406,15681.73406,120,0.10703,2.98507,12,0.97935,reproductive,371.19031,16.13808,18.19817,2672570.23724
467,1,MS,15.27545,False,0,19.77500,0.00420,1,15681.73406,15681.73406,120,0.10703,2.98538,12,0.97935,reproductive,371.19031,16.12887,18.39600,2672570.23724
468,1,MS,19.98324,False,0,19.46667,0.00336,1,15266.68466,15266.68466,120,0.10703,2.98226,12,0.98380,reproductive,373.31068,15.64135,17.66728,2687836.92190
469,1,MS,17.13568,False,0,19.46667,0.00336,1,15266.68466,15266.68466,120,0.10703,2.98255,12,0.98380,reproductive,373.31068,15.55565,17.56021,2687836.92190
470,1,MS,20.54487,False,0,19.12500,0.00174,1,14811.45575,14811.45575,120,0.10703,2.97951,12,0.98811,reproductive,375.36783,15.19375,16.88897,2702648.37765
471,1,MS,16.45433,False,0,19.12500,0.00174,1,14811.45575,14811.45575,120,0.10703,2.97979,12,0.98811,reproductive,375.36783,14.59566,16.29182,2702648.37765
472,1,MS,18.71755,False,0,18.59167,0.00072,1,14112.55226,14112.55226,120,0.10703,2.97688,12,0.99221,reproductive,377.32791,14.57416,15.90022,2716760.92991
473,1,MS,14.76284,False,0,18.59167,0.00072,1,14112.55226,14112.55226,120,0.10703,2.97716,12,0.99221,reproductive,377.32791,14.70484,15.73480,2716760.92991
474,1,MS,16.72718,False,0,18.52500,0.00057,1,14026.30391,14026.30391,120,0.10703,2.97426,12,0.99627,reproductive,379.27600,14.43474,15.36138,2730787.23381
475,1,MS,12.91368,False,0,18.52500,0.00057,1,14026.30391,14026.30391,120,0.10703,2.97453,12,0.99627,reproductive,379.27600,14.30407,15.04130,2730787.23381
476,1,MS,14.86687,True,0,18.41667,0.00055,1,13886.71461,13886.71461,120,0.10703,2.97164,12,1.00030,reproductive,381.20472,14.21663,14.84557,2744673.94842
477,1,MS,11.42187,True,0,18.41667,0.00055,1,13886.71461,13886.71461,120,0.10703,2.97190,12,1.00030,reproductive,381.20472,13.94879,14.47685,2744673.94842
478,1,MS,13.20021,True,0,18.02500,0.00045,1,13388.13947,13388.13947,120,0.10703,2.96908,12,1.00417,reproductive,383.06418,13.68927,14.07270,2758062.08789
479,1,MS,10.30808,True,0,18.02500,0.00045,1,13388.13947,13388.13947,120,0.10703,2.96935,12,1.00417,reproductive,383.06418,13.78540,13.96450,2758062.08789
480,1,MS,12.18685,True,0,18.11667,0.00037,1,13503.94605,13503.94605,120,0.10703,2.96647,12,1.00807,reproductive,384.93973,13.63462,13.92855,2771566.03395
481,1,MS,9.57449,True,0,18.11667,0.00037,1,13503.94605,13503.94605,120,0.10703,2.96673,12,1.00807,reproductive,384.93973,13.63621,13.78142,2771566.03395
482,1,MS,11.21562,True,0,17.85833,0.00031,1,13179.01235,13179.01235,120,0.10703,2.96389,12,1.01187,reproductive,386.77015,13.22475,13.39462,2784745.04630
483,1,MS,8.86679,True,0,17.85833,0.00031,1,13179.01235,13179.01235,120,0.10703,2.96414,12,1.01187,reproductive,386.77015,13.05821,13.15989,2784745.04630
484,1,MS,10.40234,True,0,17.62500,0.00026,1,12889.42288,12889.42288,120,0.10703,2.96133,12,1.01558,reproductive,388.56034,12.84656,12.94091,2797634.46919
