t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
880,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.75494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.83359,NA,NA
880,1,MS,roots,0.00000,0.65236,4.06138,0.04125,0.01014,0.56184,0.13047,0.00543,NA,0.65668,0.00000,NA,NA,NA,0.27964,0.00000,0.30538,NA,0.00007,NA,NA,984.98658,0.20652,3.26179,0.00000,NA,597.11717,0.22321,0.00000,1.08603,1516.13985,NA,0.00000,0.00756,1.29771,NA,NA,36.10904,0.00000,0.93632
881,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,14.91047,0.00000,NA,NA,NA,NA,2.22567,NA,265.32608,0.00000,NA,NA,NA,NA,2338594.66788,NA,NA,NA,NA,NA,1780.26819,NA,NA,0.00000,11238.24670,5044.79014,NA,NA,NA
881,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.58034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.94679,NA,NA
881,1,MS,roots,0.00000,0.77620,4.03653,0.04124,0.00969,0.52075,0.15524,0.00543,NA,0.62402,0.00000,NA,NA,NA,0.26734,0.00000,0.29020,NA,0.00007,NA,NA,981.33256,0.23662,3.88101,0.00000,NA,593.46315,0.21337,0.00000,1.08603,1515.78816,NA,0.00000,0.00756,1.29771,NA,NA,37.26748,0.00000,0.89137
882,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,13.65860,0.00000,NA,NA,NA,NA,2.02713,NA,243.04958,0.00000,NA,NA,NA,NA,2341322.37666,NA,NA,NA,NA,NA,1782.25975,NA,NA,0.00000,11257.67310,5044.79014,NA,NA,NA
882,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.45864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.00216,NA,NA
882,1,MS,roots,0.00000,0.83742,1.65331,0.01692,0.00390,0.44232,0.16748,0.00542,NA,0.56949,0.00000,NA,NA,NA,0.24762,0.00000,0.26534,NA,0.00007,NA,NA,979.30845,0.25382,4.18711,0.00000,NA,592.17904,0.20909,0.00000,1.08396,1515.48959,NA,0.00000,0.00310,1.29978,NA,NA,38.99490,0.00000,0.81711
883,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,12.62470,0.00000,NA,NA,NA,NA,1.90191,NA,224.65167,0.00000,NA,NA,NA,NA,2343742.32134,NA,NA,NA,NA,NA,1784.13450,NA,NA,0.00000,11275.85164,5044.79014,NA,NA,NA
883,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.08846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.96338,NA,NA
883,1,MS,roots,0.00000,0.83606,1.64971,0.01692,0.00383,0.40386,0.16721,0.00542,NA,0.54160,0.00000,NA,NA,NA,0.23864,0.00000,0.25235,NA,0.00007,NA,NA,978.01895,0.25723,4.18028,0.00000,NA,590.88954,0.20530,0.00000,1.08396,1515.20501,NA,0.00000,0.00310,1.29978,NA,NA,40.93652,0.00000,0.78024
884,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,11.83033,0.00000,NA,NA,NA,NA,1.83745,NA,210.51621,0.00000,NA,NA,NA,NA,2345967.77624,NA,NA,NA,NA,NA,1785.94681,NA,NA,0.00000,11293.01875,5044.79014,NA,NA,NA
884,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.61844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293.48406,NA,NA
884,1,MS,roots,0.00000,0.80064,1.20292,0.01235,0.00275,0.36912,0.16013,0.00541,NA,0.52883,0.00000,NA,NA,NA,0.23565,0.00000,0.24678,NA,0.00008,NA,NA,976.57319,0.25396,4.00319,0.00000,NA,590.04635,0.20228,0.00000,1.08228,1514.93085,NA,0.00000,0.00227,1.30147,NA,NA,42.83923,0.00000,0.76448
885,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,10.86723,0.00000,NA,NA,NA,NA,1.74836,NA,193.37821,0.00000,NA,NA,NA,NA,2347989.60190,NA,NA,NA,NA,NA,1787.67599,NA,NA,0.00000,11308.86661,5044.79014,NA,NA,NA
885,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.98393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.89169,NA,NA
885,1,MS,roots,0.00000,0.73870,1.20119,0.01235,0.00272,0.34418,0.14774,0.00541,NA,0.50940,0.00000,NA,NA,NA,0.22968,0.00000,0.23771,NA,0.00008,NA,NA,975.72522,0.24271,3.69351,0.00000,NA,589.19839,0.19963,0.00000,1.08228,1514.66561,NA,0.00000,0.00227,1.30147,NA,NA,44.57335,0.00000,0.73908
886,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,9.24941,0.00000,NA,NA,NA,NA,1.54719,NA,164.58975,0.00000,NA,NA,NA,NA,2349648.28519,NA,NA,NA,NA,NA,1789.20524,NA,NA,0.00000,11322.36591,5044.79014,NA,NA,NA
886,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.37400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.56275,NA,NA
886,1,MS,roots,0.00000,0.66249,0.64759,0.00666,0.00145,0.29120,0.13250,0.00541,NA,0.45288,0.00000,NA,NA,NA,0.20902,0.00000,0.21158,NA,0.00008,NA,NA,974.95440,0.22632,3.31245,0.00000,NA,588.87598,0.19801,0.00000,1.08102,1514.43360,NA,0.00000,0.00122,1.30272,NA,NA,46.13628,0.00000,0.66190
887,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,8.31649,0.00000,NA,NA,NA,NA,1.44336,NA,147.98870,0.00000,NA,NA,NA,NA,2351117.87325,NA,NA,NA,NA,NA,1790.63497,NA,NA,0.00000,11334.51783,5044.79014,NA,NA,NA
887,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.66281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.37698,NA,NA
887,1,MS,roots,0.00000,0.59946,0.64722,0.00666,0.00144,0.26694,0.11989,0.00541,NA,0.42502,0.00000,NA,NA,NA,0.19922,0.00000,0.19857,NA,0.00008,NA,NA,974.61847,0.21247,2.99729,0.00000,NA,588.54006,0.19664,0.00000,1.08102,1514.21497,NA,0.00000,0.00122,1.30272,NA,NA,47.50681,0.00000,0.62424
888,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,7.17591,0.00000,NA,NA,NA,NA,1.29131,NA,127.69259,0.00000,NA,NA,NA,NA,2352345.20022,NA,NA,NA,NA,NA,1791.91400,NA,NA,0.00000,11344.99765,5044.79014,NA,NA,NA
888,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.96145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.58124,NA,NA
888,1,MS,roots,0.00000,0.53761,0.30976,0.00319,0.00069,0.23065,0.10752,0.00540,NA,0.38080,0.00000,NA,NA,NA,0.18268,0.00000,0.17806,NA,0.00007,NA,NA,974.26431,0.19757,2.68804,0.00000,NA,588.51731,0.19586,0.00000,1.08009,1514.02155,NA,0.00000,0.00058,1.30365,NA,NA,48.72438,0.00000,0.56347
889,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,7.38129,0.00000,NA,NA,NA,NA,1.37491,NA,131.34730,0.00000,NA,NA,NA,NA,2353659.60996,NA,NA,NA,NA,NA,1793.28079,NA,NA,0.00000,11355.80846,5044.79014,NA,NA,NA
889,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.08026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.92932,NA,NA
889,1,MS,roots,0.00000,0.50078,0.30976,0.00319,0.00069,0.24312,0.10016,0.00540,NA,0.40757,0.00000,NA,NA,NA,0.19430,0.00000,0.19058,NA,0.00008,NA,NA,974.25695,0.19050,2.50390,0.00000,NA,588.50995,0.19526,0.00000,1.08009,1513.81427,NA,0.00000,0.00058,1.30365,NA,NA,49.71237,0.00000,0.60188
890,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,7.82894,0.00000,NA,NA,NA,NA,1.51321,NA,139.31302,0.00000,NA,NA,NA,NA,2355138.73057,NA,NA,NA,NA,NA,1794.78838,NA,NA,0.00000,11367.31499,5044.79014,NA,NA,NA
890,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.07134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.23727,NA,NA
890,1,MS,roots,0.00000,0.46277,0.56499,0.00581,0.00124,0.26071,0.09255,0.00539,NA,0.45003,0.00000,NA,NA,NA,0.21209,0.00000,0.21065,NA,0.00009,NA,NA,973.61765,0.18267,2.31385,0.00000,NA,588.26972,0.19390,0.00000,1.07897,1513.58251,NA,0.00000,0.00107,1.30477,NA,NA,50.41584,0.00000,0.66212
891,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,7.42023,0.00000,NA,NA,NA,NA,1.48619,NA,132.04024,0.00000,NA,NA,NA,NA,2356572.05525,NA,NA,NA,NA,NA,1796.27102,NA,NA,0.00000,11378.22841,5044.79014,NA,NA,NA
891,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.00370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244.52039,NA,NA
891,1,MS,roots,0.00000,0.41027,0.56475,0.00581,0.00124,0.25544,0.08205,0.00539,NA,0.44345,0.00000,NA,NA,NA,0.20986,0.00000,0.20757,NA,0.00009,NA,NA,973.37042,0.16781,2.05133,0.00000,NA,588.02249,0.19276,0.00000,1.07897,1513.35362,NA,0.00000,0.00107,1.30477,NA,NA,50.90049,0.00000,0.65331
892,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,6.37202,0.00000,NA,NA,NA,NA,1.32132,NA,113.38760,0.00000,NA,NA,NA,NA,2357778.72349,NA,NA,NA,NA,NA,1797.58747,NA,NA,0.00000,11387.58213,5044.79014,NA,NA,NA
892,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.02087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236.38056,NA,NA
892,1,MS,roots,0.00000,0.35692,0.31993,0.00329,0.00070,0.22204,0.07138,0.00539,NA,0.39338,0.00000,NA,NA,NA,0.19012,0.00000,0.18429,NA,0.00008,NA,NA,973.01086,0.15115,1.78460,0.00000,NA,587.98815,0.19199,0.00000,1.07806,1513.15225,NA,0.00000,0.00060,1.30568,NA,NA,51.28052,0.00000,0.58350
893,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,6.73540,0.00000,NA,NA,NA,NA,1.44480,NA,119.85391,0.00000,NA,NA,NA,NA,2359139.34899,NA,NA,NA,NA,NA,1799.03165,NA,NA,0.00000,11397.49829,5044.79014,NA,NA,NA
893,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.87933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.89172,NA,NA
893,1,MS,roots,0.00000,0.32595,0.31992,0.00329,0.00070,0.24311,0.06519,0.00539,NA,0.43056,0.00000,NA,NA,NA,0.20523,0.00000,0.20171,NA,0.00009,NA,NA,972.99428,0.14279,1.62974,0.00000,NA,587.97158,0.19139,0.00000,1.07806,1512.93170,NA,0.00000,0.00060,1.30568,NA,NA,51.41700,0.00000,0.63579
894,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,8.96835,0.00000,NA,NA,NA,NA,1.99379,NA,159.58835,0.00000,NA,NA,NA,NA,2361259.20139,NA,NA,NA,NA,NA,1801.03706,NA,NA,0.00000,11410.78190,5044.79014,NA,NA,NA
894,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.43074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213.98443,NA,NA
894,1,MS,roots,0.00000,0.31062,1.24927,0.01287,0.00268,0.32987,0.06212,0.00538,NA,0.59468,0.00000,NA,NA,NA,0.27042,0.00000,0.27901,NA,0.00013,NA,NA,971.56389,0.14103,1.55308,0.00000,NA,587.11206,0.18855,0.00000,1.07647,1512.61728,NA,0.00000,0.00236,1.30728,NA,NA,50.99419,0.00000,0.86510
895,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,10.62404,0.00000,NA,NA,NA,NA,2.41194,NA,189.05066,0.00000,NA,NA,NA,NA,2364065.51584,NA,NA,NA,NA,NA,1803.48371,NA,NA,0.00000,11426.53319,5044.79014,NA,NA,NA
895,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.67294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.37095,NA,NA
895,1,MS,roots,0.00000,0.28375,1.24758,0.01287,0.00264,0.41245,0.05675,0.00538,NA,0.72761,0.00000,NA,NA,NA,0.32143,0.00000,0.34138,NA,0.00015,NA,NA,970.77180,0.13156,1.41874,0.00000,NA,586.31996,0.18605,0.00000,1.07647,1512.23370,NA,0.00000,0.00236,1.30728,NA,NA,50.02557,0.00000,1.04904
896,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,12.29027,0.00000,NA,NA,NA,NA,2.79090,NA,218.70073,0.00000,NA,NA,NA,NA,2367533.56049,NA,NA,NA,NA,NA,1806.31916,NA,NA,0.00000,11444.55593,5044.79014,NA,NA,NA
896,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.94079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193.42802,NA,NA
896,1,MS,roots,0.00000,0.27553,3.74900,0.03888,0.00764,0.47152,0.05511,0.00537,NA,0.84587,0.00000,NA,NA,NA,0.36638,0.00000,0.39783,NA,0.00016,NA,NA,966.59367,0.12778,1.37767,0.00000,NA,583.07438,0.17797,0.00000,1.07385,1511.76199,NA,0.00000,0.00714,1.30989,NA,NA,48.58080,0.00000,1.21226
897,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,13.99323,0.00000,NA,NA,NA,NA,3.04620,NA,249.00421,0.00000,NA,NA,NA,NA,2371514.07234,NA,NA,NA,NA,NA,1809.42266,NA,NA,0.00000,11464.72194,5044.79014,NA,NA,NA
897,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.27230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194.25421,NA,NA
897,1,MS,roots,0.00000,0.30234,3.72855,0.03887,0.00733,0.53855,0.06047,0.00537,NA,0.93024,0.00000,NA,NA,NA,0.39608,0.00000,0.43751,NA,0.00017,NA,NA,963.41203,0.13441,1.51169,0.00000,NA,579.89273,0.17068,0.00000,1.07385,1511.24604,NA,0.00000,0.00714,1.30989,NA,NA,46.90277,0.00000,1.32632
898,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,16.10897,0.00000,NA,NA,NA,NA,3.29488,NA,286.65293,0.00000,NA,NA,NA,NA,2375876.95424,NA,NA,NA,NA,NA,1812.74422,NA,NA,0.00000,11487.46786,5044.79014,NA,NA,NA
898,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.12176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204.94509,NA,NA
898,1,MS,roots,0.00000,0.38037,5.91352,0.06219,0.01093,0.55872,0.07607,0.00535,NA,0.98898,0.00000,NA,NA,NA,0.41653,0.00000,0.46656,NA,0.00016,NA,NA,956.89314,0.15889,1.90186,0.00000,NA,574.54415,0.15903,0.00000,1.07058,1510.67665,NA,0.00000,0.01144,1.31317,NA,NA,45.25962,0.00000,1.40551
899,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,18.03054,0.00000,NA,NA,NA,NA,3.39748,NA,320.84663,0.00000,NA,NA,NA,NA,2380397.75892,NA,NA,NA,NA,NA,1816.15342,NA,NA,0.00000,11512.61406,5044.79014,NA,NA,NA
899,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.27800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224.49436,NA,NA
899,1,MS,roots,0.00000,0.50605,5.85918,0.06217,0.01022,0.58574,0.10121,0.00535,NA,1.00338,0.00000,NA,NA,NA,0.41825,0.00000,0.47335,NA,0.00016,NA,NA,951.61439,0.19474,2.53027,0.00000,NA,569.26541,0.14863,0.00000,1.07058,1510.10173,NA,0.00000,0.01144,1.31317,NA,NA,44.01221,0.00000,1.42163
900,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,20.63006,0.00000,NA,NA,NA,NA,3.63037,NA,367.10408,0.00000,NA,NA,NA,NA,2385112.81567,NA,NA,NA,NA,NA,1819.75807,NA,NA,0.00000,11541.29829,5044.79014,NA,NA,NA
900,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.91952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.30820,NA,NA
900,1,MS,roots,0.00000,0.68555,6.06181,0.06492,0.00991,0.57739,0.13711,0.00534,NA,1.04007,0.00000,NA,NA,NA,0.43037,0.00000,0.49228,NA,0.00016,NA,NA,944.90021,0.24638,3.42773,0.00000,NA,563.81215,0.13805,0.00000,1.06705,1509.50844,NA,0.00000,0.01195,1.31670,NA,NA,43.33377,0.00000,1.47044
901,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,23.76503,0.00000,NA,NA,NA,NA,3.92215,NA,422.88968,0.00000,NA,NA,NA,NA,2390072.38451,NA,NA,NA,NA,NA,1823.66087,NA,NA,0.00000,11574.50054,5044.79014,NA,NA,NA
901,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.49110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274.30755,NA,NA
901,1,MS,roots,0.00000,0.89396,6.00433,0.06489,0.00924,0.62348,0.17879,0.00534,NA,1.11241,0.00000,NA,NA,NA,0.45621,0.00000,0.52652,NA,0.00017,NA,NA,939.55377,0.30131,4.46982,0.00000,NA,558.46571,0.12865,0.00000,1.06705,1508.88223,NA,0.00000,0.01195,1.31670,NA,NA,43.30516,0.00000,1.56861
902,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,25.92161,0.00000,NA,NA,NA,NA,4.12627,NA,461.26524,0.00000,NA,NA,NA,NA,2395113.78263,NA,NA,NA,NA,NA,1827.74316,NA,NA,0.00000,11610.99311,5044.79014,NA,NA,NA
902,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.31861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.12630,NA,NA
902,1,MS,roots,0.00000,1.09226,5.44122,0.05928,0.00789,0.59411,0.21845,0.00532,NA,1.15666,0.00000,NA,NA,NA,0.47298,0.00000,0.54940,NA,0.00019,NA,NA,933.46394,0.35508,5.46130,0.00000,NA,553.71963,0.12024,0.00000,1.06328,1508.24373,NA,0.00000,0.01092,1.32046,NA,NA,44.02490,0.00000,1.62965
903,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,26.31273,0.00000,NA,NA,NA,NA,4.06004,NA,468.22497,0.00000,NA,NA,NA,NA,2400048.54998,NA,NA,NA,NA,NA,1831.77320,NA,NA,0.00000,11648.25009,5044.79014,NA,NA,NA
903,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.94798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316.51524,NA,NA
903,1,MS,roots,0.00000,1.24164,5.39507,0.05926,0.00740,0.58107,0.24833,0.00532,NA,1.15303,0.00000,NA,NA,NA,0.47094,0.00000,0.54768,NA,0.00020,NA,NA,928.76766,0.39127,6.20822,0.00000,NA,549.02334,0.11280,0.00000,1.06328,1507.61069,NA,0.00000,0.01092,1.32046,NA,NA,45.46359,0.00000,1.62397
904,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,25.17211,0.00000,NA,NA,NA,NA,3.85741,NA,447.92815,0.00000,NA,NA,NA,NA,2404696.13792,NA,NA,NA,NA,NA,1835.59057,NA,NA,0.00000,11684.21688,5044.79014,NA,NA,NA
904,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.70554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.80439,NA,NA
904,1,MS,roots,0.00000,1.32149,3.46573,0.03825,0.00458,0.50036,0.26430,0.00530,NA,1.10852,0.00000,NA,NA,NA,0.45490,0.00000,0.52825,NA,0.00021,NA,NA,924.76158,0.41357,6.60747,0.00000,NA,546.25168,0.10797,0.00000,1.05983,1507.02363,NA,0.00000,0.00705,1.32392,NA,NA,47.51778,0.00000,1.56342
905,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,24.10867,0.00000,NA,NA,NA,NA,3.68114,NA,429.00463,0.00000,NA,NA,NA,NA,2409116.28914,NA,NA,NA,NA,NA,1839.25540,NA,NA,0.00000,11718.92201,5044.79014,NA,NA,NA
905,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.04972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.51828,NA,NA
905,1,MS,roots,0.00000,1.33222,3.44822,0.03823,0.00440,0.47676,0.26644,0.00530,NA,1.09077,0.00000,NA,NA,NA,0.44969,0.00000,0.51980,NA,0.00023,NA,NA,922.00165,0.41543,6.66109,0.00000,NA,543.49175,0.10371,0.00000,1.05983,1506.44549,NA,0.00000,0.00705,1.32392,NA,NA,49.80524,0.00000,1.54046
906,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,21.26582,0.00000,NA,NA,NA,NA,3.32584,NA,378.41707,0.00000,NA,NA,NA,NA,2413009.12444,NA,NA,NA,NA,NA,1842.54981,NA,NA,0.00000,11749.82452,5044.79014,NA,NA,NA
906,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.52758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337.00502,NA,NA
906,1,MS,roots,0.00000,1.25696,1.29077,0.01432,0.00162,0.39366,0.25139,0.00528,NA,0.99913,0.00000,NA,NA,NA,0.41710,0.00000,0.47743,NA,0.00023,NA,NA,920.33071,0.40147,6.28478,0.00000,NA,542.85140,0.10203,0.00000,1.05694,1505.93656,NA,0.00000,0.00264,1.32680,NA,NA,52.20792,0.00000,1.41623
907,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,15.16958,0.00000,NA,NA,NA,NA,2.44052,NA,269.93694,0.00000,NA,NA,NA,NA,2415640.08231,NA,NA,NA,NA,NA,1844.96427,NA,NA,0.00000,11771.87682,5044.79014,NA,NA,NA
907,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.00336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.84319,NA,NA
907,1,MS,roots,0.00000,1.08021,1.28892,0.01432,0.00160,0.28397,0.21604,0.00528,NA,0.74477,0.00000,NA,NA,NA,0.32246,0.00000,0.35588,NA,0.00019,NA,NA,919.55466,0.35491,5.40103,0.00000,NA,542.07535,0.10061,0.00000,1.05694,1505.55321,NA,0.00000,0.00264,1.32680,NA,NA,54.61316,0.00000,1.06723
908,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,12.62859,0.00000,NA,NA,NA,NA,2.10069,NA,224.72089,0.00000,NA,NA,NA,NA,2417741.50049,NA,NA,NA,NA,NA,1847.04326,NA,NA,0.00000,11790.27980,5044.79014,NA,NA,NA
908,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.42998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.12823,NA,NA
