sum_dry_mass,Cont_WSC_DM_shoot,dry_mass_phloem,sum_dry_mass_shoot,N_content,mstruct_laminae,mstruct_shoot,Total_Photosynthesis,NS_roots,N_content_total_DM_shoot,C_N_ratio_shoot,Cont_WSC_DM_laminae,mstruct,sum_N_g,plant,N_content_mstruct_roots,shoot_roots_mstruct_ratio,sum_respi_shoot,N_content_mstruct,Tillers_Photosynthesis_An,Cont_WSC_DM,senesced_mstruct,C_respired_shoot,N_content_roots,sum_dry_mass_stem,sum_N_g_shoot,N_content_mstruct_shoot,sum_C_g,sum_NSC_g,C_exudated,sum_dry_mass_laminae,NS_stem,shoot_roots_ratio,C_N_ratio,t,sum_respi_roots,NS_shoot,Total_Transpiration,N_content_shoot,Cont_WSC_DM_stem,Tillers_Photosynthesis,sum_dry_mass_roots,NS,NS_laminae,Cont_WSC_DM_roots,NNI,C_respired_roots,axis,mstruct_stem
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1065000000,NA,1,NA,NA,10.0518900000,NA,NA,NA,0.7960700000,NA,NA,NA,NA,NA,NA,NA,25.3396000000,NA,NA,NA,NA,380.0000000000,10.1152600000,NA,0.0011000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1066100000,NA,1,NA,NA,9.3856200000,NA,NA,NA,0.7960700000,NA,NA,NA,NA,NA,NA,NA,18.3479000000,NA,NA,NA,NA,381.0000000000,9.1592000000,NA,0.0011000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1047800000,NA,1,NA,NA,9.1178100000,NA,NA,NA,0.7986700000,NA,NA,NA,NA,NA,NA,NA,17.9776500000,NA,NA,NA,NA,382.0000000000,9.5183300000,NA,0.0009300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1048900000,NA,1,NA,NA,8.7088000000,NA,NA,NA,0.7986700000,NA,NA,NA,NA,NA,NA,NA,13.3183400000,NA,NA,NA,NA,383.0000000000,8.9556000000,NA,0.0009300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1034700000,NA,1,NA,NA,7.4460200000,NA,NA,NA,0.8007000000,NA,NA,NA,NA,NA,NA,NA,12.8245500000,NA,NA,NA,NA,384.0000000000,8.0612300000,NA,0.0005200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1035600000,NA,1,NA,NA,7.1727900000,NA,NA,NA,0.8007000000,NA,NA,NA,NA,NA,NA,NA,9.7492400000,NA,NA,NA,NA,385.0000000000,7.6469600000,NA,0.0005200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1024100000,NA,1,NA,NA,6.2897700000,NA,NA,NA,0.8023400000,NA,NA,NA,NA,NA,NA,NA,9.7478500000,NA,NA,NA,NA,386.0000000000,7.0370200000,NA,0.0003100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1024800000,NA,1,NA,NA,6.1027300000,NA,NA,NA,0.8023400000,NA,NA,NA,NA,NA,NA,NA,7.6186700000,NA,NA,NA,NA,387.0000000000,6.7816400000,NA,0.0003100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1013500000,NA,1,NA,NA,6.1226300000,NA,NA,NA,0.8039500000,NA,NA,NA,NA,NA,NA,NA,8.3866200000,NA,NA,NA,NA,388.0000000000,6.9779000000,NA,0.0003100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1014300000,NA,1,NA,NA,6.1520500000,NA,NA,NA,0.8039500000,NA,NA,NA,NA,NA,NA,NA,6.7679000000,NA,NA,NA,NA,389.0000000000,7.1662000000,NA,0.0003100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0998900000,NA,1,NA,NA,9.5056100000,NA,NA,NA,0.8062000000,NA,NA,NA,NA,NA,NA,NA,9.4447100000,NA,NA,NA,NA,390.0000000000,9.0279500000,NA,0.0018800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1000900000,NA,1,NA,NA,11.9643700000,NA,NA,NA,0.8062000000,NA,NA,NA,NA,NA,NA,NA,9.4661400000,NA,NA,NA,NA,391.0000000000,13.7855900000,NA,0.0018800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0965800000,NA,1,NA,NA,18.8829400000,NA,NA,NA,0.8113200000,NA,NA,NA,NA,NA,NA,NA,18.6089500000,NA,NA,NA,NA,392.0000000000,16.3333100000,NA,0.0098600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0968600000,NA,1,NA,NA,20.2982100000,NA,NA,NA,0.8113200000,NA,NA,NA,NA,NA,NA,NA,17.7823900000,NA,NA,NA,NA,393.0000000000,17.8573900000,NA,0.0098600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0925500000,NA,1,NA,NA,22.8932100000,NA,NA,NA,0.8175100000,NA,NA,NA,NA,NA,NA,NA,29.9902500000,NA,NA,NA,NA,394.0000000000,19.0382200000,NA,0.0126400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0928700000,NA,1,NA,NA,23.5817500000,NA,NA,NA,0.8175100000,NA,NA,NA,NA,NA,NA,NA,28.5602500000,NA,NA,NA,NA,395.0000000000,19.7825400000,NA,0.0126400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0886500000,NA,1,NA,NA,21.7217500000,NA,NA,NA,0.8235700000,NA,NA,NA,NA,NA,NA,NA,38.2110500000,NA,NA,NA,NA,396.0000000000,18.6959600000,NA,0.0090900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0889500000,NA,1,NA,NA,21.5608300000,NA,NA,NA,0.8235700000,NA,NA,NA,NA,NA,NA,NA,33.0187700000,NA,NA,NA,NA,397.0000000000,18.4706500000,NA,0.0090900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0849200000,NA,1,NA,NA,20.9547300000,NA,NA,NA,0.8294300000,NA,NA,NA,NA,NA,NA,NA,39.9085400000,NA,NA,NA,NA,398.0000000000,18.2984100000,NA,0.0057400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0852100000,NA,1,NA,NA,20.5626600000,NA,NA,NA,0.8294300000,NA,NA,NA,NA,NA,NA,NA,31.8670200000,NA,NA,NA,NA,399.0000000000,17.9664400000,NA,0.0057400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0815400000,NA,1,NA,NA,19.2224400000,NA,NA,NA,0.8348500000,NA,NA,NA,NA,NA,NA,NA,36.0027500000,NA,NA,NA,NA,400.0000000000,17.2708400000,NA,0.0034900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0818000000,NA,1,NA,NA,18.7564800000,NA,NA,NA,0.8348500000,NA,NA,NA,NA,NA,NA,NA,27.3000300000,NA,NA,NA,NA,401.0000000000,16.8970300000,NA,0.0034900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0785400000,NA,1,NA,NA,16.4511400000,NA,NA,NA,0.8397000000,NA,NA,NA,NA,NA,NA,NA,29.8943100000,NA,NA,NA,NA,402.0000000000,15.8650100000,NA,0.0012000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0787900000,NA,1,NA,NA,15.9302400000,NA,NA,NA,0.8397000000,NA,NA,NA,NA,NA,NA,NA,21.4883700000,NA,NA,NA,NA,403.0000000000,15.5601600000,NA,0.0012000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0757800000,NA,1,NA,NA,14.9862400000,NA,NA,NA,0.8441800000,NA,NA,NA,NA,NA,NA,NA,23.7303100000,NA,NA,NA,NA,404.0000000000,14.9539600000,NA,0.0007300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0760000000,NA,1,NA,NA,14.5556500000,NA,NA,NA,0.8441800000,NA,NA,NA,NA,NA,NA,NA,16.7119300000,NA,NA,NA,NA,405.0000000000,14.6377400000,NA,0.0007300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0731700000,NA,1,NA,NA,13.8398600000,NA,NA,NA,0.8483700000,NA,NA,NA,NA,NA,NA,NA,19.4427000000,NA,NA,NA,NA,406.0000000000,14.1861000000,NA,0.0009300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0733900000,NA,1,NA,NA,13.6741200000,NA,NA,NA,0.8483700000,NA,NA,NA,NA,NA,NA,NA,13.8504100000,NA,NA,NA,NA,407.0000000000,14.2577200000,NA,0.0009300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0706700000,NA,1,NA,NA,12.9673500000,NA,NA,NA,0.8523500000,NA,NA,NA,NA,NA,NA,NA,16.6923600000,NA,NA,NA,NA,408.0000000000,13.5776200000,NA,0.0007600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0708800000,NA,1,NA,NA,12.6755700000,NA,NA,NA,0.8523500000,NA,NA,NA,NA,NA,NA,NA,11.9162500000,NA,NA,NA,NA,409.0000000000,13.3216500000,NA,0.0007600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0683800000,NA,1,NA,NA,11.8461200000,NA,NA,NA,0.8559700000,NA,NA,NA,NA,NA,NA,NA,14.3904400000,NA,NA,NA,NA,410.0000000000,12.5882100000,NA,0.0003300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0685700000,NA,1,NA,NA,11.6987700000,NA,NA,NA,0.8559700000,NA,NA,NA,NA,NA,NA,NA,10.5053800000,NA,NA,NA,NA,411.0000000000,12.5502600000,NA,0.0003300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0661200000,NA,1,NA,NA,11.4249200000,NA,NA,NA,0.8594800000,NA,NA,NA,NA,NA,NA,NA,13.1065500000,NA,NA,NA,NA,412.0000000000,12.2473700000,NA,0.0002100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0663000000,NA,1,NA,NA,11.3433600000,NA,NA,NA,0.8594800000,NA,NA,NA,NA,NA,NA,NA,9.7051400000,NA,NA,NA,NA,413.0000000000,12.3034200000,NA,0.0002100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0636700000,NA,1,NA,NA,12.4436800000,NA,NA,NA,0.8632100000,NA,NA,NA,NA,NA,NA,NA,12.8219300000,NA,NA,NA,NA,414.0000000000,12.6852600000,NA,0.0006000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0638800000,NA,1,NA,NA,12.9359400000,NA,NA,NA,0.8632100000,NA,NA,NA,NA,NA,NA,NA,9.9374100000,NA,NA,NA,NA,415.0000000000,13.6702700000,NA,0.0006000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0606600000,NA,1,NA,NA,15.2184300000,NA,NA,NA,0.8677300000,NA,NA,NA,NA,NA,NA,NA,14.4656400000,NA,NA,NA,NA,416.0000000000,14.4979900000,NA,0.0029100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0609100000,NA,1,NA,NA,16.0104300000,NA,NA,NA,0.8677300000,NA,NA,NA,NA,NA,NA,NA,11.8262100000,NA,NA,NA,NA,417.0000000000,15.3188400000,NA,0.0029100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0571300000,NA,1,NA,NA,17.6613300000,NA,NA,NA,0.8729400000,NA,NA,NA,NA,NA,NA,NA,17.9857200000,NA,NA,NA,NA,418.0000000000,16.0629600000,NA,0.0071400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0574300000,NA,1,NA,NA,18.8758700000,NA,NA,NA,0.8729400000,NA,NA,NA,NA,NA,NA,NA,16.6951900000,NA,NA,NA,NA,419.0000000000,17.5991600000,NA,0.0071400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0534700000,NA,1,NA,NA,17.9665800000,NA,NA,NA,0.8783300000,NA,NA,NA,NA,NA,NA,NA,23.0471300000,NA,NA,NA,NA,420.0000000000,16.3956600000,NA,0.0059100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0537300000,NA,1,NA,NA,17.2776100000,NA,NA,NA,0.8783300000,NA,NA,NA,NA,NA,NA,NA,19.5153600000,NA,NA,NA,NA,421.0000000000,15.1764100000,NA,0.0059100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0503800000,NA,1,NA,NA,15.8346800000,NA,NA,NA,0.8828900000,NA,NA,NA,NA,NA,NA,NA,22.7524400000,NA,NA,NA,NA,422.0000000000,14.2967300000,NA,0.0029500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0506300000,NA,1,NA,NA,16.0136800000,NA,NA,NA,0.8828900000,NA,NA,NA,NA,NA,NA,NA,19.2791400000,NA,NA,NA,NA,423.0000000000,14.9279500000,NA,0.0029500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0469600000,NA,1,NA,NA,16.6113300000,NA,NA,NA,0.8879000000,NA,NA,NA,NA,NA,NA,NA,23.0218700000,NA,NA,NA,NA,424.0000000000,15.4200900000,NA,0.0033000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0472200000,NA,1,NA,NA,16.4011900000,NA,NA,NA,0.8879000000,NA,NA,NA,NA,NA,NA,NA,18.5493500000,NA,NA,NA,NA,425.0000000000,15.3371400000,NA,0.0033000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0437700000,NA,1,NA,NA,15.1340100000,NA,NA,NA,0.8925800000,NA,NA,NA,NA,NA,NA,NA,20.9467800000,NA,NA,NA,NA,426.0000000000,14.6118300000,NA,0.0022000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0440100000,NA,1,NA,NA,14.5795500000,NA,NA,NA,0.8925800000,NA,NA,NA,NA,NA,NA,NA,16.1707600000,NA,NA,NA,NA,427.0000000000,14.0534900000,NA,0.0022000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0411400000,NA,1,NA,NA,12.5962800000,NA,NA,NA,0.8964600000,NA,NA,NA,NA,NA,NA,NA,17.0267000000,NA,NA,NA,NA,428.0000000000,12.6551400000,NA,0.0010000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0413100000,NA,1,NA,NA,11.2838000000,NA,NA,NA,0.8964600000,NA,NA,NA,NA,NA,NA,NA,12.4392100000,NA,NA,NA,NA,429.0000000000,10.6430700000,NA,0.0010000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0392500000,NA,1,NA,NA,9.5967700000,NA,NA,NA,0.8992300000,NA,NA,NA,NA,NA,NA,NA,12.6781200000,NA,NA,NA,NA,430.0000000000,9.9444300000,NA,0.0003300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0393900000,NA,1,NA,NA,9.2992300000,NA,NA,NA,0.8992300000,NA,NA,NA,NA,NA,NA,NA,9.9162000000,NA,NA,NA,NA,431.0000000000,9.6285000000,NA,0.0003300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0375500000,NA,1,NA,NA,8.6714100000,NA,NA,NA,0.9017100000,NA,NA,NA,NA,NA,NA,NA,10.4996700000,NA,NA,NA,NA,432.0000000000,9.2096600000,NA,0.0001900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0376700000,NA,1,NA,NA,8.4323700000,NA,NA,NA,0.9017100000,NA,NA,NA,NA,NA,NA,NA,8.3455400000,NA,NA,NA,NA,433.0000000000,8.9398900000,NA,0.0001900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0359800000,NA,1,NA,NA,7.9847500000,NA,NA,NA,0.9039900000,NA,NA,NA,NA,NA,NA,NA,9.0500500000,NA,NA,NA,NA,434.0000000000,8.6471000000,NA,0.0001600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0361000000,NA,1,NA,NA,7.8225200000,NA,NA,NA,0.9039900000,NA,NA,NA,NA,NA,NA,NA,7.3167100000,NA,NA,NA,NA,435.0000000000,8.4830700000,NA,0.0001600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0345100000,NA,1,NA,NA,7.4445400000,NA,NA,NA,0.9061000000,NA,NA,NA,NA,NA,NA,NA,8.0422700000,NA,NA,NA,NA,436.0000000000,8.2098800000,NA,0.0001200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0346300000,NA,1,NA,NA,7.4553100000,NA,NA,NA,0.9061000000,NA,NA,NA,NA,NA,NA,NA,6.6577400000,NA,NA,NA,NA,437.0000000000,8.3567300000,NA,0.0001200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0321800000,NA,1,NA,NA,12.4802900000,NA,NA,NA,0.9093500000,NA,NA,NA,NA,NA,NA,NA,9.4840000000,NA,NA,NA,NA,438.0000000000,10.9856900000,NA,0.0022000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0324400000,NA,1,NA,NA,15.0346300000,NA,NA,NA,0.9093500000,NA,NA,NA,NA,NA,NA,NA,9.2971100000,NA,NA,NA,NA,439.0000000000,14.7950200000,NA,0.0022000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0279600000,NA,1,NA,NA,20.8906000000,NA,NA,NA,0.9152300000,NA,NA,NA,NA,NA,NA,NA,16.2311000000,NA,NA,NA,NA,440.0000000000,17.2289600000,NA,0.0107700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA
