t,organ,Dry_Mass,proteins,amino_acids,mstruct,structure,starch,AA_consumption_mstruct,Export_Nitrates,Total_Organic_Nitrogen,N_tot,sucrose,sucrose_consumption_mstruct,plant,C_exudation,Conc_Nitrates,R_grain_growth_struct,Conc_cytokinins,Conc_Sucrose,Uptake_Nitrates,senesced_mstruct,Nstruct,Respi_growth,Unloading_Sucrose,Conc_Amino_Acids,R_residual,synthetized_mstruct,HATS_LATS,R_Nnit_upt,R_grain_growth_starch,S_Proteins,S_Amino_Acids,Export_cytokinins,Export_Amino_Acids,nitrates,Unloading_Amino_Acids,Proteins_N_Mass,sum_respi,RGR_Structure,regul_transpiration,R_Nnit_red,N_exudation,WSC_g,S_grain_structure,age_from_flowering,S_grain_starch,cytokinins,S_cytokinins,axis
19.0000000000,roots,NA,NA,103.3789500000,1.9901900000,NA,NA,0.5944200000,0.0065900000,814.1624100000,0.0186208374,3330.6957900000,59.6083900000,1,9.4665800000,259.2549354584236,NA,10.475602831890424,139.46305754726936,21.8909000000,0.0201300000,0.0099500000,20.5272900000,47.3329200000,41.55540928253082,3.8089046651,NA,189.0905800000,8.6906900000,NA,NA,1.7572200000,0.4446200000,0.3300500000,515.9665800000,0.5538300000,NA,19.4064400000,NA,0.0035500000,6.9244700000,0.2938300000,0.09516273685714285,NA,NA,NA,20.8484400000,1.1848300000,MS
20.0000000000,grains,0.06370736728991597,50.7780300000,NA,NA,2046.8076000000,0.0000000000,NA,NA,NA,0.0007108924,NA,NA,1,NA,NA,1.8692900000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0553300000,NA,NA,NA,NA,NA,0.0007108924199999999,NA,0.0000000000,NA,NA,NA,NA,4.5765300000,31267.6294200000,0.0000000000,NA,NA,MS
20.0000000000,phloem,NA,NA,73.1680800000,NA,NA,NA,NA,NA,NA,0.0010243531,6051.8124900000,NA,1,NA,NA,NA,NA,143.7953767831227,NA,NA,NA,NA,NA,16.689846857455684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1729089282857143,NA,NA,NA,NA,NA,MS
20.0000000000,roots,NA,NA,106.5028900000,1.9893400000,NA,NA,0.5655500000,0.0053000000,816.9820200000,0.0189039289,3320.0633500000,56.7133700000,1,9.1931900000,267.9599565685101,NA,11.397332783737319,139.07725468413307,20.4669600000,0.0225700000,0.0099500000,19.5303300000,45.9659600000,42.829436898669904,3.6339369128,NA,177.1864300000,8.1253800000,NA,NA,1.6595900000,0.3763700000,0.2646600000,533.0634600000,0.5557400000,NA,18.2798600000,NA,0.0027600000,6.5369500000,0.2949000000,0.09485895285714285,NA,NA,NA,22.6731700000,1.1225100000,MS
21.0000000000,grains,0.06377132383613444,50.8212500000,NA,NA,2048.8903600000,0.0000000000,NA,NA,NA,0.0007114975,NA,NA,1,NA,NA,1.4388600000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0439100000,NA,NA,NA,NA,NA,0.0007114974999999999,NA,0.0000000000,NA,NA,NA,NA,3.5227300000,32613.1097100000,0.0000000000,NA,NA,MS
21.0000000000,phloem,NA,NA,75.4343600000,NA,NA,NA,NA,NA,NA,0.0010560810,6052.4892200000,NA,1,NA,NA,NA,NA,143.80899612707015,NA,NA,NA,NA,NA,17.20649739824649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17292826342857145,NA,NA,NA,NA,NA,MS
21.0000000000,roots,NA,NA,109.3736200000,1.9893400000,NA,NA,0.5655500000,0.0054400000,819.8527500000,0.0191422026,3353.4129400000,56.7133700000,1,6.1050100000,275.0722752269597,NA,12.132375561744094,140.47426700982905,16.8855000000,0.0225700000,0.0099500000,19.5303300000,30.5250400000,43.98388209154795,3.1068548770,NA,145.0071200000,6.7035400000,NA,NA,1.3694000000,0.4006400000,0.2717900000,547.2122800000,0.3804400000,NA,15.1934300000,NA,0.0027600000,5.3939100000,0.1991200000,0.0958117982857143,NA,NA,NA,24.1354200000,0.9356300000,MS
22.0000000000,grains,0.06382471152521009,50.8583500000,NA,NA,2050.6252600000,0.0000000000,NA,NA,NA,0.0007120169,NA,NA,1,NA,NA,1.1982200000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0376500000,NA,NA,NA,NA,NA,0.0007120169,NA,0.0000000000,NA,NA,NA,NA,2.9335700000,33733.0602100000,0.0000000000,NA,NA,MS
22.0000000000,phloem,NA,NA,77.4523200000,NA,NA,NA,NA,NA,NA,0.0010843325,6035.0148600000,NA,1,NA,NA,NA,NA,143.42774254082514,NA,NA,NA,NA,NA,17.670973813747356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172428996,NA,NA,NA,NA,NA,MS
22.0000000000,roots,NA,NA,111.7548200000,1.9888000000,NA,NA,0.3642400000,0.0015300000,822.0416600000,0.0193369354,3342.1999300000,36.5263500000,1,5.9212900000,281.3027202333065,NA,12.883165728077232,140.04256880195763,14.6412200000,0.0241300000,0.0099400000,12.5785500000,29.6064600000,44.95366854384553,2.7790465471,NA,126.0464000000,5.8125600000,NA,NA,1.1968400000,0.1170200000,0.0764100000,559.4548500000,0.3799600000,NA,13.2952900000,NA,0.0007600000,4.7129600000,0.1979900000,0.09549142657142858,NA,NA,NA,25.6220400000,0.8187500000,MS
23.0000000000,grains,0.0638727477184874,50.8926100000,NA,NA,2052.1830900000,0.0000000000,NA,NA,NA,0.0007124965,NA,NA,1,NA,NA,1.0760200000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0347400000,NA,NA,NA,NA,NA,0.00071249654,NA,0.0000000000,NA,NA,NA,NA,2.6343800000,34738.1164500000,0.0000000000,NA,NA,MS
23.0000000000,phloem,NA,NA,79.5423300000,NA,NA,NA,NA,NA,NA,0.0011135926,6031.4477200000,NA,1,NA,NA,NA,NA,143.3413309529649,NA,NA,NA,NA,NA,18.147608699372018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17232707771428574,NA,NA,NA,NA,NA,MS
23.0000000000,roots,NA,NA,114.1956400000,1.9888000000,NA,NA,0.3642400000,0.0015600000,824.4824700000,0.0195304116,3361.6868500000,36.5263500000,1,4.2394500000,287.02421560740146,NA,13.585830651649237,140.85909635626174,13.5861000000,0.0241300000,0.0099400000,12.5785500000,21.1972400000,45.93549477071601,2.6278350300,NA,116.4161500000,5.3936800000,NA,NA,1.1123400000,0.1234000000,0.0780700000,570.8337600000,0.2795500000,NA,12.3939600000,NA,0.0007600000,4.3802200000,0.1440100000,0.09604819571428572,NA,NA,NA,27.0195000000,0.7658600000,MS
24.0000000000,grains,0.06392491812605042,50.9307800000,NA,NA,2053.8715300000,0.0000000000,NA,NA,NA,0.0007130309,NA,NA,1,NA,NA,1.1660500000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0386900000,NA,NA,NA,NA,NA,0.0007130309199999999,NA,0.0000000000,NA,NA,NA,NA,2.8548000000,35826.9273800000,0.0000000000,NA,NA,MS
24.0000000000,phloem,NA,NA,81.4490600000,NA,NA,NA,NA,NA,NA,0.0011402868,6009.3152300000,NA,1,NA,NA,NA,NA,142.8479285403224,NA,NA,NA,NA,NA,18.586870375335884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17169472085714288,NA,NA,NA,NA,NA,MS
24.0000000000,roots,NA,NA,116.5045800000,1.9882800000,NA,NA,0.3549000000,0.0011700000,826.6054100000,0.0197288043,3341.5300200000,35.5897000000,1,4.8413100000,293.06522723157707,NA,14.33619510330537,140.0511170458889,14.1978500000,0.0256400000,0.0099400000,12.2559900000,24.2065700000,46.876528456756596,2.7481374937,NA,122.2233500000,5.6365400000,NA,NA,1.1735100000,0.0953700000,0.0583500000,582.6957300000,0.3280900000,NA,12.9956900000,NA,0.0005600000,4.6198600000,0.1688000000,0.09547228628571429,NA,NA,NA,28.5043700000,0.8073700000,MS
25.0000000000,grains,0.06397598014285713,50.9690600000,NA,NA,2055.5207800000,0.0000000000,NA,NA,NA,0.0007135668,NA,NA,1,NA,NA,1.1391100000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0387900000,NA,NA,NA,NA,NA,0.00071356684,NA,0.0000000000,NA,NA,NA,NA,2.7888500000,36889.9676300000,0.0000000000,NA,NA,MS
25.0000000000,phloem,NA,NA,83.4588300000,NA,NA,NA,NA,NA,NA,0.0011684236,6000.4676500000,NA,1,NA,NA,NA,NA,142.63598449192267,NA,NA,NA,NA,NA,19.045287389109166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17144193285714282,NA,NA,NA,NA,NA,MS
25.0000000000,roots,NA,NA,119.0149800000,1.9882800000,NA,NA,0.3549000000,0.0011900000,829.1158100000,0.0199270870,3353.8380200000,35.5897000000,1,3.5580100000,298.92589574908965,NA,15.083438952260245,140.5669732968529,13.9313300000,0.0256400000,0.0099400000,12.2559900000,17.7900600000,47.88660752006759,2.7235158451,NA,119.5741100000,5.5307400000,NA,NA,1.1550500000,0.1003400000,0.0596100000,594.3483800000,0.2474400000,NA,12.7932200000,NA,0.0005600000,4.5472200000,0.1262600000,0.09582394342857144,NA,NA,NA,29.9901000000,0.7986300000,MS
26.0000000000,grains,0.06403057760924369,51.0109900000,NA,NA,2057.2806200000,0.0000000000,NA,NA,NA,0.0007141539,NA,NA,1,NA,NA,1.2152900000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0424700000,NA,NA,NA,NA,NA,0.00071415386,NA,0.0000000000,NA,NA,NA,NA,2.9753500000,38023.8772400000,0.0000000000,NA,NA,MS
26.0000000000,phloem,NA,NA,85.2562200000,NA,NA,NA,NA,NA,NA,0.0011935871,5972.5348600000,NA,1,NA,NA,NA,NA,142.00602544276614,NA,NA,NA,NA,NA,19.4601142413677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17064385314285715,NA,NA,NA,NA,NA,MS
26.0000000000,roots,NA,NA,121.3665700000,1.9877400000,NA,NA,0.3688100000,0.0011800000,831.2730400000,0.0201282267,3327.1898000000,36.9841100000,1,4.3718400000,305.05192328976625,NA,15.85548411764114,139.48796958690104,14.4106800000,0.0272200000,0.0099400000,12.7361900000,21.8592200000,48.84605431293831,2.8258358946,NA,124.4591800000,5.7210400000,NA,NA,1.2078400000,0.1024700000,0.0590700000,606.3639100000,0.3120300000,NA,13.2913500000,NA,0.0005400000,4.7537200000,0.1594700000,0.09506256571428572,NA,NA,NA,31.5165800000,0.8333200000,MS
27.0000000000,grains,0.06408892923529412,51.0568600000,NA,NA,2059.1576600000,0.0000000000,NA,NA,NA,0.0007147960,NA,NA,1,NA,NA,1.2964300000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0464600000,NA,NA,NA,NA,NA,0.00071479604,NA,0.0000000000,NA,NA,NA,NA,3.1740200000,39232.8253000000,0.0000000000,NA,NA,MS
27.0000000000,phloem,NA,NA,87.2197900000,NA,NA,NA,NA,NA,NA,0.0012210771,5958.5175800000,NA,1,NA,NA,NA,NA,141.67072240561572,NA,NA,NA,NA,NA,19.908023886490668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1702433594285714,NA,NA,NA,NA,NA,MS
27.0000000000,roots,NA,NA,124.0900400000,1.9877400000,NA,NA,0.3688100000,0.0012000000,833.9965000000,0.0203421869,3334.9600500000,36.9841100000,1,3.2656200000,311.37035527785326,NA,16.67825268898347,139.8137268958717,15.0466300000,0.0272200000,0.0099400000,12.7361900000,16.3281100000,49.94216144968657,2.9521035501,NA,129.7073600000,5.9735100000,NA,NA,1.2667400000,0.1077900000,0.0604000000,618.9233100000,0.2390100000,NA,13.9015000000,NA,0.0005400000,4.9855200000,0.1215100000,0.09528457285714285,NA,NA,NA,33.1520300000,0.8775800000,MS
28.0000000000,grains,0.06414316410084034,51.1004800000,NA,NA,2060.8987200000,0.0000000000,NA,NA,NA,0.0007154067,NA,NA,1,NA,NA,1.2022600000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0441500000,NA,NA,NA,NA,NA,0.00071540672,NA,0.0000000000,NA,NA,NA,NA,2.9434600000,40353.8495700000,0.0000000000,NA,NA,MS
28.0000000000,phloem,NA,NA,88.9173400000,NA,NA,NA,NA,NA,NA,0.0012448428,5927.4273800000,NA,1,NA,NA,NA,NA,140.9648985373241,NA,NA,NA,NA,NA,20.30029907992968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16935506800000003,NA,NA,NA,NA,NA,MS
28.0000000000,roots,NA,NA,126.4109400000,1.9872000000,NA,NA,0.3627300000,0.0012800000,836.1235200000,0.0205383478,3305.9973600000,36.3747900000,1,4.0005900000,317.3379126409017,NA,17.436030595813204,138.6371678743961,14.0597200000,0.0287800000,0.0099400000,12.5263500000,20.0029400000,50.89007246376811,2.8140664243,NA,122.0293600000,5.5817100000,NA,NA,1.1970200000,0.1174000000,0.0641200000,630.6139000000,0.3000600000,NA,13.0965900000,NA,0.0005600000,4.7098400000,0.1529700000,0.09445706742857142,NA,NA,NA,34.6488800000,0.8268300000,MS
29.0000000000,grains,0.06419637646218487,51.1442200000,NA,NA,2062.6035600000,0.0000000000,NA,NA,NA,0.0007160191,NA,NA,1,NA,NA,1.1774100000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0442600000,NA,NA,NA,NA,NA,0.0007160190799999999,NA,0.0000000000,NA,NA,NA,NA,2.8826400000,41451.2507300000,0.0000000000,NA,NA,MS
29.0000000000,phloem,NA,NA,90.7639800000,NA,NA,NA,NA,NA,NA,0.0012706957,5911.3858600000,NA,1,NA,NA,NA,NA,140.5817975221549,NA,NA,NA,NA,NA,20.721660217115854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16889673885714288,NA,NA,NA,NA,NA,MS
29.0000000000,roots,NA,NA,128.9380200000,1.9872000000,NA,NA,0.3627300000,0.0013000000,838.6506000000,0.0207344215,3311.9684900000,36.3747900000,1,2.8902000000,323.1139744363929,NA,18.191722020933977,138.8875675154321,13.7939800000,0.0287800000,0.0099400000,12.5263500000,14.4510100000,51.907415458937194,2.7894501229,NA,119.5485000000,5.4762100000,NA,NA,1.1794500000,0.1224900000,0.0654000000,642.0920900000,0.2218800000,NA,12.8979900000,NA,0.0005600000,4.6407400000,0.1125200000,0.09462767114285714,NA,NA,NA,36.1505900000,0.8175000000,MS
30.0000000000,grains,0.06426244084033614,51.1997200000,NA,NA,2064.7158500000,0.0000000000,NA,NA,NA,0.0007167961,NA,NA,1,NA,NA,1.4586700000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0561600000,NA,NA,NA,NA,NA,0.00071679608,NA,0.0000000000,NA,NA,NA,NA,3.5712300000,42810.6083500000,0.0000000000,NA,NA,MS
30.0000000000,phloem,NA,NA,92.3926600000,NA,NA,NA,NA,NA,NA,0.0012934972,5875.1985600000,NA,1,NA,NA,NA,NA,139.7614919314552,NA,NA,NA,NA,NA,21.09957380727411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167862816,NA,NA,NA,NA,NA,MS
30.0000000000,roots,NA,NA,131.4676300000,1.9865300000,NA,NA,0.4370400000,0.0038000000,840.9424700000,0.0209440568,3273.6623700000,43.8263200000,1,4.3379600000,329.84687369433135,NA,18.947073540293882,137.32749945885539,15.8801700000,0.0306700000,0.0099300000,15.0924300000,21.6898200000,52.94362733006802,3.1709262822,NA,138.8920100000,6.3044300000,NA,NA,1.3768000000,0.3647700000,0.1907300000,655.2507100000,0.3410900000,NA,14.8795900000,NA,0.0016100000,5.4154200000,0.1742100000,0.09353321057142858,NA,NA,NA,37.6389300000,0.9497100000,MS
31.0000000000,grains,0.06434996223949578,51.2748500000,NA,NA,2067.5084100000,0.0000000000,NA,NA,NA,0.0007178479,NA,NA,1,NA,NA,1.9291900000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0760300000,NA,NA,NA,NA,NA,0.0007178479,NA,0.0000000000,NA,NA,NA,NA,4.7232000000,44606.6984000000,0.0000000000,NA,NA,MS
31.0000000000,phloem,NA,NA,94.3398100000,NA,NA,NA,NA,NA,NA,0.0013207573,5860.7806700000,NA,1,NA,NA,NA,NA,139.41572775782765,NA,NA,NA,NA,NA,21.54381105167305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1674508762857143,NA,NA,NA,NA,NA,MS
31.0000000000,roots,NA,NA,134.9512700000,1.9865300000,NA,NA,0.4370400000,0.0039000000,844.4261100000,0.0212180543,3276.7254900000,43.8263200000,1,3.7253600000,337.9452210638651,NA,19.92835748767952,137.4559948754864,19.3851800000,0.0306700000,0.0099300000,15.0924300000,18.6268100000,54.34653189229461,3.7970562937,NA,169.4193800000,7.6959100000,NA,NA,1.6927000000,0.3836600000,0.1957900000,671.3383200000,0.2998300000,NA,18.1352400000,NA,0.0016100000,6.6579300000,0.1534300000,0.09362072828571427,NA,NA,NA,39.5882800000,1.1717700000,MS
32.0000000000,grains,0.06445166270168066,51.3639900000,NA,NA,2070.7467600000,0.0000000000,NA,NA,NA,0.0007190959,NA,NA,1,NA,NA,2.2370600000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0901200000,NA,NA,NA,NA,NA,0.0007190958599999999,NA,0.0000000000,NA,NA,NA,NA,5.4769500000,46687.9867600000,0.0000000000,NA,NA,MS
32.0000000000,phloem,NA,NA,95.8388300000,NA,NA,NA,NA,NA,NA,0.0013417436,5824.4197200000,NA,1,NA,NA,NA,NA,138.61329392277815,NA,NA,NA,NA,NA,21.89600868174549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16641199199999998,NA,NA,NA,NA,NA,MS
32.0000000000,roots,NA,NA,137.5948100000,1.9854900000,NA,NA,0.6624700000,0.0219800000,846.6993400000,0.0214990985,3221.6705900000,66.4322700000,1,6.6504200000,346.90145505643443,NA,20.13109610222162,135.21727592013391,21.1841300000,0.0335600000,0.0099300000,22.8772200000,33.2520900000,55.440142231892374,4.1557991171,NA,187.6225800000,8.4101000000,NA,NA,1.8862500000,2.1303000000,1.0978200000,688.7693700000,0.5471500000,NA,19.9650300000,NA,0.0088700000,7.4153600000,0.2840300000,0.09204773114285715,NA,NA,NA,39.9700900000,1.2954300000,MS
33.0000000000,grains,0.06455181877731092,51.4532900000,NA,NA,2073.9304800000,0.0000000000,NA,NA,NA,0.0007203461,NA,NA,1,NA,NA,2.2007000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.0900500000,NA,NA,NA,NA,NA,0.00072034606,NA,0.0000000000,NA,NA,NA,NA,5.3879100000,48731.2746400000,0.0000000000,NA,NA,MS
33.0000000000,phloem,NA,NA,97.6725800000,NA,NA,NA,NA,NA,NA,0.0013674161,5843.7191200000,NA,1,NA,NA,NA,NA,139.06901905460887,NA,NA,NA,NA,NA,22.314386481955857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1669634034285714,NA,NA,NA,NA,NA,MS
33.0000000000,roots,NA,NA,140.6707100000,1.9854900000,NA,NA,0.6624700000,0.0225300000,849.7752300000,0.0217820487,3238.8955100000,66.4322700000,1,6.1198000000,355.5314808938851,NA,20.33521699933014,135.94022592240034,20.8110200000,0.0335600000,0.0099300000,22.8772200000,30.5989900000,56.679493726989314,4.1317534051,NA,183.5222000000,8.2619700000,NA,NA,1.8622300000,2.1519000000,1.1223600000,705.9042000000,0.5114300000,NA,19.6997000000,NA,0.0088700000,7.3209300000,0.2657900000,0.09253987171428571,NA,NA,NA,40.3753700000,1.2872600000,MS
34.0000000000,grains,0.06466881993697479,51.5588900000,NA,NA,2077.6450500000,0.0000000000,NA,NA,NA,0.0007218245,NA,NA,1,NA,NA,2.5679000000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1062300000,NA,NA,NA,NA,NA,0.0007218244599999999,NA,0.0000000000,NA,NA,NA,NA,6.2869200000,51110.5294200000,0.0000000000,NA,NA,MS
34.0000000000,phloem,NA,NA,98.8857700000,NA,NA,NA,NA,NA,NA,0.0013844008,5852.0214300000,NA,1,NA,NA,NA,NA,139.33901902070647,NA,NA,NA,NA,NA,22.603301265475572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16720061228571428,NA,NA,NA,NA,NA,MS
34.0000000000,roots,NA,NA,143.2017100000,1.9842900000,NA,NA,0.7490200000,0.0367400000,851.8752200000,0.0220692456,3197.5987900000,75.1112700000,1,10.2789000000,365.1691789002615,NA,20.02882139203443,134.2881160683838,22.9262000000,0.0368600000,0.0099200000,25.8660000000,51.3945100000,57.73418603127566,4.5568320193,NA,204.1915800000,9.1017000000,NA,NA,2.0882200000,3.3651000000,1.8151400000,724.6015500000,0.8684500000,NA,21.8453500000,NA,0.0140800000,8.2043600000,0.4603300000,0.09135996542857143,NA,NA,NA,39.7429900000,1.4357500000,MS
35.0000000000,grains,0.06479911016806723,51.6772400000,NA,NA,2081.7788000000,0.0000000000,NA,NA,NA,0.0007234814,NA,NA,1,NA,NA,2.8600300000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1187300000,NA,NA,NA,NA,NA,0.00072348136,NA,0.0000000000,NA,NA,NA,NA,7.0021400000,53750.1859800000,0.0000000000,NA,NA,MS
35.0000000000,phloem,NA,NA,100.4790300000,NA,NA,NA,NA,NA,NA,0.0014067064,5925.9842400000,NA,1,NA,NA,NA,NA,141.09566911810924,NA,NA,NA,NA,NA,22.966766667238097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1693138354285714,NA,NA,NA,NA,NA,MS
35.0000000000,roots,NA,NA,146.6810800000,1.9842900000,NA,NA,0.7490200000,0.0377700000,855.3545900000,0.0224027847,3241.2913200000,75.1112700000,1,10.5297800000,375.42214091690226,NA,19.907468162415775,136.123051570083,24.8962300000,0.0368600000,0.0099200000,25.8660000000,52.6488800000,59.13695276396091,4.9491336767,NA,219.3079300000,9.8838000000,NA,NA,2.2709600000,3.3447100000,1.8592400000,744.9464000000,0.8927000000,NA,23.7351400000,NA,0.0140800000,8.9223300000,0.4765100000,0.09260832342857142,NA,NA,NA,39.5021900000,1.5808600000,MS
36.0000000000,grains,0.06493735787815126,51.8029900000,NA,NA,2086.1644000000,0.0000000000,NA,NA,NA,0.0007252419,NA,NA,1,NA,NA,3.0337900000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1259100000,NA,NA,NA,NA,NA,0.00072524186,NA,0.0000000000,NA,NA,NA,NA,7.4275700000,56540.6648700000,0.0000000000,NA,NA,MS
36.0000000000,phloem,NA,NA,101.2741900000,NA,NA,NA,NA,NA,NA,0.0014178387,5974.4672000000,NA,1,NA,NA,NA,NA,142.33706134833687,NA,NA,NA,NA,NA,23.162680968826475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17069906285714287,NA,NA,NA,NA,NA,MS
36.0000000000,roots,NA,NA,149.2726600000,1.9828700000,NA,NA,0.8790500000,0.0528500000,857.4420800000,0.0227190446,3221.1191200000,88.1513600000,1,15.0905300000,386.1368117930071,NA,19.255402522606122,135.3727643936987,25.6207700000,0.0407300000,0.0099100000,30.3566000000,75.4526500000,60.22489018442964,5.1455421150,NA,226.7053600000,10.1714500000,NA,NA,2.3719600000,4.4008300000,2.5756800000,765.6591000000,1.2790100000,NA,24.6086800000,NA,0.0191700000,9.3125300000,0.6993200000,0.09203197485714286,NA,NA,NA,38.1809600000,1.6499900000,MS
37.0000000000,grains,0.06507082222268908,51.9240500000,NA,NA,2090.3994800000,0.0000000000,NA,NA,NA,0.0007269367,NA,NA,1,NA,NA,2.9313800000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1209900000,NA,NA,NA,NA,NA,0.0007269367,NA,0.0000000000,NA,NA,NA,NA,7.1768300000,59224.1066600000,0.0000000000,NA,NA,MS
37.0000000000,phloem,NA,NA,102.6025000000,NA,NA,NA,NA,NA,NA,0.0014364350,6086.3455800000,NA,1,NA,NA,NA,NA,144.99750283022104,NA,NA,NA,NA,NA,23.465677137531593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17389558800000002,NA,NA,NA,NA,NA,MS
37.0000000000,roots,NA,NA,152.3281900000,1.9828700000,NA,NA,0.8790500000,0.0542500000,860.4976100000,0.0230463259,3295.8016000000,88.1513600000,1,14.1685600000,396.38544130477544,NA,18.687331998567732,138.51141695286796,25.0453000000,0.0407300000,0.0099100000,30.3566000000,70.8427900000,61.4576608653114,5.0810353096,NA,217.5374600000,9.9429900000,NA,NA,2.3087600000,4.2710000000,2.6284000000,785.9808000000,1.1942500000,NA,24.0703700000,NA,0.0191700000,9.0644000000,0.6548500000,0.09416576,NA,NA,NA,37.0545500000,1.6352300000,MS
38.0000000000,grains,0.06520821876050421,52.0480900000,NA,NA,2094.7614500000,0.0000000000,NA,NA,NA,0.0007286733,NA,NA,1,NA,NA,3.0176200000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1240100000,NA,NA,NA,NA,NA,0.00072867326,NA,0.0000000000,NA,NA,NA,NA,7.3879800000,61976.3652200000,0.0000000000,NA,NA,MS
38.0000000000,phloem,NA,NA,103.2187500000,NA,NA,NA,NA,NA,NA,0.0014450625,6149.1664600000,NA,1,NA,NA,NA,NA,146.58085303980772,NA,NA,NA,NA,NA,23.62059446950562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17569047028571427,NA,NA,NA,NA,NA,MS
38.0000000000,roots,NA,NA,155.4998200000,1.9815200000,NA,NA,0.8806600000,0.0440900000,863.1866800000,0.0233761709,3299.9519500000,88.3122100000,1,17.3326600000,406.94493621058587,NA,18.612287536840405,138.78032814876124,25.3123800000,0.0445500000,0.0099100000,30.4119900000,86.6632800000,62.780015341757846,5.1940453964,NA,219.5128800000,10.0490200000,NA,NA,2.3570800000,3.3676400000,2.1256000000,806.3695300000,1.4547100000,NA,24.4664800000,NA,0.0151900000,9.2478100000,0.8167500000,0.09428434142857144,NA,NA,NA,36.8806200000,1.6760900000,MS
39.0000000000,grains,0.06534168753361344,52.1681300000,NA,NA,2099.0003600000,0.0000000000,NA,NA,NA,0.0007303538,NA,NA,1,NA,NA,2.9333900000,NA,NA,NA,0.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000000,0.1200800000,NA,NA,NA,NA,NA,0.00073035382,NA,0.0000000000,NA,NA,NA,NA,7.1817400000,64640.0436600000,0.0000000000,NA,NA,MS
