shoot_roots_mstruct_ratio,N_content_shoot,sum_dry_mass_stem,N_content_total_DM_shoot,NS_stem,Total_Photosynthesis,sum_dry_mass_shoot,Cont_WSC_DM_laminae,C_respired_roots,NS,plant,sum_dry_mass_roots,mstruct_shoot,sum_NSC_g,NNI,N_content_roots,Cont_WSC_DM,C_N_ratio,Tillers_Photosynthesis_An,Cont_WSC_DM_stem,C_exudated,C_respired_shoot,sum_respi_shoot,N_content,sum_dry_mass,Total_Transpiration,NS_laminae,N_content_mstruct,dry_mass_phloem,Cont_WSC_DM_shoot,mstruct,sum_respi_roots,sum_N_g_shoot,NS_roots,mstruct_stem,sum_dry_mass_laminae,N_content_mstruct_shoot,axis,Tillers_Photosynthesis,shoot_roots_ratio,sum_N_g,sum_C_g,C_N_ratio_shoot,t,N_content_mstruct_roots,NS_shoot,senesced_mstruct,Cont_WSC_DM_roots,mstruct_laminae
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6151000000,NA,16.9149300000,NA,NA,0.0090300000,NA,NA,NA,NA,2.1362800000,8.6044100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,56.0000000000,NA,NA,0.0337300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8135100000,NA,17.9442000000,NA,NA,0.0090300000,NA,NA,NA,NA,2.1364400000,10.1990000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,57.0000000000,NA,NA,0.0337300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4201800000,NA,22.6381300000,NA,NA,0.0211800000,NA,NA,NA,NA,2.1362700000,10.7164800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,58.0000000000,NA,NA,0.0350400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6926100000,NA,23.1928000000,NA,NA,0.0211800000,NA,NA,NA,NA,2.1364500000,11.0711700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,59.0000000000,NA,NA,0.0350400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6124500000,NA,26.4762800000,NA,NA,0.0269500000,NA,NA,NA,NA,2.1362500000,12.1615600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,60.0000000000,NA,NA,0.0365900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.9134900000,NA,26.8913400000,NA,NA,0.0269500000,NA,NA,NA,NA,2.1364700000,12.5279200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,61.0000000000,NA,NA,0.0365900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5682100000,NA,27.1270600000,NA,NA,0.0230400000,NA,NA,NA,NA,2.1362700000,12.7450400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,62.0000000000,NA,NA,0.0382200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3434600000,NA,26.7184800000,NA,NA,0.0230400000,NA,NA,NA,NA,2.1364800000,11.9821600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,63.0000000000,NA,NA,0.0382200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1056600000,NA,26.1615300000,NA,NA,0.0175800000,NA,NA,NA,NA,2.1363000000,12.6556200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,64.0000000000,NA,NA,0.0398200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9750800000,NA,25.3632800000,NA,NA,0.0175800000,NA,NA,NA,NA,2.1365000000,11.3786900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,65.0000000000,NA,NA,0.0398200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2329500000,NA,20.8973000000,NA,NA,0.0079300000,NA,NA,NA,NA,2.1363700000,10.4019900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,66.0000000000,NA,NA,0.0410600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0826500000,NA,20.4189800000,NA,NA,0.0079300000,NA,NA,NA,NA,2.1365300000,9.8784900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,67.0000000000,NA,NA,0.0410600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6527400000,NA,17.7015600000,NA,NA,0.0044600000,NA,NA,NA,NA,2.1364400000,9.0862400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,68.0000000000,NA,NA,0.0420800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.0237300000,NA,17.5406200000,NA,NA,0.0044600000,NA,NA,NA,NA,2.1365800000,9.0552200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,69.0000000000,NA,NA,0.0420800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4897900000,NA,16.9066600000,NA,NA,0.0037000000,NA,NA,NA,NA,2.1364900000,8.7532700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,70.0000000000,NA,NA,0.0430500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8751400000,NA,16.7954100000,NA,NA,0.0037000000,NA,NA,NA,NA,2.1366300000,8.7081300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,71.0000000000,NA,NA,0.0430500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2142300000,NA,14.9263400000,NA,NA,0.0041900000,NA,NA,NA,NA,2.1365500000,7.8192000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,72.0000000000,NA,NA,0.0438800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5014300000,NA,14.8823300000,NA,NA,0.0041900000,NA,NA,NA,NA,2.1366700000,7.8289900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,73.0000000000,NA,NA,0.0438800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3338000000,NA,14.5131000000,NA,NA,0.0041100000,NA,NA,NA,NA,2.1366000000,7.6192100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,74.0000000000,NA,NA,0.0446800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8872300000,NA,14.3287600000,NA,NA,0.0041100000,NA,NA,NA,NA,2.1367100000,7.3497800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,75.0000000000,NA,NA,0.0446800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3969500000,NA,13.2749900000,NA,NA,0.0028700000,NA,NA,NA,NA,2.1366400000,6.9471000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,76.0000000000,NA,NA,0.0453900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3802800000,NA,13.2241800000,NA,NA,0.0028700000,NA,NA,NA,NA,2.1367400000,6.9016000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,77.0000000000,NA,NA,0.0453900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1663700000,NA,14.7917100000,NA,NA,0.0036400000,NA,NA,NA,NA,2.1366800000,6.9213900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,78.0000000000,NA,NA,0.0460900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4164200000,NA,13.6967000000,NA,NA,0.0036400000,NA,NA,NA,NA,2.1367800000,7.0293600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,79.0000000000,NA,NA,0.0460900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8220600000,NA,14.7383500000,NA,NA,0.0060300000,NA,NA,NA,NA,2.1367100000,7.2053800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,80.0000000000,NA,NA,0.0468400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5799700000,NA,14.8706100000,NA,NA,0.0060300000,NA,NA,NA,NA,2.1368200000,7.3734100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,81.0000000000,NA,NA,0.0468400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8948900000,NA,15.7978000000,NA,NA,0.0069300000,NA,NA,NA,NA,2.1367500000,7.6147700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,82.0000000000,NA,NA,0.0476600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7484200000,NA,16.1502600000,NA,NA,0.0069300000,NA,NA,NA,NA,2.1368700000,8.0935700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,83.0000000000,NA,NA,0.0476600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0324100000,NA,18.6673400000,NA,NA,0.0110100000,NA,NA,NA,NA,2.1367800000,8.7342400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,84.0000000000,NA,NA,0.0486600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5433800000,NA,19.0769700000,NA,NA,0.0110100000,NA,NA,NA,NA,2.1369400000,9.2228400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,85.0000000000,NA,NA,0.0486600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0000400000,NA,19.9161700000,NA,NA,0.0103400000,NA,NA,NA,NA,2.1368400000,9.3204300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,86.0000000000,NA,NA,0.0497600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3174700000,NA,20.0883100000,NA,NA,0.0103400000,NA,NA,NA,NA,2.1370100000,9.5718000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,87.0000000000,NA,NA,0.0497600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8424200000,NA,19.9303300000,NA,NA,0.0076500000,NA,NA,NA,NA,2.1369100000,9.5394000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,88.0000000000,NA,NA,0.0508900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6745500000,NA,19.8785200000,NA,NA,0.0076500000,NA,NA,NA,NA,2.1370800000,9.5869200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,89.0000000000,NA,NA,0.0508900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6421200000,NA,18.5094900000,NA,NA,0.0038000000,NA,NA,NA,NA,2.1369900000,9.0133800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,90.0000000000,NA,NA,0.0519400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9207500000,NA,17.7531400000,NA,NA,0.0038000000,NA,NA,NA,NA,2.1371200000,7.9319300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,91.0000000000,NA,NA,0.0519400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6736000000,NA,16.4771400000,NA,NA,0.0026200000,NA,NA,NA,NA,2.1370500000,8.2018200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,92.0000000000,NA,NA,0.0528500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0645100000,NA,16.3664300000,NA,NA,0.0026200000,NA,NA,NA,NA,2.1371800000,8.1641300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,93.0000000000,NA,NA,0.0528500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3198600000,NA,14.7603100000,NA,NA,0.0016400000,NA,NA,NA,NA,2.1371200000,7.3948600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,94.0000000000,NA,NA,0.0536300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4241300000,NA,14.4394900000,NA,NA,0.0016400000,NA,NA,NA,NA,2.1372200000,6.9336100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,95.0000000000,NA,NA,0.0536300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3818800000,NA,12.4024100000,NA,NA,0.0013100000,NA,NA,NA,NA,2.1371800000,6.2807500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,96.0000000000,NA,NA,0.0542500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5065800000,NA,12.6757100000,NA,NA,0.0013100000,NA,NA,NA,NA,2.1372800000,6.8214500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,97.0000000000,NA,NA,0.0542500000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5741800000,NA,13.9154900000,NA,NA,0.0019700000,NA,NA,NA,NA,2.1373900000,7.0499300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,98.0000000000,NA,NA,0.0548200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4496300000,NA,13.8925900000,NA,NA,0.0019700000,NA,NA,NA,NA,2.1375000000,7.0575300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,99.0000000000,NA,NA,0.0548200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6684000000,NA,14.7797700000,NA,NA,0.0017800000,NA,NA,NA,NA,2.1376100000,7.2371100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,100.0000000000,NA,NA,0.0554200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5814400000,NA,14.7397400000,NA,NA,0.0017800000,NA,NA,NA,NA,2.1377300000,7.6837800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,101.0000000000,NA,NA,0.0554200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4910300000,NA,18.6745400000,NA,NA,0.0085100000,NA,NA,NA,NA,2.1378800000,8.7803000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,102.0000000000,NA,NA,0.0562100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1050300000,NA,19.8964600000,NA,NA,0.0085100000,NA,NA,NA,NA,2.1380800000,10.7698100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,103.0000000000,NA,NA,0.0562100000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5896100000,NA,27.4046500000,NA,NA,0.0249200000,NA,NA,NA,NA,2.1383100000,12.1594900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,104.0000000000,NA,NA,0.0574400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4117700000,NA,27.4351300000,NA,NA,0.0249200000,NA,NA,NA,NA,2.1385300000,11.5025300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,105.0000000000,NA,NA,0.0574400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4641800000,NA,29.9360800000,NA,NA,0.0288500000,NA,NA,NA,NA,2.1387800000,12.9038900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,106.0000000000,NA,NA,0.0587700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0406700000,NA,30.1989700000,NA,NA,0.0288500000,NA,NA,NA,NA,2.1390400000,12.9848700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,107.0000000000,NA,NA,0.0587700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.0368800000,NA,28.5626800000,NA,NA,0.0171500000,NA,NA,NA,NA,2.1392900000,12.9275200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,108.0000000000,NA,NA,0.0601000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.1946100000,NA,28.2779700000,NA,NA,0.0171500000,NA,NA,NA,NA,2.1395500000,12.6706500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,109.0000000000,NA,NA,0.0601000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.5183000000,NA,26.7133400000,NA,NA,0.0180300000,NA,NA,NA,NA,2.1397900000,11.7573000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,110.0000000000,NA,NA,0.0612800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5301700000,NA,26.6047500000,NA,NA,0.0180300000,NA,NA,NA,NA,2.1400200000,11.4943400000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,111.0000000000,NA,NA,0.0612800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3689800000,NA,24.8021400000,NA,NA,0.0098200000,NA,NA,NA,NA,2.1402600000,11.5339900000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,112.0000000000,NA,NA,0.0624300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9016200000,NA,24.5022400000,NA,NA,0.0098200000,NA,NA,NA,NA,2.1404800000,11.3554600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,113.0000000000,NA,NA,0.0624300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3826500000,NA,22.7664200000,NA,NA,0.0076800000,NA,NA,NA,NA,2.1407100000,10.7535800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,114.0000000000,NA,NA,0.0634800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7371400000,NA,22.1473100000,NA,NA,0.0076800000,NA,NA,NA,NA,2.1409000000,9.9675100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,115.0000000000,NA,NA,0.0634800000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8405200000,NA,19.1734500000,NA,NA,0.0039300000,NA,NA,NA,NA,2.1410900000,9.1634600000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,116.0000000000,NA,NA,0.0643300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0487800000,NA,18.6783900000,NA,NA,0.0039300000,NA,NA,NA,NA,2.1412400000,8.5417100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,117.0000000000,NA,NA,0.0643300000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1080600000,NA,14.9309500000,NA,NA,0.0022300000,NA,NA,NA,NA,2.1413700000,7.1961200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,118.0000000000,NA,NA,0.0649200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2142600000,NA,14.9606900000,NA,NA,0.0022300000,NA,NA,NA,NA,2.1415000000,7.3152500000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,119.0000000000,NA,NA,0.0649200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9613500000,NA,18.4330900000,NA,NA,0.0008400000,NA,NA,NA,NA,2.1416700000,8.7437200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,120.0000000000,NA,NA,0.0657200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5360300000,NA,18.3980800000,NA,NA,0.0008400000,NA,NA,NA,NA,2.1418300000,8.7601700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,121.0000000000,NA,NA,0.0657200000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3854900000,NA,19.2756800000,NA,NA,0.0015100000,NA,NA,NA,NA,2.1420200000,9.1740200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,122.0000000000,NA,NA,0.0665700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5392100000,NA,18.7802300000,NA,NA,0.0015100000,NA,NA,NA,NA,2.1421800000,8.4837700000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,123.0000000000,NA,NA,0.0665700000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6620100000,NA,18.6215200000,NA,NA,0.0009900000,NA,NA,NA,NA,2.1423400000,8.5086800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,124.0000000000,NA,NA,0.0673400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4697700000,NA,18.3205200000,NA,NA,0.0009900000,NA,NA,NA,NA,2.1425100000,8.8410200000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,125.0000000000,NA,NA,0.0673400000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5181800000,NA,19.9415100000,NA,NA,0.0027000000,NA,NA,NA,NA,2.1427000000,9.1246100000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,126.0000000000,NA,NA,0.0682000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7170200000,NA,20.8897200000,NA,NA,0.0027000000,NA,NA,NA,NA,2.1429100000,10.5686300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,127.0000000000,NA,NA,0.0682000000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0912900000,NA,24.5120100000,NA,NA,0.0098200000,NA,NA,NA,NA,2.1431500000,10.9703300000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,128.0000000000,NA,NA,0.0692900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6842100000,NA,25.0044600000,NA,NA,0.0098200000,NA,NA,NA,NA,2.1433900000,11.4817800000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,129.0000000000,NA,NA,0.0692900000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5024700000,NA,22.9485000000,NA,NA,0.0040100000,NA,NA,NA,NA,2.1435900000,9.8878000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,130.0000000000,NA,NA,0.0702600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0916500000,NA,23.2130600000,NA,NA,0.0040100000,NA,NA,NA,NA,2.1438000000,10.2230000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,131.0000000000,NA,NA,0.0702600000,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.4590700000,NA,25.4918900000,NA,NA,0.0065500000,NA,NA,NA,NA,2.1440500000,11.1049000000,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,132.0000000000,NA,NA,0.0713800000,NA,NA
