t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
709,1,MS,26.7000000000,1,446304.6447500000,446304.6447500000,0.0120600000
710,1,MS,27.1000000000,1,445829.5427400000,445829.5427400000,0.0124000000
711,1,MS,26.7000000000,1,445342.7737700000,445342.7737700000,0.0120600000
712,1,MS,26.0000000000,1,444874.8124000000,444874.8124000000,0.0114800000
713,1,MS,25.4000000000,1,444402.6836600000,444402.6836600000,0.0110000000
714,1,MS,23.8000000000,1,443980.9622400000,443980.9622400000,0.0098000000
715,1,MS,22.3000000000,1,443589.5546500000,443589.5546500000,0.0087700000
716,1,MS,21.4000000000,1,443227.2229900000,443227.2229900000,0.0082000000
717,1,MS,19.0000000000,1,442919.8883400000,442919.8883400000,0.0068400000
718,1,MS,17.8000000000,1,442644.2177800000,442644.2177800000,0.0062300000
719,1,MS,16.8000000000,1,442388.0317200000,442388.0317200000,0.0057700000
720,1,MS,15.3000000000,1,442164.9003700000,442164.9003700000,0.0051200000
721,1,MS,15.1000000000,1,441945.9258500000,441945.9258500000,0.0050400000
722,1,MS,13.6000000000,1,441755.9394100000,441755.9394100000,0.0044700000
723,1,MS,13.3000000000,1,441571.8679000000,441571.8679000000,0.0043700000
724,1,MS,14.5000000000,1,441374.8179200000,441374.8179200000,0.0048100000
725,1,MS,17.6000000000,1,441127.1077900000,441127.1077900000,0.0061400000
726,1,MS,19.8000000000,1,440847.5339300000,440847.5339300000,0.0072700000
727,1,MS,21.7000000000,1,440532.7792400000,440532.7792400000,0.0083900000
728,1,MS,22.9000000000,1,440208.6989100000,440208.6989100000,0.0091700000
729,1,MS,24.2000000000,1,439861.4803500000,439861.4803500000,0.0100900000
730,1,MS,25.3000000000,1,439505.3314000000,439505.3314000000,0.0109200000
731,1,MS,26.3000000000,1,439127.4546000000,439127.4546000000,0.0117200000
732,1,MS,26.9000000000,1,438744.8350100000,438744.8350100000,0.0122300000
733,1,MS,27.3000000000,1,438344.4305700000,438344.4305700000,0.0125700000
734,1,MS,27.5000000000,1,437937.9554400000,437937.9554400000,0.0127500000
735,1,MS,26.8000000000,1,437534.7502300000,437534.7502300000,0.0121400000
736,1,MS,25.9000000000,1,437151.9569300000,437151.9569300000,0.0114000000
737,1,MS,25.5000000000,1,436766.0485900000,436766.0485900000,0.0110800000
738,1,MS,24.9000000000,1,436398.1545400000,436398.1545400000,0.0106100000
739,1,MS,23.5000000000,1,436060.7654400000,436060.7654400000,0.0095900000
740,1,MS,22.3000000000,1,435758.4483100000,435758.4483100000,0.0087700000
741,1,MS,20.9000000000,1,435486.8485100000,435486.8485100000,0.0079000000
