N_exudation,sucrose,R_Nnit_upt,S_Amino_Acids,senesced_mstruct,R_residual,Total_Organic_Nitrogen,Proteins_N_Mass,age_from_flowering,S_grain_starch,axis,HATS_LATS,sum_respi,RGR_Structure,R_grain_growth_starch,t,AA_consumption_mstruct,nitrates,organ,Export_cytokinins,S_Proteins,Conc_Amino_Acids,structure,synthetized_mstruct,R_grain_growth_struct,N_tot,Uptake_Nitrates,regul_transpiration,Export_Amino_Acids,starch,proteins,amino_acids,S_grain_structure,Conc_Sucrose,WSC_g,sucrose_consumption_mstruct,Nstruct,Conc_Nitrates,Export_Nitrates,Unloading_Amino_Acids,plant,Dry_Mass,Conc_cytokinins,C_exudation,Respi_growth,mstruct,S_cytokinins,R_Nnit_red,Unloading_Sucrose,cytokinins
NA,1355.69934507,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,978.00000000,NA,NA,phloem,NA,NA,1556.108703048867,NA,NA,NA,0.01469249,NA,NA,NA,NA,NA,1049.46339492,NA,209.39426835847863,0.038734267001926594,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.33128535,1148.86546893,2.41435011,1.39758460,0.00000000,2.12792961,491.85118988,NA,NA,NA,MS,40.12281792,5.80456324,NA,NA,978.00000000,0.38031274,95.67166720,roots,0.02782716,NA,524.6224350040071,NA,NA,NA,0.00822532,6.08148643,0.00019001,9.80172431,NA,NA,318.42168831,NA,197.17060149477732,0.03282472768362384,38.13776119,0.00242801,197.0323663983945,0.32722063,45.11691039,1,NA,50.167141192846536,11.65642673,13.13346649,0.48556320,1.03425156,1.34365900,58.28213367,24.35931783
NA,1319.15708012,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,979.00000000,NA,NA,phloem,NA,NA,1527.8916984983587,NA,NA,NA,0.01445712,NA,NA,NA,NA,NA,1032.65131027,NA,203.31253271716722,0.03769020228907826,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.19217280,1118.19111422,2.34838980,1.39323708,0.00000000,2.17235370,508.28105392,NA,NA,NA,MS,39.89169106,5.79290359,NA,NA,979.00000000,0.37555385,100.56330107,roots,0.02844958,NA,549.8822136692243,NA,NA,NA,0.00852382,5.91533955,0.00019058,10.32661202,NA,NA,334.47599849,NA,191.49150710528235,0.03194831754927779,37.66054028,0.00243327,206.65896378134093,0.34497682,42.90145094,1,NA,51.02625447446917,10.96086398,12.96912636,0.48661476,1.03316972,1.34238005,54.80431990,24.83012833
NA,1283.22025312,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,980.00000000,NA,NA,phloem,NA,NA,1501.6468279543749,NA,NA,NA,0.01423891,NA,NA,NA,NA,NA,1017.06510673,NA,197.35540301042442,0.0366634358033521,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.08881387,1087.08093502,2.28247590,1.38843466,0.00000000,2.20840389,523.41612889,NA,NA,NA,MS,39.67133139,5.76762392,NA,NA,980.00000000,0.37015934,105.27251769,roots,0.02907373,NA,572.9355951813681,NA,NA,NA,0.00880164,5.74930956,0.00019115,10.81447012,NA,NA,349.24091411,NA,185.76818362258715,0.031059455286151453,37.11957905,0.00243845,215.8766704407384,0.36220349,41.38922556,1,NA,51.880881287783474,10.44406934,12.78283602,0.48765120,1.02960366,1.34060222,52.22034671,25.29977409
NA,1247.75442259,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,981.00000000,NA,NA,phloem,NA,NA,1477.080801566038,NA,NA,NA,0.01403519,NA,NA,NA,NA,NA,1002.51326696,NA,191.5014248243004,0.03565012635972317,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.00712162,1055.78199916,2.21693638,1.38321298,0.00000000,2.23720275,537.46326195,NA,NA,NA,MS,39.46153154,5.73402171,NA,NA,981.00000000,0.36430103,109.80077841,roots,0.02969820,NA,594.1397214090535,NA,NA,NA,0.00906170,5.58422261,0.00019171,11.27137514,NA,NA,362.92374615,NA,180.04299270483162,0.030165199976132633,36.53210755,0.00244355,224.69253041199218,0.37889985,40.31574665,1,NA,52.72880291994812,10.03560808,12.58052899,0.48867124,1.02365638,1.33835409,50.17804038,25.76704973
NA,1212.88571312,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,982.00000000,NA,NA,phloem,NA,NA,1453.983509224909,NA,NA,NA,0.01384403,NA,NA,NA,NA,NA,988.85921730,NA,185.76917920976172,0.034653877517674035,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.94351957,1024.47807707,2.15200502,1.37759731,0.00000000,2.25956213,550.56655049,NA,NA,NA,MS,39.26204201,5.69344506,NA,NA,982.00000000,0.35799460,114.15021464,roots,0.03032161,NA,613.7460017755539,NA,NA,NA,0.00930603,5.42066756,0.00019227,11.70152527,NA,NA,375.66904008,NA,174.34709163022524,0.029270802202064034,35.89969897,0.00244857,233.11489090137079,0.39506749,39.61352709,1,NA,53.5678955056039,9.71759786,12.36274702,0.48967363,1.01539450,1.33565468,48.58798929,26.23078580
NA,1178.62320103,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,983.00000000,NA,NA,phloem,NA,NA,1432.1318384889569,NA,NA,NA,0.01366339,NA,NA,NA,NA,NA,975.95636058,NA,180.15916233128792,0.033674948600948516,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.89129171,993.36415296,2.08794097,1.37161676,0.00000000,2.27635443,562.87987491,NA,NA,NA,MS,39.07257775,5.64702604,NA,NA,983.00000000,0.35125148,118.32351415,roots,0.03094256,NA,632.0195292808712,NA,NA,NA,0.00953685,5.25929714,0.00019284,12.10947748,NA,NA,387.63111302,NA,168.7132224608023,0.02838183294182165,35.22349838,0.00245348,241.15315180726165,0.41071005,39.15199890,1,NA,54.39604822223581,9.45645853,12.12988443,0.49065713,1.00488750,1.33252722,47.28229267,26.68980908
NA,1145.03119797,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,984.00000000,NA,NA,phloem,NA,NA,1411.387886748553,NA,NA,NA,0.01349201,NA,NA,NA,NA,NA,963.71512824,NA,174.68024646208383,0.03271517708471558,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.84750198,962.57560144,2.02491345,1.36529163,0.00000000,2.28816670,574.49933461,NA,NA,NA,MS,38.89280436,5.59578800,NA,NA,984.00000000,0.34409457,122.32416883,roots,0.03155964,NA,649.1289904327856,NA,NA,NA,0.00975553,5.10053766,0.00019340,12.49803460,NA,NA,398.90647815,NA,163.16369526349777,0.027502160041072567,34.50580396,0.00245830,248.81823361127866,0.42583406,38.87373569,1,NA,55.21122262482193,9.23750989,11.88273265,0.49162060,0.99218373,1.32898686,46.18754945,27.14297429
NA,1143.32353002,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,985.00000000,NA,NA,phloem,NA,NA,1693.1673430071335,NA,NA,NA,0.01621686,NA,NA,NA,NA,NA,1158.34722844,NA,174.08406851887332,0.03266638657207758,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.57280725,938.22886975,2.01870604,1.35813623,0.00000000,1.35182309,343.76918252,NA,NA,NA,MS,39.61940252,5.60239816,NA,NA,985.00000000,0.33654236,112.79943995,roots,1.04703776,NA,272.59832683724494,NA,NA,NA,0.00639196,5.08490186,0.00655743,167.83978369,NA,NA,167.83978369,NA,158.73249181891313,0.026806539135710444,33.74846779,0.00246301,229.0051405181952,13.31413812,72.85523414,1,NA,53.919772267630805,14.38206117,11.62192947,0.49256292,0.96251551,1.32455574,71.91030585,26.55888030
NA,1191.13050404,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,986.00000000,NA,NA,phloem,NA,NA,1814.5648835921397,NA,NA,NA,0.01741248,NA,NA,NA,NA,NA,1243.74844770,NA,181.02062663191325,0.03403230011529311,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.43619476,929.41757447,2.03380799,1.35428483,0.00000000,1.06663705,272.68771430,NA,NA,NA,MS,40.27273353,4.70176432,NA,NA,986.00000000,0.33025172,104.32824262,roots,1.02564021,NA,156.3209443143659,NA,NA,NA,0.00527822,5.12294205,0.00656544,96.42806376,NA,NA,96.42806376,NA,156.94712726395434,0.02655478784197402,33.11764280,0.00246764,211.41004975450957,12.32929487,122.59214636,1,NA,52.65455669353202,23.48115414,11.40469284,0.49348762,0.94186782,1.32327914,117.40577072,25.98437195
NA,1249.70924380,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,987.00000000,NA,NA,phloem,NA,NA,1842.4781065045631,NA,NA,NA,0.01771353,NA,NA,NA,NA,NA,1265.25224629,NA,189.56710081142884,0.03570597839425835,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.87317607,939.39843215,2.07772436,1.35465182,0.00000000,1.02552725,261.09562671,NA,NA,NA,MS,40.85758813,4.47488375,NA,NA,987.00000000,0.32797950,96.85835454,roots,1.00477674,NA,136.7426815805778,NA,NA,NA,0.00501136,5.23356262,0.00657347,84.50799666,NA,NA,84.50799666,NA,158.33790115186827,0.026839955204245692,32.88978474,0.00247223,195.90854795999624,11.46051152,161.67854950,1,NA,51.4247854285401,31.93848158,11.32622556,0.49440596,0.93283297,1.32610092,159.69240792,25.42472062
NA,1303.72385887,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,988.00000000,NA,NA,phloem,NA,NA,1842.4938230947066,NA,NA,NA,0.01774715,NA,NA,NA,NA,NA,1267.65336960,NA,197.38761782494365,0.03724925311055854,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.48193825,963.35812398,2.14329068,1.35799082,0.00000000,1.05618412,266.00215167,NA,NA,NA,MS,41.38303951,4.51185345,NA,NA,988.00000000,0.33085169,90.27735745,roots,0.99011946,NA,143.87700722521495,NA,NA,NA,0.00498791,5.39871707,0.00661974,89.08366992,NA,NA,89.08366992,NA,162.0726848274699,0.02752451782795278,33.17780772,0.00247686,182.2561309647788,10.75702298,183.06091752,1,NA,50.22629901098275,37.65396622,11.42541178,0.49533235,0.93149981,1.33186043,188.26983111,24.87871066
NA,1352.59247117,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,989.00000000,NA,NA,phloem,NA,NA,1838.484389179133,NA,NA,NA,0.01774251,NA,NA,NA,NA,NA,1267.32249263,NA,204.3941851833939,0.03864549917614894,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.93000875,995.72515944,2.22075523,1.36284213,0.00000000,1.09722775,272.42482134,NA,NA,NA,MS,41.84989641,4.63128243,NA,NA,989.00000000,0.33739597,84.58999844,roots,0.97045215,NA,153.41260235046983,NA,NA,NA,0.00499821,5.59384189,0.00662792,95.16894362,NA,NA,95.16894362,NA,167.1991387621901,0.028449290269595435,33.83406834,0.00248158,170.44914155559832,10.09179769,192.63177685,1,NA,49.0742805693615,41.11854600,11.65140766,0.49627706,0.93365272,1.33916762,205.59273002,24.35443957
NA,1398.33727747,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,990.00000000,NA,NA,phloem,NA,NA,1836.4081804802652,NA,NA,NA,0.01775719,NA,NA,NA,NA,NA,1268.37074580,NA,210.89374760917357,0.03995249364197945,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.15149880,1032.71086725,2.30348700,1.36825008,0.00000000,1.13251348,276.85151572,NA,NA,NA,MS,42.26411784,4.76499710,NA,NA,990.00000000,0.34581742,79.71659305,roots,0.95161373,NA,159.67943600118355,NA,NA,NA,0.00499195,5.80223426,0.00663611,99.24982058,NA,NA,99.24982058,NA,173.0719846089199,0.02950602477850725,34.67857107,0.00248642,160.3164184937663,9.52214540,195.91072828,1,NA,47.96864216824356,43.19703451,11.94222830,0.49724535,0.93669896,1.34710485,215.98517256,23.85218409
NA,1442.49930816,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,991.00000000,NA,NA,phloem,NA,NA,1836.548041103654,NA,NA,NA,0.01779408,NA,NA,NA,NA,NA,1271.00589476,NA,217.1196393893249,0.041214265947472795,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.20540106,1072.16374666,2.38772425,1.37372996,0.00000000,1.16049336,279.28203696,NA,NA,NA,MS,42.63150570,4.89332122,NA,NA,991.00000000,0.35492030,75.57462535,roots,0.93358139,NA,162.69364132721532,NA,NA,NA,0.00496799,6.01441877,0.00664432,101.32542151,NA,NA,101.32542151,NA,179.3254979805068,0.03063324990453237,35.59140800,0.00249139,151.6834423878142,9.03855356,196.04333169,1,NA,46.907788601507775,44.49898643,12.25658114,0.49823912,0.93954029,1.35520310,222.49493216,23.37129547
NA,1485.89530278,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,992.00000000,NA,NA,phloem,NA,NA,1838.1198371154003,NA,NA,NA,0.01784571,NA,NA,NA,NA,NA,1274.69366080,NA,223.1952628360723,0.0424541515079447,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.15931693,1112.94024303,2.47148566,1.37907540,0.00000000,1.18289737,280.36146946,NA,NA,NA,MS,42.95694501,5.01308869,NA,NA,992.00000000,0.36407018,72.09242003,roots,0.91539248,NA,163.50772964080429,NA,NA,NA,0.00493435,6.22540468,0.00664554,102.04078383,NA,NA,102.04078383,NA,185.76552343837986,0.0317982926579169,36.50895787,0.00249649,144.39897803953653,8.62367222,194.58425463,1,NA,45.89155266798788,45.36491219,12.57255696,0.49925852,0.94191611,1.36325999,226.82456094,22.91174865
NA,1528.86661455,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,993.00000000,NA,NA,phloem,NA,NA,1840.3843325889475,NA,NA,NA,0.01790495,NA,NA,NA,NA,NA,1278.92493769,NA,229.17214825033062,0.04368190327289087,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.05859913,1154.40943062,2.55379583,1.38420473,0.00000000,1.20142566,280.61781278,NA,NA,NA,MS,43.24609387,5.12531665,NA,NA,993.00000000,0.37296905,69.18520697,roots,0.89892306,NA,162.9799415286508,NA,NA,NA,0.00489724,6.43273509,0.00665382,101.92415811,NA,NA,101.92415811,NA,192.28511117947212,0.03298312658902343,37.40133647,0.00250171,138.28665838100602,8.28622172,192.26682483,1,NA,44.9158669184378,45.96834746,12.87986457,0.50030283,0.94384935,1.37119266,229.84173732,22.47153547
NA,1571.62655691,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,994.00000000,NA,NA,phloem,NA,NA,1842.9493327999746,NA,NA,NA,0.01796798,NA,NA,NA,NA,NA,1283.42734951,NA,235.0824626259758,0.044903615911632944,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.93144480,1196.23025828,2.63417184,1.38910357,0.00000000,1.21731976,280.40253455,NA,NA,NA,MS,43.50343388,5.23140954,NA,NA,994.00000000,0.38148593,66.78506449,roots,0.88314982,NA,161.68050441051008,NA,NA,NA,0.00486063,6.63519355,0.00666211,101.32739395,NA,NA,101.32739395,NA,198.82652987694973,0.03417800737952277,38.25540893,0.00250705,133.20488287395426,8.00872934,189.50995472,1,NA,43.9789085031892,46.41304827,13.17398074,0.50137099,0.94551669,1.37898335,232.06524136,22.04974906
NA,1614.23402111,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,995.00000000,NA,NA,phloem,NA,NA,1845.5882049646661,NA,NA,NA,0.01803258,NA,NA,NA,NA,NA,1288.04153156,NA,240.93517144213735,0.04612097203162179,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.79262482,1238.20708951,2.71239785,1.39378334,0.00000000,1.23135077,279.92081015,NA,NA,NA,MS,43.73297600,5.33250703,NA,NA,995.00000000,0.38957662,64.83074879,roots,0.86804406,NA,159.9422543774585,NA,NA,NA,0.00482652,6.83223640,0.00667042,100.45609293,NA,NA,100.45609293,NA,205.35675038040583,0.03537734541447411,39.06674300,0.00251251,129.02622195602132,7.78406680,186.50490628,1,NA,43.07911064128998,46.74733810,13.45337912,0.50246181,0.94710965,1.38663934,233.73669051,21.64560783
NA,1656.70267406,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,996.00000000,NA,NA,phloem,NA,NA,1848.2161975992287,NA,NA,NA,0.01809788,NA,NA,NA,NA,NA,1292.70597731,NA,246.73249777283627,0.04733436211590971,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.65050589,1280.21330643,2.78837060,1.39826489,0.00000000,1.24402724,279.29883525,NA,NA,NA,MS,43.93804655,5.42934548,NA,NA,996.00000000,0.39723718,63.27111389,roots,0.85321433,NA,157.96981825985057,NA,NA,NA,0.00479598,7.02360353,0.00667574,99.43688085,NA,NA,99.43688085,NA,211.85451767246738,0.03657752304087929,39.83494421,0.00251807,125.64410553868977,7.60286570,183.36358231,1,NA,42.215940768914685,46.99892202,13.71792388,0.50357407,0.94880542,1.39417730,234.99461012,21.25885321
NA,1629.47799448,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,997.00000000,NA,NA,phloem,NA,NA,1770.8382152785637,NA,NA,NA,0.01737879,NA,NA,NA,NA,NA,1241.34227592,NA,242.13892288549005,0.046556514128073906,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.12695657,1299.01051388,2.79470383,1.40310552,0.00000000,1.57362015,351.57995365,NA,NA,NA,MS,43.64197682,5.44695448,NA,NA,997.00000000,0.40448116,69.26454272,roots,0.02619063,NA,271.5455061568681,NA,NA,NA,0.00589182,7.03955625,0.00020061,5.56748229,NA,NA,171.31351809,NA,214.4827746620882,0.037114586110778794,40.56137111,0.00252373,137.23723850215347,0.25011266,119.19663143,1,NA,43.02647288648629,31.29326886,13.96808286,0.50470662,0.97555487,1.40215015,156.46634430,21.71574568
NA,1581.69266724,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,998.00000000,NA,NA,phloem,NA,NA,1698.3730729514323,NA,NA,NA,0.01670493,NA,NA,NA,NA,NA,1193.20956106,NA,234.51317104827305,0.04519121906403031,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.87695947,1297.88004709,2.76965503,1.40489139,0.00000000,1.79773554,402.14767456,NA,NA,NA,MS,43.34997656,5.74844732,NA,NA,998.00000000,0.40785639,75.20776602,roots,0.02682918,NA,350.26033474279905,NA,NA,NA,0.00668298,6.97646104,0.00020116,7.21722810,NA,NA,221.47338261,NA,213.81232814396716,0.037082287059783565,40.89983918,0.00252944,148.67642892069154,0.27231344,85.69764850,1,NA,43.856499624549954,22.71978815,14.08464080,0.50584862,0.99515508,1.40711149,113.59894076,22.18474970
NA,1535.89126505,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,999.00000000,NA,NA,phloem,NA,NA,1644.4848907804985,NA,NA,NA,0.01621105,NA,NA,NA,NA,NA,1157.93210277,NA,227.21449344380034,0.043882607572913145,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.49124825,1282.62693047,2.72323592,1.40444374,0.00000000,1.94725738,438.03018315,NA,NA,NA,MS,43.06566618,5.92081920,NA,NA,999.00000000,0.40815497,81.03499097,roots,0.02748121,NA,405.4470512673232,NA,NA,NA,0.00726691,6.85953632,0.00020170,8.39594306,NA,NA,256.94773623,NA,210.82323429018922,0.036646483727616634,40.92978020,0.00253515,159.83502432641575,0.29420820,65.80264698,1,NA,44.699901453091634,17.45624125,14.09495156,0.50699145,1.00891262,1.40984112,87.28120627,22.66246791
NA,1493.20796691,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1000.00000000,NA,NA,phloem,NA,NA,1602.2096513139145,NA,NA,NA,0.01582938,NA,NA,NA,NA,NA,1130.67024900,NA,220.41058335685725,0.04266308476880198,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.87820973,1259.15059242,2.66490671,1.40251636,0.00000000,2.05155900,465.33326896,NA,NA,NA,MS,42.79113795,6.00715705,NA,NA,1000.00000000,0.40623652,86.70660808,roots,0.02814353,NA,446.88594234403337,NA,NA,NA,0.00772856,6.71261136,0.00020225,9.29983435,NA,NA,283.84458551,NA,206.50117168259803,0.03597573121186758,40.73739849,0.00254084,170.638996827305,0.31564890,54.48514508,1,NA,45.55186126588403,14.39104863,14.02870125,0.50812891,1.01807294,1.41106505,71.95524317,23.14621778
NA,1452.61832705,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1001.00000000,NA,NA,phloem,NA,NA,1566.9802125557324,NA,NA,NA,0.01551538,NA,NA,NA,NA,NA,1108.24128793,NA,213.94861161192546,0.041503380772774864,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.51329755,1231.10429655,2.60037299,1.39957189,0.00000000,2.12806421,487.55450323,NA,NA,NA,MS,42.52745987,6.04267524,NA,NA,1001.00000000,0.40287902,92.20133448,roots,0.02881354,NA,480.1708462505448,NA,NA,NA,0.00811658,6.55005790,0.00020279,10.04156510,NA,NA,305.66294076,NA,201.45433399053596,0.03517440847285294,40.40070860,0.00254648,181.05070527869563,0.33655289,47.93654432,1,NA,46.4084544777187,12.56648774,13.91275565,0.50925697,1.02347307,1.41122866,62.83243872,23.63382914
NA,1413.39724838,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1002.00000000,NA,NA,phloem,NA,NA,1536.3495340355553,NA,NA,NA,0.01524515,NA,NA,NA,NA,NA,1088.93952320,NA,207.72046236386245,0.04038277852510102,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.29009204,1200.46773883,2.53266601,1.39586549,0.00000000,2.18592351,506.49215638,NA,NA,NA,MS,42.27505618,6.04743376,NA,NA,1002.00000000,0.39853765,97.50925368,roots,0.02948906,NA,508.1806949352009,NA,NA,NA,0.00845602,6.37951135,0.00020333,10.67904753,NA,NA,324.20205626,NA,196.01154781000437,0.03429907825226682,39.96535557,0.00255206,191.0549275510661,0.35687825,44.10953347,1,NA,47.26641755375097,11.45046018,13.76283352,0.51037288,1.02563128,1.41057554,57.25230089,24.12349767
NA,1375.15194448,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1003.00000000,NA,NA,phloem,NA,NA,1508.8356495078133,NA,NA,NA,0.01500423,NA,NA,NA,NA,NA,1071.73091524,NA,201.6673689391899,0.03929005555650743,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.14808054,1168.43983609,2.46359402,1.39155746,0.00000000,2.23069883,523.22527839,NA,NA,NA,MS,42.03406467,6.03221095,NA,NA,1003.00000000,0.39344427,102.62561350,roots,0.03016814,NA,532.6431215229821,NA,NA,NA,0.00876191,6.20552650,0.00020387,11.24706853,NA,NA,340.54173400,NA,190.37113622734321,0.03338399531696777,39.45459130,0.00255757,200.64657890413952,0.37660168,41.85290817,1,NA,48.12288082945805,10.74040269,13.58694209,0.51147452,1.02490451,1.40925745,53.70201347,24.61362758
NA,1337.63896835,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1004.00000000,NA,NA,phloem,NA,NA,1483.5969389272454,NA,NA,NA,0.01478440,NA,NA,NA,NA,NA,1056.02886712,NA,195.7527255951971,0.03821825623869043,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.05257926,1135.72028095,2.39418836,1.38674493,0.00000000,2.26563178,538.37463725,NA,NA,NA,MS,41.80441155,6.00343206,NA,NA,1004.00000000,0.38773714,107.54933684,roots,0.03084898,NA,554.5547451372195,NA,NA,NA,0.00904294,6.03070115,0.00020441,11.76561576,NA,NA,355.30335572,NA,184.6482791888142,0.03244915088415317,38.88227997,0.00256300,209.82772229030653,0.39571324,40.51136001,1,NA,48.9752447064262,10.26289631,13.38985575,0.51256019,1.02152861,1.40736468,51.31448154,25.10276065
NA,1300.73479636,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1005.00000000,NA,NA,phloem,NA,NA,1460.0327566483334,NA,NA,NA,0.01457980,NA,NA,NA,NA,NA,1041.41393724,NA,189.95762860754414,0.03716385132466366,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.98170906,1102.81050332,2.32517826,1.38150204,0.00000000,2.29304839,552.38043884,NA,NA,NA,MS,41.58588463,5.96505131,NA,NA,1005.00000000,0.38149346,112.28169114,roots,0.03152981,NA,574.6219413339797,NA,NA,NA,0.00930527,5.85687220,0.00020495,12.24889852,NA,NA,368.92766385,NA,178.92484264690063,0.03150887152337499,38.25616459,0.00256834,218.6049246961046,0.41421159,39.66564585,1,NA,49.821010582219806,9.90854528,13.17424096,0.51362837,1.01569086,1.40496571,49.54272641,25.58948446
NA,1264.38417703,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1006.00000000,NA,NA,phloem,NA,NA,1437.8275385574634,NA,NA,NA,0.01438734,NA,NA,NA,NA,NA,1027.66714197,NA,184.27318644987946,0.03612526220099865,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.92418089,1069.98558655,2.25694343,1.37587083,0.00000000,2.31420508,565.47284339,NA,NA,NA,MS,41.37820563,5.91966524,NA,NA,1006.00000000,0.37477467,116.82514935,roots,0.03220898,NA,593.2182641941545,NA,NA,NA,0.00955217,5.68499604,0.00020548,12.70428705,NA,NA,381.64529373,NA,173.2452344038327,0.030571016758554698,37.58240426,0.00257359,226.98698717129207,0.43209996,39.09843052,1,NA,50.65790220237019,9.62090445,12.94221873,0.51467774,1.00750529,1.40209757,48.10452225,26.07249457
NA,1228.51163424,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1007.00000000,NA,NA,phloem,NA,NA,1416.7401588880277,NA,NA,NA,0.01420470,NA,NA,NA,NA,NA,1014.62107690,NA,178.687579318347,0.03510033240699579,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.87106425,1037.45962230,2.18977529,1.36988610,0.00000000,2.33008563,577.82785307,NA,NA,NA,MS,41.18105654,5.86883011,NA,NA,1007.00000000,0.36761237,121.18288235,roots,0.03288485,NA,610.6299120197376,NA,NA,NA,0.00978615,5.51580677,0.00020602,13.13742431,NA,NA,393.63269104,NA,167.64356412257317,0.029641703494382807,36.86416860,0.00257873,234.98395353874054,0.44938424,38.63254475,1,NA,51.483706121554725,9.35532127,12.69488056,0.51570705,0.99706689,1.39879065,46.77660633,26.55051040
NA,1193.53614066,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,1008.00000000,NA,NA,phloem,NA,NA,1396.913379238412,NA,NA,NA,0.01403336,NA,NA,NA,NA,NA,1002.38253035,NA,173.2608054036173,0.03410103259036913,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
