Nstruct,delta_leaf_L,sucrose,leaf_pseudostem_length,S_Proteins,RER,internode_L,plant,sum_dry_mass,Cont_Proteins_DM,Unloading_Amino_Acids,Conc_Amino_Acids,t,Respi_growth,D_Fructan,N_content,ratio_DZ,leaf_is_emerged,D_Proteins,Conc_Sucrose,Cont_WSC_DM,fructan,mstruct,axis,AA_consumption_mstruct,Conc_Proteins,leaf_L,Cont_Fructan_DM,Unloading_Sucrose,sucrose_consumption_mstruct,amino_acids,nb_replications,proteins,S_Fructan,Conc_Fructan,metamer
0.00000000,0.00000040,0.00050586,0.03447372,72.00245905,0.00000074,0.00000000,1,0.00000147,44.97302925,0.00002582,22.30759901,607.00000000,0.00001572,0.01059158,6.94225967,1.00000000,False,8.98377588,102.01226505,21.54116088,0.01059158,0.00000041,MS,0.00000047,1.79177493,0.00015262,20.55923782,0.00007044,0.00004715,0.00001152,1,0.00713981,61.35850290,4271.81010512,11
0.00000000,0.00000000,0.00062704,0.03092830,22.87597216,0.00000000,0.00003035,1,0.00000094,23.58305877,0.00001009,21.67250729,608.00000000,0.00000000,0.00569812,3.85235716,0.00000000,True,2.44129133,102.97850121,19.29468306,0.00569812,0.00000051,MS,0.00000000,0.48690491,0.13461613,17.38192991,0.00006155,0.00000000,0.00001375,1,0.00238240,61.82450462,1871.61117717,4
0.00003827,0.00025295,9.48116502,0.03338939,22.86535923,0.00000061,0.00100398,1,0.00903415,10.38976884,0.04668404,21.66136371,608.00000000,1.02831645,1.30158302,2.02462819,0.00000000,True,0.68767516,103.21721223,3.41015608,1.30158302,0.00765470,MS,0.03076336,0.13715381,0.11472472,0.41163915,-8.29580878,3.08494934,0.20726413,1,10.12376260,0.00000227,28.33950697,5
0.00000879,0.00021463,2.17160936,0.03249647,33.91459108,0.00000149,0.00089910,1,0.00228032,12.20396906,0.05673855,21.63259048,608.00000000,0.60339235,5.05698787,2.25735776,0.23468237,True,0.88797049,102.96369854,9.05713526,5.05698787,0.00175758,MS,0.01805123,0.17710184,0.03990821,6.33619797,0.20785736,1.81017704,0.04752639,1,3.00154693,61.81737857,479.53944498,6
0.00000015,0.00004501,0.03615646,0.03229054,70.09603638,0.00000323,0.00020721,1,0.00007425,36.28557560,0.00188390,21.65301057,608.00000000,0.00639820,0.48097328,5.69101241,1.00000000,False,5.16415040,102.97474864,19.89808529,0.48097328,0.00002926,MS,0.00019141,1.02996728,0.00386951,18.50685921,0.00412127,0.01919461,0.00079196,1,0.29060502,61.82269816,2739.65418468,7
0.00000002,0.00000343,0.00600733,0.03222967,70.12628709,0.00000086,0.00006118,1,0.00001887,44.56523641,0.00029109,21.66336734,608.00000000,0.00025619,0.15459928,6.86793142,1.00000000,False,9.70113090,102.97628054,24.31784477,0.15459928,0.00000486,MS,0.00000766,1.93484826,0.00110553,23.40826061,0.00085041,0.00076858,0.00013164,1,0.09070169,61.82343561,5300.21460924,8
0.00000001,0.00000175,0.00250015,0.03447372,70.13457758,0.00000085,0.00000000,1,0.00000833,45.01785757,0.00011975,21.66620588,608.00000000,0.00008483,0.07130573,6.92828207,1.00000000,False,10.39974268,102.97704169,25.30230225,0.07130573,0.00000202,MS,0.00000254,2.07418333,0.00057189,24.44519636,0.00036461,0.00025449,0.00005479,1,0.04046659,61.82380202,5873.93940871,9
0.00000000,0.00000086,0.00113925,0.03447372,70.14045367,0.00000078,0.00000000,1,0.00000420,47.09576270,0.00005307,21.66821781,608.00000000,0.00003171,0.03606386,7.22966096,1.00000000,False,12.03191958,102.97749435,25.30929079,0.03606386,0.00000092,MS,0.00000095,2.39971390,0.00030688,24.53425623,0.00017736,0.00009513,0.00002497,1,0.02133350,61.82401992,6519.64792900,10
0.00000000,0.00000041,0.00051228,0.03447372,70.14383206,0.00000074,0.00000000,1,0.00000148,44.98650054,0.00002513,21.66937456,608.00000000,0.00001574,0.01061645,6.94396582,1.00000000,False,8.98732682,102.97816918,21.53110944,0.01061645,0.00000041,MS,0.00000047,1.79248315,0.00015302,20.53998388,0.00007038,0.00004723,0.00001123,1,0.00716543,61.82434478,4268.21790380,11
0.00000000,0.00000000,0.00063216,0.03092830,22.26919387,0.00000000,0.00003035,1,0.00000094,23.63236388,0.00000978,21.03718371,609.00000000,0.00000000,0.00572866,3.85857103,0.00000000,True,2.45169885,103.82000128,19.36150702,0.00572866,0.00000051,MS,0.00000000,0.48898064,0.13461613,17.43729508,0.00006130,0.00000000,0.00001334,1,0.00239256,62.22893836,1881.64302861,4
0.00003840,0.00025173,9.58900690,0.03338939,22.25943525,0.00000061,0.00100398,1,0.00906987,10.43661063,0.04311289,21.02699576,609.00000000,1.02448356,1.29838336,2.03041293,0.00000000,True,0.69130405,104.05958679,3.42968690,1.29838336,0.00767910,MS,0.03064869,0.13787758,0.11497645,0.40900971,-8.34416995,3.07345068,0.20183549,1,10.20962204,0.00000227,28.18002676,5
0.00000894,0.00021488,2.22697520,0.03249029,32.95734752,0.00000149,0.00090532,1,0.00231544,12.10811937,0.05601484,20.99821005,609.00000000,0.60898354,5.09525372,2.24275361,0.23343767,True,0.87945561,103.80519217,9.03527977,5.09525372,0.00178778,MS,0.01821849,0.17540359,0.04012308,6.28729904,0.21025963,1.82695062,0.04692533,1,3.02384314,62.22183225,475.00645052,6
0.00000015,0.00004533,0.03713145,0.03228308,68.23612387,0.00000322,0.00020850,1,0.00007507,36.12365796,0.00186578,21.01809617,609.00000000,0.00651161,0.48275880,5.66771425,1.00000000,False,5.10278487,103.81624676,19.78570034,0.48275880,0.00002981,MS,0.00019480,1.01772819,0.00391483,18.37257195,0.00417029,0.01953483,0.00078307,1,0.29250469,62.22713680,2699.50201079,7
0.00000002,0.00000341,0.00608310,0.03222189,68.26612598,0.00000085,0.00006150,1,0.00001893,44.56169531,0.00028341,21.02830906,609.00000000,0.00025566,0.15489393,6.86726745,1.00000000,False,9.68935638,103.81777907,24.29458927,0.15489393,0.00000488,MS,0.00000765,1.93249988,0.00110894,23.37653080,0.00085219,0.00076698,0.00012835,1,0.09099068,62.22787206,5287.02599587,8
0.00000001,0.00000174,0.00252939,0.03447372,68.27423807,0.00000084,0.00000000,1,0.00000836,45.02258036,0.00011643,21.03107062,609.00000000,0.00008444,0.07142837,6.92881201,1.00000000,False,10.39392447,103.81853919,25.28283712,0.07142837,0.00000203,MS,0.00000253,2.07302291,0.00057362,24.41815282,0.00036520,0.00025331,0.00005337,1,0.04058534,62.22823680,5863.54339133,9
0.00000000,0.00000085,0.00115186,0.03447372,68.27999007,0.00000077,0.00000000,1,0.00000421,47.09987178,0.00005152,21.03302880,609.00000000,0.00003155,0.03611973,7.23009470,1.00000000,False,12.02709451,103.81899107,25.29575031,0.03611973,0.00000092,MS,0.00000094,2.39875156,0.00030773,24.51400076,0.00017762,0.00009464,0.00002431,1,0.02138607,62.22845363,6511.08485361,10
0.00000000,0.00000040,0.00051810,0.03447372,68.28325983,0.00000073,0.00000000,1,0.00000148,44.99829124,0.00002444,21.03414194,609.00000000,0.00001565,0.01064149,6.94542652,1.00000000,False,8.99013777,103.81966605,21.52165885,0.01064149,0.00000042,MS,0.00000047,1.79304378,0.00015343,20.52248482,0.00007047,0.00004696,0.00001093,1,0.00719034,62.22877750,4264.79763709,11
0.00000000,0.00000000,0.00063680,0.03092830,21.67119950,0.00000000,0.00003035,1,0.00000094,23.67956845,0.00000948,20.41461028,610.00000000,0.00000000,0.00575917,3.86449917,0.00000000,True,2.46178998,104.58251783,19.42742562,0.00575917,0.00000051,MS,0.00000000,0.49099328,0.13461613,17.49317070,0.00006111,0.00000000,0.00001295,1,0.00240240,62.59428407,1891.66362051,4
0.00003852,0.00025040,9.69002976,0.03338939,21.66227707,0.00000060,0.00100398,1,0.00910500,10.47963410,0.03964118,20.40534768,610.00000000,1.02037280,1.29541738,2.03567403,0.00000000,True,0.69463531,104.82286045,3.44722579,1.29541738,0.00770350,MS,0.03052571,0.13854198,0.11522685,0.40650109,-8.38849528,3.06111841,0.19649064,1,10.29141270,0.00000227,28.02661256,5
0.00000909,0.00021503,2.28122514,0.03248407,32.01606616,0.00000148,0.00091158,1,0.00235047,12.01102636,0.05527464,20.37656810,610.00000000,0.61449479,5.13568931,2.22797058,0.23218946,True,0.87089165,104.56767053,9.01571934,5.13568931,0.00181798,MS,0.01838337,0.17369554,0.04033811,6.24274876,0.21308656,1.84348438,0.04630528,1,3.04497599,62.58718046,470.82338296,6
0.00000015,0.00004562,0.03810050,0.03227557,66.40315797,0.00000320,0.00020980,1,0.00007590,35.95889136,0.00184725,20.39592915,610.00000000,0.00662405,0.48459053,5.64399605,1.00000000,False,5.04174403,104.57875874,19.67502184,0.48459053,0.00003036,MS,0.00019817,1.00555386,0.00396045,18.24085123,0.00422292,0.01987214,0.00077403,1,0.29438588,62.59248559,2660.22127138,7
0.00000002,0.00000339,0.00615458,0.03221407,66.43290197,0.00000085,0.00006182,1,0.00001899,44.55653279,0.00027580,20.40599725,610.00000000,0.00025500,0.15519114,6.86636772,1.00000000,False,9.67697973,104.58029335,24.27236936,0.15519114,0.00000490,MS,0.00000763,1.93003141,0.00111233,23.34649246,0.00085438,0.00076501,0.00012509,1,0.09127199,62.59321980,5274.09861597,8
0.00000001,0.00000172,0.00255680,0.03447372,66.44083579,0.00000083,0.00000000,1,0.00000838,45.02579099,0.00011314,20.40868294,610.00000000,0.00008399,0.07155189,6.92912213,1.00000000,False,10.38749011,104.58105291,25.26438058,0.07155189,0.00000204,MS,0.00000251,2.07173961,0.00057535,24.39274375,0.00036597,0.00025198,0.00005197,1,0.04070077,62.59358320,5853.39843308,9
0.00000000,0.00000085,0.00116361,0.03447372,66.44646385,0.00000076,0.00000000,1,0.00000422,47.10266425,0.00004998,20.41058814,610.00000000,0.00003137,0.03617597,7.23033735,1.00000000,False,12.02162610,104.58150427,25.28307615,0.03617597,0.00000093,MS,0.00000094,2.39766091,0.00030858,24.49518001,0.00017795,0.00009410,0.00002366,1,0.02143709,62.59379914,6502.74225034,10
0.00000000,0.00000040,0.00052354,0.03447372,66.44962548,0.00000072,0.00000000,1,0.00000149,45.00818065,0.00002375,20.41165843,610.00000000,0.00001555,0.01066684,6.94661166,1.00000000,False,8.99225584,104.58217967,21.51330775,0.01066684,0.00000042,MS,0.00000047,1.79346622,0.00015383,20.50681112,0.00007060,0.00004665,0.00001064,1,0.00721456,62.59412228,4261.60790085,11
0.00000000,0.00000000,0.00064102,0.03092830,21.08571791,0.00000000,0.00003035,1,0.00000094,23.72435690,0.00000919,19.80845237,611.00000000,0.00000000,0.00579006,3.87009284,0.00000000,True,2.47156557,105.27444391,19.49358630,0.00579006,0.00000051,MS,0.00000000,0.49294298,0.13461613,17.55056706,0.00006098,0.00000000,0.00001256,1,0.00241194,62.92488383,1901.80945448,4
0.00003864,0.00024900,9.78494024,0.03338939,21.07758727,0.00000060,0.00100398,1,0.00913953,10.51893410,0.03636808,19.80005806,611.00000000,1.01607178,1.29175113,2.04043044,0.00000000,True,0.69767473,105.51540231,3.46272745,1.29175113,0.00772789,MS,0.03039704,0.13914818,0.11547585,0.40381933,-8.42791045,3.04821535,0.19126590,1,10.36917840,0.00000227,27.85906440,5
0.00000924,0.00021512,2.33445984,0.03247781,31.09620663,0.00000147,0.00091789,1,0.00238538,11.91279421,0.05452543,19.77132547,611.00000000,0.61995018,5.17720424,2.21303492,0.23093799,True,0.86227472,105.25954849,8.99727669,5.17720424,0.00184818,MS,0.01854657,0.17197693,0.04055323,6.20112115,0.21606003,1.85985054,0.04567615,1,3.06492315,62.91777608,466.87475259,6
0.00000015,0.00004590,0.03906538,0.03226800,64.60856624,0.00000318,0.00021111,1,0.00007674,35.79138688,0.00182860,19.79017179,611.00000000,0.00673616,0.48646289,5.61987705,1.00000000,False,4.98104888,105.27067770,19.56595462,0.48646289,0.00003092,MS,0.00020152,0.99344848,0.00400636,18.11151071,0.00427937,0.02020848,0.00076500,1,0.29624732,62.92308672,2621.77316819,7
0.00000002,0.00000336,0.00622221,0.03220618,64.63804603,0.00000084,0.00006214,1,0.00001905,44.54967345,0.00026833,19.80009568,611.00000000,0.00025427,0.15549177,6.86522208,1.00000000,False,9.66401539,105.27221656,24.25133124,0.15549177,0.00000493,MS,0.00000761,1.92744573,0.00111569,23.31822195,0.00085701,0.00076280,0.00012191,1,0.09154558,62.92382101,5261.46493761,8
0.00000001,0.00000171,0.00258255,0.03447372,64.64580287,0.00000082,0.00000000,1,0.00000840,45.02739369,0.00010992,19.80270704,611.00000000,0.00008352,0.07167681,6.92919906,1.00000000,False,10.38045501,105.27297600,25.24711216,0.07167681,0.00000204,MS,0.00000250,2.07033649,0.00057706,24.36908257,0.00036691,0.00025056,0.00005060,1,0.04081287,62.92418339,5843.55211419,9
0.00000000,0.00000084,0.00117461,0.03447372,64.65130788,0.00000076,0.00000000,1,0.00000423,47.10404140,0.00004848,19.80456036,611.00000000,0.00003117,0.03623282,7.23037504,1.00000000,False,12.01552922,105.27342722,25.27143920,0.03623282,0.00000093,MS,0.00000093,2.39644491,0.00030942,24.47790461,0.00017836,0.00009352,0.00002302,1,0.02148656,62.92439870,6494.67065692,10
0.00000000,0.00000040,0.00052864,0.03447372,64.65436255,0.00000071,0.00000000,1,0.00000149,45.01620399,0.00002308,19.80558875,611.00000000,0.00001544,0.01069244,6.94752822,1.00000000,False,8.99369373,105.27410310,21.50602218,0.01069244,0.00000042,MS,0.00000046,1.79375300,0.00015422,20.49284789,0.00007076,0.00004633,0.00001036,1,0.00723809,62.92472120,4258.62796622,11
0.00000000,0.00000000,0.00064489,0.03092830,20.51477641,0.00000000,0.00003035,1,0.00000094,23.76683029,0.00000891,19.22055024,612.00000000,0.00000000,0.00582121,3.87536859,0.00000000,True,2.48103510,105.91058191,19.55991163,0.00582121,0.00000051,MS,0.00000000,0.49483163,0.13461613,17.60912601,0.00006089,0.00000000,0.00001219,1,0.00242118,63.22805581,1912.04278277,4
0.00003876,0.00024752,9.87506506,0.03338939,20.50740116,0.00000059,0.00100398,1,0.00917353,10.55464340,0.03326119,19.21297647,612.00000000,1.01160867,1.28802794,2.04470056,0.00000000,True,0.70043636,106.15214171,3.47680279,1.28802794,0.00775229,MS,0.03026352,0.13969898,0.11572337,0.40116293,-8.46686422,3.03482601,0.18618068,1,10.44308752,0.00000227,27.69134647,5
0.00000939,0.00021516,2.38693605,0.03247150,30.20068019,0.00000147,0.00092424,1,0.00242019,11.81339982,0.05377170,19.18432017,612.00000000,0.62535419,5.22049529,2.19794068,0.22968349,True,0.85361390,105.89562289,8.98091374,5.22049529,0.00187837,MS,0.01870824,0.17024957,0.04076839,6.16302873,0.21925679,1.87606257,0.04504410,1,3.08370828,63.22093509,463.21107042,6
0.00000016,0.00004618,0.04003046,0.03226039,62.85856111,0.00000317,0.00021242,1,0.00007759,35.62124656,0.00181001,19.20266268,612.00000000,0.00684811,0.48837627,5.59537288,1.00000000,False,4.92074170,105.90680655,19.45861741,0.48837627,0.00003150,MS,0.00020487,0.98142048,0.00405253,17.98449261,0.00433900,0.02054434,0.00075606,1,0.29808927,63.22625872,2584.15051750,7
0.00000002,0.00000334,0.00628679,0.03219825,62.88777278,0.00000083,0.00006246,1,0.00001911,44.54118658,0.00026100,19.21244380,612.00000000,0.00025347,0.15579504,6.86384156,1.00000000,False,9.65050130,105.90835121,24.23144455,0.15579504,0.00000495,MS,0.00000758,1.92475040,0.00111903,23.29156121,0.00085996,0.00076040,0.00011880,1,0.09181162,63.22699399,5249.10006317,8
0.00000001,0.00000170,0.00260699,0.03447372,62.89535460,0.00000082,0.00000000,1,0.00000843,45.02747014,0.00010677,19.21498260,612.00000000,0.00008302,0.07180273,6.92905570,1.00000000,False,10.37285803,105.90911088,25.23097772,0.07180273,0.00000205,MS,0.00000248,2.06882130,0.00057876,24.34699400,0.00036797,0.00024905,0.00004927,1,0.04092173,63.22735560,5833.97275876,9
0.00000000,0.00000084,0.00118501,0.03447372,62.90073792,0.00000075,0.00000000,1,0.00000424,47.10408006,0.00004701,19.21678527,612.00000000,0.00003097,0.03629008,7.23021990,1.00000000,False,12.00884234,105.90956221,25.26078036,0.03629008,0.00000093,MS,0.00000093,2.39511124,0.00031026,24.46200550,0.00017882,0.00009291,0.00002240,1,0.02153452,63.22757043,6486.83478703,10
0.00000000,0.00000039,0.00053347,0.03447372,62.90368714,0.00000071,0.00000000,1,0.00000150,45.02243611,0.00002243,19.21777287,612.00000000,0.00001533,0.01071822,6.94818802,1.00000000,False,8.99448821,105.91023867,21.49978052,0.01071822,0.00000042,MS,0.00000046,1.79391145,0.00015462,20.48043289,0.00007095,0.00004600,0.00001008,1,0.00726095,63.22789243,4255.83477937,11
0.00000000,0.00000000,0.00062679,0.03092830,12.19021315,0.00000000,0.00003035,1,0.00000095,23.80688661,0.00000520,18.67932606,613.00000000,0.00000000,0.00583962,3.88074481,0.00000000,True,1.51665938,102.93763263,19.54964768,0.00583962,0.00000051,MS,0.00000000,0.49594899,0.13461613,17.65470470,0.00002075,0.00000000,0.00001185,1,0.00242665,37.69623707,1918.08779940,4
0.00003888,0.00024600,9.60742390,0.03338939,12.18174549,0.00000059,0.00100398,1,0.00919100,10.54607326,0.04774794,18.66513996,613.00000000,1.00701153,1.28925249,2.04315432,0.00000000,True,0.42633739,102.95114085,3.38737317,1.28925249,0.00777669,MS,0.03012599,0.13941271,0.11596937,0.40078086,-0.39434834,3.02103459,0.18144116,1,10.45448541,0.01348464,27.63071903,5
0.00000954,0.00021514,2.35746300,0.03246515,17.92299937,0.00000146,0.00093064,1,0.00244903,11.66033221,0.03204071,18.65431389,613.00000000,0.63071224,5.21810950,2.17580525,0.22842617,True,0.51179179,102.93352637,8.83796869,5.21810950,0.00190856,MS,0.01886854,0.16735638,0.04098354,6.08765718,0.05353520,1.89213673,0.04450370,1,3.08002890,37.69503123,455.67494453,6
0.00000016,0.00004644,0.03962768,0.03225272,37.36048547,0.00000315,0.00021375,1,0.00007831,35.42582698,0.00108997,18.66685123,613.00000000,0.00696006,0.48953850,5.56746362,1.00000000,False,2.95774227,102.93590893,19.30756003,0.48953850,0.00003208,MS,0.00020822,0.96718441,0.00409897,17.86167422,0.00166575,0.02088017,0.00074857,1,0.29920273,37.69573089,2543.22666565,7
0.00000002,0.00000331,0.00613651,0.03219026,37.37305697,0.00000082,0.00006279,1,0.00001915,44.52898795,0.00015437,18.67371894,613.00000000,0.00025262,0.15597630,6.86206955,1.00000000,False,5.87108743,102.93637559,24.18780467,0.15597630,0.00000497,MS,0.00000756,1.91985092,0.00112234,23.27221566,0.00037602,0.00075785,0.00011596,1,0.09196966,37.69586793,5232.82280648,8
0.00000001,0.00000169,0.00254236,0.03447372,37.37627358,0.00000081,0.00000000,1,0.00000844,45.02486849,0.00006305,18.67547622,613.00000000,0.00008249,0.07187797,6.92865737,1.00000000,False,6.31536087,102.93674309,25.19336833,0.07187797,0.00000206,MS,0.00000247,2.06512873,0.00058044,24.33270733,0.00016331,0.00024748,0.00004805,1,0.04098630,37.69597585,5820.47896583,9
0.00000000,0.00000083,0.00115493,0.03447372,37.37855876,0.00000074,0.00000000,1,0.00000424,47.10417080,0.00002771,18.67672467,613.00000000,0.00003076,0.03632432,7.23019484,1.00000000,False,7.31392596,102.93694438,25.23036015,0.03632432,0.00000093,MS,0.00000092,2.39166043,0.00031109,24.45288325,0.00008173,0.00009228,0.00002183,1,0.02156292,37.69603496,6475.06069897,10
0.00000000,0.00000039,0.00052007,0.03447372,37.37979257,0.00000070,0.00000000,1,0.00000150,45.02484883,0.00001325,18.67739873,613.00000000,0.00001522,0.01073364,6.94846944,1.00000000,False,5.47955676,102.93734801,21.46469354,0.01073364,0.00000042,MS,0.00000046,1.79182003,0.00015501,20.47274937,0.00003060,0.00004566,0.00000983,1,0.00727451,37.69615349,4249.05066073,11
0.00000000,0.00000000,0.00060622,0.03092830,11.87781598,0.00000000,0.00003035,1,0.00000095,23.84796532,0.00000505,18.15717460,614.00000000,0.00000000,0.00585733,3.88632602,0.00000000,True,1.51997429,99.55954593,19.53204615,0.00585733,0.00000051,MS,0.00000000,0.49703297,0.13461613,17.70013073,0.00001904,0.00000000,0.00001152,1,0.00243196,36.69774799,1923.90648527,4
0.00003901,0.00024307,9.32121045,0.03338939,11.86975486,0.00000058,0.00100398,1,0.00920789,10.53709640,0.04541259,18.14373396,614.00000000,0.99884774,1.29175459,2.04161036,0.00000000,True,0.42542269,99.57176681,3.29312612,1.29175459,0.00780108,MS,0.02988176,0.13911360,0.11621244,0.40082208,-0.35734731,2.99654321,0.17692595,1,10.46478212,0.01780624,27.59776470,5
0.00000969,0.00021400,2.31617882,0.03245875,17.43267752,0.00000144,0.00093708,1,0.00247740,11.51180682,0.03167446,18.13269939,614.00000000,0.63469977,5.21213900,2.15440176,0.22716922,True,0.50316580,99.55603735,8.68226957,5.21213900,0.00193876,MS,0.01898783,0.16453567,0.04119753,6.01106342,0.04654430,1.90409931,0.04394361,1,3.07601918,36.69670414,448.06549520,6
0.00000016,0.00004645,0.03903277,0.03224501,36.40280503,0.00000311,0.00021508,1,0.00007903,35.23246316,0.00108111,18.14494278,614.00000000,0.00704991,0.49069163,5.53988049,1.00000000,False,2.91499216,99.55793880,19.15179902,0.49069163,0.00003267,MS,0.00021091,0.95320508,0.00414542,17.74059783,0.00156717,0.02114974,0.00074103,1,0.30030618,36.69726985,2503.14039630,7
0.00000002,0.00000328,0.00596028,0.03218222,36.41527893,0.00000081,0.00006312,1,0.00001919,44.51793912,0.00015047,18.15172469,614.00000000,0.00025134,0.15615526,6.86048307,1.00000000,False,5.85609466,99.55834459,24.14181195,0.15615526,0.00000499,MS,0.00000752,1.91494827,0.00112562,23.25422266,0.00035674,0.00075401,0.00011320,1,0.09212356,36.69739057,5216.71891091,8
0.00000001,0.00000167,0.00246711,0.03447372,36.41842792,0.00000080,0.00000000,1,0.00000845,45.02337680,0.00006137,18.15343682,614.00000000,0.00008177,0.07195221,6.92843760,1.00000000,False,6.30405518,99.55868994,25.15366083,0.07195221,0.00000207,MS,0.00000245,2.06143176,0.00058211,24.31977872,0.00015513,0.00024532,0.00004686,1,0.04104908,36.69749332,5807.16456912,9
0.00000000,0.00000082,0.00112008,0.03447372,36.42066596,0.00000073,0.00000000,1,0.00000425,47.10532220,0.00002693,18.15465368,614.00000000,0.00003047,0.03635806,7.23033999,1.00000000,False,7.30333810,99.55887735,25.19801076,0.03635806,0.00000094,MS,0.00000091,2.38819819,0.00031190,24.44493965,0.00007785,0.00009142,0.00002128,1,0.02159049,36.69754908,6463.42881261,10
0.00000000,0.00000039,0.00050451,0.03447372,36.42185883,0.00000069,0.00000000,1,0.00000150,45.02852656,0.00001290,18.15530227,614.00000000,0.00001507,0.01074881,6.94895698,1.00000000,False,5.47308331,99.55926520,21.42685667,0.01074881,0.00000042,MS,0.00000045,1.78970321,0.00015539,20.46625180,0.00002898,0.00004521,0.00000958,1,0.00728770,36.69766447,4242.33743409,11
0.00000000,0.00000000,0.00058526,0.03092830,11.58009701,0.00000000,0.00003035,1,0.00000095,23.88853194,0.00000492,17.66187206,615.00000000,0.00000000,0.00587448,3.89186827,0.00000000,True,1.52319167,96.11779426,19.51242945,0.00587448,0.00000051,MS,0.00000000,0.49808506,0.13461613,17.74457655,0.00001837,0.00000000,0.00001120,1,0.00243710,35.66691113,1929.53786918,4
0.00003913,0.00024000,9.02699629,0.03338939,11.57238890,0.00000057,0.00100398,1,0.00922453,10.52747865,0.04338350,17.64907827,615.00000000,0.99033084,1.29593703,2.04001771,0.00000000,True,0.42447471,96.12826433,3.19735551,1.29593703,0.00782548,MS,0.02962697,0.13880362,0.11645243,0.40139477,-0.30551590,2.97099252,0.17264061,1,10.47411726,0.02794489,27.60080395,5
0.00000984,0.00021261,2.27093306,0.03245231,16.96551572,0.00000143,0.00094356,1,0.00250560,11.36645599,0.03133494,17.63790132,615.00000000,0.63831332,5.20492554,2.13349816,0.22591340,True,0.49476195,96.11448291,8.52475261,5.20492554,0.00196895,MS,0.01909593,0.16178761,0.04141014,5.93519821,0.04448139,1.91493996,0.04341014,1,3.07174554,35.66591268,440.58430073,6
0.00000017,0.00004641,0.03837254,0.03223723,35.49012281,0.00000308,0.00021642,1,0.00007975,35.04000075,0.00107300,17.64987033,615.00000000,0.00713279,0.49181832,5.51244717,1.00000000,False,2.87307009,96.11624067,18.99475674,0.49181832,0.00003327,MS,0.00021339,0.93949653,0.00419183,17.62001194,0.00153277,0.02139838,0.00073400,1,0.30140016,35.66644269,2463.83083387,7
0.00000003,0.00000324,0.00577838,0.03217412,35.50250427,0.00000080,0.00006344,1,0.00001922,44.50694528,0.00014677,17.65657146,615.00000000,0.00024990,0.15632895,6.85891746,1.00000000,False,5.84111816,96.11662510,24.09540709,0.15632895,0.00000501,MS,0.00000748,1.91005094,0.00112885,23.23651672,0.00034741,0.00074970,0.00011057,1,0.09227351,35.66655860,5200.69999736,8
0.00000001,0.00000165,0.00238965,0.03447372,35.50558860,0.00000078,0.00000000,1,0.00000847,45.02195963,0.00005977,17.65824083,615.00000000,0.00008099,0.07202420,6.92824055,1.00000000,False,6.29276305,96.11695976,25.11364829,0.07202420,0.00000207,MS,0.00000242,2.05773923,0.00058376,24.30717412,0.00015108,0.00024297,0.00004573,1,0.04111017,35.66665951,5793.94048506,9
0.00000000,0.00000081,0.00108427,0.03447372,35.50778149,0.00000072,0.00000000,1,0.00000425,47.10654123,0.00002618,17.65942773,615.00000000,0.00003016,0.03639076,7.23050594,1.00000000,False,7.29274174,96.11714109,25.16536114,0.03639076,0.00000094,MS,0.00000090,2.38473317,0.00031271,24.43724836,0.00007584,0.00009049,0.00002075,1,0.02161727,35.66671418,6451.85342056,10
0.00000000,0.00000038,0.00048851,0.03447372,35.50893521,0.00000068,0.00000000,1,0.00000150,45.03221816,0.00001257,17.66005219,615.00000000,0.00001491,0.01076355,6.94946117,1.00000000,False,5.46655591,96.11751901,21.38853923,0.01076355,0.00000042,MS,0.00000045,1.78756874,0.00015577,20.45995882,0.00002821,0.00004473,0.00000935,1,0.00730054,35.66682813,4235.62773137,11
0.00000000,0.00000000,0.00056461,0.03092830,11.29800241,0.00000000,0.00003035,1,0.00000095,23.92805990,0.00000479,17.19463380,616.00000000,0.00000000,0.00589117,3.89728585,0.00000000,True,1.52631615,92.72615738,19.49274461,0.00589117,0.00000051,MS,0.00000000,0.49910676,0.13461613,17.78794760,0.00001811,0.00000000,0.00001091,1,0.00244210,34.63745702,1935.01985498,4
0.00003925,0.00023681,8.73549558,0.03338939,11.29061057,0.00000056,0.00100398,1,0.00924115,10.51707668,0.04156942,17.18241753,616.00000000,0.98154370,1.29910700,2.03834479,0.00000000,True,0.42349910,92.73497152,3.10245963,1.29910700,0.00784988,MS,0.02936409,0.13848459,0.11668925,0.40165288,-0.25609058,2.94463111,0.16859979,1,10.48262250,0.04648486,27.58232767,5
0.00001000,0.00021110,2.22439098,0.03244583,16.52279535,0.00000141,0.00095009,1,0.00253372,11.22386501,0.03101867,17.17113874,616.00000000,0.64169731,5.19717453,2.11301792,0.22465909,True,0.48657764,92.72286339,8.36891083,5.19717453,0.00199914,MS,0.01919717,0.15911133,0.04162124,5.86058159,0.04465734,1.92509194,0.04290937,1,3.06725503,34.63645055,433.28435403,6
0.00000017,0.00004634,0.03769068,0.03222941,34.62533954,0.00000304,0.00021777,1,0.00008048,34.84786311,0.00106568,17.18284888,616.00000000,0.00721174,0.49293633,5.48507140,1.00000000,False,2.83199150,92.72463203,18.83831664,0.49293633,0.00003387,MS,0.00021575,0.92606379,0.00423818,17.50022226,0.00152422,0.02163521,0.00072755,1,0.30248530,34.63699095,2425.39194440,7
