sum_dry_mass_laminae,Cont_WSC_DM_shoot,Cont_WSC_DM,C_exudated,Tillers_Photosynthesis_An,senesced_mstruct,dry_mass_phloem,axis,C_N_ratio,sum_dry_mass,N_content_shoot,NS_roots,Cont_WSC_DM_laminae,t,sum_NSC_g,sum_respi_roots,mstruct_shoot,mstruct_laminae,sum_dry_mass_shoot,mstruct_stem,N_content,sum_C_g,C_respired_roots,Total_Transpiration,N_content_mstruct_shoot,C_respired_shoot,N_content_total_DM_shoot,NS_stem,C_N_ratio_shoot,N_content_roots,sum_dry_mass_stem,Cont_WSC_DM_stem,N_content_mstruct,shoot_roots_ratio,Total_Photosynthesis,N_content_mstruct_roots,plant,Tillers_Photosynthesis,NS_laminae,NS,mstruct,sum_respi_shoot,NNI,sum_N_g_shoot,sum_dry_mass_roots,Cont_WSC_DM_roots,NS_shoot,sum_N_g,shoot_roots_mstruct_ratio
0.02617864,22.344816932874902,23.35371553307707,3.42642117,34.75924080,0.00000000,0.01216683,MS,18.02069723,0.09347487,4.05014865,27.77807359,21.12148242809741,36.00000000,0.01576520,0.46736019,0.02027185,0.01311522,0.04096338,0.00715663,2.34710515,0.03953657,1.75015714,0.00306861,8.18414557,1.93319942,4.05014865,51.59446756,10.33613950,1.01858785,0.01478474,24.510918154526035,3.76989588,0.78008419,34.61164797,1.41035818,1,34.61164797,49.90106958,37.74084941,0.05402585,1.85242844,0.92048833,0.00165908,0.05251149,24.140741379637312,50.51226045,0.00219395,0.53452746
0.02567840,21.63765898034829,23.113059021012752,2.07858674,0.00000000,0.00000000,0.01242002,MS,17.91828351,0.09337829,4.06148130,28.15426282,20.174651031172978,37.00000000,0.01382640,0.47152785,0.02027861,0.01311522,0.04044585,0.00716339,2.35970332,0.03948205,1.76519106,0.00009026,8.10065785,0.66332177,4.06148130,51.49205652,10.30961110,1.05936927,0.01476745,24.181612506335775,3.77896497,0.76410322,0.00000000,1.47450540,1,0.00000000,48.92508297,37.55688844,0.05830831,0.58268946,0.92306393,0.00164270,0.05293244,24.240416945453642,49.86232749,0.00220345,0.53323076
0.02544663,21.207302502137967,22.874327819587137,1.98055588,0.00000000,0.00000000,0.01226873,MS,17.81816098,0.09328449,4.07963378,28.14726778,19.58570966339542,38.00000000,0.01372382,0.47241347,0.02028539,0.01311522,0.04021062,0.00717017,2.37214535,0.03942881,1.77143835,0.00009026,8.08683513,0.64870128,4.07963378,51.43474849,10.26371183,1.07849249,0.01476399,24.002216097674193,3.78779174,0.75763491,0.00000000,1.50097632,1,0.00000000,48.45989035,37.37392362,0.05842042,0.56772684,0.92718950,0.00164045,0.05307387,24.13732440397841,49.55215836,0.00221284,0.53193588
0.02528856,20.867842920791887,22.63961141882067,1.77791451,0.00000000,0.00000000,0.01207622,MS,17.72076990,0.09319603,4.09514775,28.06396889,19.186702945735952,39.00000000,0.01362348,0.47250162,0.02029219,0.01311522,0.04003664,0.00717697,2.38436865,0.03937798,1.77644590,0.00009026,8.07975760,0.64497500,4.09514775,51.33625635,10.22459051,1.09590673,0.01474808,23.750497828563553,3.79638683,0.75314336,0.00000000,1.52344620,1,0.00000000,48.13773683,37.19373817,0.05853294,0.56382404,0.93071540,0.00163956,0.05315939,23.974007103182355,49.31595784,0.00222214,0.53064298
0.02516222,20.575729403524626,22.40846236470581,1.59732900,0.00000000,0.00000000,0.01188099,MS,17.62603521,0.09311219,4.10934825,27.94304762,18.86459146994606,40.00000000,0.01352514,0.47164768,0.02029900,0.01311522,0.03989482,0.00718378,2.39637640,0.03932930,1.77973356,0.00009026,8.07634247,0.64269593,4.10934825,51.23885788,10.18889676,1.11223355,0.01473260,23.498230519490598,3.80473593,0.74965788,0.00000000,1.54354787,1,0.00000000,47.87733359,37.01596004,0.05864582,0.56131584,0.93394278,0.00163942,0.05321737,23.78238507023126,49.11869738,0.00223132,0.52935308
0.02505378,20.312611960698113,22.18022478487275,1.44887044,0.00000000,0.00000000,0.01169370,MS,17.53383524,0.09303202,4.12275704,27.80008157,18.58435915561078,41.00000000,0.01342844,0.47002791,0.02030584,0.01311522,0.03977274,0.00719062,2.40817822,0.03928240,1.78158579,0.00009026,8.07518227,0.64101253,4.12275704,51.14723284,10.15531695,1.12777217,0.01471896,23.25434667025338,3.81282367,0.74677585,0.00000000,1.56201308,1,0.00000000,47.65173655,36.84003172,0.05875900,0.55940299,0.93699024,0.00163973,0.05325928,23.574912935489362,48.94533771,0.00224038,0.52806692
0.02495696,20.069878033523707,21.954276518670433,1.33081186,0.00000000,0.00000000,0.01151583,MS,17.44404565,0.09295464,4.13558781,27.64204816,18.330782074702764,42.00000000,0.01333305,0.46782193,0.02031270,0.01311522,0.03966439,0.00719747,2.41978438,0.03923692,1.78230157,0.00009026,8.07551898,0.63964611,4.13558781,51.06232878,10.12331099,1.14269733,0.01470743,23.020940079754876,3.82063697,0.74430848,0.00000000,1.57922841,1,0.00000000,47.44863542,36.66542010,0.05887243,0.55780552,0.93990632,0.00164036,0.05329025,23.35685028981661,48.78858165,0.00224930,0.52678513
0.02486829,19.84273901686048,21.730137522494612,1.23649115,0.00000000,0.00000000,0.01134659,MS,17.35656043,0.09287935,4.14795242,27.47262872,18.095686460393836,43.00000000,0.01323872,0.46517775,0.02031957,0.01311522,0.03956635,0.00720435,2.43120288,0.03919260,1.78212846,0.00009026,8.07691054,0.63846174,4.14795242,50.98436586,10.09259231,1.15711359,0.01469806,22.79865277567906,3.82816628,0.74215211,0.00000000,1.59541641,1,0.00000000,47.26126606,36.49171173,0.05898609,0.55638893,0.94271646,0.00164119,0.05331300,23.13087429838566,48.64431892,0.00225809,0.52550818
0.02478557,19.627023035327767,21.50736819584262,1.16367739,0.00000000,0.00000000,0.01118483,MS,17.27127077,0.09280553,4.15997351,27.29473079,17.873872761376873,44.00000000,0.01314520,0.46220976,0.02032646,0.01311522,0.03947589,0.00721124,2.44244237,0.03914916,1.78125068,0.00009026,8.07905595,0.63740508,4.15997351,50.91158122,10.06285147,1.17108459,0.01469031,22.58494685911411,3.83540514,0.74022401,0.00000000,1.61072863,1,0.00000000,47.08525915,36.31853010,0.05909993,0.55510306,0.94544853,0.00164219,0.05332965,22.89924482720344,48.50916322,0.00226672,0.52423647
0.02470736,19.420095705934422,21.28565372947445,1.10648483,0.00000000,0.00000000,0.01102931,MS,17.18808450,0.09273275,4.17172700,27.11013087,17.66193161512778,45.00000000,0.01305232,0.45901326,0.02033338,0.01311522,0.03939124,0.00721816,2.45350948,0.03910645,1.77982409,0.00009026,8.08176093,0.63642777,4.17172700,50.84297389,10.03389600,1.18465308,0.01468388,22.378415475449074,3.84235031,0.73847251,0.00000000,1.62526438,1,0.00000000,46.91776427,36.14560664,0.05921393,0.55389510,0.94811977,0.00164329,0.05334151,22.663317041045065,48.38096499,0.00227521,0.52297032
0.02463262,19.220118908075147,21.064749950911867,1.06150944,0.00000000,0.00000000,0.01087890,MS,17.10691748,0.09266065,4.18326538,26.92002647,17.45732059372614,46.00000000,0.01295995,0.45565485,0.02034031,0.01311522,0.03931119,0.00722509,2.46440998,0.03906430,1.77795516,0.00009026,8.08488898,0.63550161,4.18326538,50.77799055,10.00559244,1.19785064,0.01467857,22.178331021618707,3.84900086,0.73686206,0.00000000,1.63909562,1,0.00000000,46.75669078,35.97273507,0.05932808,0.55273627,0.95074213,0.00164449,0.05334946,22.423988584464578,48.25822114,0.00228354,0.52171001
0.02456031,19.026519831268565,20.844455985629676,1.02659641,0.00000000,0.00000000,0.01073191,MS,17.02768733,0.09258897,4.19458604,26.72475122,17.257299928658195,47.00000000,0.01286798,0.45219367,0.02034726,0.01311522,0.03923523,0.00723204,2.47514962,0.03902261,1.77573189,0.00009026,8.08833766,0.63460770,4.19458604,50.71834021,9.97794085,1.21071196,0.01467492,21.987531185443473,3.85535818,0.73537913,0.00000000,1.65227956,1,0.00000000,46.59993897,35.79974926,0.05944235,0.55160940,0.95331501,0.00164576,0.05335374,22.181328298278416,48.14031978,0.00229172,0.52045578
0.02449033,18.836812860373772,20.62466219747194,0.99771857,0.00000000,0.00000000,0.01058892,MS,16.95033164,0.09251753,4.20579748,26.52596057,17.061959877424744,48.00000000,0.01277636,0.44864657,0.02035423,0.01311522,0.03916197,0.00723901,2.48573167,0.03898131,1.77319392,0.00009026,8.09204257,0.63369741,4.20579748,50.65981903,9.95067637,1.22323575,0.01467164,21.799450384328097,3.86142433,0.73398118,0.00000000,1.66485436,1,0.00000000,46.44735910,35.62655995,0.05955671,0.55048137,0.95586306,0.00164707,0.05335555,21.936909958814137,48.02551468,0.00229974,0.51920779
0.02514527,19.790667039368177,21.060784171237316,1.19223096,34.98871308,0.00000000,0.01074345,MS,17.04255445,0.09329742,4.20017931,26.33699019,18.618536069406353,49.00000000,0.01307485,0.44946621,0.02036122,0.01311522,0.03993286,0.00724600,2.47355387,0.03933016,1.77480246,0.00307122,8.23748102,2.70076556,4.20017931,50.99944263,9.96373000,1.18151474,0.01478759,21.78379443682033,3.86746610,0.74830308,34.83052246,1.60394578,1,34.83052246,47.84220022,36.04200246,0.05967116,2.61732324,0.95458621,0.00167725,0.05336456,22.011216732573875,49.01136279,0.00230776,0.51796627
0.02547523,20.443432006968433,21.520728434310076,1.49502146,35.01815398,0.00000000,0.01120693,MS,17.13286920,0.09409678,4.19015698,26.55835637,19.408651733044692,50.00000000,0.01337368,0.44744905,0.02036821,0.01311522,0.04042487,0.00725299,2.46127622,0.03967941,1.77436715,0.00307158,8.31622174,2.40533571,4.19015698,51.48385139,9.98546575,1.15910919,0.01494964,22.206769745457354,3.87380267,0.75318499,34.85845582,1.57827240,1,34.85845582,48.51775430,36.46356229,0.05978574,2.32191125,0.95230840,0.00169387,0.05367190,22.33213193137929,49.61465541,0.00231598,0.51672979
0.02569600,20.96680361310965,21.96949123969375,1.88509565,35.05173769,0.00000000,0.01168359,MS,17.21935850,0.09489043,4.18052313,26.90157353,19.9640384980952,51.00000000,0.01366851,0.44948836,0.02037519,0.01311522,0.04081901,0.00725997,2.44956669,0.04002475,1.77938859,0.00307196,8.37512808,2.36957068,4.18052313,51.99388225,10.00674902,1.14285185,0.01512301,22.670635381671232,3.88043936,0.75490914,34.89039881,1.56344248,1,34.89039881,48.96007689,36.87398606,0.05990055,2.28627092,0.95011889,0.00170645,0.05407142,22.726429293982946,50.08406924,0.00232440,0.51549663
0.02587637,21.42327200114593,22.405598487758922,2.23403469,35.08608189,0.00000000,0.01212048,MS,17.30195903,0.09567778,4.17189920,27.28925127,20.428154221924533,52.00000000,0.01395949,0.45453804,0.02038215,0.01311522,0.04116923,0.00726693,2.43844953,0.04036641,1.78922212,0.00307235,8.42667853,2.35156784,4.17189920,52.48150904,10.02594882,1.12920938,0.01529285,23.107067378424766,3.88740472,0.75528016,34.92313636,1.55301575,1,34.92313636,49.31584409,37.27307279,0.06001573,2.26840597,0.94815891,0.00171754,0.05450855,23.14753019810054,50.49177227,0.00233305,0.51426485
0.02603676,21.833187256107454,22.830466413408192,2.52100928,35.12072970,0.00000000,0.01251925,MS,17.38085368,0.09646045,4.16460652,27.69842604,20.839860920472546,53.00000000,0.01424726,0.46163651,0.02038911,0.01311522,0.04149304,0.00727389,2.42788550,0.04070508,1.80263742,0.00307274,8.47521901,2.33428460,4.16460652,52.93893958,10.04211877,1.11689369,0.01545628,23.506487571586185,3.89471841,0.75486609,34.95619409,1.54477093,1,34.95619409,49.62805597,37.66210420,0.06013142,2.25125411,0.94650148,0.00172802,0.05496741,23.583278635007783,50.86136993,0.00234195,0.51303289
0.02618469,22.207932381622125,23.245337951925006,2.74970970,35.15563486,0.00000000,0.01288904,MS,17.45629005,0.09723989,4.15854451,28.11927978,21.21512566023804,54.00000000,0.01453242,0.46980049,0.02039605,0.01311522,0.04179854,0.00728083,2.41783022,0.04104140,1.81823379,0.00307312,8.52229039,2.31924299,4.15854451,53.36940036,10.05542074,1.10546449,0.01561385,23.87288552316437,3.90238246,0.75392369,34.98951548,1.53791515,1,34.98951548,49.91263405,38.04220259,0.06024769,2.23633554,0.94512375,0.00173821,0.05544134,24.027462584248845,51.20390979,0.00235110,0.51179966
0.02632375,22.555650872352206,23.65120993863638,2.93068768,35.19082088,0.00000000,0.01323741,MS,17.52848210,0.09801724,4.15348458,28.54626415,21.563085210381846,55.00000000,0.01481548,0.47851153,0.02040299,0.01311522,0.04209066,0.00728777,2.40824598,0.04137592,1.83509885,0.00307350,8.56849515,2.30645783,4.15348458,53.77809711,10.06636602,1.09476949,0.01576692,24.2127946053175,3.91039700,0.75260569,35.02311860,1.53213751,1,35.02311860,50.17722482,38.41428418,0.06036462,2.22366622,0.94397377,0.00174823,0.05592658,24.47573392256471,51.52609054,0.00236050,0.51056449
0.02645665,22.88308601191802,24.049503348654596,3.07474776,35.28561749,0.00000000,0.01357062,MS,17.59785144,0.09879448,4.14923530,28.97605515,21.892415896272567,56.00000000,0.01509741,0.48739049,0.02040992,0.01311522,0.04237362,0.00729469,2.39907369,0.04170959,1.85254242,0.00308718,8.61434848,2.30744566,4.14923530,54.17032251,10.07538763,1.08465403,0.01591697,24.529744998761004,3.91875791,0.75102759,35.11499182,1.52716669,1,35.11499182,50.42751512,38.77974243,0.06048224,2.22476407,0.94300802,0.00175818,0.05642086,24.925514952065082,51.83344032,0.00237015,0.50932704
0.02658469,23.19461774791191,24.440392989773212,3.18077512,35.32139116,0.00000000,0.01389337,MS,17.66420454,0.09957156,4.14554467,29.40595717,22.205140395339047,57.00000000,0.01537806,0.49696388,0.02041683,0.01311522,0.04264931,0.00730161,2.39032563,0.04204230,1.87086701,0.00308757,8.65974757,2.29786789,4.14554467,54.54849402,10.08309243,1.07521808,0.01606462,24.832063780020444,3.92749653,0.74925552,35.14916114,1.52310030,1,35.14916114,50.66626228,39.13869534,0.06060055,2.21529180,0.94216924,0.00176805,0.05692225,25.37379696789097,52.12857382,0.00238008,0.50808721
0.02670880,23.493318197862102,24.82428818139511,3.26473337,35.35746028,0.00000000,0.01420818,MS,17.72770733,0.10034890,4.14228226,29.83434171,22.50533432286101,58.00000000,0.01565768,0.50626536,0.02042374,0.01311522,0.04291935,0.00730852,2.38197530,0.04237429,1.88892048,0.00308795,8.70477459,2.29040604,4.14228226,54.91505341,10.08978911,1.06642910,0.01621056,25.121137755493134,3.93659949,0.74733909,35.18362047,1.51987329,1,35.18362047,50.89549722,39.49155084,0.06071957,2.20793218,0.94142779,0.00177784,0.05742955,25.818974080857103,52.41367578,0.00239029,0.50684510
0.02682990,23.781895822263238,25.20158468867477,3.32871711,35.39379974,0.00000000,0.01451727,MS,17.78847676,0.10112694,4.13933756,30.25981261,22.795940521019293,59.00000000,0.01593651,0.51545681,0.02043064,0.01311522,0.04318526,0.00731542,2.37400249,0.04270579,1.90676962,0.00308834,8.74952352,2.28465900,4.13933756,55.27202827,10.09574047,1.05825772,0.01635536,25.399291400903483,3.94606287,0.74532297,35.21834651,1.51742885,1,35.21834651,51.11715095,39.83870574,0.06083927,2.20228456,0.94075854,0.00178758,0.05794168,26.259711411409615,52.69070884,0.00240076,0.50560090
0.02694834,24.061456353976062,25.5724364889657,3.38417731,35.43038955,0.00000000,0.01482143,MS,17.84668469,0.10190569,4.13666209,30.68180138,23.078111345600295,60.00000000,0.01621464,0.52407671,0.02043753,0.01311522,0.04344755,0.00732231,2.36638220,0.04303689,1.92388644,0.00308872,8.79400836,2.28077174,4.13666209,55.62023900,10.10106137,1.05066598,0.01649922,25.667563758158153,3.95585871,0.74322497,35.25331975,1.51571449,1,35.25331975,51.33198221,40.18031541,0.06095966,2.19849437,0.94015048,0.00179728,0.05845814,26.69543465656964,52.96044848,0.00241148,0.50435485
0.02648902,23.38352513664837,25.322741424714536,2.81717102,0.00000000,0.00000000,0.01477376,MS,17.73955666,0.10178675,4.16361908,30.86857326,21.97624374543348,61.00000000,0.01609525,0.52849537,0.02044442,0.01311522,0.04300552,0.00732920,2.37979251,0.04297077,1.93662262,0.00008996,8.75831245,0.71716136,4.16361908,55.62498724,10.03601643,1.07470952,0.01651649,25.640512008956335,3.96575776,0.73161989,0.00000000,1.55458895,1,0.00000000,50.48809245,39.99148055,0.06108072,0.63497872,0.94627706,0.00179059,0.05878123,26.741510631284697,52.46094376,0.00242231,0.50310721
0.02624812,22.952154056695335,25.07965910107533,2.46405793,0.00000000,0.00000000,0.01454397,MS,17.63580889,0.10167761,4.18238382,30.85231128,21.41146424542987,62.00000000,0.01597984,0.53050689,0.02045131,0.01311522,0.04274431,0.00733609,2.39290945,0.04290886,1.94524795,0.00008996,8.74140066,0.70996589,4.18238382,55.52858272,9.99088715,1.09500385,0.01649620,25.403640485907538,3.97542594,0.72529991,0.00000000,1.58357260,1,0.00000000,50.03366834,39.80747010,0.06120233,0.62763192,0.95054178,0.00178773,0.05893330,26.622738315110738,52.15430583,0.00243305,0.50186027
0.02607808,22.60918807251712,24.843070688912317,2.11293796,0.00000000,0.00000000,0.01430052,MS,17.53544707,0.10157795,4.19866029,30.76741994,21.010692834077922,63.00000000,0.01586840,0.53089894,0.02045823,0.01311522,0.04255057,0.00734301,2.40572552,0.04285114,1.95126806,0.00008996,8.73268975,0.70647490,4.19866029,55.42258181,9.95184396,1.11326783,0.01647249,25.139813321671934,3.98485149,0.72086152,0.00000000,1.60801147,1,0.00000000,49.70787502,39.62822640,0.06132441,0.62391462,0.95424098,0.00178655,0.05902738,26.453390709871982,51.92019399,0.00244369,0.50061520
0.02594159,22.31457002251914,24.611606273996316,1.83312251,0.00000000,0.00000000,0.01407154,MS,17.43820466,0.10148563,4.21357827,30.64773520,20.68431347229625,64.00000000,0.01576012,0.52991999,0.02046517,0.01311522,0.04239350,0.00734994,2.41826816,0.04279675,1.95503256,0.00008996,8.72840998,0.70427311,4.21357827,55.32469865,9.91617660,1.13028795,0.01645192,24.885178574409338,3.99400944,0.71741378,0.00000000,1.62977800,1,0.00000000,49.44325818,39.45261792,0.06144689,0.62147970,0.95763142,0.00178628,0.05909213,26.25953172569156,51.72570635,0.00245419,0.49937292
0.02582490,22.052124032335986,24.383985331253005,1.62033015,0.00000000,0.00000000,0.01385962,MS,17.34382796,0.10139870,4.22753271,30.50605791,20.40129897263846,65.00000000,0.01565423,0.52793155,0.02047212,0.01311522,0.04226030,0.00735690,2.43056387,0.04274491,1.95711474,0.00008996,8.72683422,0.70267346,4.22753271,55.23747329,9.88293423,1.14645005,0.01643540,24.646061810940527,4.00287662,0.71459994,0.00000000,1.64971221,1,0.00000000,49.21482813,39.27957050,0.06156973,0.61964751,0.96080289,0.00178657,0.05913840,26.05033327637129,51.55708703,0.00246456,0.49813411
0.02571716,21.802734089684137,24.149000557253636,1.44699968,0.00000000,0.00000000,0.01365300,MS,17.25456276,0.10130355,4.23975966,30.33850197,20.134657720371855,66.00000000,0.01554271,0.52521052,0.02048515,0.01311522,0.04214063,0.00736993,2.44230525,0.04269024,1.95795746,0.00008996,8.72174124,0.80905291,4.23975966,55.12564171,9.85402942,1.16201235,0.01642347,24.414739731585428,4.01002455,0.71228116,0.00000000,1.66808407,1,0.00000000,49.00207041,39.09500503,0.06169892,0.61784957,0.96358174,0.00178666,0.05916292,25.820201947216777,51.38860986,0.00247414,0.49704612
0.02561912,21.57125572126672,23.91698596448219,1.31993550,0.00000000,0.00000000,0.01346057,MS,17.16704392,0.10121391,4.25161598,30.16035453,19.889433025762422,67.00000000,0.01543368,0.52194844,0.02049815,0.01311522,0.04203521,0.00738293,2.45393287,0.04263816,1.95783757,0.00008996,8.71871672,0.79811132,4.25161598,55.02626630,9.82608032,1.17702119,0.01641609,24.195925412813367,4.01712412,0.71030966,0.00000000,1.68531953,1,0.00000000,48.80689775,38.91319279,0.06182835,0.61634803,0.96627636,0.00178718,0.05917871,25.583180814926042,51.23575962,0.00248372,0.49596058
0.02554957,21.349727670333092,23.684376504344108,1.22556074,0.00000000,0.00000000,0.01327863,MS,17.07471542,0.10114808,4.26450432,29.97252607,19.652120031914183,68.00000000,0.01533125,0.51833713,0.02051873,0.01312280,0.04196152,0.00739593,2.46637298,0.04259610,1.95704169,0.00008996,8.72105956,0.79914248,4.26450432,54.93567326,9.79574028,1.19155100,0.01641195,23.99250700450578,4.02592654,0.70897045,0.00000000,1.70154789,1,0.00000000,48.63789524,38.73775502,0.06196558,0.61564906,0.96920553,0.00178945,0.05918656,25.339573532131883,51.10107563,0.00249469,0.49506130
0.02547031,21.140837641593453,23.45424024404942,1.15019953,0.00000000,0.00000000,0.01310370,MS,16.98969781,0.10106822,4.27597358,29.77740916,19.42957364823492,69.00000000,0.01522561,0.51444869,0.02053426,0.01312532,0.04187971,0.00740894,2.47791361,0.04254871,1.95570406,0.00008996,8.72086568,0.79992298,4.27597358,54.84940692,9.76889766,1.20566978,0.01640940,23.797024680891884,4.03295517,0.70756474,0.00000000,1.71692581,1,0.00000000,48.46815918,38.55836452,0.06209797,0.61455126,0.97181218,0.00179077,0.05918852,25.091122349509025,50.96847330,0.00250438,0.49404300
0.02539502,20.938419800409143,23.224684872923472,1.09914537,0.00000000,0.00000000,0.01293454,MS,16.90679137,0.10098904,4.28722352,29.57689808,19.214170034195764,70.00000000,0.01512044,0.51044423,0.02054995,0.01312800,0.04180284,0.00742195,2.48927803,0.04250195,1.95401607,0.00008996,8.72109953,0.80081537,4.28722352,54.76577683,9.74267477,1.21940035,0.01640782,23.60710898145594,4.03964260,0.70629376,0.00000000,1.73153456,1,0.00000000,48.30484382,38.37875587,0.06223070,0.61354913,0.97436898,0.00179218,0.05918620,24.839459620458324,50.84079125,0.00251390,0.49303199
0.02532227,20.74545478851451,22.995604375640248,1.05423524,0.00000000,0.00000000,0.01276760,MS,16.82592788,0.10091036,4.29806970,29.36914849,19.00187402418369,71.00000000,0.01501567,0.50634431,0.02056579,0.01313083,0.04173229,0.00743496,2.50046952,0.04245573,1.95204421,0.00008996,8.72168084,0.80171783,4.29806970,54.69254587,9.71748436,1.23280454,0.01641001,23.435971971331114,4.04599150,0.70519852,0.00000000,1.74541934,1,0.00000000,48.14512521,38.19884396,0.06236377,0.61254082,0.97683402,0.00179368,0.05917807,24.582406528688804,50.71970901,0.00252323,0.49202845
0.02525295,20.552976836113178,22.76675479395472,1.02198263,0.00000000,0.00000000,0.01260729,MS,16.74700863,0.10083183,4.30896835,29.15964991,18.796117868769755,72.00000000,0.01491117,0.50218993,0.02058180,0.01313383,0.04166308,0.00744797,2.51149619,0.04240992,1.94983149,0.00008996,8.72250641,0.80266360,4.30896835,54.61356661,9.69228266,1.24582433,0.01641013,23.256542305338908,4.05200479,0.70413989,0.00000000,1.75863661,1,0.00000000,47.99091329,38.01843007,0.06249715,0.61155952,0.97931099,0.00179525,0.05916875,24.32556416149476,50.59942466,0.00253239,0.49103252
0.02590639,21.360492466799315,23.117837326115204,1.23456671,35.67824045,0.00000000,0.01277355,MS,16.82409005,0.10160826,4.30877793,28.95163684,20.17374261880364,73.00000000,0.01520172,0.50335076,0.02059797,0.01313698,0.04244733,0.00746099,2.50132351,0.04275929,1.95276807,0.00309134,8.87932679,3.08395343,4.30877793,54.89380502,9.69253083,1.20449441,0.01654094,23.219177530436713,4.05798668,0.71748924,35.48991259,1.69531620,1,35.48991259,49.29056963,38.36048012,0.06263084,2.89090603,0.97926771,0.00182896,0.05916093,24.37871335476165,51.47404718,0.00254155,0.49004435
0.02622304,21.8986699078227,23.489027240818423,1.59184111,35.70997987,0.00000000,0.01324496,MS,16.89894606,0.10240168,4.30179689,29.12167946,20.843015423929568,74.00000000,0.01549169,0.50105104,0.02061430,0.01314030,0.04293274,0.00747401,2.49111417,0.04310824,1.95280171,0.00309169,8.95921263,2.80338937,4.30179689,55.27145942,9.70679794,1.18391774,0.01670970,23.55534011506656,4.06428312,0.72193566,35.52007228,1.67035242,1,35.52007228,49.89025447,38.70716942,0.06276489,2.60839620,0.97768111,0.00184688,0.05946893,24.637162904820155,51.98465458,0.00255094,0.48906336
0.02643379,22.329409746437236,23.85384240640284,2.01639541,35.74540441,0.00000000,0.01371380,MS,16.97016482,0.10319121,4.29488757,29.39759565,21.308596489761644,75.00000000,0.01577757,0.50327356,0.02063080,0.01314378,0.04332276,0.00748702,2.48138342,0.04345329,1.95842829,0.00309206,9.01886265,2.73574020,4.29488757,55.66914979,9.72092040,1.16907287,0.01688897,23.927136326698502,4.07089867,0.72363251,35.55379252,1.65585419,1,35.55379252,50.27659800,39.04580719,0.06289937,2.53878964,0.97611081,0.00186066,0.05986845,24.956971436188848,52.37883386,0.00256057,0.48808853
0.02660598,22.700184674965097,24.208383967675022,2.37670510,35.78137399,0.00000000,0.01413667,MS,17.03767124,0.10397455,4.28893631,29.71320099,21.693668521184605,76.00000000,0.01605942,0.50875486,0.02064747,0.01314742,0.04366886,0.00750004,2.47219596,0.04379456,1.96860361,0.00309244,9.07099132,2.71510007,4.28893631,56.04469670,9.73312220,1.15664843,0.01706289,24.269634579035532,4.07786001,0.72412523,35.58809396,1.64561262,1,35.58809396,50.58470757,39.37516365,0.06303440,2.51617691,0.97475825,0.00187293,0.06030568,25.300509124252553,52.71810806,0.00257045,0.48711865
0.02675978,23.030797790668448,24.554098350850573,2.65815573,35.81755333,0.00000000,0.01452013,MS,17.10189871,0.10475355,4.28413227,30.04782360,22.03257934279388,77.00000000,0.01633811,0.51561575,0.02066429,0.01315123,0.04398951,0.00751306,2.46348425,0.04413294,1.98121852,0.00309281,9.11992865,2.69720705,4.28413227,56.39477283,9.74283360,1.14544438,0.01722973,24.581147467549304,4.08514283,0.72393997,35.62262190,1.63746783,1,35.62262190,50.85449031,39.69649649,0.06317006,2.49629535,0.97366643,0.00188457,0.06076404,25.656876505415998,53.02449792,0.00258059,0.48615276
