t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,height,minerals_plant,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
163,1,MS,7.82260,False,0,21.30000,0.01184,1,17768.19829,17768.19829,120,0.10703,2.16205,12,0.08970,reproductive,134.50756,7.87980,30.31913,968454.40088
164,1,MS,13.14453,False,0,18.60000,0.00244,1,14123.35161,14123.35161,120,0.10703,2.16242,12,0.09083,reproductive,136.46913,7.20085,26.10193,982577.75248
165,1,MS,3.84926,False,0,18.60000,0.00244,1,14123.35161,14123.35161,120,0.10703,2.16267,12,0.09083,reproductive,136.46913,6.97616,25.78465,982577.75248
166,1,MS,10.25797,False,0,17.00000,0.00118,1,12132.98061,12132.98061,120,0.10703,2.16298,12,0.09180,reproductive,138.15427,28.30931,23.37312,994710.73309
167,1,MS,5.66612,False,0,17.00000,0.00118,1,12132.98061,12132.98061,120,0.10703,2.16316,12,0.09180,reproductive,138.15427,5.37106,22.07467,994710.73309
168,1,MS,6.29640,False,0,11.80000,0.00351,1,7043.80379,7043.80379,120,0.10703,2.16334,12,0.09237,reproductive,139.13257,4.44765,15.47912,1001754.53688
169,1,MS,2.35213,False,0,11.80000,0.00351,1,7043.80379,7043.80379,120,0.10703,2.16348,12,0.09237,reproductive,139.13257,4.54597,15.58170,1001754.53688
170,1,MS,5.58102,False,0,12.10000,0.00336,1,7279.21528,7279.21528,120,0.10703,2.16367,12,0.09295,reproductive,140.14358,4.53460,15.85002,1009033.75217
171,1,MS,2.12482,False,0,12.10000,0.00336,1,7279.21528,7279.21528,120,0.10703,2.16381,12,0.09295,reproductive,140.14358,4.76443,16.11564,1009033.75217
172,1,MS,5.97222,False,0,12.60000,0.00368,1,7686.62955,7686.62955,120,0.10703,2.16401,12,0.09357,reproductive,141.21116,4.68618,17.64080,1016720.38172
173,1,MS,2.89994,False,0,12.60000,0.00368,1,7686.62955,7686.62955,120,0.10703,2.16424,12,0.09357,reproductive,141.21116,6.40972,19.03618,1016720.38172
174,1,MS,14.73416,False,0,19.30000,0.01683,1,15043.95664,15043.95664,120,0.10703,2.16464,12,0.09477,reproductive,143.30060,7.43170,28.77046,1031764.33835
175,1,MS,9.78751,False,0,19.30000,0.01683,1,15043.95664,15043.95664,120,0.10703,2.16500,12,0.09477,reproductive,143.30060,9.17166,30.62061,1031764.33835
176,1,MS,23.07839,False,0,22.70000,0.02480,1,19661.99862,19661.99862,120,0.10703,2.16551,12,0.09635,reproductive,146.03144,9.37909,36.21248,1051426.33698
177,1,MS,12.81204,False,0,22.70000,0.02480,1,19661.99862,19661.99862,120,0.10703,2.16593,12,0.09635,reproductive,146.03144,10.66427,37.37281,1051426.33698
178,1,MS,30.86809,False,0,27.10000,0.04194,1,24086.30564,24086.30564,120,0.10703,2.16656,12,0.09828,reproductive,149.37676,12.68978,48.05757,1075512.64262
179,1,MS,17.38203,False,0,27.10000,0.04194,1,24086.30564,24086.30564,120,0.10703,2.16703,12,0.09828,reproductive,149.37676,14.13626,48.45553,1075512.64262
180,1,MS,33.73288,False,0,29.70000,0.04707,1,24453.28622,24453.28622,120,0.10703,2.16769,12,0.10024,reproductive,152.77305,15.15562,54.54541,1099965.92884
181,1,MS,16.69740,False,0,29.70000,0.04707,1,24453.28622,24453.28622,120,0.10703,2.16816,12,0.10024,reproductive,152.77305,14.90561,54.75139,1099965.92884
182,1,MS,32.45898,False,0,30.50000,0.04442,1,24147.65953,24147.65953,120,0.10703,2.16882,12,0.10218,reproductive,156.12689,15.97725,55.75570,1124113.58837
183,1,MS,14.91597,False,0,30.50000,0.04442,1,24147.65953,24147.65953,120,0.10703,2.16930,12,0.10218,reproductive,156.12689,15.49702,56.00247,1124113.58837
184,1,MS,29.19788,False,0,28.40000,0.03210,1,24529.57180,24529.57180,120,0.10703,2.16997,12,0.10414,reproductive,159.53377,13.77327,49.85358,1148643.16017
185,1,MS,11.16974,False,0,28.40000,0.03210,1,24529.57180,24529.57180,120,0.10703,2.17044,12,0.10414,reproductive,159.53377,12.38094,49.63144,1148643.16017
186,1,MS,22.57983,False,0,25.30000,0.01624,1,22713.49647,22713.49647,120,0.10703,2.17107,12,0.10597,reproductive,162.68842,11.08383,41.89624,1171356.65665
187,1,MS,5.66730,False,0,25.30000,0.01624,1,22713.49647,22713.49647,120,0.10703,2.17147,12,0.10597,reproductive,162.68842,9.48465,40.55281,1171356.65665
188,1,MS,15.54820,False,0,21.90000,0.01074,1,18588.65657,18588.65657,120,0.10703,2.17199,12,0.10746,reproductive,165.27018,8.73616,33.25645,1189945.31321
189,1,MS,3.63180,False,0,21.90000,0.01074,1,18588.65657,18588.65657,120,0.10703,2.17233,12,0.10746,reproductive,165.27018,8.00303,32.31884,1189945.31321
190,1,MS,12.97417,False,0,20.40000,0.00984,1,16532.48102,16532.48102,120,0.10703,2.17279,12,0.10879,reproductive,167.56636,7.84998,29.98177,1206477.79423
191,1,MS,3.29258,False,0,20.40000,0.00984,1,16532.48102,16532.48102,120,0.10703,2.17311,12,0.10879,reproductive,167.56636,7.54560,29.55466,1206477.79423
192,1,MS,6.84166,False,0,14.00000,0.00110,1,8931.17124,8931.17124,120,0.10703,2.17336,12,0.10951,reproductive,168.80680,5.03013,19.30003,1215408.96547
193,1,MS,2.27128,False,0,14.00000,0.00110,1,8931.17124,8931.17124,120,0.10703,2.17356,12,0.10951,reproductive,168.80680,5.36204,19.74239,1215408.96547
194,1,MS,5.79972,False,0,12.60000,0.00078,1,7686.62955,7686.62955,120,0.10703,2.17377,12,0.11012,reproductive,169.87439,4.56088,17.32069,1223095.59501
195,1,MS,1.91994,False,0,12.60000,0.00078,1,7686.62955,7686.62955,120,0.10703,2.17390,12,0.11012,reproductive,169.87439,4.05843,16.63404,1223095.59501
196,1,MS,5.39863,False,0,11.70000,0.00045,1,6966.81427,6966.81427,120,0.10703,2.17410,12,0.11068,reproductive,170.84200,4.28146,17.95530,1230062.40928
197,1,MS,2.46861,False,0,11.70000,0.00045,1,6966.81427,6966.81427,120,0.10703,2.17429,12,0.11068,reproductive,170.84200,5.20614,17.75230,1230062.40928
198,1,MS,12.23296,False,0,16.80000,0.01152,1,11897.08429,11897.08429,120,0.10703,2.17463,12,0.11164,reproductive,172.49437,6.08768,25.51119,1241959.49357
199,1,MS,8.68061,False,0,16.80000,0.01152,1,11897.08429,11897.08429,120,0.10703,2.17489,12,0.11164,reproductive,172.49437,6.49725,25.68134,1241959.49357
200,1,MS,20.25108,False,0,19.00000,0.02247,1,14646.29683,14646.29683,120,0.10703,2.17531,12,0.11282,reproductive,174.52858,7.09136,30.42388,1256605.79039
201,1,MS,14.19480,False,0,19.00000,0.02247,1,14646.29683,14646.29683,120,0.10703,2.17563,12,0.11282,reproductive,174.52858,7.47546,30.97953,1256605.79039
202,1,MS,24.88109,False,0,20.60000,0.02528,1,16806.57271,16806.57271,120,0.10703,2.17611,12,0.11417,reproductive,176.86283,7.93674,33.92069,1273412.36311
203,1,MS,15.09424,False,0,20.60000,0.02528,1,16806.57271,16806.57271,120,0.10703,2.17648,12,0.11417,reproductive,176.86283,8.54791,34.72420,1273412.36311
204,1,MS,28.47339,False,0,22.40000,0.03398,1,19263.41337,19263.41337,120,0.10703,2.17704,12,0.11572,reproductive,179.53830,9.00638,39.09295,1292675.77648
205,1,MS,17.55718,False,0,22.40000,0.03398,1,19263.41337,19263.41337,120,0.10703,2.17746,12,0.11572,reproductive,179.53830,9.43583,39.62908,1292675.77648
206,1,MS,28.41389,False,0,22.90000,0.02733,1,19924.35999,19924.35999,120,0.10703,2.17804,12,0.11732,reproductive,182.30557,9.33744,39.34454,1312600.13647
207,1,MS,14.23474,False,0,22.90000,0.02733,1,19924.35999,19924.35999,120,0.10703,2.17847,12,0.11732,reproductive,182.30557,9.58018,39.62995,1312600.13647
208,1,MS,22.72640,False,0,22.30000,0.01551,1,19129.38954,19129.38954,120,0.10703,2.17904,12,0.11886,reproductive,184.96243,8.96412,36.81735,1331729.52601
209,1,MS,7.97664,False,0,22.30000,0.01551,1,19129.38954,19129.38954,120,0.10703,2.17943,12,0.11886,reproductive,184.96243,8.81295,36.62958,1331729.52601
210,1,MS,15.50119,False,0,19.80000,0.00671,1,15715.54193,15715.54193,120,0.10703,2.17990,12,0.12013,reproductive,187.14515,7.53517,30.96093,1347445.06794
211,1,MS,4.64632,False,0,19.80000,0.00671,1,15715.54193,15715.54193,120,0.10703,2.18017,12,0.12013,reproductive,187.14515,6.46941,29.21269,1347445.06794
212,1,MS,9.21664,False,0,15.60000,0.00135,1,10547.84686,10547.84686,120,0.10703,2.18048,12,0.12098,reproductive,188.61013,5.63048,22.46752,1357992.91480
213,1,MS,2.59053,False,0,15.60000,0.00135,1,10547.84686,10547.84686,120,0.10703,2.18071,12,0.12098,reproductive,188.61013,5.99141,22.44207,1357992.91480
214,1,MS,8.06969,False,0,15.30000,0.00159,1,10228.72207,10228.72207,120,0.10703,2.18102,12,0.12180,reproductive,190.03078,5.50888,21.90426,1368221.63687
215,1,MS,2.22953,False,0,15.30000,0.00159,1,10228.72207,10228.72207,120,0.10703,2.18122,12,0.12180,reproductive,190.03078,5.14728,21.34503,1368221.63687
216,1,MS,3.99102,False,0,8.90000,0.00231,1,5092.68564,5092.68564,120,0.10703,2.18137,12,0.12221,reproductive,190.73810,3.53365,13.17525,1373314.32251
217,1,MS,1.41682,False,0,8.90000,0.00231,1,5092.68564,5092.68564,120,0.10703,2.18147,12,0.12221,reproductive,190.73810,3.41525,13.01124,1373314.32251
218,1,MS,3.33575,False,0,7.50000,0.00194,1,4291.58903,4291.58903,120,0.10703,2.18160,12,0.12256,reproductive,191.33415,3.50294,11.80900,1377605.91154
219,1,MS,1.27458,False,0,7.50000,0.00194,1,4291.58903,4291.58903,120,0.10703,2.18169,12,0.12256,reproductive,191.33415,3.13978,11.69441,1377605.91154
220,1,MS,3.62286,False,0,7.90000,0.00247,1,4520.47377,4520.47377,120,0.10703,2.18183,12,0.12292,reproductive,191.96200,3.29161,12.93585,1382126.38531
221,1,MS,1.75650,False,0,7.90000,0.00247,1,4520.47377,4520.47377,120,0.10703,2.18195,12,0.12292,reproductive,191.96200,3.68039,12.91718,1382126.38531
222,1,MS,7.36094,False,0,10.90000,0.00861,1,6376.91392,6376.91392,120,0.10703,2.18214,12,0.12343,reproductive,192.84768,4.22095,16.42754,1388503.29924
223,1,MS,6.78751,False,0,10.90000,0.00861,1,6376.91392,6376.91392,120,0.10703,2.18229,12,0.12343,reproductive,192.84768,11.32409,16.71637,1388503.29924
224,1,MS,13.36934,False,0,12.70000,0.01393,1,7770.40783,7770.40783,120,0.10703,2.18253,12,0.12406,reproductive,193.92690,4.58851,19.36422,1396273.70706
225,1,MS,10.41123,False,0,12.70000,0.01393,1,7770.40783,7770.40783,120,0.10703,2.18273,12,0.12406,reproductive,193.92690,5.17648,20.24864,1396273.70706
226,1,MS,16.02546,False,0,14.50000,0.01570,1,9413.83809,9413.83809,120,0.10703,2.18302,12,0.12482,reproductive,195.23438,5.20760,22.11824,1405687.54516
227,1,MS,11.24943,False,0,14.50000,0.01570,1,9413.83809,9413.83809,120,0.10703,2.18327,12,0.12482,reproductive,195.23438,6.00053,23.33934,1405687.54516
228,1,MS,21.65274,False,0,17.90000,0.02823,1,13231.11888,13231.11888,120,0.10703,2.18367,12,0.12588,reproductive,197.07204,6.60058,29.72063,1418918.66404
229,1,MS,15.49294,False,0,17.90000,0.02823,1,13231.11888,13231.11888,120,0.10703,2.18398,12,0.12588,reproductive,197.07204,6.95232,30.29538,1418918.66404
230,1,MS,24.63710,False,0,19.10000,0.02743,1,14778.36149,14778.36149,120,0.10703,2.18444,12,0.12708,reproductive,199.12459,7.18202,31.79084,1433697.02553
231,1,MS,14.92596,False,0,19.10000,0.02743,1,14778.36149,14778.36149,120,0.10703,2.18478,12,0.12708,reproductive,199.12459,7.41214,32.15811,1433697.02553
232,1,MS,22.10500,False,0,18.90000,0.02178,1,14514.74587,14514.74587,120,0.10703,2.18523,12,0.12825,reproductive,201.14052,7.09301,30.40943,1448211.77140
233,1,MS,11.38695,False,0,18.90000,0.02178,1,14514.74587,14514.74587,120,0.10703,2.18553,12,0.12825,reproductive,201.14052,6.68567,29.79876,1448211.77140
234,1,MS,15.24579,False,0,16.50000,0.01216,1,11549.03790,11549.03790,120,0.10703,2.18589,12,0.12918,reproductive,202.74456,6.01142,24.63352,1459760.80930
235,1,MS,5.65759,False,0,16.50000,0.01216,1,11549.03790,11549.03790,120,0.10703,2.18607,12,0.12918,reproductive,202.74456,4.72546,22.64887,1459760.80930
236,1,MS,7.63103,False,0,12.10000,0.00433,1,7279.21528,7279.21528,120,0.10703,2.18630,12,0.12977,reproductive,203.75556,4.43131,17.19039,1467040.02459
237,1,MS,2.18504,False,0,12.10000,0.00433,1,7279.21528,7279.21528,120,0.10703,2.18645,12,0.12977,reproductive,203.75556,4.28491,16.95556,1467040.02459
238,1,MS,5.20434,False,0,10.90000,0.00332,1,6376.91392,6376.91392,120,0.10703,2.18666,12,0.13028,reproductive,204.64124,4.07433,15.72198,1473416.93851
239,1,MS,1.58488,False,0,10.90000,0.00332,1,6376.91392,6376.91392,120,0.10703,2.18680,12,0.13028,reproductive,204.64124,4.04898,15.65921,1473416.93851
240,1,MS,5.56500,False,0,11.80000,0.00127,1,7043.80379,7043.80379,120,0.10703,2.18702,12,0.13085,reproductive,205.61955,4.33122,17.07569,1480460.74230
241,1,MS,1.62197,False,0,11.80000,0.00127,1,7043.80379,7043.80379,120,0.10703,2.18717,12,0.13085,reproductive,205.61955,4.23019,16.88290,1480460.74230
242,1,MS,5.26209,False,0,11.30000,0.00143,1,6666.14355,6666.14355,120,0.10703,2.18738,12,0.13139,reproductive,206.54540,4.31574,16.38747,1487126.88585
243,1,MS,1.56231,False,0,11.30000,0.00143,1,6666.14355,6666.14355,120,0.10703,2.18753,12,0.13139,reproductive,206.54540,4.01290,16.13476,1487126.88585
244,1,MS,5.24066,False,0,10.90000,0.00160,1,6376.91392,6376.91392,120,0.10703,2.18773,12,0.13190,reproductive,207.43108,4.10406,16.90362,1493503.79978
245,1,MS,2.14199,False,0,10.90000,0.00160,1,6376.91392,6376.91392,120,0.10703,2.18791,12,0.13190,reproductive,207.43108,4.67295,16.98853,1493503.79978
246,1,MS,11.09167,False,0,14.80000,0.00989,1,9713.25889,9713.25889,120,0.10703,2.18821,12,0.13269,reproductive,208.78015,3.44532,22.83984,1503217.05867
247,1,MS,8.14071,False,0,14.80000,0.00989,1,9713.25889,9713.25889,120,0.10703,2.18845,12,0.13269,reproductive,208.78015,6.19340,23.22443,1503217.05867
248,1,MS,20.76227,False,0,19.00000,0.02014,1,14646.29683,14646.29683,120,0.10703,2.18892,12,0.13387,reproductive,210.81435,7.83463,31.50747,1517863.35550
249,1,MS,12.69942,False,0,19.00000,0.02014,1,14646.29683,14646.29683,120,0.10703,2.18927,12,0.13387,reproductive,210.81435,8.18863,32.03921,1517863.35550
250,1,MS,24.15536,False,0,20.50000,0.02545,1,16669.44863,16669.44863,120,0.10703,2.18981,12,0.13521,reproductive,213.12956,8.69157,34.79505,1534532.80412
251,1,MS,12.80754,False,0,20.50000,0.02545,1,16669.44863,16669.44863,120,0.10703,2.19018,12,0.13521,reproductive,213.12956,8.47460,34.54977,1534532.80412
252,1,MS,16.43255,False,0,15.70000,0.01142,1,10655.85683,10655.85683,120,0.10703,2.19052,12,0.13608,reproductive,214.60954,6.20959,24.37410,1545188.66095
253,1,MS,9.45964,False,0,15.70000,0.01142,1,10655.85683,10655.85683,120,0.10703,2.19087,12,0.13608,reproductive,214.60954,8.00079,26.97004,1545188.66095
254,1,MS,17.97482,False,0,18.40000,0.01513,1,13865.30233,13865.30233,120,0.10703,2.19132,12,0.13720,reproductive,216.53527,7.48331,29.64381,1559053.96328
255,1,MS,9.05989,False,0,18.40000,0.01513,1,13865.30233,13865.30233,120,0.10703,2.19169,12,0.13720,reproductive,216.53527,8.20492,30.69450,1559053.96328
256,1,MS,19.52586,False,0,18.90000,0.02082,1,14514.74587,14514.74587,120,0.10703,2.19216,12,0.13837,reproductive,218.55121,7.45656,31.18315,1573568.70915
257,1,MS,10.67602,False,0,18.90000,0.02082,1,14514.74587,14514.74587,120,0.10703,2.19247,12,0.13837,reproductive,218.55121,7.18265,30.39366,1573568.70915
258,1,MS,14.97925,False,0,16.50000,0.00904,1,11549.03790,11549.03790,120,0.10703,2.19285,12,0.13930,reproductive,220.15524,6.41820,25.35960,1585117.74705
259,1,MS,5.24564,False,0,16.50000,0.00904,1,11549.03790,11549.03790,120,0.10703,2.19309,12,0.13930,reproductive,220.15524,5.78361,24.69911,1585117.74705
260,1,MS,9.15352,False,0,14.50000,0.00366,1,9413.83809,9413.83809,120,0.10703,2.19340,12,0.14006,reproductive,221.46272,5.39958,21.34840,1594531.58514
261,1,MS,2.16087,False,0,14.50000,0.00366,1,9413.83809,9413.83809,120,0.10703,2.19361,12,0.14006,reproductive,221.46272,4.98941,20.84173,1594531.58514
262,1,MS,5.84328,False,0,11.90000,0.00213,1,7121.53093,7121.53093,120,0.10703,2.19384,12,0.14064,reproductive,222.45182,4.47170,17.48413,1601653.11607
263,1,MS,1.55381,False,0,11.90000,0.00213,1,7121.53093,7121.53093,120,0.10703,2.19399,12,0.14064,reproductive,222.45182,4.13261,17.07106,1601653.11607
264,1,MS,5.07312,False,0,10.80000,0.00167,1,6306.35922,6306.35922,120,0.10703,2.19420,12,0.14115,reproductive,223.32770,4.11041,16.03965,1607959.47529
265,1,MS,1.43299,False,0,10.80000,0.00167,1,6306.35922,6306.35922,120,0.10703,2.19435,12,0.14115,reproductive,223.32770,3.97320,15.86705,1607959.47529
266,1,MS,5.12827,False,0,10.90000,0.00178,1,6376.91392,6376.91392,120,0.10703,2.19456,12,0.14167,reproductive,224.21339,4.17913,16.18130,1614336.38922
267,1,MS,1.41531,False,0,10.90000,0.00178,1,6376.91392,6376.91392,120,0.10703,2.19470,12,0.14167,reproductive,224.21339,3.89075,15.89922,1614336.38922
268,1,MS,5.73199,False,0,11.30000,0.00244,1,6666.14355,6666.14355,120,0.10703,2.19492,12,0.14220,reproductive,225.13924,4.27742,17.76399,1621002.53277
269,1,MS,2.43692,False,0,11.30000,0.00244,1,6666.14355,6666.14355,120,0.10703,2.19511,12,0.14220,reproductive,225.13924,4.74127,17.62602,1621002.53277
270,1,MS,10.51964,False,0,14.40000,0.00758,1,9315.67109,9315.67109,120,0.10703,2.19542,12,0.14296,reproductive,226.43308,5.27061,22.24154,1630318.20386
271,1,MS,6.67940,False,0,14.40000,0.00758,1,9315.67109,9315.67109,120,0.10703,2.19566,12,0.14296,reproductive,226.43308,5.81093,22.69636,1630318.20386
272,1,MS,18.88144,False,0,19.00000,0.01788,1,14646.29683,14646.29683,120,0.10703,2.19615,12,0.14414,reproductive,228.46729,7.02934,31.51266,1644964.50068
273,1,MS,10.27097,False,0,19.00000,0.01788,1,14646.29683,14646.29683,120,0.10703,2.19653,12,0.14414,reproductive,228.46729,8.34490,32.38522,1644964.50068
274,1,MS,21.87427,False,0,21.00000,0.01841,1,17356.02113,17356.02113,120,0.10703,2.19712,12,0.14555,reproductive,230.87785,7.63848,35.92640,1662320.52181
275,1,MS,9.30816,False,0,21.00000,0.01841,1,17356.02113,17356.02113,120,0.10703,2.19759,12,0.14555,reproductive,230.87785,9.97299,37.22191,1662320.52181
276,1,MS,23.32034,False,0,22.40000,0.02335,1,19263.41337,19263.41337,120,0.10703,2.19824,12,0.14711,reproductive,233.55332,9.84592,39.49776,1681583.93518
277,1,MS,10.11377,False,0,22.40000,0.02335,1,19263.41337,19263.41337,120,0.10703,2.19873,12,0.14711,reproductive,233.55332,10.49384,40.29638,1681583.93518
278,1,MS,23.89727,False,0,23.30000,0.02091,1,20439.31200,20439.31200,120,0.10703,2.19943,12,0.14876,reproductive,236.39212,10.25691,41.67253,1702023.24718
279,1,MS,8.52523,False,0,23.30000,0.02091,1,20439.31200,20439.31200,120,0.10703,2.19997,12,0.14876,reproductive,236.39212,11.23031,42.70658,1702023.24718
280,1,MS,25.28982,False,0,23.80000,0.02672,1,21060.62256,21060.62256,120,0.10703,2.20069,12,0.15047,reproductive,239.31720,10.11298,43.87621,1723083.86974
281,1,MS,11.06350,False,0,23.80000,0.02672,1,21060.62256,21060.62256,120,0.10703,2.20118,12,0.15047,reproductive,239.31720,9.76493,43.19388,1723083.86974
282,1,MS,19.95611,False,0,21.00000,0.01133,1,17356.02113,17356.02113,120,0.10703,2.20178,12,0.15188,reproductive,241.72776,8.77819,35.96107,1740439.89087
283,1,MS,5.56479,False,0,21.00000,0.01133,1,17356.02113,17356.02113,120,0.10703,2.20217,12,0.15188,reproductive,241.72776,7.67682,34.78247,1740439.89087
284,1,MS,14.43661,False,0,19.70000,0.00568,1,15580.44336,15580.44336,120,0.10703,2.20271,12,0.15314,reproductive,243.89171,7.58477,32.26452,1756020.33423
285,1,MS,2.57184,False,0,19.70000,0.00568,1,15580.44336,15580.44336,120,0.10703,2.20310,12,0.15314,reproductive,243.89171,7.58366,32.33247,1756020.33423
286,1,MS,10.96736,False,0,17.90000,0.00278,1,13231.11888,13231.11888,120,0.10703,2.20356,12,0.15421,reproductive,245.72937,6.65455,28.52880,1769251.45311
287,1,MS,2.12506,False,0,17.90000,0.00278,1,13231.11888,13231.11888,120,0.10703,2.20390,12,0.15421,reproductive,245.72937,6.79553,28.39694,1769251.45311
288,1,MS,10.93100,False,0,17.90000,0.00373,1,13231.11888,13231.11888,120,0.10703,2.20436,12,0.15529,reproductive,247.56702,6.48607,28.23733,1782482.57199
289,1,MS,2.02910,False,0,17.90000,0.00373,1,13231.11888,13231.11888,120,0.10703,2.20465,12,0.15529,reproductive,247.56702,5.88814,27.07344,1782482.57199
290,1,MS,9.27355,False,0,16.30000,0.00162,1,11320.93591,11320.93591,120,0.10703,2.20504,12,0.15621,reproductive,249.13938,5.93860,25.24722,1793803.50790
291,1,MS,1.91597,False,0,16.30000,0.00162,1,11320.93591,11320.93591,120,0.10703,2.20533,12,0.15621,reproductive,249.13938,5.80461,25.24001,1793803.50790
292,1,MS,9.71178,False,0,16.80000,0.00218,1,11897.08429,11897.08429,120,0.10703,2.20575,12,0.15717,reproductive,250.79175,6.12357,26.97242,1805700.59218
293,1,MS,2.13296,False,0,16.80000,0.00218,1,11897.08429,11897.08429,120,0.10703,2.20608,12,0.15717,reproductive,250.79175,6.47147,27.09408,1805700.59218
294,1,MS,15.22954,False,0,19.30000,0.01039,1,15043.95664,15043.95664,120,0.10703,2.20661,12,0.15839,reproductive,252.88119,7.37784,33.33118,1820744.54882
295,1,MS,11.93819,False,0,19.30000,0.01039,1,15043.95664,15043.95664,120,0.10703,2.20699,12,0.15839,reproductive,252.88119,61.96084,32.68406,1820744.54882
