t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
6,1,MS,13,peduncle,HiddenElement,0.00000,0.00499,0.00000,0.00000,3.62499,0.00000,0.20539,-0.03659,0.71805,0.01160,0.00075,0.00000,0.00051,0.00000,0.00000,0.00000,0.00046,0.71152,0.70037,0.00000,0.00000,0.00000,2.49153,0.00000,0.00000,87.90248,0.05286,0.00003,16.50034,NA,5.00000,6.62396,0.52421,0.00161,0.00000,0.00050,0.05000,0.52000,False,False,1.00000,0.10600,433.96226,0.10600,1.00000,0.00731,44.92138,0.00000,0.00000,0.00000,411.69961,0.71198,0.00000,0.00300
6,1,MS,13,peduncle,StemElement,0.01120,0.00275,-0.67788,0.00000,3.47986,0.00711,0.45186,-0.04757,0.40794,0.01139,0.00041,0.00000,0.00028,0.21322,0.01089,0.00052,0.00014,0.38228,0.69224,0.00000,0.00903,0.00000,2.27236,0.00977,0.14800,47.22799,0.05399,0.00001,16.50942,NA,5.00000,3.23447,0.63105,0.00089,0.00000,0.00027,0.05029,0.61535,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00328,24.35067,0.00000,0.00000,0.00037,225.26960,0.38294,0.00000,0.00300
6,1,MS,14,ear,StemElement,0.65094,0.02175,0.18163,0.00000,4.22611,0.75406,2.19182,0.34127,3.51562,0.02245,0.00326,0.00000,0.00101,11.56169,3.51506,0.00323,0.00443,2.75481,0.65290,0.00000,0.01552,0.00000,3.53915,1.03447,15.65240,336.42153,0.07686,0.00012,16.64589,NA,5.00000,20.82999,11.08291,0.00704,0.00000,0.00150,0.06463,0.68836,False,False,1.00000,0.21000,1159.33508,0.21000,1.00000,0.00019,243.23439,0.00000,0.00000,0.14298,815.63130,2.76247,0.00020,0.01200
7,1,MS,8,internode,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
7,1,MS,8,sheath,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
7,1,MS,9,blade,LeafElement1,0.01542,0.01684,-0.06748,0.00000,1.28556,0.10052,1.91188,-0.05586,0.17213,0.01260,0.00260,0.00001,0.00033,0.31983,0.09337,0.00405,0.00004,0.28651,0.08289,0.00000,0.10511,0.00000,2.09144,0.12677,1.92045,35.50773,0.05297,0.00009,16.49326,NA,5.00000,1.90993,1.75161,0.00603,0.00000,0.00168,0.05099,0.24592,False,False,1.00000,0.04000,816.66667,0.03895,1.00000,0.00197,9.94775,0.00108,0.00105,0.00345,150.83786,0.29061,0.00000,0.00969
7,1,MS,9,internode,HiddenElement,0.00000,0.00093,0.00000,0.00000,3.70517,0.00000,0.04161,-0.03666,0.26512,0.01088,0.00014,0.00000,0.00031,0.00000,0.00000,0.00000,0.00012,0.46435,2.28571,0.00000,0.00000,0.00000,2.50219,0.00000,0.00000,57.57208,0.04922,0.00000,16.46458,NA,5.00000,4.51484,0.07242,0.00033,0.00000,0.00010,0.05000,0.03000,False,False,1.00000,0.07400,432.43243,0.07400,1.00000,0.00150,31.05724,0.00000,0.00000,0.00000,286.55031,0.46447,0.00000,0.00200
7,1,MS,9,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1,MS,9,sheath,StemElement,0.00610,0.00621,-0.35122,0.00000,3.71038,0.00991,0.08635,-0.00889,0.10666,0.01415,0.00096,0.00000,0.00042,0.13747,0.01421,0.00120,0.00004,0.47386,0.35904,0.00000,0.02096,0.00000,2.70897,0.01086,0.16458,58.67035,0.05080,0.00003,16.47877,NA,5.00000,3.90995,0.11780,0.00222,0.00000,0.00065,0.05023,0.13609,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00698,24.40326,0.00000,0.00000,0.00051,224.59349,0.47510,0.00000,0.00200
7,1,MS,10,blade,LeafElement1,0.03183,0.02152,-0.18709,0.00000,5.92151,0.25472,2.13679,0.21623,-0.24313,0.03345,0.00332,0.00000,0.00047,0.60600,0.24451,0.00328,0.00000,0.96454,0.21892,0.00000,0.06634,0.00000,3.96094,0.28925,4.38088,119.03948,0.05335,0.00011,16.49664,NA,5.00000,5.63003,2.51286,0.00770,0.00000,0.00213,0.05119,0.27481,False,False,1.00000,0.05000,2450.00000,0.05000,1.00000,0.00069,79.76660,0.00000,0.00000,0.01123,193.61508,0.96783,0.00001,0.01106
7,1,MS,10,internode,HiddenElement,0.00000,0.00230,0.00000,0.00000,3.70394,0.00000,0.02927,-0.03611,0.50071,0.00912,0.00035,0.00000,0.00026,0.00000,0.00000,0.00000,0.00033,0.57336,1.12910,0.00000,0.00000,0.00000,2.57228,0.00000,0.00000,71.10717,0.04864,0.00001,16.45879,NA,5.00000,6.88356,0.07503,0.00082,0.00000,0.00025,0.05000,0.11000,False,False,1.00000,0.10900,431.19266,0.10900,1.00000,0.00370,45.72361,0.00000,0.00000,0.00000,422.08087,0.57368,0.00000,0.00300
7,1,MS,10,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,1,MS,10,sheath,StemElement,0.00651,0.00996,-0.20131,0.00000,3.75161,0.01293,0.07275,-0.02994,0.28608,0.01063,0.00153,0.00000,0.00028,0.15992,0.02453,0.00228,0.00013,0.44782,0.20966,0.00000,0.03157,0.00000,2.55381,0.01431,0.21687,55.49382,0.05036,0.00005,16.47374,NA,5.00000,4.56871,0.12490,0.00356,0.00000,0.00105,0.05032,0.21386,False,False,1.00000,0.07300,438.35616,0.07300,1.00000,0.01011,31.06796,0.00000,0.00000,0.00083,282.67801,0.45023,0.00000,0.00300
7,1,MS,11,blade,LeafElement1,0.12267,0.02380,-0.32210,0.00000,5.66127,0.60414,2.69021,0.47714,-0.27113,0.04056,0.00367,0.00000,0.00077,2.03964,0.97111,0.00362,0.00000,2.10881,0.44477,0.00000,0.04065,0.00000,4.28649,0.66023,9.99493,259.75490,0.05726,0.00013,16.52240,NA,5.00000,11.38859,5.69460,0.00852,0.00000,0.00220,0.05305,0.39566,False,False,1.00000,0.09000,2450.00000,0.09000,1.00000,0.00033,193.29489,0.00000,0.00000,0.04796,348.50714,2.11243,0.00005,0.01174
7,1,MS,11,internode,HiddenElement,0.00000,0.00377,0.00000,0.00000,3.72707,0.00000,0.03166,-0.04585,0.72069,0.00886,0.00058,0.00000,0.00032,0.00000,0.00000,0.00000,0.00066,0.77751,0.95697,0.00000,0.00000,0.00000,2.56846,0.00000,0.00000,96.34171,0.04988,0.00002,16.47101,NA,5.00000,9.58126,0.11317,0.00135,0.00000,0.00040,0.05000,0.21000,False,False,1.00000,0.15200,434.21053,0.15200,1.00000,0.00608,64.18902,0.00000,0.00000,0.00000,588.58983,0.77817,0.00000,0.00300
7,1,MS,11,internode,StemElement,0.00000,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,0.01683,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,0.05054,NA,16.47759,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,0.05000,0.26659,False,True,0.00000,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,0.00300
7,1,MS,11,sheath,StemElement,0.01437,0.01203,-0.18836,0.00000,3.69986,0.02953,0.07341,-0.03689,0.45563,0.00962,0.00185,0.00000,0.00028,0.35350,0.06432,0.00380,0.00026,0.52795,0.20679,0.00000,0.04044,0.00000,2.54570,0.03361,0.50918,65.39974,0.05122,0.00006,16.47962,NA,5.00000,5.92200,0.16403,0.00431,0.00000,0.00124,0.05072,0.33234,False,False,1.00000,0.09500,431.57895,0.09500,1.00000,0.00703,39.83488,0.00000,0.00000,0.00247,367.86864,0.53201,0.00000,0.00400
7,1,MS,12,blade,LeafElement1,0.62168,0.02389,-0.14862,0.00000,4.84136,1.61677,3.22984,0.78325,1.79459,0.04345,0.00368,0.00000,0.00097,8.29322,3.98359,0.00364,0.00151,3.53165,0.77030,0.00000,0.02627,0.00000,4.46977,1.76005,26.60694,432.78388,0.07102,0.00013,16.59608,NA,5.00000,18.88166,10.63516,0.00855,0.00000,0.00178,0.06040,0.61457,False,False,1.00000,0.14000,2461.97919,0.14000,1.00000,0.00013,344.68794,0.00000,0.00000,0.19964,542.12221,3.53680,0.00022,0.01202
7,1,MS,12,internode,HiddenElement,0.00000,0.00388,0.00000,0.00000,3.69554,0.00000,0.09583,-0.05768,0.71050,0.00937,0.00060,0.00000,0.00042,0.00000,0.00000,0.00000,0.00068,0.86637,1.06623,0.00000,0.00000,0.00000,2.51956,0.00000,0.00000,107.25572,0.05128,0.00002,16.48479,NA,5.00000,9.84627,0.36063,0.00139,0.00000,0.00040,0.05000,0.34000,False,False,1.00000,0.16000,431.25000,0.16000,1.00000,0.00626,67.05231,0.00000,0.00000,0.00000,619.56824,0.86705,0.00000,0.00300
7,1,MS,12,internode,StemElement,0.00152,0.00650,-0.12822,0.00000,3.58703,0.00342,0.48580,-0.02548,0.14212,0.00943,0.00100,0.00000,0.00009,0.03928,0.00361,0.00051,0.00003,0.17463,0.13018,0.00000,0.01617,0.00000,2.43809,0.00367,0.05556,21.62851,0.05218,0.00003,16.49284,NA,5.00000,1.89053,0.36563,0.00233,0.00000,0.00066,0.05010,0.42278,False,False,1.00000,0.03200,437.50000,0.03200,1.00000,0.00928,13.59512,0.00000,0.00000,0.00010,123.91365,0.17517,0.00000,0.00300
7,1,MS,12,sheath,StemElement,0.08643,0.01101,-0.25969,0.00000,3.68451,0.14324,0.12902,-0.05268,0.70098,0.01154,0.00170,0.00000,0.00060,1.92181,0.32049,0.00176,0.00052,0.82220,0.37049,0.00000,0.01445,0.00000,2.49501,0.15838,2.39925,101.57340,0.05658,0.00006,16.51625,NA,5.00000,7.47764,0.37324,0.00394,0.00000,0.00103,0.05305,0.51642,False,False,1.00000,0.12300,430.89431,0.12300,1.00000,0.00068,51.45290,0.00000,0.00000,0.01554,476.29309,0.82447,0.00002,0.00400
7,1,MS,13,peduncle,HiddenElement,0.00000,0.00500,0.00000,0.00000,3.70408,0.00000,0.20218,-0.03109,0.33356,0.01160,0.00077,0.00000,0.00051,0.00000,0.00000,0.00000,0.00021,0.71124,0.70037,0.00000,0.00000,0.00000,2.59943,0.00000,0.00000,87.94138,0.05286,0.00003,16.50034,NA,5.00000,6.78286,0.50406,0.00179,0.00000,0.00050,0.05000,0.52000,False,False,1.00000,0.10600,433.96226,0.10600,1.00000,0.00807,44.80137,0.00000,0.00000,0.00000,410.46396,0.71145,0.00000,0.00300
7,1,MS,13,peduncle,StemElement,0.01120,0.00275,-0.67788,0.00000,3.56446,0.00899,0.44401,-0.04233,0.19807,0.01139,0.00042,0.00000,0.00028,0.21322,0.01089,0.00051,0.00007,0.38237,0.69224,0.00000,0.00880,0.00000,2.39530,0.00981,0.14870,47.27633,0.05399,0.00001,16.50942,NA,5.00000,3.35253,0.60570,0.00099,0.00000,0.00027,0.05029,0.61535,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00318,24.28094,0.00000,0.00000,0.00046,224.59349,0.38295,0.00000,0.00300
7,1,MS,14,ear,StemElement,0.65094,0.02179,0.18163,0.00000,4.52501,0.95021,2.15194,0.32982,2.80028,0.02245,0.00336,0.00000,0.00101,11.56169,3.51506,0.00332,0.00353,2.74967,0.65290,0.00000,0.01596,0.00000,3.60561,1.03435,15.65105,336.10999,0.07686,0.00012,16.64589,NA,5.00000,20.68898,10.62883,0.00780,0.00000,0.00150,0.06463,0.68836,False,False,1.00000,0.21000,1159.33508,0.21000,1.00000,0.00020,243.06387,0.00000,0.00000,0.17600,813.18332,2.75652,0.00019,0.01200
8,1,MS,8,internode,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
8,1,MS,8,sheath,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
8,1,MS,9,blade,LeafElement1,0.04932,0.04270,-0.03091,0.00000,1.28698,0.32311,1.79480,-0.04623,0.28022,0.01265,0.00678,0.00001,0.00033,1.02347,0.29686,0.00671,0.00007,0.28058,0.08023,0.00000,0.17512,0.00000,2.14930,0.43905,6.64834,35.46011,0.13578,0.00023,16.22995,NA,5.00000,2.03679,1.68617,0.01661,0.00000,0.00167,0.05285,0.24592,False,False,1.00000,0.04000,816.66667,0.03871,1.00000,0.00094,9.91938,0.00108,0.00129,0.01138,149.50783,0.28736,0.00002,0.00969
8,1,MS,9,internode,HiddenElement,0.00000,0.00230,0.00000,0.00000,3.58193,0.00000,0.03917,-0.03054,0.11442,0.01089,0.00037,0.00000,0.00031,0.00000,0.00000,0.00000,0.00005,0.45471,2.24369,0.00000,0.00000,0.00000,2.47643,0.00000,0.00000,57.60768,0.12238,0.00001,16.16334,NA,5.00000,4.63445,0.07034,0.00090,0.00000,0.00010,0.05000,0.03000,False,False,1.00000,0.07400,432.43243,0.07400,1.00000,0.00186,30.97323,0.00000,0.00000,0.00000,285.78928,0.45476,0.00000,0.00200
8,1,MS,9,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1,MS,9,sheath,StemElement,0.01955,0.01549,-0.32429,0.00000,3.58838,0.02714,0.08435,-0.00465,0.01193,0.01416,0.00246,0.00000,0.00042,0.43991,0.04556,0.00337,0.00000,0.46451,0.34936,0.00000,0.05873,0.00000,2.66790,0.03657,0.55399,58.69612,0.12722,0.00008,16.19830,NA,5.00000,3.99054,0.11872,0.00603,0.00000,0.00065,0.05065,0.13609,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00578,24.34844,0.00000,0.00000,0.00143,223.99700,0.46788,0.00000,0.00200
8,1,MS,10,blade,LeafElement1,0.10172,0.05530,-0.10423,0.00000,5.93195,0.70426,2.00403,0.20678,0.17161,0.03333,0.00878,0.00000,0.00047,1.93920,0.78147,0.00868,0.00005,0.94517,0.20595,0.00000,0.17537,0.00000,3.81730,0.93271,14.11439,118.89336,0.13777,0.00029,16.23971,NA,5.00000,5.58434,2.43168,0.02151,0.00000,0.00213,0.05346,0.27481,False,False,1.00000,0.05000,2450.00000,0.05000,1.00000,0.00057,79.66617,0.00000,0.00000,0.03205,193.10086,0.95391,0.00004,0.01106
8,1,MS,10,internode,HiddenElement,0.00000,0.00569,0.00000,0.00000,3.58121,0.00000,0.02801,-0.02932,0.27926,0.00913,0.00090,0.00000,0.00026,0.00000,0.00000,0.00000,0.00018,0.56105,1.10744,0.00000,0.00000,0.00000,2.53751,0.00000,0.00000,71.14527,0.12092,0.00003,16.14891,NA,5.00000,7.03827,0.07409,0.00221,0.00000,0.00025,0.05000,0.11000,False,False,1.00000,0.10900,431.19266,0.10900,1.00000,0.00459,45.60699,0.00000,0.00000,0.00000,420.95988,0.56123,0.00000,0.00300
8,1,MS,10,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1,MS,10,sheath,StemElement,0.02088,0.02490,-0.17704,0.00000,3.62677,0.03646,0.07281,-0.02273,0.17459,0.01064,0.00395,0.00000,0.00028,0.51173,0.07863,0.00589,0.00008,0.43896,0.20380,0.00000,0.08148,0.00000,2.53527,0.04994,0.75667,55.55141,0.12651,0.00013,16.18515,NA,5.00000,4.70847,0.12899,0.00969,0.00000,0.00105,0.05093,0.21386,False,False,1.00000,0.07300,438.35616,0.07300,1.00000,0.00739,30.98579,0.00000,0.00000,0.00242,281.92726,0.44492,0.00000,0.00300
8,1,MS,11,blade,LeafElement1,0.38998,0.06462,0.00640,0.00000,5.75014,1.59965,2.51287,0.43826,1.61785,0.04041,0.01026,0.00000,0.00077,6.52684,3.08741,0.01015,0.00087,2.07160,0.38359,0.00000,0.11396,0.00000,4.09455,2.10603,31.82016,259.37517,0.15622,0.00034,16.30356,NA,5.00000,11.14342,5.48840,0.02514,0.00000,0.00220,0.05879,0.39566,False,False,1.00000,0.09000,2450.00000,0.09000,1.00000,0.00030,193.16032,0.00000,0.00000,0.13102,347.58155,2.08263,0.00017,0.01174
8,1,MS,11,internode,HiddenElement,0.00000,0.00933,0.00000,0.00000,3.60343,0.00000,0.03037,-0.03731,0.40730,0.00887,0.00148,0.00000,0.00032,0.00000,0.00000,0.00000,0.00037,0.76176,0.93969,0.00000,0.00000,0.00000,2.53412,0.00000,0.00000,96.39223,0.12399,0.00005,16.17936,NA,5.00000,9.79833,0.11202,0.00363,0.00000,0.00040,0.05000,0.21000,False,False,1.00000,0.15200,434.21053,0.15200,1.00000,0.00754,64.02247,0.00000,0.00000,0.00000,587.02662,0.76213,0.00000,0.00300
8,1,MS,11,internode,StemElement,0.00000,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,0.05387,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,0.12562,NA,16.19595,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,0.05000,0.26659,False,True,0.00000,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,0.00300
8,1,MS,11,sheath,StemElement,0.04603,0.03046,-0.13951,0.00000,3.57695,0.08735,0.07312,-0.02866,0.38841,0.00964,0.00484,0.00000,0.00028,1.13120,0.20599,0.00623,0.00022,0.51780,0.19853,0.00000,0.06629,0.00000,2.52510,0.12064,1.82756,65.47127,0.13028,0.00016,16.19857,NA,5.00000,6.09657,0.16857,0.01185,0.00000,0.00124,0.05207,0.33234,False,False,1.00000,0.09500,431.57895,0.09500,1.00000,0.00317,39.73185,0.00000,0.00000,0.00755,366.89164,0.52425,0.00001,0.00400
8,1,MS,12,blade,LeafElement1,1.94258,0.07607,1.43275,0.00000,4.96359,4.20667,3.01211,0.70199,9.78581,0.04328,0.01208,0.00000,0.00097,26.53831,12.44769,0.01196,0.00822,3.49585,0.50983,0.00000,0.08629,0.00000,4.24559,5.52504,83.10053,432.13473,0.22722,0.00040,16.48754,NA,5.00000,18.30811,10.23371,0.02959,0.00000,0.00178,0.07950,0.61457,False,False,1.00000,0.14000,2462.05669,0.14000,1.00000,0.00013,344.61234,0.00000,0.00000,0.53596,540.68242,3.51603,0.00070,0.01202
8,1,MS,12,internode,HiddenElement,0.00000,0.00959,0.00000,0.00000,3.57308,0.00000,0.09003,-0.04828,0.38081,0.00939,0.00152,0.00000,0.00042,0.00000,0.00000,0.00000,0.00037,0.85008,1.04853,0.00000,0.00000,0.00000,2.48941,0.00000,0.00000,107.31783,0.12745,0.00005,16.21367,NA,5.00000,10.08619,0.34958,0.00373,0.00000,0.00040,0.05000,0.34000,False,False,1.00000,0.16000,431.25000,0.16000,1.00000,0.00776,66.87449,0.00000,0.00000,0.00000,617.92276,0.85044,0.00000,0.00300
8,1,MS,12,internode,StemElement,0.00488,0.01613,-0.12178,0.00000,3.47575,0.00877,0.45943,-0.02027,0.07842,0.00947,0.00256,0.00000,0.00009,0.12569,0.01159,0.00171,0.00002,0.17165,0.12804,0.00000,0.05398,0.00000,2.43808,0.01132,0.17156,21.66900,0.13009,0.00009,16.23330,NA,5.00000,1.96542,0.35678,0.00627,0.00000,0.00066,0.05028,0.42278,False,False,1.00000,0.03200,437.50000,0.03200,1.00000,0.01012,13.56072,0.00000,0.00000,0.00026,123.58455,0.17338,0.00000,0.00300
8,1,MS,12,sheath,StemElement,0.27519,0.02988,0.02955,0.00000,3.56222,0.38371,0.12366,-0.04312,1.12157,0.01156,0.00475,0.00000,0.00060,6.14978,1.02046,0.00469,0.00083,0.80916,0.32325,0.00000,0.03848,0.00000,2.47497,0.50608,7.66263,101.65556,0.15421,0.00016,16.28727,NA,5.00000,7.69751,0.36913,0.01162,0.00000,0.00103,0.05878,0.51642,False,False,1.00000,0.12300,430.89431,0.12300,1.00000,0.00056,51.31520,0.00000,0.00000,0.04295,475.02812,0.81467,0.00006,0.00400
8,1,MS,13,peduncle,HiddenElement,0.00000,0.01235,0.00000,0.00000,3.58326,0.00000,0.18980,-0.02445,0.11587,0.01162,0.00196,0.00000,0.00051,0.00000,0.00000,0.00000,0.00007,0.69887,0.68957,0.00000,0.00000,0.00000,2.56363,0.00000,0.00000,87.98123,0.13136,0.00007,16.25236,NA,5.00000,6.93346,0.48824,0.00481,0.00000,0.00050,0.05000,0.52000,False,False,1.00000,0.10600,433.96226,0.10600,1.00000,0.01001,44.69063,0.00000,0.00000,0.00000,409.37383,0.69894,0.00000,0.00300
8,1,MS,13,peduncle,StemElement,0.03591,0.00688,-0.62717,0.00000,3.45534,0.02417,0.41475,-0.03600,0.09803,0.01141,0.00109,0.00000,0.00028,0.68231,0.03490,0.00142,0.00003,0.37629,0.67321,0.00000,0.02481,0.00000,2.38360,0.03216,0.48723,47.32359,0.13551,0.00004,16.27477,NA,5.00000,3.46370,0.58377,0.00268,0.00000,0.00027,0.05084,0.61535,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00273,24.21703,0.00000,0.00000,0.00128,223.99700,0.37775,0.00000,0.00300
8,1,MS,14,ear,StemElement,2.02357,0.07301,2.18826,0.00000,4.56223,2.45640,2.00666,0.32196,9.58132,0.02241,0.01160,0.00000,0.00101,36.99742,10.92728,0.01148,0.01207,2.73912,0.40606,0.00000,0.05520,0.00000,3.49042,3.22325,48.62818,335.87037,0.25876,0.00039,16.61539,NA,5.00000,20.65559,10.22651,0.02840,0.00000,0.00150,0.09124,0.68836,False,False,1.00000,0.21000,1159.33508,0.21000,1.00000,0.00022,242.85764,0.00000,0.00000,0.46944,811.02363,2.76267,0.00062,0.01200
9,1,MS,8,internode,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
9,1,MS,8,sheath,StemElement,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,0.00000,NA,NA,0.00000,0.00000,NA,0.00000,0.00000,NA,NA,False,True,NA,NA,NA,0.00000,NA,0.00000,0.00000,NA,0.00000,0.00000,0.00000,NA,0.00000,NA
9,1,MS,9,blade,LeafElement1,0.04932,0.04259,-0.03091,0.00000,1.22276,0.38831,1.61353,-0.04187,0.14709,0.01265,0.00694,0.00001,0.00033,1.02347,0.29686,0.00685,0.00003,0.28124,0.08023,0.00000,0.17862,0.00000,2.03606,0.43832,6.63705,35.55301,0.13578,0.00023,16.22995,NA,5.00000,2.09852,1.64002,0.01777,0.00000,0.00167,0.05285,0.24592,False,False,1.00000,0.04000,816.66667,0.03871,1.00000,0.00096,9.95056,0.00108,0.00129,0.01480,149.28668,0.28812,0.00002,0.00969
9,1,MS,9,internode,HiddenElement,0.00000,0.00230,0.00000,0.00000,3.30342,0.00000,0.03532,-0.02548,-0.14227,0.01089,0.00037,0.00000,0.00031,0.00000,0.00000,0.00000,0.00000,0.45479,2.24369,0.00000,0.00000,0.00000,2.32971,0.00000,0.00000,57.63753,0.12238,0.00001,16.16334,NA,5.00000,4.73811,0.06862,0.00096,0.00000,0.00010,0.05000,0.03000,False,False,1.00000,0.07400,432.43243,0.07400,1.00000,0.00223,30.89942,0.00000,0.00000,0.00000,285.36654,0.45479,0.00000,0.00200
9,1,MS,9,internode,StemElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,1,MS,9,sheath,StemElement,0.01955,0.01545,-0.32429,0.00000,3.31047,0.03289,0.07907,-0.00148,-0.18767,0.01416,0.00252,0.00000,0.00042,0.43991,0.04556,0.00305,0.00000,0.46450,0.34936,0.00000,0.05304,0.00000,2.49964,0.03773,0.57170,58.71777,0.12722,0.00008,16.19830,NA,5.00000,4.06036,0.12040,0.00644,0.00000,0.00065,0.05065,0.13609,False,False,1.00000,0.05800,431.03448,0.05800,1.00000,0.00503,24.30027,0.00000,0.00000,0.00188,223.66567,0.46755,0.00000,0.00200
9,1,MS,10,blade,LeafElement1,0.10172,0.05515,-0.10423,0.00000,5.63793,0.83112,1.79973,0.19572,0.00490,0.03333,0.00899,0.00000,0.00047,1.93920,0.78147,0.00888,0.00000,0.94359,0.20595,0.00000,0.17944,0.00000,3.51416,0.93196,14.10162,118.75900,0.13777,0.00029,16.23971,NA,5.00000,5.55198,2.36266,0.02301,0.00000,0.00213,0.05346,0.27481,False,False,1.00000,0.05000,2450.00000,0.05000,1.00000,0.00058,79.56416,0.00000,0.00000,0.04092,192.81523,0.95248,0.00005,0.01106
