Proteins_N_Mass,sucrose,cytokinins,R_Nnit_red,R_grain_growth_struct,Uptake_Nitrates,Unloading_Sucrose,N_tot,regul_transpiration,Export_Nitrates,structure,nitrates,S_grain_structure,Total_Organic_Nitrogen,amino_acids,sum_respi,S_Amino_Acids,S_grain_starch,senesced_mstruct,Nstruct,proteins,axis,starch,C_exudation,mstruct,Conc_cytokinins,sucrose_consumption_mstruct,AA_consumption_mstruct,RGR_Structure,S_cytokinins,R_Nnit_upt,S_Proteins,Conc_Nitrates,age_from_flowering,N_exudation,organ,Unloading_Amino_Acids,WSC_g,Respi_growth,Conc_Amino_Acids,synthetized_mstruct,R_grain_growth_starch,plant,Conc_Sucrose,Dry_Mass,R_residual,t,Export_Amino_Acids,Export_cytokinins,HATS_LATS
NA,850.3970700000,10.1746600000,2.0199500000,NA,1.2731700000,8.9917100000,0.0253892697,0.0007900000,0.0637400000,NA,894.9170000000,NA,918.6355900000,67.8879800000,4.9291200000,1.1513200000,NA,0.0000000000,0.0119100000,NA,MS,NA,1.7983400000,0.8860900000,11.482648489431094,9.6666200000,0.0964000000,NA,0.4573400000,0.5054500000,NA,1009.9617420352334,NA,0.1435600000,roots,0.3314700000,0.024297059142857142,3.3288900000,61.29217573835614,NA,NA,1,79.9765514789694,NA,2.4065399062,601.0000000000,0.1450700000,0.0484100000,17.5990400000
0.01835294146,NA,NA,NA,0.0000000000,NA,NA,0.0183529415,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,388.4510600000,0.0000000000,NA,1310.9243900000,MS,17830.0482600000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.8419400000,NA,1812270.7452900000,NA,grains,NA,NA,NA,NA,NA,30.8060900000,1,NA,0.8477841775420167,NA,602.0000000000,NA,NA,NA
NA,2436.6245800000,NA,NA,NA,NA,NA,0.0012853872,NA,NA,NA,NA,NA,NA,91.8133700000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.06961784514285715,NA,29.53991208490684,NA,NA,1,81.66212143758203,NA,NA,602.0000000000,NA,NA,NA
NA,838.0522900000,10.5396200000,1.9958600000,NA,1.2462400000,8.5051300000,0.0254066912,0.0004100000,0.0334100000,NA,895.1230000000,NA,919.7590000000,68.9263700000,4.8579700000,1.1372800000,NA,0.0000000000,0.0119100000,NA,MS,NA,1.7010300000,0.8863300000,11.891304593097379,8.5255500000,0.0850200000,NA,0.4402700000,0.4947600000,NA,1009.9206841695532,NA,0.1399000000,roots,0.3204800000,0.023944351142857145,2.9359400000,62.21282817912065,NA,NA,1,78.79423108022219,NA,2.3702532021,602.0000000000,0.0771800000,0.0262800000,17.4541400000
0.018391107839999997,NA,NA,NA,0.0000000000,NA,NA,0.0183911078,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,368.0232100000,0.0000000000,NA,1313.6505600000,MS,17872.4089300000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,2.7479400000,NA,1813417.5402299999,NA,grains,NA,NA,NA,NA,NA,29.1860600000,1,NA,0.8492751175462185,NA,603.0000000000,NA,NA,NA
NA,2401.0261200000,NA,NA,NA,NA,NA,0.0012926964,NA,NA,NA,NA,NA,NA,92.3354600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.06860074628571429,NA,29.707888630157374,NA,NA,1,80.46905879372127,NA,NA,603.0000000000,NA,NA,NA
NA,835.1589600000,10.8830200000,1.8972500000,NA,1.1811400000,5.6005400000,0.0254235556,0.0004100000,0.0334200000,NA,895.3145000000,NA,920.7721000000,69.9394700000,4.6348400000,1.0810900000,NA,0.0000000000,0.0119100000,NA,MS,NA,1.1201100000,0.8863300000,12.278744936987353,8.5255500000,0.0850200000,NA,0.4160000000,0.4689100000,NA,1010.1367436507848,NA,0.0938000000,roots,0.2153800000,0.023861684571428572,2.9359400000,63.12725057258584,NA,NA,1,78.52219827829364,NA,2.2711794410,603.0000000000,0.0783100000,0.0271300000,16.5928800000
0.018434635379999998,NA,NA,NA,0.0000000000,NA,NA,0.0184346354,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,410.8799800000,0.0000000000,NA,1316.7596700000,MS,17919.7299000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,3.1330800000,NA,1814760.5109800000,NA,grains,NA,NA,NA,NA,NA,32.5848200000,1,NA,0.8509472007016805,NA,604.0000000000,NA,NA,NA
NA,2356.5114200000,NA,NA,NA,NA,NA,0.0012956668,NA,NA,NA,NA,NA,NA,92.5476300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.0673288977142857,NA,29.77315843232505,NA,NA,1,78.96923348105014,NA,NA,604.0000000000,NA,NA,NA
NA,819.5634900000,11.2219900000,2.1194900000,NA,1.3040200000,5.6686500000,0.0254390931,0.0009200000,0.0741800000,NA,895.4764600000,NA,921.8100400000,70.8873300000,5.1092800000,1.2073900000,NA,0.0000000000,0.0119100000,NA,MS,NA,1.1337300000,0.8865800000,12.657616909923526,9.0335600000,0.0900800000,NA,0.4491400000,0.5177000000,NA,1010.0345823275959,NA,0.0980600000,roots,0.2226300000,0.023416099714285713,3.1108800000,63.96474542624467,NA,NA,1,77.03417345304427,NA,2.4748834164,604.0000000000,0.1761800000,0.0621000000,18.6311000000
0.01848921984,NA,NA,NA,0.0000000000,NA,NA,0.0184892198,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,504.1251900000,0.0000000000,NA,1320.6585600000,MS,17977.8384800000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,3.9251600000,NA,1816548.5429199999,NA,grains,NA,NA,NA,NA,NA,39.9796200000,1,NA,0.8530088021680671,NA,605.0000000000,NA,NA,NA
NA,2300.5135200000,NA,NA,NA,NA,NA,0.0012915487,NA,NA,NA,NA,NA,NA,92.2534800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.0657289577142857,NA,29.678528515244857,NA,NA,1,77.09268359378142,NA,NA,605.0000000000,NA,NA,NA
NA,811.8818600000,11.6463200000,2.6124900000,NA,1.5964900000,2.3901300000,0.0254591560,0.0009200000,0.0742000000,NA,895.6853900000,NA,923.0341800000,72.1114700000,6.1919700000,1.4882300000,NA,0.0000000000,0.0119100000,NA,MS,NA,0.4780300000,0.8865800000,13.136231360960092,9.0335600000,0.0900800000,NA,0.5443500000,0.6338100000,NA,1010.2702407002188,NA,0.0424600000,roots,0.0958500000,0.023196624571428567,3.1108800000,65.06934061224028,NA,NA,1,76.31214517208448,NA,2.9495919113,605.0000000000,0.1792200000,0.0644500000,23.0003600000
0.018555563320000003,NA,NA,NA,0.0000000000,NA,NA,0.0185555633,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,601.2051200000,0.0000000000,NA,1325.3973800000,MS,18047.1296100000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,4.7546300000,NA,1818828.3098800001,NA,grains,NA,NA,NA,NA,NA,47.6785400000,1,NA,0.8554763684453782,NA,606.0000000000,NA,NA,NA
NA,2243.1287500000,NA,NA,NA,NA,NA,0.0012791337,NA,NA,NA,NA,NA,NA,91.3666900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.06408939285714285,NA,29.388397161409646,NA,NA,1,75.15726668408955,NA,NA,606.0000000000,NA,NA,NA
NA,784.2336300000,11.5188400000,3.1104900000,NA,1.8643200000,4.6869300000,0.0254479104,0.0096600000,0.7781800000,NA,895.2062200000,NA,922.8553600000,71.7873800000,7.2319700000,1.7711100000,NA,0.0000000000,0.0119100000,NA,MS,NA,0.9373900000,0.8869900000,12.986437276632207,14.5674400000,0.1452700000,NA,0.6074800000,0.7401300000,NA,1009.2630356599286,NA,0.0858100000,roots,0.1909100000,0.022406675142857144,5.0165800000,64.74695768836176,NA,NA,1,73.67930021758983,NA,3.3806924647,606.0000000000,1.8720900000,0.6688700000,27.7074600000
0.018640986139999996,NA,NA,NA,0.0000000000,NA,NA,0.0186409861,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,767.3278000000,0.0000000000,NA,1331.4990100000,MS,18135.5015200000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,6.0883700000,NA,1821950.5639800001,NA,grains,NA,NA,NA,NA,NA,60.8528900000,1,NA,0.8586293891302521,NA,607.0000000000,NA,NA,NA
NA,2198.0063200000,NA,NA,NA,NA,NA,0.0012575252,NA,NA,NA,NA,NA,NA,89.8232300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.06280018057142857,NA,28.891938162153465,NA,NA,1,73.64541476522659,NA,NA,607.0000000000,NA,NA,NA
NA,771.3655300000,11.5295300000,3.9761900000,NA,2.3605000000,3.9712700000,0.0254452057,0.0096600000,0.7778200000,NA,894.7928500000,NA,923.0755300000,72.0075600000,9.0880000000,2.2640400000,NA,0.0000000000,0.0119100000,NA,MS,NA,0.7942500000,0.8869900000,12.998489272708824,14.5674400000,0.1452700000,NA,0.7528500000,0.9371200000,NA,1008.7969988387695,NA,0.0741400000,roots,0.1622900000,0.022039015142857145,5.0165800000,64.94554391819526,NA,NA,1,72.47033318677025,NA,4.1756823911,607.0000000000,1.8778400000,0.6694900000,35.6013800000
0.01873377982,NA,NA,NA,0.0000000000,NA,NA,0.0187337798,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,840.2922900000,0.0000000000,NA,1338.1271300000,MS,18231.9917100000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,6.5677700000,NA,1825428.7023799999,NA,grains,NA,NA,NA,NA,NA,66.6393400000,1,NA,0.8620685581722689,NA,608.0000000000,NA,NA,NA
NA,2189.5753300000,NA,NA,NA,NA,NA,0.0012339999,NA,NA,NA,NA,NA,NA,88.1428500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.06255929514285714,NA,28.345056296754848,NA,NA,1,73.34641531100223,NA,NA,608.0000000000,NA,NA,NA
NA,736.6223900000,10.6683300000,4.3034900000,NA,2.4964100000,14.5394000000,0.0254037021,0.0229400000,1.8442500000,NA,893.2737500000,NA,921.1170300000,69.8478300000,9.6940500000,2.4488400000,NA,0.0000000000,0.0119200000,NA,MS,NA,2.9078800000,0.8875500000,12.019976339361163,20.1782100000,0.2012200000,NA,0.7442800000,0.9910800000,NA,1006.4489324545096,NA,0.2757300000,roots,0.5852900000,0.021046354000000003,6.9487500000,62.95787730268718,NA,NA,1,69.16252511595592,NA,4.3901633655,608.0000000000,4.3262200000,1.4713200000,39.2531000000
0.018836124859999998,NA,NA,NA,0.0000000000,NA,NA,0.0188361249,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,953.6377300000,0.0000000000,NA,1345.4374900000,MS,18341.1799400000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,7.2003700000,NA,1829398.9036099999,NA,grains,NA,NA,NA,NA,NA,75.6281900000,1,NA,0.865940758945378,NA,609.0000000000,NA,NA,NA
NA,2227.3625100000,NA,NA,NA,NA,NA,0.0012126339,NA,NA,NA,NA,NA,NA,86.6167100000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.06363892885714285,NA,27.85427883475164,NA,NA,1,74.61221062744453,NA,NA,609.0000000000,NA,NA,NA
NA,730.6428100000,9.9831900000,4.8463000000,NA,2.8064400000,22.1604000000,0.0253620692,0.0229400000,1.8411900000,NA,891.7918300000,NA,919.6251700000,68.3559700000,10.8388500000,2.7577200000,NA,0.0000000000,0.0119200000,NA,MS,NA,4.4320800000,0.8875500000,11.248031096839616,20.1782100000,0.2012200000,NA,0.8247900000,1.1141600000,NA,1004.7792575066194,NA,0.4146500000,roots,0.8617600000,0.020875508857142858,6.9487500000,61.61317784913526,NA,NA,1,68.60109383508912,NA,4.8705015761,609.0000000000,4.2338200000,1.3768300000,44.4508200000
0.018943497440000002,NA,NA,NA,0.0000000000,NA,NA,0.0189434974,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,1045.1761800000,0.0000000000,NA,1353.1069600000,MS,18460.5992100000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,7.5224300000,NA,1833706.5496600000,NA,grains,NA,NA,NA,NA,NA,82.8876500000,1,NA,0.8701422423529412,NA,610.0000000000,NA,NA,NA
NA,2297.8479400000,NA,NA,NA,NA,NA,0.0011924965,NA,NA,NA,NA,NA,NA,85.1783200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.0656527982857143,NA,27.384785037414503,NA,NA,1,76.95384406203868,NA,NA,610.0000000000,NA,NA,NA
NA,706.7257100000,8.9301700000,5.2114900000,NA,2.9771900000,41.6804700000,0.0252945483,0.0313800000,2.5123500000,NA,889.6050200000,NA,917.2128000000,65.7198600000,11.5308400000,2.9634400000,NA,0.0000000000,0.0119200000,NA,MS,NA,8.3360900000,0.8881800000,10.054459681596073,22.4368700000,0.2237400000,NA,0.8281300000,1.1819500000,NA,1001.6044270305568,NA,0.7751900000,roots,1.5450400000,0.020192163142857145,7.7265700000,59.195082077957174,NA,NA,1,66.3084162744789,NA,5.1239260604,610.0000000000,5.5680200000,1.6846900000,48.6139700000
0.019051412519999998,NA,NA,NA,0.0000000000,NA,NA,0.0190514125,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,1106.9125500000,0.0000000000,NA,1360.8151800000,MS,18586.9010100000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,7.5580400000,NA,1838193.2109000001,NA,grains,NA,NA,NA,NA,NA,87.7836400000,1,NA,0.874544358445378,NA,611.0000000000,NA,NA,NA
NA,2400.0624100000,NA,NA,NA,NA,NA,0.0011816420,NA,NA,NA,NA,NA,NA,84.4030000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.06857321171428571,NA,27.135520065585894,NA,NA,1,80.37695846762634,NA,NA,611.0000000000,NA,NA,NA
NA,719.4781300000,8.1093700000,5.4779000000,NA,3.1775000000,53.4755200000,0.0252373173,0.0313800000,2.5063500000,NA,887.4802100000,NA,915.2496800000,63.7567400000,12.1457900000,3.1149300000,NA,0.0000000000,0.0119200000,NA,MS,NA,10.6951000000,0.8881800000,9.130322682339166,22.4368700000,0.2237400000,NA,0.9021500000,1.2614700000,NA,999.2121079060552,NA,0.9477500000,roots,1.8805700000,0.020556518000000003,7.7265700000,57.426863923979376,NA,NA,1,67.50490985310786,NA,5.3948484758,611.0000000000,5.4017000000,1.5298400000,51.0589900000
0.019160562539999995,NA,NA,NA,0.0000000000,NA,NA,0.0191605625,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,1179.7228200000,0.0000000000,NA,1368.6116100000,MS,18721.6139200000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,7.6660300000,NA,1842880.5284500001,NA,grains,NA,NA,NA,NA,NA,93.5578600000,1,NA,0.879195872407563,NA,612.0000000000,NA,NA,NA
NA,2504.7543000000,NA,NA,NA,NA,NA,0.0011736081,NA,NA,NA,NA,NA,NA,83.8291500000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.07156440857142857,NA,26.94388107673765,NA,NA,1,83.86079750903977,NA,NA,612.0000000000,NA,NA,NA
NA,715.8030700000,7.3092400000,5.7611300000,NA,3.3532100000,73.9870200000,0.0251739669,0.0346600000,2.7612900000,NA,885.1114500000,NA,913.3291700000,61.6004700000,12.7330800000,3.2735500000,NA,0.0000000000,0.0119200000,NA,MS,NA,14.7974000000,0.8888400000,8.223347284100626,23.6413100000,0.2357500000,NA,0.9369100000,1.3312200000,NA,995.8051505332794,NA,1.2734300000,roots,2.4762000000,0.02045151628571429,8.1413400000,55.44347239098151,NA,NA,1,67.11022887508814,NA,5.6288881320,612.0000000000,5.7652800000,1.5232200000,54.1664800000
0.01927009868,NA,NA,NA,0.0000000000,NA,NA,0.0192700987,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,1238.1497700000,0.0000000000,NA,1376.4356200000,MS,18862.9977800000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,7.7099000000,NA,1847703.7677800001,NA,grains,NA,NA,NA,NA,NA,98.1914100000,1,NA,0.8840408240588237,NA,613.0000000000,NA,NA,NA
NA,2613.0144800000,NA,NA,NA,NA,NA,0.0011732339,NA,NA,NA,NA,NA,NA,83.8024200000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.07465755657142856,NA,26.935289674568097,NA,NA,1,87.48541850810231,NA,NA,613.0000000000,NA,NA,NA
NA,747.9221200000,6.7558400000,6.0539200000,NA,3.6340200000,81.0673900000,0.0251211251,0.0346600000,2.7543100000,NA,882.8716500000,NA,911.7945500000,60.0658600000,13.4978900000,3.4399200000,NA,0.0000000000,0.0119200000,NA,MS,NA,16.2134800000,0.8888400000,7.600738040592233,23.6413100000,0.2357500000,NA,1.0732900000,1.4427000000,NA,993.2852369380316,NA,1.3021100000,roots,2.5999300000,0.021369203428571428,8.1413400000,54.062247423608305,NA,NA,1,70.12155543554896,NA,5.9911804451,613.0000000000,5.6216500000,1.4079000000,56.4416700000
0.019375197099999998,NA,NA,NA,0.0000000000,NA,NA,0.0193751971,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,1231.3171900000,0.0000000000,NA,1383.9426500000,MS,19003.8034500000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,7.4300600000,NA,1852473.4940200001,NA,grains,NA,NA,NA,NA,NA,97.6495500000,1,NA,0.8888366257016806,NA,614.0000000000,NA,NA,NA
NA,2701.8354200000,NA,NA,NA,NA,NA,0.0011755702,NA,NA,NA,NA,NA,NA,83.9693000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.07719529771428571,NA,26.98101400553474,NA,NA,1,90.43267810833571,NA,NA,614.0000000000,NA,NA,NA
NA,757.4131300000,6.4155200000,5.9918300000,NA,3.6430900000,93.5670800000,0.0250894684,0.0315100000,2.4983900000,NA,880.9124300000,NA,911.0375500000,59.0496000000,13.3932600000,3.4018600000,NA,0.0000000000,0.0119300000,NA,MS,NA,18.7134200000,0.8895700000,7.211933855683083,25.9986000000,0.2592600000,NA,1.0856800000,1.4463100000,NA,990.2676911316704,NA,1.4589400000,roots,2.9079300000,0.021640375142857143,8.9531100000,53.10394909900289,NA,NA,1,70.95311311457596,NA,5.9501628425,614.0000000000,5.0241800000,1.2154400000,55.9903500000
0.01947993264,NA,NA,NA,0.0000000000,NA,NA,0.0194799326,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,1258.7297200000,0.0000000000,NA,1391.4237600000,MS,19147.8655000000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,7.4332500000,NA,1857296.7333400000,NA,grains,NA,NA,NA,NA,NA,99.8235000000,1,NA,0.8937227985378151,NA,615.0000000000,NA,NA,NA
NA,2778.4283600000,NA,NA,NA,NA,NA,0.0011830760,NA,NA,NA,NA,NA,NA,84.5054300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.07938366742857142,NA,27.153283287746056,NA,NA,1,92.9963074978679,NA,NA,615.0000000000,NA,NA,NA
NA,798.8703200000,6.2593900000,6.1730400000,NA,3.8886900000,90.1711700000,0.0250556611,0.0315100000,2.4933000000,NA,879.1182100000,NA,910.4169700000,58.4290100000,13.9648400000,3.5047400000,NA,0.0000000000,0.0119300000,NA,MS,NA,18.0342300000,0.8895700000,7.036422091572333,25.9986000000,0.2592600000,NA,1.2360600000,1.5438100000,NA,988.2507391211484,NA,1.3190200000,roots,2.7425400000,0.022824866285714288,8.9531100000,52.545845745697356,NA,NA,1,74.83674884120043,NA,6.2437169579,615.0000000000,4.9713800000,1.1858700000,56.9998700000
0.0195798988,NA,NA,NA,0.0000000000,NA,NA,0.0195798988,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,1218.0673900000,0.0000000000,NA,1398.5642000000,MS,19287.5491400000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,7.1285100000,NA,1861984.0508999999,NA,grains,NA,NA,NA,NA,NA,96.5987700000,1,NA,0.89844880497479,NA,616.0000000000,NA,NA,NA
NA,2818.2121400000,NA,NA,NA,NA,NA,0.0011892369,NA,NA,NA,NA,NA,NA,84.9454900000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.08052034685714286,NA,27.285806291005166,NA,NA,1,94.29722536745712,NA,NA,616.0000000000,NA,NA,NA
NA,807.9969900000,6.3938900000,5.9746700000,NA,3.8014700000,92.8553800000,0.0250452309,0.0233100000,1.8422700000,NA,877.9839700000,NA,911.0952400000,58.8182400000,13.5559500000,3.3890300000,NA,0.0000000000,0.0119300000,NA,MS,NA,18.5710800000,0.8903800000,7.181079988319594,28.9862100000,0.2890500000,NA,1.2181400000,1.5091800000,NA,986.0778207057662,NA,1.3518800000,roots,2.7988100000,0.023085628285714282,9.9819600000,52.84776387609785,NA,NA,1,75.62286046407152,NA,6.0766039614,616.0000000000,3.7025300000,0.8962100000,55.2079200000
0.01967481418,NA,NA,NA,0.0000000000,NA,NA,0.0196748142,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,1159.3891100000,0.0000000000,NA,1405.3438700000,MS,19420.5871400000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,6.7932500000,NA,1866470.7121400000,NA,grains,NA,NA,NA,NA,NA,91.9453000000,1,NA,0.902947797894958,NA,617.0000000000,NA,NA,NA
NA,2840.8110400000,NA,NA,NA,NA,NA,0.0012002127,NA,NA,NA,NA,NA,NA,85.7294800000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.0811660297142857,NA,27.537636014679546,NA,NA,1,95.05338333587628,NA,NA,617.0000000000,NA,NA,NA
NA,845.6017700000,6.5690100000,5.7461400000,NA,3.7638000000,78.2977800000,0.0250358575,0.0233100000,1.8400900000,NA,876.9486000000,NA,911.4610900000,59.1840800000,13.2009300000,3.2594000000,NA,0.0000000000,0.0119300000,NA,MS,NA,15.6595600000,0.8903800000,7.377760057503537,28.9862100000,0.2890500000,NA,1.2700900000,1.4942300000,NA,984.9149801208474,NA,1.0960200000,roots,2.3628600000,0.02416005057142857,9.9819600000,53.176468474134644,NA,NA,1,79.1424045538609,NA,5.9629428758,617.0000000000,3.7255600000,0.9207500000,52.5090200000
0.019759006819999998,NA,NA,NA,0.0000000000,NA,NA,0.0197590068,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,1020.2236800000,0.0000000000,NA,1411.3576300000,MS,19537.8801700000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,6.0536400000,NA,1870440.9133700000,NA,grains,NA,NA,NA,NA,NA,80.9087900000,1,NA,0.9069180908529412,NA,618.0000000000,NA,NA,NA
NA,2828.3567300000,NA,NA,NA,NA,NA,0.0012101044,NA,NA,NA,NA,NA,NA,86.4360300000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.08081019228571427,NA,27.756120900734558,NA,NA,1,94.60779278556042,NA,NA,618.0000000000,NA,NA,NA
NA,847.3947600000,7.0933200000,5.0686200000,NA,3.3259600000,72.0155600000,0.0250684332,0.0105500000,0.8323000000,NA,876.8363000000,NA,913.4572300000,60.9089300000,11.6934400000,2.8726400000,NA,0.0000000000,0.0119400000,NA,MS,NA,14.4031100000,0.8911400000,7.959826738784029,27.2055500000,0.2713000000,NA,1.1217900000,1.3204100000,NA,983.9489866912045,NA,1.0352600000,roots,2.2008300000,0.02421127885714286,9.3687500000,54.67956101173777,NA,NA,1,79.24257692394012,NA,5.3160095183,618.0000000000,1.7344600000,0.4497700000,46.3490400000
0.019830275079999998,NA,NA,NA,0.0000000000,NA,NA,0.0198302751,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,848.0754100000,0.0000000000,NA,1416.4482200000,MS,19635.4124100000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,5.1397200000,NA,1873679.9086900000,NA,grains,NA,NA,NA,NA,NA,67.2565800000,1,NA,0.9102287576050421,NA,619.0000000000,NA,NA,NA
NA,2803.6365000000,NA,NA,NA,NA,NA,0.0012251638,NA,NA,NA,NA,NA,NA,87.5117000000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.0801039,NA,28.101537349977924,NA,NA,1,93.7809075583029,NA,NA,619.0000000000,NA,NA,NA
NA,873.2601200000,7.4910000000,4.2569600000,NA,2.8436400000,52.8705500000,0.0250840012,0.0105500000,0.8321500000,NA,876.6718900000,NA,914.7336400000,62.1853400000,9.9738000000,2.4126300000,NA,0.0000000000,0.0119400000,NA,MS,NA,10.5741100000,0.8911400000,8.40608658572166,27.2055500000,0.2713000000,NA,0.9917600000,1.1289300000,NA,983.7644926723073,NA,0.7529900000,roots,1.6502800000,0.024950289142857143,9.3687500000,55.82542810332832,NA,NA,1,81.66132893447345,NA,4.5943039263,619.0000000000,1.7708100000,0.4749800000,38.5943400000
0.01989205106,NA,NA,NA,0.0000000000,NA,NA,0.0198920511,NA,NA,7119.2144900000,NA,0.0000000000,NA,NA,NA,NA,717.7928800000,0.0000000000,NA,1420.8607900000,MS,19718.0279800000,NA,NA,NA,NA,NA,0.0000000000,NA,NA,4.4605900000,NA,1876332.6498600000,NA,grains,NA,NA,NA,NA,NA,56.9245300000,1,NA,0.9130434376092436,NA,620.0000000000,NA,NA,NA
NA,2763.6570100000,NA,NA,NA,NA,NA,0.0012383526,NA,NA,NA,NA,NA,NA,88.4537600000,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,0.07896162885714285,NA,28.39800788978381,NA,NA,1,92.42394177505419,NA,NA,620.0000000000,NA,NA,NA
NA,870.3956800000,8.0609500000,3.6153500000,NA,2.4086200000,45.0971600000,0.0251140127,0.0033800000,0.2668900000,NA,876.9698400000,NA,916.7709800000,64.0310700000,8.5338000000,2.0477600000,NA,0.0000000000,0.0119400000,NA,MS,NA,9.0194300000,0.8916700000,9.040283961555284,19.2143500000,0.1916100000,NA,0.8362700000,0.9562200000,NA,983.5139008826135,NA,0.6635200000,roots,1.4433800000,0.024868448,6.6168300000,57.44822187580608,NA,NA,1,81.34508656042406,NA,3.9710641216,620.0000000000,0.5846100000,0.1638800000,32.8018400000
