N_content_mstruct,NNI,C_N_ratio_shoot,Cont_WSC_DM_laminae,Cont_WSC_DM_shoot,mstruct,dry_mass_phloem,N_content_shoot,NS_roots,C_exudated,Total_Photosynthesis,Cont_WSC_DM_stem,NS_shoot,mstruct_stem,N_content_roots,sum_NSC_g,sum_dry_mass_laminae,C_respired_roots,N_content_mstruct_roots,mstruct_shoot,Cont_WSC_DM,shoot_roots_ratio,sum_dry_mass,sum_dry_mass_shoot,sum_dry_mass_stem,plant,C_N_ratio,sum_respi_shoot,Tillers_Photosynthesis_An,sum_N_g,sum_dry_mass_roots,N_content,senesced_mstruct,N_content_total_DM_shoot,Tillers_Photosynthesis,C_respired_shoot,sum_respi_roots,axis,Total_Transpiration,t,NS_laminae,sum_N_g_shoot,shoot_roots_mstruct_ratio,N_content_mstruct_shoot,sum_C_g,NS_stem,NS,mstruct_laminae,Cont_WSC_DM_roots
0.70813042,0.27887373,35.50540571,4.540915611863688,4.381078284610931,2.17388543,0.03914564,1.22704442,3.24760418,2.54019499,0.17676791,4.029955709589717,10.14223066,0.14641092,0.50586388,0.04522675,0.36553220,5.72415068,0.52284378,0.47797958,3.3859574987717402,0.30346856,2.28475991,0.53192906,0.16639685,1,65.07340383,0.96831171,0.00000000,0.01539394,1.75283085,0.67376637,0.04820549,1.02361618,0.17676791,5.81781948,1.09392927,MS,0.00123441,1872.00000000,9.29153198,0.00652701,0.28184323,1.36554071,1.00173633,12.01100261,4.85278472,0.33156866,3.083969626758158
0.70778829,0.27800095,35.61274665,4.941129049202666,4.686032471746164,2.17470556,0.03911337,1.22320417,3.22794445,2.64426947,111.21422744,4.123898708289285,10.42937348,0.14658601,0.50538517,0.04582237,0.36741155,5.58020932,0.52224288,0.47843532,3.4463501111905015,0.30472812,2.28699441,0.53414309,0.16673154,1,65.14244719,1.82769234,112.58506723,0.01539231,1.75285132,0.67303668,0.04852385,1.02213188,111.21422744,11.06881945,1.08589088,MS,0.01744007,1873.00000000,9.67913027,0.00653366,0.28205135,1.36563092,1.00269282,12.08261807,4.90988716,0.33184931,3.068584030922656
0.70746939,0.27709655,35.72562610,5.290201424569249,4.9517351554886515,2.17523144,0.03921758,1.21922481,3.22055358,3.00828667,111.25845686,4.204453500651671,10.67468503,0.14675484,0.50519370,0.04639753,0.36877323,5.45219240,0.52200516,0.47860655,3.505043165647898,0.30563380,2.28888559,0.53580169,0.16702846,1,65.20846527,1.98626243,112.63190579,0.01538910,1.75308390,0.67234014,0.04916179,1.02034411,111.25845686,11.64618546,1.07821754,MS,0.01746447,1874.00000000,10.01198582,0.00653263,0.28209332,1.36492640,1.00349937,12.13782332,4.96547968,0.33185171,3.0628852005147396
0.70715278,0.27623358,35.83439192,5.59195646694763,5.185215237506208,2.17575776,0.03944225,1.21542773,3.22315985,3.49441551,111.29780243,4.286023200220869,10.88793685,0.14693265,0.50502842,0.04697166,0.36994405,5.35647635,0.52184843,0.47878559,3.5635207517848593,0.30640884,2.29077477,0.53728483,0.16734078,1,65.27424588,2.06668216,112.67419029,0.01538593,1.75348995,0.67164750,0.04974068,1.01860926,111.29780243,11.70902946,1.07353969,MS,0.01748813,1875.00000000,10.29644936,0.00653031,0.28214110,1.36393176,1.00430507,12.19555164,5.02087844,0.33185295,3.066619219229116
0.70683776,0.27544655,35.93437966,5.8499173364469925,5.387303691918965,2.17628100,0.03978012,1.21196482,3.23489592,4.04252501,111.30169543,4.3637044245105425,11.07116013,0.14711270,0.50484087,0.04754188,0.37094642,5.29680592,0.52171790,0.47896621,3.621509005437235,0.30705673,2.29265161,0.53859491,0.16764849,1,65.33967084,2.12600955,112.73329794,0.01538278,1.75405670,0.67096003,0.05036680,1.01699431,111.30169543,11.75680148,1.07103146,MS,0.01741754,1876.00000000,10.53869504,0.00652758,0.28219056,1.36284789,1.00510552,12.24931578,5.07580886,0.33185351,3.079309866499305
0.70652330,0.27474981,36.02347522,6.069670359116401,5.560793056414337,2.17680203,0.04020187,1.20889916,3.25440913,4.65955319,111.31822636,4.434204627114028,11.22774014,0.14729248,0.50460415,0.04810556,0.37180463,5.27480085,0.52157845,0.47914641,3.6787514246877704,0.30759024,2.29451068,0.53974790,0.16794326,1,65.40466357,2.17897260,112.75199619,0.01537961,1.75476278,0.67027858,0.05099292,1.01553041,111.31822636,11.80484084,1.07122579,MS,0.01744265,1877.00000000,10.74507973,0.00652501,0.28224005,1.36179833,1.00589845,12.29628776,5.13001105,0.33185393,3.099853796489977
0.70620825,0.27413823,36.10212584,6.255935902308766,5.709177208955188,2.17732412,0.04068590,1.20620821,3.28038858,5.27469059,111.33868614,4.498383506251601,11.36113181,0.14747199,0.50431606,0.04866095,0.37253674,5.29157047,0.52142069,0.47932649,3.735075799906621,0.30802410,2.29635105,0.54076333,0.16822659,1,65.46921110,2.22065974,112.77445961,0.01537644,1.75558772,0.66960331,0.05161903,1.01421164,111.33868614,11.84520582,1.07352529,MS,0.01746455,1878.00000000,10.92032778,0.00652273,0.28228926,1.36081184,1.00668357,12.33728956,5.18330739,0.33185450,3.127004990061187
0.70589161,0.27360211,36.17142450,6.413307749987131,5.8358263950884695,2.17785021,0.04121298,1.20384930,3.31166193,5.88084643,111.38676150,4.55693485511831,11.47450666,0.14765124,0.50398133,0.04920682,0.37315970,5.34505332,0.52124314,0.47950661,3.790362944159826,0.30837189,2.29817274,0.54165935,0.16849965,1,65.53332181,2.25429008,112.82421194,0.01537326,1.75651339,0.66893413,0.05224515,1.01302249,111.38676150,11.87917264,1.07799877,MS,0.01748681,1879.00000000,11.06880909,0.00652076,0.28233781,1.35988997,1.00746092,12.37296544,5.23557352,0.33185537,3.1595995183963512
0.70557253,0.27313324,36.23233567,6.5443961475519785,5.94221712915159,2.17838293,0.04176895,1.20178626,3.34710202,6.44257177,111.03428189,4.608828109736952,11.56911977,0.14783023,0.50361076,0.04973749,0.37368203,5.43250200,0.52105087,0.47968675,3.8440509995431076,0.30864052,2.29996483,0.54244259,0.16876056,1,65.59670034,2.27386781,112.43438055,0.01537007,1.75752224,0.66827420,0.05287126,1.01194830,111.03428189,11.89905294,1.08405448,MS,0.01736570,1880.00000000,11.19280561,0.00651900,0.28238525,1.35901198,1.00822598,12.40238222,5.28625018,0.33185652,3.196471905578873
0.70523877,0.27270789,36.28790751,6.6532860601231025,6.031512700763277,2.17896037,0.04229833,1.19991473,3.38347597,6.90876058,111.08001316,4.654997150388047,11.64745345,0.14800894,0.50321461,0.05023646,0.37415967,5.54999813,0.52083701,0.47990270,3.8944959918789093,0.30887120,2.30172599,0.54316794,0.16900827,1,65.65935763,2.29635382,112.48189620,0.01536687,1.75855805,0.66762392,0.05349738,1.01095115,111.08001316,12.34902771,1.09167959,MS,0.01739165,1881.00000000,11.29622169,0.00651755,0.28245228,1.35809864,1.00897902,12.42502935,5.33363320,0.33189376,3.234433075604076
0.70491333,0.27232861,36.33761526,6.748094263114762,6.110718066657837,2.17951145,0.04287820,1.19824589,3.42428357,7.41339877,111.14169538,4.7002958112661295,11.71686794,0.14818736,0.50279600,0.05074521,0.37454093,5.69065976,0.52062363,0.48008162,3.9458434216070626,0.30903100,2.30348416,0.54379768,0.16925674,1,65.72195730,2.31514219,112.54510352,0.01536367,1.75968648,0.66697514,0.05412349,1.01003039,111.14169538,11.92569038,1.10064948,MS,0.01742162,1882.00000000,11.38638584,0.00651603,0.28249570,1.35727615,1.00973024,12.44817749,5.38196498,0.33189426,3.276830041704752
0.70458385,0.27197962,36.38354618,6.829312901150619,6.179809020453042,2.18007457,0.04345498,1.19671034,3.46657538,7.84521449,111.17657150,4.7433645243505795,11.77680425,0.14836549,0.50236531,0.05124175,0.37486849,5.85551840,0.52040556,0.48026001,3.995901602175084,0.30915040,2.30522528,0.54436932,0.16950083,1,65.78416250,2.33064637,112.58167855,0.01536045,1.76085596,0.66633199,0.05474961,1.00916084,111.17657150,11.93490448,1.11044243,MS,0.01744513,1883.00000000,11.46374397,0.00651452,0.28253671,1.35645770,1.01047456,12.46916918,5.42900120,0.33189452,3.3207457578595214
0.70425000,0.27165821,36.42603828,6.897710076187515,6.238808674935338,2.18065099,0.04402598,1.19529612,3.50985594,8.23553399,110.88654990,4.782542718642578,11.82719458,0.14854330,0.50192884,0.05172205,0.37514428,6.03958912,0.52018664,0.48043764,4.04427307034009,0.30923020,2.30694096,0.54488188,0.16973760,1,65.84574028,2.33761986,112.26457552,0.01535723,1.76205909,0.66569691,0.05537573,1.00833709,110.88654990,11.93276677,1.12120576,MS,0.01734616,1884.00000000,11.52888178,0.00651295,0.28257491,1.35562900,1.01120849,12.48650835,5.47434795,0.33189434,3.365656396560066
0.70402854,0.27223001,36.35371917,6.541962044833914,5.962570703534587,2.18087800,0.04392075,1.19781204,3.51970752,7.28703253,0.17676791,4.687348296464231,11.55968529,0.14863148,0.50205806,0.05110288,0.37337917,6.23663900,0.52037369,0.48025059,3.983786611965577,0.30806834,2.30569043,0.54302225,0.16964308,1,65.82577611,1.27865201,0.00000000,0.01535400,1.76266818,0.66591782,0.05600184,1.00891398,0.17676791,6.52028737,1.12984303,MS,0.00124996,1885.00000000,11.18435752,0.00650439,0.28239612,1.35437334,1.01068920,12.38577010,5.41323441,0.33161911,3.374185891328813
0.70378646,0.27265073,36.30132142,6.235478459394209,5.725357696595242,2.18138808,0.04367397,1.19966321,3.51847930,6.77080135,0.17676791,4.605952001141417,11.32758849,0.14871953,0.50217431,0.05050887,0.37212040,6.36352661,0.52048755,0.48033685,3.9252234120697373,0.30724451,2.30478320,0.54169819,0.16957779,1,65.80894779,1.18503523,0.00000000,0.01535231,1.76308501,0.66610664,0.05631430,1.00940437,0.17676791,5.94494832,1.13648856,MS,0.00125069,1886.00000000,10.88440167,0.00649855,0.28237647,1.35291597,1.01031962,12.30011476,5.35387115,0.33161732,3.372142035548791
0.70354248,0.27302325,36.25503358,5.967089503372071,5.5167984175541,2.18190313,0.04332615,1.20130232,3.50809708,6.18109929,0.17676791,4.531291172211372,11.12361619,0.14880743,0.50228351,0.04991934,0.37102436,6.44875342,0.52054473,0.48042149,3.867060586896821,0.30654883,2.30389159,0.54055023,0.16952586,1,65.79258791,1.15162913,0.00000000,0.01535062,1.76334136,0.66629070,0.05662675,1.00982447,0.17676791,5.89225073,1.14045427,MS,0.00125130,1887.00000000,10.62202416,0.00649364,0.28235479,1.35165526,1.00995671,12.22140071,5.29488714,0.33161407,3.361335389709139
0.70329827,0.27335316,36.21415294,5.729862516057258,5.331749420476257,2.18241960,0.04291711,1.20275391,3.49067684,5.59167277,0.17676791,4.462498147706661,10.94261599,0.14889517,0.50239092,0.04933637,0.37005921,6.49024443,0.52056206,0.48050434,3.8095044653065755,0.30595582,2.30301702,0.53954463,0.16948542,1,65.77668266,1.12120406,0.00000000,0.01534892,1.76347239,0.66647007,0.05693921,1.01018088,0.17676791,5.84032071,1.14209057,MS,0.00125199,1888.00000000,10.39024094,0.00648939,0.28233153,1.35053811,1.00960099,12.14868715,5.23649710,0.33160917,3.343764767899862
0.70305516,0.27364478,36.17813804,5.518221130229377,5.166031501778638,2.18293425,0.04247110,1.20403705,3.46788730,5.04269554,0.17676791,4.398697479735294,10.78039462,0.14898275,0.50250112,0.04876140,0.36919970,6.49062476,0.52055332,0.48058528,3.7526987458227934,0.30544525,2.30215969,0.53865434,0.16945464,1,65.76120507,1.09341588,0.00000000,0.01534723,1.76350535,0.66664498,0.05725166,1.01047853,0.17676791,5.78981339,1.14155190,MS,0.00125259,1889.00000000,10.18342484,0.00648560,0.28230714,1.34952071,1.00925247,12.08104400,5.17885193,0.33160253,3.321002963812214
0.70281420,0.27390181,36.14652694,5.327801681335193,5.016351928044843,2.18344426,0.04200285,1.20516795,3.44101432,4.54754252,0.17676791,4.3391105406070425,10.63365734,0.14907016,0.50261737,0.04819544,0.36842635,6.45522826,0.52052884,0.48066425,3.696745969391975,0.30500151,2.30131921,0.53785826,0.16943190,1,65.74612812,1.06786564,0.00000000,0.01534556,1.76346095,0.66681564,0.05756412,1.01072180,0.17676791,5.74083522,1.13916862,MS,0.00125316,1890.00000000,9.99718305,0.00648210,0.28228206,1.34857029,1.00891092,12.01765823,5.12205988,0.33159410,3.2942641554824403
0.70257618,0.27412754,36.11890135,5.155159123194662,4.880099977118973,2.18394730,0.04152151,1.20616118,3.41105457,4.10770364,0.17676791,4.283073066320019,10.49980520,0.14915739,0.50274168,0.04763921,0.36772398,6.39002391,0.52049608,0.48074123,3.641719374568701,0.30461243,2.30049494,0.53713987,0.16941589,1,65.73142777,1.04421984,0.00000000,0.01534389,1.76335507,0.66698227,0.05787658,1.01091498,0.17676791,5.69328520,1.13526304,MS,0.00125373,1891.00000000,9.82806357,0.00647877,0.28225664,1.34766319,1.00857602,11.95784735,5.06619865,0.33158383,3.2644932531747717
0.70234167,0.27432506,36.09487113,4.99754961153734,4.755191740881289,2.18444148,0.04103298,1.20703027,3.37878464,3.71928040,0.17676791,4.230032358475834,10.37677809,0.14924446,0.50287502,0.04709320,0.36708065,6.30074452,0.52046026,0.48081617,3.587670606328704,0.30426845,2.29968619,0.53648615,0.16940550,1,65.71708353,1.02221439,0.00000000,0.01534224,1.76320004,0.66714506,0.05818903,1.01106232,0.17676791,5.64699241,1.13012340,MS,0.00125428,1892.00000000,9.67333471,0.00647555,0.28223117,1.34678294,1.00824745,11.90105246,5.01132327,0.33157171,3.2324307580503864
0.70211112,0.27449724,36.07406992,4.852768517849717,4.63995185998115,2.18492532,0.04054114,1.20778784,3.34481267,3.37637303,0.17676791,4.179535149770783,10.26293340,0.14933134,0.50301764,0.04655774,0.36648690,6.19250843,0.52042488,0.48088905,3.5346349784465736,0.30396204,2.29889225,0.53588675,0.16939984,1,65.70307801,1.00163145,0.00000000,0.01534060,1.76300550,0.66730416,0.05850149,1.01116803,0.17676791,5.60176360,1.12399607,MS,0.00125483,1893.00000000,9.53081837,0.00647237,0.28220587,1.34591857,1.00792488,11.84682253,4.95747164,0.33155770,3.1986606057095095
0.70188484,0.27464675,36.05615443,4.719029488800281,4.533021616951301,2.18539766,0.04004871,1.20844570,3.30961761,3.07276457,0.17676791,4.131206151870641,10.15695090,0.14941805,0.50316921,0.04603302,0.36593516,6.06970295,0.52039220,0.48095983,3.4826351931822632,0.30368716,2.29811246,0.53533338,0.16939821,1,65.68939634,0.98229298,0.00000000,0.01533897,1.76277908,0.66745971,0.05881394,1.01123623,0.17676791,5.55741473,1.11708642,MS,0.00125537,1894.00000000,9.39876440,0.00646921,0.28218092,1.34506310,1.00760799,11.79479054,4.90466839,0.33154178,3.1636463212034975
0.70166303,0.27477606,36.04080868,4.594871388369871,4.433294867519283,2.18585765,0.03955761,1.20901468,3.27357720,2.80264568,0.17676791,4.084751989315963,10.05776529,0.14950457,0.50332910,0.04551916,0.36541931,5.93599786,0.52036361,0.48102848,3.4316841197446823,0.30343899,2.29734620,0.53481936,0.16940005,1,65.67602564,0.96404208,0.00000000,0.01533736,1.76252684,0.66761183,0.05912640,1.01127081,0.17676791,5.51377291,1.10956314,MS,0.00125591,1895.00000000,9.27575312,0.00646604,0.28215641,1.34421241,1.00729653,11.74467360,4.85292781,0.33152392,3.127756370008557
0.70144586,0.27488747,36.02773879,4.479089986879837,4.339860598649955,2.18630464,0.03906928,1.20950485,3.23699111,2.56093403,0.17676791,4.039930758127513,9.96450795,0.14959090,0.50349643,0.04501618,0.36493435,5.79441374,0.52033978,0.48109498,3.3817868475459067,0.30321359,2.29659291,0.53433925,0.16940490,1,65.66295446,0.94676715,0.00000000,0.01533574,1.76225366,0.66776064,0.05943886,1.01127551,0.17676791,5.47070820,1.10156365,MS,0.00125643,1896.00000000,9.16062540,0.00646286,0.28213245,1.34336452,1.00699023,11.69624267,4.80225603,0.33150408,3.091285868927059
0.70113478,0.27402395,36.13725821,4.86235695384069,4.634478933934722,2.18704668,0.03919245,1.20570539,3.22583814,2.83438599,110.20577874,4.1423328355660844,10.24123108,0.14976432,0.50309558,0.04564727,0.36663787,5.64793664,0.51986560,0.48146775,3.445411701345507,0.30435323,2.29883405,0.53640191,0.16976404,1,65.73224796,1.77404655,111.54365386,0.01533414,1.76243214,0.66704010,0.05975131,1.00979025,110.20577874,9.95440735,1.09372453,MS,0.01730884,1897.00000000,9.52832130,0.00646743,0.28228993,1.34327309,1.00794781,11.78089589,4.86278544,0.33170343,3.083515249537234
0.70083434,0.27317356,36.24646597,5.1928561359197545,4.889048428102296,2.18753414,0.03937445,1.20196366,3.22367273,3.31381277,110.22677105,4.231995749237162,10.47680922,0.14993730,0.50290080,0.04623651,0.36786327,5.52832072,0.51965271,0.48159512,3.5051937507956374,0.30517725,2.30072050,0.53795571,0.17009244,1,65.79819671,1.92280215,111.56670187,0.01533099,1.76276479,0.66635606,0.06037743,1.00810869,110.22677105,10.91796574,1.08714603,MS,0.01733755,1898.00000000,9.84209316,0.00646603,0.28230500,1.34262826,1.00875153,11.84952586,4.91960503,0.33165782,3.08287278355124
0.70053689,0.27236181,36.35172448,5.479941078024345,5.111808534830206,2.18801296,0.03966928,1.19839196,3.23124577,3.86700678,110.19653335,4.314837678705966,10.68066237,0.15010982,0.50273851,0.04682300,0.36891582,5.44706836,0.51952566,0.48172013,3.5646043243269414,0.30586578,2.30259182,0.53932345,0.17040763,1,65.86373784,1.99715780,111.53878626,0.01532784,1.76326837,0.66567760,0.06100354,1.00646989,110.19653335,10.96420567,1.08343317,MS,0.01735597,1899.00000000,10.11220077,0.00646321,0.28231973,1.34169373,1.00954870,11.91132600,4.97608176,0.33161031,3.0913675048827125
0.70024108,0.27162710,36.44770989,5.726305394677991,5.30411111447791,2.18848657,0.04005823,1.19515922,3.24710864,4.45186251,109.91533791,4.389493375691988,10.85549400,0.15028192,0.50255213,0.04740153,0.36981153,5.40506418,0.51941820,0.48184322,3.623128265824883,0.30643075,2.30443899,0.54051925,0.17070772,1,65.92865226,2.05179010,111.23542453,0.01532468,1.76391974,0.66500706,0.06162966,1.00495269,109.91533791,10.99580776,1.08201054,MS,0.01727840,1900.00000000,10.34316808,0.00646007,0.28233387,1.34069869,1.01033562,11.96536782,5.03169864,0.33156130,3.1080234271185154
0.69994570,0.27097529,36.53339424,5.936616351348491,5.469672761525267,2.18895822,0.04051771,1.19229127,3.27008641,5.08767418,109.89475454,4.457746807476887,11.00536223,0.15045358,0.50232169,0.04797274,0.37057001,5.40212598,0.51930336,0.48196470,3.6808314975688394,0.30688829,2.30626676,0.54156601,0.17099600,1,65.99308853,2.10066139,111.21652158,0.01532152,1.76470075,0.66434288,0.06225577,1.00357337,109.89475454,11.02561689,1.08341600,MS,0.01729828,1901.00000000,10.54021724,0.00645704,0.28234712,1.33973383,1.01111435,12.01339040,5.08651220,0.33151112,3.1318570524038547
0.69964969,0.27039920,36.60954297,6.115779020481249,5.612023564340084,2.18943108,0.04102919,1.18975649,3.29889149,5.69874126,109.86240313,4.520209494272109,11.13368978,0.15062482,0.50204822,0.04853499,0.37120960,5.43814667,0.51917524,0.48208475,3.7375565412591016,0.30725296,2.30807441,0.54248314,0.17127354,1,66.05703664,2.13987610,111.18586640,0.01531835,1.76559127,0.66368518,0.06288189,1.00232172,109.86240313,11.04762034,1.08678408,MS,0.01731689,1902.00000000,10.70814761,0.00645423,0.28235909,1.33881612,1.01188466,12.05598832,5.14035984,0.33145993,3.1616210033374994
0.69935215,0.26988916,36.67730103,6.2682453701426875,5.734422682898628,2.18990791,0.04157624,1.18751232,3.33240600,6.28597905,109.84738975,4.577578800944739,11.24353368,0.15079563,0.50173694,0.04908721,0.37174664,5.50976561,0.51903324,0.48220339,3.7931993817070917,0.30753776,2.30986212,0.54328818,0.17154155,1,66.12050735,2.17205413,111.17233809,0.01531517,1.76657393,0.66303387,0.06350801,1.00118209,109.84738975,11.06306612,1.09209906,MS,0.01733671,1903.00000000,10.85117473,0.00645161,0.28236934,1.33794456,1.01264669,12.09381236,5.19313274,0.33140776,3.196199922732554
0.69905232,0.26943867,36.73744386,6.3964289338824125,5.838192987944174,2.19039115,0.04214633,1.18553014,3.36963385,6.83504066,109.49355275,4.628811934999912,11.33604760,0.15096601,0.50139626,0.04962446,0.37218914,5.61376750,0.51888064,0.48232058,3.8472752249914715,0.30774891,2.31162058,0.54398723,0.17179809,1,66.18324748,2.19256223,110.78689532,0.01531198,1.76763335,0.66239158,0.06413412,1.00014311,109.49355275,11.06614137,1.09903818,MS,0.01723751,1904.00000000,10.97145604,0.00644913,0.28237743,1.33710499,1.01339657,12.12591097,5.24434780,0.33135457,3.2345724615386677
0.69874956,0.26903161,36.79203212,6.506092424881479,5.928128356468504,2.19088291,0.04272863,1.18373911,3.40955872,7.32416575,109.47136682,4.676584356978307,11.41566487,0.15113593,0.50103438,0.05015018,0.37255873,5.74596344,0.51872046,0.48243619,3.900128823477017,0.30790423,2.31336006,0.54460666,0.17204793,1,66.24553703,2.21377490,110.76628382,0.01530878,1.76875340,0.66175538,0.06476024,0.99917750,109.47136682,11.06856744,1.10686260,MS,0.01725745,1905.00000000,11.07435268,0.00644672,0.28238293,1.33628491,1.01413866,12.15475445,5.29434042,0.33130026,3.2756991849579427
0.69844336,0.26866256,36.84173417,6.599738937207462,6.006176000176818,2.19138485,0.04331104,1.18211525,3.45145638,7.80754713,109.44864220,4.721622789403015,11.48422311,0.15130538,0.50065438,0.05066344,0.37286476,5.90333342,0.51855198,0.48255006,3.9516714591853734,0.30801179,2.31508003,0.54515712,0.17229236,1,66.30736286,2.23271401,110.74507022,0.01530558,1.76992291,0.66112539,0.06538635,0.99827635,109.44864220,11.06673021,1.11707814,MS,0.01727730,1906.00000000,11.16224674,0.00644439,0.28238544,1.33548536,1.01487278,12.18102501,5.34301948,0.33124467,3.3188598462392713
0.69812337,0.26831565,36.88870500,6.6786185428843945,6.072780881660186,2.19192985,0.04385732,1.18058886,3.49282543,8.16374354,109.42184728,4.762451783656777,11.54164833,0.15147435,0.50026712,0.05114645,0.37314661,6.08265931,0.51837298,0.48269329,4.000142446253655,0.30809869,2.31677086,0.54567295,0.17252633,1,66.36849614,2.24851656,110.71979240,0.01530237,1.77109791,0.66050445,0.06601247,0.99741385,109.42184728,11.43310800,1.12760166,MS,0.01729597,1907.00000000,11.23624587,0.00644215,0.28240286,1.33462680,1.01559558,12.20218455,5.38857825,0.33121894,3.361565261443538
0.69780965,0.26799614,36.93211000,6.747709446080743,6.132210673803405,2.19245513,0.04444231,1.17918303,3.53690740,8.52541081,109.09222468,4.802061781664333,11.59254980,0.15164280,0.49987755,0.05163247,0.37335013,6.27481466,0.51820602,0.48280205,4.048846392168039,0.30812961,2.31844921,0.54611014,0.17276002,1,66.42930102,2.25496414,110.36346868,0.01529916,1.77233906,0.65988779,0.06663859,0.99659381,109.09222468,11.02799560,1.13776213,MS,0.01719789,1908.00000000,11.30061881,0.00643964,0.28239768,1.33380505,1.01631273,12.22343924,5.43441200,0.33115925,3.4069001686683356
0.69759454,0.26853434,36.86211031,6.409804151625588,5.8711654399088795,2.19266943,0.04425904,1.18155109,3.54265922,7.44546350,0.17676791,4.7118484281530035,11.33968015,0.15172617,0.50001219,0.05101901,0.37163747,6.47927166,0.51837651,0.48258403,3.989226988975019,0.30701609,2.31719963,0.54430666,0.17266919,1,66.40934849,1.24157084,0.00000000,0.01529594,1.77289296,0.66010464,0.06726470,0.99712257,0.17676791,6.11339137,1.14716239,MS,0.00126812,1909.00000000,10.97295502,0.00643126,0.28219879,1.33267181,1.01579356,12.12898599,5.37416756,0.33085786,3.411441606116202
0.69736145,0.26892672,36.81186652,6.12004056120103,5.647645138053734,2.19316222,0.04397034,1.18327757,3.53845841,6.84027404,0.17676791,4.633864866208411,11.12084354,0.15180934,0.50013648,0.05043442,0.37041838,6.60314276,0.51848278,0.48263495,3.9318867540240174,0.30622669,2.31629761,0.54302378,0.17260540,1,66.39257308,1.15220548,0.00000000,0.01529427,1.77327383,0.66028941,0.06757716,0.99756850,0.17676791,5.49029595,1.15349899,MS,0.00126866,1910.00000000,10.68866136,0.00642548,0.28215566,1.33133303,1.01542580,12.04832451,5.31604322,0.33082561,3.4064757377412596
0.69712691,0.26927339,36.76759459,5.865343261755814,5.45036719996082,2.19365904,0.04360004,1.18480290,3.52607719,6.24127182,0.17676791,4.562122091204413,10.92771132,0.15189230,0.50025777,0.04985495,0.36934736,6.67871865,0.51854196,0.48268401,3.8750097894344275,0.30555301,2.31541181,0.54190143,0.17255407,1,66.37627125,1.12153516,0.00000000,0.01529259,1.77351037,0.66046944,0.06788961,0.99794672,0.17676791,5.43728861,1.15633567,MS,0.00126911,1911.00000000,10.43885987,0.00642046,0.28211049,1.33015882,1.01506493,11.97408470,5.25836349,0.33079171,3.3936545897128787
0.69689243,0.26957927,36.72864110,5.640570166264598,5.275456033986793,2.19415638,0.04318082,1.18614879,3.50719363,5.62985768,0.17676791,4.4957583876671166,10.75642583,0.15197505,0.50037854,0.04928284,0.36840070,6.71094209,0.51856564,0.48273108,3.818815765151052,0.30497575,2.31454404,0.54091411,0.17251341,1,66.36044951,1.09249283,0.00000000,0.01529091,1.77362993,0.66064458,0.06820207,0.99826381,0.17676791,5.38459696,1.15771278,MS,0.00126965,1912.00000000,10.21840189,0.00641605,0.28206378,1.32911395,1.01471165,11.90537069,5.20135538,0.33075603,3.374575813268188
0.69665931,0.26984899,36.69442201,5.439233611556807,5.1182963680994025,2.19465092,0.04273103,1.18733554,3.48353542,5.10599721,0.17676791,4.434397992667194,10.60235041,0.15205758,0.50050409,0.04871898,0.36754984,6.70022189,0.51856861,0.48277612,3.763395027601462,0.30447321,2.31369314,0.54003223,0.17248240,1,66.34504961,1.06677428,0.00000000,0.01528924,1.77366091,0.66081538,0.06851452,0.99852486,0.17676791,5.33459095,1.15628374,MS,0.00127014,1913.00000000,10.02076025,0.00641199,0.28201602,1.32815074,1.01436539,11.84168479,5.14511685,0.33071855,3.3508638639499475
0.69642847,0.27008632,36.66443951,5.257911712389486,4.976196686413131,2.19514005,0.04226361,1.18837980,3.45617598,4.62224197,0.17676791,4.377055677941796,10.46281813,0.15213987,0.50063571,0.04816445,0.36677956,6.65613220,0.51855798,0.48281909,3.70885588852691,0.30403273,2.31285905,0.53923865,0.17245909,1,66.33005715,1.04261317,0.00000000,0.01528758,1.77362040,0.66098192,0.06882698,0.99873508,0.17676791,5.28571027,1.15350485,MS,0.00127056,1914.00000000,9.84251754,0.00640820,0.28196764,1.32724727,1.01402607,11.78205027,5.08976116,0.33067922,3.3235428058545664
0.69620064,0.27029463,36.63825597,5.0933517208440655,4.846701313250143,2.19562153,0.04178613,1.18929638,3.42603775,4.19635889,0.17676791,4.323089729809703,10.33539274,0.15222194,0.50077481,0.04761987,0.36607572,6.58331534,0.51854019,0.48285997,3.655262502516686,0.30364302,2.31204104,0.53851791,0.17244219,1,66.31544613,1.02022304,0.00000000,0.01528593,1.77352313,0.66114445,0.06913944,0.99889901,0.17676791,5.23834172,1.14929278,MS,0.00127096,1915.00000000,9.68042805,0.00640457,0.28191897,1.32638330,1.01369334,11.72581045,5.03535668,0.33063803,3.2934904288602294
0.69597636,0.27047699,36.61547091,4.9429694042989105,4.727855479447795,2.19609356,0.04130347,1.19009875,3.39383792,3.82232022,0.17676791,4.271970785341958,10.21814796,0.15230378,0.50092198,0.04708566,0.36542722,6.48764525,0.51851970,0.48289874,3.602659582086498,0.30329523,2.31123833,0.53785785,0.17243063,1,66.30119468,0.99936134,0.00000000,0.01528429,1.77338049,0.66130316,0.06945189,0.99902101,0.17676791,5.19227185,1.14393177,MS,0.00127136,1916.00000000,9.53192874,0.00640104,0.28187030,1.32554488,1.01336683,11.67243244,4.98195137,0.33059496,3.2613930321012417
