t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
1171,1,MS,0.71750299,False,0.00000000,6.24400000,0.00005779,1,1786.44545822,1786.44545822,0.15586307,11,0.00428502,reproductive,245.92033228,0.53240302,1.10961760,1222706.39238100
1172,1,MS,0.69349717,False,0.00000000,6.30400000,0.00005786,1,1803.61181432,1803.61181432,0.15610405,11,0.00430917,reproductive,246.17083392,0.53059094,1.10238916,1224510.00419532
1173,1,MS,0.67460615,False,0.00000000,6.40100000,0.00007679,1,1831.36409001,1831.36409001,0.15634763,11,0.00433356,reproductive,246.42519004,0.53018199,1.84504359,1226341.36828533
1174,1,MS,0.73847092,False,0.00000000,6.55200000,0.00018895,1,1874.56608620,1874.56608620,0.15659622,11,0.00435832,reproductive,246.68554644,0.53203167,1.32909812,1228215.93437153
1175,1,MS,0.94526209,False,0.00000000,6.74000000,0.00072617,1,1928.35400198,1928.35400198,0.15685089,11,0.00438367,reproductive,246.95337339,0.53609798,1.91245217,1230144.28837352
1176,1,MS,1.27388202,False,0.00000000,7.11000000,0.00091569,1,2034.21319794,2034.21319794,0.15711968,11,0.00440974,reproductive,247.23590300,0.54844399,2.14764726,1232178.50157145
1177,1,MS,1.62438203,False,0.00000000,7.45000000,0.00098921,1,2131.48921584,2131.48921584,0.15740111,11,0.00443725,reproductive,247.53194316,0.56081596,2.25142817,1234309.99078729
1178,1,MS,1.89942651,False,0.00000000,7.66500000,0.00072279,1,2193.00199187,2193.00199187,0.15768618,11,0.00446607,reproductive,247.83652677,0.56883465,2.00007150,1236502.99277916
1179,1,MS,2.03948743,False,0.00000000,7.70000000,0.00063329,1,2203.01569959,2203.01569959,0.15797666,11,0.00449572,reproductive,248.14250118,0.57022229,1.90958591,1238706.00847876
1180,1,MS,2.06096834,False,0.00000000,7.68000000,0.00042746,1,2197.29358089,2197.29358089,0.15826668,11,0.00452551,reproductive,248.44768084,0.56893500,1.71819812,1240903.30205965
1181,1,MS,1.92299706,False,0.00000000,7.56500000,0.00018577,1,2164.39139837,2164.39139837,0.15855234,11,0.00455522,reproductive,248.74829076,0.56323947,1.28419158,1243067.69345802
1182,1,MS,1.71099063,False,0.00000000,7.43000000,0.00014054,1,2125.76709714,2125.76709714,0.15883266,11,0.00458449,reproductive,249.04353619,0.55620068,1.25280361,1245193.46055516
1183,1,MS,1.51724591,False,0.00000000,7.36000000,0.00012906,1,2105.73968169,2105.73968169,0.15911005,11,0.00461323,reproductive,249.33600003,0.55131780,1.22921439,1247299.20023685
1184,1,MS,1.36036425,False,0.00000000,7.33500000,0.00012008,1,2098.58703331,2098.58703331,0.15938583,11,0.00464170,reproductive,249.62747045,0.54768890,1.22989623,1249397.78727016
1185,1,MS,1.21803742,False,0.00000000,7.34000000,0.00010852,1,2100.01756299,2100.01756299,0.15966076,11,0.00467008,reproductive,249.91913956,0.54470411,1.20898736,1251497.80483315
1186,1,MS,1.09266653,False,0.00000000,7.38000000,0.00006351,1,2111.46180039,2111.46180039,0.15993590,11,0.00469847,reproductive,250.21239814,0.54256481,1.16880609,1253609.26663354
1187,1,MS,1.00746925,False,0.00000000,7.45500000,0.00004327,1,2132.91974552,2132.91974552,0.16021224,11,0.00472702,reproductive,250.50863700,0.54138992,1.17887564,1255742.18637906
1188,1,MS,0.92718013,False,0.00000000,7.53500000,0.00004375,1,2155.80822032,2155.80822032,0.16048956,11,0.00475586,reproductive,250.80805481,0.53993644,1.15962777,1257897.99459938
1189,1,MS,0.86559389,False,0.00000000,7.61500000,0.00005552,1,2178.69669512,2178.69669512,0.16076755,11,0.00478501,reproductive,251.11065157,0.53804663,1.16109584,1260076.69129450
1190,1,MS,0.80656312,False,0.00000000,7.62000000,0.00008839,1,2180.12722479,2180.12722479,0.16104294,11,0.00481447,reproductive,251.41344702,0.53264014,1.14029424,1262256.81851929
1191,1,MS,0.75326370,False,0.00000000,7.51500000,0.00015495,1,2150.08610162,2150.08610162,0.16131777,11,0.00000000,reproductive,251.71207009,0.52253184,1.12458045,1264406.90462091
1192,1,MS,0.68416565,False,0.00000000,7.33500000,0.00024885,1,2098.58703331,2098.58703331,0.16160596,11,0.00000000,reproductive,252.00354051,0.50952465,1.04108998,1266505.49165422
1193,1,MS,0.63663232,False,0.00000000,6.83100000,0.00024776,1,1954.38964207,1954.38964207,0.16188372,11,0.00000000,reproductive,252.27498351,0.48407820,1.02171219,1268459.88129629
1194,1,MS,0.58730970,False,0.00000000,6.46700000,0.00028527,1,1850.24708172,1850.24708172,0.16213272,11,0.00000000,reproductive,252.53196227,0.46537034,0.96280509,1270310.12837801
1195,1,MS,0.55147230,False,0.00000000,6.24800000,0.00027435,1,1787.58988196,1787.58988196,0.16237107,11,0.00000000,reproductive,252.78023865,0.45263877,0.94425565,1272097.71825997
1196,1,MS,0.51434360,False,0.00000000,6.02600000,0.00028390,1,1724.07436438,1724.07436438,0.16259885,11,0.00000000,reproductive,253.01969342,0.44021682,1.71389952,1273821.79262435
1197,1,MS,0.57618684,False,0.00000000,5.91300000,0.00127881,1,1691.74439373,1691.74439373,0.16282081,11,0.00000000,reproductive,253.25465792,0.43273695,3.72714934,1275513.53701808
1198,1,MS,0.82423587,False,0.00000000,6.17200000,0.00151124,1,1765.84583090,1765.84583090,0.16305268,11,0.00000000,reproductive,253.49991428,0.43846319,2.47738205,1277279.38284898
1199,1,MS,1.07364337,False,0.00000000,6.48000000,0.00091480,1,1853.96645888,1853.96645888,0.16329610,11,0.00000000,reproductive,253.75740963,0.44694437,1.90602500,1279133.34930786
1200,1,MS,1.32626101,False,0.00000000,6.51200000,0.00136396,1,1863.12184880,1863.12184880,0.16354063,11,0.00000000,reproductive,254.01617655,0.44758651,2.38707276,1280996.47115665
1201,1,MS,1.58422477,False,0.00000000,6.75100000,0.00130215,1,1931.50116727,1931.50116727,0.16379476,11,0.00000000,reproductive,254.28444060,0.45697527,2.33220487,1282927.97232392
1202,1,MS,1.92515033,False,0.00000000,7.07300000,0.00257889,1,2023.62727834,2023.62727834,0.16406212,11,0.00000000,reproductive,254.56549994,0.47187370,3.51699533,1284951.59960226
1203,1,MS,2.18402332,False,0.00000000,7.39000000,0.00072588,1,2114.32285974,2114.32285974,0.16434396,11,0.00000000,reproductive,254.85915590,0.48776918,1.77134810,1287065.92246200
1204,1,MS,2.23775915,False,0.00000000,7.07500000,0.00063339,1,2024.19949021,2024.19949021,0.16461589,11,0.00000000,reproductive,255.14029472,0.48005964,1.68599949,1289090.12195222
1205,1,MS,2.13606216,False,0.00000000,6.83500000,0.00028881,1,1955.53406581,1955.53406581,0.16488055,11,0.00000000,reproductive,255.41189667,0.47525171,1.35280586,1291045.65601802
1206,1,MS,1.94443936,False,0.00000000,6.54300000,0.00020511,1,1871.99113279,1871.99113279,0.16513534,11,0.00000000,reproductive,255.67189544,0.46765523,1.09843046,1292917.64715081
1207,1,MS,1.69461048,False,0.00000000,6.34400000,0.00018633,1,1815.05605172,1815.05605172,0.16539054,11,0.00000000,reproductive,255.92398656,0.46245131,1.03487228,1294732.70320253
1208,1,MS,1.47954957,False,0.00000000,6.18700000,0.00014044,1,1770.13741992,1770.13741992,0.16563243,11,0.00000000,reproductive,256.16983898,0.45759839,0.97802415,1296502.84062245
1209,1,MS,1.32799896,False,0.00000000,5.91100000,0.00021215,1,1691.17218186,1691.17218186,0.16586340,11,0.00000000,reproductive,256.40472400,0.44786068,0.98624474,1298194.01280430
1210,1,MS,1.16022056,False,0.00000000,5.56900000,0.00012049,1,1593.32395208,1593.32395208,0.16608065,11,0.00000000,reproductive,256.62601899,0.43539695,0.93993026,1299787.33675639
1211,1,MS,1.05743150,False,0.00000000,5.26400000,0.00017662,1,1506.06164190,1506.06164190,0.16628547,11,0.00000000,reproductive,256.83519422,0.42428704,0.97196251,1301293.39839829
1212,1,MS,0.93888255,False,0.00000000,5.36600000,0.00017077,1,1535.24444728,1535.24444728,0.16649358,11,0.00000000,reproductive,257.04842262,0.42663597,0.93538434,1302828.64284557
1213,1,MS,0.85079586,False,0.00000000,5.18600000,0.00017462,1,1483.74537897,1483.74537897,0.16669389,11,0.00000000,reproductive,257.25449836,0.41894159,0.94317766,1304312.38822454
1214,1,MS,0.76104377,False,0.00000000,5.13900000,0.00015230,1,1470.29840003,1470.29840003,0.16689143,11,0.00000000,reproductive,257.45870648,0.41550337,0.91533346,1305782.68662457
1215,1,MS,0.68707392,False,0.00000000,5.12100000,0.00014105,1,1465.14849320,1465.14849320,0.16708717,11,0.00000000,reproductive,257.66219932,0.41268863,0.89447653,1307247.83511777
1216,1,MS,0.63497627,False,0.00000000,4.98500000,0.00016687,1,1426.23808604,1426.23808604,0.16727654,11,0.00000000,reproductive,257.86028794,0.40583944,0.91765021,1308674.07320380
1217,1,MS,0.57996877,False,0.00000000,5.13900000,0.00015731,1,1470.29840003,1470.29840003,0.16747043,11,0.00000000,reproductive,258.06449606,0.40820699,0.90725350,1310144.37160383
1218,1,MS,0.53458426,False,0.00000000,5.30000000,0.00019831,1,1516.36145556,1516.36145556,0.16766889,11,0.00000000,reproductive,258.27510181,0.41042322,0.90268659,1311660.73305940
1219,1,MS,0.49099529,False,0.00000000,5.35200000,0.00018742,1,1531.23896419,1531.23896419,0.16786765,11,0.00000000,reproductive,258.48777389,0.40874351,0.88847256,1313191.97202358
1220,1,MS,0.45387622,False,0.00000000,5.35200000,0.00018770,1,1531.23896419,1531.23896419,0.16806462,11,0.00000000,reproductive,258.70044597,0.40517539,0.87879384,1314723.21098777
1221,1,MS,0.42971159,False,0.00000000,5.38900000,0.00049041,1,1541.82488378,1541.82488378,0.16826107,11,0.00000000,reproductive,258.91458832,0.40279608,3.43100698,1316265.03587155
1222,1,MS,0.55866630,False,0.00000000,5.63300000,0.00101586,1,1611.63473192,1611.63473192,0.16846553,11,0.00000000,reproductive,259.13842647,0.40729867,1.91671995,1317876.67060347
1223,1,MS,0.82867577,False,0.00000000,6.08800000,0.00154028,1,1741.81293235,1741.81293235,0.16868570,11,0.00000000,reproductive,259.38034494,0.41965228,2.38949117,1319618.48353583
1224,1,MS,1.15491242,False,0.00000000,6.60300000,0.00148748,1,1889.15748889,1889.15748889,0.16892458,11,0.00000000,reproductive,259.64272792,0.43575450,2.35201443,1321507.64102471
1225,1,MS,1.51395604,False,0.00000000,6.82000000,0.00165639,1,1951.24247678,1951.24247678,0.16917207,11,0.00000000,reproductive,259.91373382,0.44406036,2.52340672,1323458.88350149
1226,1,MS,1.87550146,False,0.00000000,7.08000000,0.00165863,1,2025.63001989,2025.63001989,0.16942480,11,0.00000000,reproductive,260.19507132,0.45634092,2.51770590,1325484.51352138
1227,1,MS,2.10676987,False,0.00000000,7.09500000,0.00076028,1,2029.92160891,2029.92160891,0.16968617,11,0.00000000,reproductive,260.47700488,0.46149459,1.73857726,1327514.43513029
1228,1,MS,2.14081928,False,0.00000000,6.90600000,0.00045412,1,1975.84758719,1975.84758719,0.16994320,11,0.00000000,reproductive,260.75142816,0.45966430,1.44810363,1329490.28271749
1229,1,MS,2.02430449,False,0.00000000,6.55700000,0.00023514,1,1875.99661588,1875.99661588,0.17018952,11,0.00000000,reproductive,261.01198324,0.45181311,1.22993145,1331366.27933336
1230,1,MS,1.82421372,False,0.00000000,6.20000000,0.00017736,1,1773.85679708,1773.85679708,0.17042406,11,0.00000000,reproductive,261.25835224,0.44303155,1.02553429,1333140.13613044
1231,1,MS,1.62581336,False,0.00000000,5.90700000,0.00018754,1,1690.02775812,1690.02775812,0.17064852,11,0.00000000,reproductive,261.49307832,0.43557889,1.00752625,1334830.16388856
1232,1,MS,1.41648609,False,0.00000000,5.66500000,0.00010222,1,1620.79012184,1620.79012184,0.17086434,11,0.00000000,reproductive,261.71818806,0.42880715,0.94076359,1336450.95401040
1233,1,MS,1.26325304,False,0.00000000,5.57700000,0.00007447,1,1595.61279956,1595.61279956,0.17107689,11,0.00000000,reproductive,261.93980095,0.42658776,0.92784740,1338046.56680996
1234,1,MS,1.14332466,False,0.00000000,5.54900000,0.00012637,1,1587.60183338,1587.60183338,0.17128814,11,0.00000000,reproductive,262.16030120,0.42578743,0.94855736,1339634.16864335
1235,1,MS,1.03004537,False,0.00000000,5.49000000,0.00014809,1,1570.72158322,1570.72158322,0.17149666,11,0.00000000,reproductive,262.37845698,0.42319397,0.94791913,1341204.89022656
1236,1,MS,0.92862547,False,0.00000000,5.47300000,0.00010898,1,1565.85778232,1565.85778232,0.17170379,11,0.00000000,reproductive,262.59593722,0.42148854,0.94876425,1342770.74800889
1237,1,MS,0.84073909,False,0.00000000,5.49400000,0.00011145,1,1571.86600696,1571.86600696,0.17191073,11,0.00000000,reproductive,262.81425195,0.42057198,0.95479406,1344342.61401584
1238,1,MS,0.75997047,False,0.00000000,5.54800000,0.00010290,1,1587.31572745,1587.31572745,0.17211850,11,0.00000000,reproductive,263.03471246,0.42030483,0.95535504,1345929.92974329
1239,1,MS,0.63779280,False,0.00000000,5.71500000,0.00009989,1,1635.09541859,1635.09541859,0.17233104,11,0.00000000,reproductive,263.26180905,0.42312869,0.77914122,1347565.02516188
1240,1,MS,0.58256896,False,0.00000000,5.39400000,0.00004933,1,1543.25541346,1543.25541346,0.17253008,11,0.00000000,reproductive,263.47615008,0.40931690,0.76310025,1349108.28057534
1241,1,MS,0.54820637,False,0.00000000,5.05600000,0.00003512,1,1446.55160742,1446.55160742,0.17271511,11,0.00000000,reproductive,263.67706003,0.39556349,0.79559787,1350554.83218276
1242,1,MS,0.50514773,False,0.00000000,5.00500000,0.00006199,1,1431.96020474,1431.96020474,0.17289674,11,0.00000000,reproductive,263.87594339,0.39119410,0.78846727,1351986.79238750
1243,1,MS,0.45795527,False,0.00000000,4.87100000,0.00008503,1,1393.62200944,1393.62200944,0.17307204,11,0.00000000,reproductive,264.06950200,0.38417456,0.75012182,1353380.41439694
1244,1,MS,0.42076365,False,0.00000000,4.55800000,0.00015231,1,1304.07085179,1304.07085179,0.17323471,11,0.00000000,reproductive,264.25062295,0.37190304,1.97771929,1354684.48524873
1245,1,MS,0.50303685,False,0.00000000,4.26700000,0.00080229,1,1220.81402470,1220.81402470,0.17338618,11,0.00000000,reproductive,264.42018045,0.36119214,1.52958688,1355905.29927343
1246,1,MS,0.75883436,False,0.00000000,4.52700000,0.00202143,1,1295.20156780,1295.20156780,0.17354661,11,0.00000000,reproductive,264.60006956,0.36759310,2.58147064,1357200.50084123
1247,1,MS,1.15492013,False,0.00000000,5.14500000,0.00323152,1,1472.01503564,1472.01503564,0.17374279,11,0.00000000,reproductive,264.80451609,0.38632161,3.61663533,1358672.51587686
1248,1,MS,1.51121379,False,0.00000000,5.88100000,0.00131887,1,1682.58900381,1682.58900381,0.17395416,11,0.00000000,reproductive,265.03820901,0.41113210,1.92486528,1360355.10488067
1249,1,MS,1.96780259,False,0.00000000,5.81800000,0.00264069,1,1664.56432990,1664.56432990,0.17416552,11,0.00000000,reproductive,265.26939850,0.41408125,3.01602942,1362019.66921057
1250,1,MS,2.42200245,False,0.00000000,6.07000000,0.00206199,1,1736.66302552,1736.66302552,0.17438961,11,0.00000000,reproductive,265.51060170,0.42998355,2.52419004,1363756.33223610
1251,1,MS,2.87919260,False,0.00000000,5.79900000,0.00232929,1,1659.12831714,1659.12831714,0.17460799,11,0.00000000,reproductive,265.74103619,0.43069591,2.73351614,1365415.46055323
1252,1,MS,3.10599929,False,0.00000000,5.29300000,0.00134631,1,1514.35871402,1514.35871402,0.17481208,11,0.00000000,reproductive,265.95136379,0.42520012,1.89575298,1366929.81926725
1253,1,MS,3.07606726,False,0.00000000,4.40200000,0.00076196,1,1259.43832592,1259.43832592,0.17498593,11,0.00000000,reproductive,266.12628578,0.40729106,1.41225512,1368189.25759318
1254,1,MS,2.83203186,False,0.00000000,3.31100000,0.00033011,1,947.29675083,947.29675083,0.17511961,11,0.00000000,reproductive,266.25785477,0.38226974,0.86297601,1369136.55434400
1255,1,MS,2.45287835,False,0.00000000,2.47800000,0.00025847,1,708.97050696,708.97050696,0.17522147,11,0.00000000,reproductive,266.35632290,0.36526343,0.79777124,1369845.52485096
1256,1,MS,2.16528509,False,0.00000000,2.26300000,0.00023239,1,647.45773093,647.45773093,0.17531569,11,0.00000000,reproductive,266.44624758,0.36573397,0.79083652,1370492.98258189
1257,1,MS,1.87014955,False,0.00000000,2.12900000,0.00012725,1,609.11953564,609.11953564,0.17540534,11,0.00000000,reproductive,266.53084752,0.36718702,0.75236160,1371102.10211754
1258,1,MS,1.62480073,False,0.00000000,2.02800000,0.00008979,1,580.22283620,580.22283620,0.17549146,11,0.00000000,reproductive,266.61143402,0.36848738,0.71958348,1371682.32495374
1259,1,MS,1.42433306,False,0.00000000,1.90900000,0.00007477,1,546.17622994,546.17622994,0.17557306,11,0.00000000,reproductive,266.68729183,0.36834979,0.69697932,1372228.50118368
1260,1,MS,1.25664752,False,0.00000000,1.80400000,0.00008093,1,516.13510676,516.13510676,0.17565057,11,0.00000000,reproductive,266.75897726,0.36794270,0.67804932,1372744.63629044
1261,1,MS,1.12120182,False,0.00000000,1.71100000,0.00009832,1,489.52725481,489.52725481,0.17572436,11,0.00000000,reproductive,266.82696716,0.36734811,0.67292183,1373234.16354525
1262,1,MS,0.98356598,False,0.00000000,1.59700000,0.00009278,1,456.91117821,456.91117821,0.17579345,11,0.00000000,reproductive,266.89042704,0.36565357,0.63706459,1373691.07472346
1263,1,MS,0.89553400,False,0.00000000,1.46100000,0.00009629,1,418.00077105,418.00077105,0.17585681,11,0.00000000,reproductive,266.94848271,0.36298469,0.65296388,1374109.07549451
1264,1,MS,0.80313058,False,0.00000000,1.31500000,0.00010688,1,376.22930454,376.22930454,0.17591395,11,0.00000000,reproductive,267.00073678,0.35981749,0.64499082,1374485.30479906
1265,1,MS,0.72811946,False,0.00000000,1.20500000,0.00011337,1,344.75765169,344.75765169,0.17596638,11,0.00000000,reproductive,267.04861978,0.35747143,0.64539785,1374830.06245075
1266,1,MS,0.66199970,False,0.00000000,1.09000000,0.00009854,1,311.85546916,311.85546916,0.17601387,11,0.00000000,reproductive,267.09193304,0.35487555,0.65492326,1375141.91791991
1267,1,MS,0.60154288,False,0.00000000,0.99200000,0.00009546,1,283.81708753,283.81708753,0.17605713,11,0.00000000,reproductive,267.13135208,0.35267903,0.66840840,1375425.73500744
1268,1,MS,0.54301990,False,0.00000000,0.92600000,0.00014898,1,264.93409582,264.93409582,0.17609752,11,0.00000000,reproductive,267.16814849,0.35125986,1.98544322,1375690.66910326
1269,1,MS,0.60931580,False,0.00000000,0.91500000,0.00056209,1,261.78693054,261.78693054,0.17613749,11,0.00000000,reproductive,267.20450778,0.35152156,1.22051897,1375952.45603380
1270,1,MS,0.80509596,False,0.00000000,0.93700000,0.00081742,1,268.08126111,268.08126111,0.17617851,11,0.00000000,reproductive,267.24174129,0.35281911,1.41672422,1376220.53729490
1271,1,MS,1.04457721,False,0.00000000,0.97200000,0.00081166,1,278.09496883,278.09496883,0.17622124,11,0.00000000,reproductive,267.28036559,0.35501624,1.44108729,1376498.63226374
1272,1,MS,1.27154612,False,0.00000000,1.00100000,0.00062979,1,286.39204095,286.39204095,0.17626547,11,0.00000000,reproductive,267.32014226,0.35781712,1.31283454,1376785.02430468
1273,1,MS,1.46684511,False,0.00000000,1.02700000,0.00046925,1,293.83079526,293.83079526,0.17632080,11,0.00000000,reproductive,267.36095210,0.36135165,1.18243692,1377078.85509994
1274,1,MS,1.61170323,False,0.00000000,1.02900000,0.00030847,1,294.40300713,294.40300713,0.17636683,11,0.00000000,reproductive,267.40184140,0.36469730,1.05415049,1377373.25810707
1275,1,MS,1.68740497,False,0.00000000,1.03300000,0.00023220,1,295.54743087,295.54743087,0.17641336,11,0.00000000,reproductive,267.44288966,0.36835920,0.98889759,1377668.80553794
1276,1,MS,1.69350787,False,0.00000000,1.04300000,0.00011339,1,298.40849022,298.40849022,0.17646064,11,0.00000000,reproductive,267.48433528,0.37232184,0.89210900,1377967.21402815
1277,1,MS,1.61253085,False,0.00000000,1.04800000,0.00005946,1,299.83901989,299.83901989,0.17650845,11,0.00000000,reproductive,267.52597959,0.37609453,0.84497162,1378267.05304805
1278,1,MS,1.48147276,False,0.00000000,1.05900000,0.00002556,1,302.98618518,302.98618518,0.17655700,11,0.00000000,reproductive,267.56806100,0.37950333,0.79558852,1378570.03923322
1279,1,MS,1.32188224,False,0.00000000,1.08500000,0.00002575,1,310.42493949,310.42493949,0.17660694,11,0.00000000,reproductive,267.61117558,0.38300604,0.79590314,1378880.46417271
1280,1,MS,1.16348358,False,0.00000000,1.11000000,0.00001891,1,317.57758786,317.57758786,0.17665820,11,0.00000000,reproductive,267.65528358,0.38592690,0.77756720,1379198.04176058
1281,1,MS,1.03163043,False,0.00000000,1.12600000,0.00001892,1,322.15528282,322.15528282,0.17671032,11,0.00000000,reproductive,267.70002737,0.38810723,0.77425059,1379520.19704340
1282,1,MS,0.91780280,False,0.00000000,1.13400000,0.00001906,1,324.44413030,324.44413030,0.17676291,11,0.00000000,reproductive,267.74508905,0.38964887,0.77609975,1379844.64117370
1283,1,MS,0.81435136,False,0.00000000,1.15500000,0.00001262,1,330.45235494,330.45235494,0.17681653,11,0.00000000,reproductive,267.79098521,0.39126633,0.76878766,1380175.09352864
1284,1,MS,0.72398153,False,0.00000000,1.16000000,0.00001266,1,331.88288461,331.88288461,0.17687043,11,0.00000000,reproductive,267.83708006,0.39208515,0.76158201,1380506.97641326
1285,1,MS,0.64845163,False,0.00000000,1.16200000,0.00001276,1,332.45509648,332.45509648,0.17692444,11,0.00000000,reproductive,267.88325438,0.39255514,0.76399759,1380839.43150974
1286,1,MS,0.57596952,False,0.00000000,1.16500000,0.00001276,1,333.31341429,333.31341429,0.17697860,11,0.00000000,reproductive,267.92954791,0.39287200,0.76163326,1381172.74492403
1287,1,MS,0.51749963,False,0.00000000,1.16700000,0.00001277,1,333.88562616,333.88562616,0.17703283,11,0.00000000,reproductive,267.97592091,0.39291730,0.75950741,1381506.63055019
1288,1,MS,0.46359051,False,0.00000000,1.16600000,0.00001277,1,333.59952022,333.59952022,0.17708699,11,0.00000000,reproductive,268.02225418,0.39273420,0.75737307,1381840.23007041
1289,1,MS,0.41701669,False,0.00000000,1.16300000,0.00001287,1,332.74120242,332.74120242,0.17714098,11,0.00000000,reproductive,268.06846823,0.39235327,0.76001935,1382172.97127283
1290,1,MS,0.37818273,False,0.00000000,1.16900000,0.00001917,1,334.45783803,334.45783803,0.17719519,11,0.00000000,reproductive,268.11492071,0.39212725,0.75310902,1382507.42911086
1291,1,MS,0.34338189,False,0.00000000,1.16800000,0.00002576,1,334.17173209,334.17173209,0.17724930,11,0.00000000,reproductive,268.16133345,0.39158063,0.75566052,1382841.60084296
1292,1,MS,0.31413100,False,0.00000000,1.16200000,0.00003221,1,332.45509648,332.45509648,0.17730308,11,0.00000000,reproductive,268.20750777,0.39077932,0.75358282,1383174.05593944
1293,1,MS,0.32789109,False,0.00000000,1.20000000,0.00015672,1,343.32712201,343.32712201,0.17735853,11,0.00000000,reproductive,268.25519209,0.39138638,1.09643216,1383517.38306146
1294,1,MS,0.46183626,False,0.00000000,1.29900000,0.00040982,1,371.65160958,371.65160958,0.17741852,11,0.00000000,reproductive,268.30681037,0.39402274,1.14893080,1383889.03467104
1295,1,MS,0.68848296,False,0.00000000,1.51800000,0.00052994,1,434.30880935,434.30880935,0.17748864,11,0.00000000,reproductive,268.36713104,0.40067595,1.25179949,1384323.34348039
1296,1,MS,1.08125584,False,0.00000000,1.43700000,0.00160914,1,411.13422861,411.13422861,0.17755523,11,0.00000000,reproductive,268.42423302,0.39873801,2.31778662,1384734.47770900
1297,1,MS,1.57330481,False,0.00000000,2.25300000,0.00204362,1,644.59667158,644.59667158,0.17765995,11,0.00000000,reproductive,268.51376033,0.42714678,2.66723126,1385379.07438058
1298,1,MS,2.22730226,False,0.00000000,3.22500000,0.00270865,1,922.69164041,922.69164041,0.17781093,11,0.00000000,reproductive,268.64191195,0.46501175,3.28838281,1386301.76602100
1299,1,MS,2.73188893,False,0.00000000,3.92500000,0.00162187,1,1122.96579492,1122.96579492,0.17799634,11,0.00000000,reproductive,268.79787942,0.49635285,2.30862711,1387424.73181592
1300,1,MS,2.98938941,False,0.00000000,3.63600000,0.00086041,1,1040.28117970,1040.28117970,0.17816966,11,0.00000000,reproductive,268.94236292,0.49045114,1.65407686,1388465.01299562
1301,1,MS,2.99254217,False,0.00000000,2.87600000,0.00039529,1,822.84066910,822.84066910,0.17830793,11,0.00000000,reproductive,269.05664634,0.46683788,1.25587278,1389287.85366472
1302,1,MS,2.71622024,False,0.00000000,2.14600000,0.00012120,1,613.98333654,613.98333654,0.17841186,11,0.00000000,reproductive,269.14192181,0.44543699,0.90784377,1389901.83700125
1303,1,MS,2.32569892,False,0.00000000,1.52700000,0.00010398,1,436.88376276,436.88376276,0.17848627,11,0.00000000,reproductive,269.20260011,0.42814737,0.86977451,1390338.72076402
1304,1,MS,1.97263313,False,0.00000000,1.30500000,0.00008212,1,373.36824519,373.36824519,0.17855006,11,0.00000000,reproductive,269.25445681,0.42437556,0.84078160,1390712.08900921
1305,1,MS,1.66750850,False,0.00000000,1.18800000,0.00007312,1,339.89385079,339.89385079,0.17860831,11,0.00000000,reproductive,269.30166429,0.42341161,0.81012532,1391051.98286000
1306,1,MS,1.39665212,False,0.00000000,1.11600000,0.00005099,1,319.29422347,319.29422347,0.17866317,11,0.00000000,reproductive,269.34601071,0.42325547,0.75830682,1391371.27708348
1307,1,MS,1.23994976,False,0.00000000,1.06100000,0.00004878,1,303.55839705,303.55839705,0.17871542,11,0.00000000,reproductive,269.38817159,0.42311293,0.80404107,1391674.83548053
1308,1,MS,1.05144658,False,0.00000000,1.02100000,0.00004683,1,292.11415965,292.11415965,0.17876578,11,0.00000000,reproductive,269.42874301,0.42315909,0.77660053,1391966.94964017
1309,1,MS,0.90666197,False,0.00000000,0.98800000,0.00004516,1,282.67266379,282.67266379,0.17881456,11,0.00000000,reproductive,269.46800310,0.42294524,0.75070381,1392249.62230396
1310,1,MS,0.79158246,False,0.00000000,0.92600000,0.00004517,1,264.93409582,264.93409582,0.17886031,11,0.00000000,reproductive,269.50479950,0.42147047,0.74876692,1392514.55639979
1311,1,MS,0.68549604,False,0.00000000,0.83200000,0.00004936,1,238.04013793,238.04013793,0.17890146,11,0.00000000,reproductive,269.53786063,0.41867435,0.72837901,1392752.59653772
1312,1,MS,0.59743451,False,0.00000000,0.74000000,0.00003783,1,211.71839191,211.71839191,0.17893807,11,0.00000000,reproductive,269.56726596,0.41578504,0.71796582,1392964.31492963
1313,1,MS,0.52872897,False,0.00000000,0.65900000,0.00003956,1,188.54381117,188.54381117,0.17897068,11,0.00000000,reproductive,269.59345260,0.41317214,0.74339867,1393152.85874080
1314,1,MS,0.45008607,False,0.00000000,0.62700000,0.00004168,1,179.38842125,179.38842125,0.17900168,11,0.00000000,reproductive,269.61836766,0.41209615,0.69268413,1393332.24716205
1315,1,MS,0.38806196,False,0.00000000,0.56100000,0.00003436,1,160.50542954,160.50542954,0.17902944,11,0.00000000,reproductive,269.64066008,0.40973745,0.65839308,1393492.75259159
1316,1,MS,0.40546902,False,0.00000000,0.48400000,0.00016395,1,138.47527255,138.47527255,0.17905339,11,0.00000000,reproductive,269.65989276,0.40706831,1.43432500,1393631.22786414
1317,1,MS,0.62331089,False,0.00000000,0.42800000,0.00107988,1,122.45334019,122.45334019,0.17907458,11,0.00000000,reproductive,269.67690017,0.40574302,1.75126626,1393753.68120432
