R_residual,sucrose,Conc_Sucrose,Export_Amino_Acids,RGR_Structure,WSC_g,plant,axis,cytokinins,senesced_mstruct,amino_acids,structure,Export_Nitrates,nitrates,HATS_LATS,N_exudation,sum_respi,Export_cytokinins,Uptake_Nitrates,Respi_growth,N_tot,AA_consumption_mstruct,S_Amino_Acids,R_Nnit_red,S_grain_starch,sucrose_consumption_mstruct,S_grain_structure,Unloading_Sucrose,age_from_flowering,synthetized_mstruct,Conc_cytokinins,Proteins_N_Mass,organ,proteins,S_Proteins,t,C_exudation,R_grain_growth_starch,R_grain_growth_struct,Conc_Amino_Acids,Dry_Mass,Conc_Nitrates,Nstruct,Unloading_Amino_Acids,S_cytokinins,Total_Organic_Nitrogen,starch,R_Nnit_upt,regul_transpiration,mstruct
15.3526053837,2953.0782300000,488.1476057762879,1.4406900000,NA,0.08437366371428572,1,MS,4.5248900000,0.0182800000,16.1094600000,NA,1.2444900000,417.4683400000,33.4245100000,0.1710800000,21.7803100000,0.9010500000,9.1365600000,25.6125100000,0.0158000892,0.7416700000,2.8144200000,2.8092900000,NA,74.3751600000,NA,156.8104200000,NA,NA,8.975641203657787,NA,roots,NA,NA,271.0000000000,31.3620800000,NA,NA,25.56397754547438,NA,828.0966020669273,0.0097300000,0.8475400000,2.5189900000,711.3649100000,NA,3.6272100000,0.0331200000,0.5041300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6339.0138900000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012049451,NA,NA,NA,0.0000000000,NA,24.2545100000,NA,1261850.9328000001,NA,NA,0.00120494514,grains,86.0675100000,0.1348200000,272.0000000000,NA,0.0000000000,9.9067700000,NA,0.18997457330672268,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14683.8763700000,497.259575815453,NA,NA,0.41953932485714285,1,MS,NA,NA,81.6215200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011427013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,272.0000000000,NA,NA,NA,26.534954486345907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.4791543841,2937.3351300000,485.3911985167265,0.5986100000,NA,0.08392386085714285,1,MS,5.3090900000,0.0202200000,16.7165700000,NA,0.5061600000,424.0419900000,30.7013100000,0.2042600000,20.4124400000,0.4233300000,8.3663100000,25.9740000000,0.0158806198,0.7521400000,2.6435600000,2.6395800000,NA,75.4248700000,NA,179.4528600000,NA,NA,10.52785103809316,NA,roots,NA,NA,272.0000000000,35.8905700000,NA,NA,26.51897915881735,NA,840.869321223899,0.0097100000,0.9975000000,2.3683900000,710.0398600000,NA,3.3214300000,0.0132600000,0.5042900000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6352.9567600000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012068053,NA,NA,NA,0.0000000000,NA,23.5953400000,NA,1264451.5995600000,NA,NA,0.0012068053199999998,grains,86.2003800000,0.1348700000,273.0000000000,NA,0.0000000000,9.6375300000,NA,0.19038661881512603,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14668.1077000000,496.64888725462316,NA,NA,0.4190887914285714,1,MS,NA,NA,83.8442400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011738194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,273.0000000000,NA,NA,NA,27.253346768623178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.2315795993,2966.1278700000,490.1491651629023,0.6337900000,NA,0.08474651057142857,1,MS,6.0241900000,0.0202200000,17.6988900000,NA,0.5136700000,430.3336000000,29.3083500000,0.1168200000,19.9793800000,0.4803400000,8.0292600000,25.9740000000,0.0159824549,0.7521400000,2.5837300000,2.5798400000,NA,75.4248700000,NA,97.8908000000,NA,NA,11.94588431259791,NA,roots,NA,NA,273.0000000000,19.5781600000,NA,NA,28.07732058934343,NA,853.3454956473457,0.0097100000,0.5595500000,2.3158800000,711.0221700000,NA,3.1876200000,0.0132600000,0.5042900000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6366.7888200000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012087019,NA,NA,NA,0.0000000000,NA,23.4053900000,NA,1267026.4945799999,NA,NA,0.0012087018999999998,grains,86.3358500000,0.1373800000,274.0000000000,NA,0.0000000000,9.5599500000,NA,0.1907957659705882,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14580.3651800000,493.571717085549,NA,NA,0.4165818622857143,1,MS,NA,NA,85.5798100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011981173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,274.0000000000,NA,NA,NA,27.811500136084266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.0659041394,2930.8370500000,484.16378398916316,0.6122000000,NA,0.08373820142857144,1,MS,6.6835500000,0.0221600000,18.1607700000,NA,0.4903100000,436.3482800000,28.4573100000,0.1734100000,19.6751300000,0.5016800000,7.7440900000,25.8946200000,0.0160431267,0.7498400000,2.5618900000,2.5588400000,NA,75.1943600000,NA,139.9233000000,NA,NA,13.24918227772822,NA,roots,NA,NA,274.0000000000,27.9846600000,NA,NA,28.800903954802262,NA,864.9980771136883,0.0096800000,0.8212800000,2.2987700000,709.5673800000,NA,3.0744000000,0.0124900000,0.5044500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6379.8354100000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012105370,NA,NA,NA,0.0000000000,NA,22.0760400000,NA,1269450.5362499999,NA,NA,0.0012105370200000002,grains,86.4669300000,0.1328100000,275.0000000000,NA,0.0000000000,9.0169700000,NA,0.1911820192142857,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14537.9720900000,492.064674914469,NA,NA,0.4153706311428571,1,MS,NA,NA,87.4636800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012244915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,275.0000000000,NA,NA,NA,28.419559151445732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13.5267449737,2948.2325500000,487.0374582879044,0.6405800000,NA,0.08423521571428572,1,MS,7.2663900000,0.0221600000,19.0026400000,NA,0.4966000000,441.9449400000,26.5716900000,0.0951700000,18.8325000000,0.5454200000,7.2543500000,25.8946200000,0.0161332661,0.7498400000,2.4447100000,2.4418100000,NA,75.1943600000,NA,73.8296600000,NA,NA,14.404579244721976,NA,roots,NA,NA,275.0000000000,14.7659300000,NA,NA,30.136013480027756,NA,876.0926553672317,0.0096800000,0.4441800000,2.1946600000,710.4092500000,NA,2.8799800000,0.0124900000,0.5044500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6392.0003800000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012122890,NA,NA,NA,0.0000000000,NA,20.5814000000,NA,1271706.9032699999,NA,NA,0.0012122889800000002,grains,86.5920700000,0.1266500000,276.0000000000,NA,0.0000000000,8.4064900000,NA,0.19154247184453785,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14442.5011500000,488.73601556916384,NA,NA,0.41264289,1,MS,NA,NA,88.8709400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012441932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,276.0000000000,NA,NA,NA,28.871074004288225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.8209102506,2907.1403600000,480.0968999161068,0.3801500000,NA,0.08306115314285714,1,MS,7.9574100000,0.0240500000,19.5401600000,NA,0.2900100000,447.2081900000,24.6508400000,0.1651900000,17.7581700000,0.3447100000,6.6773700000,25.2151800000,0.0161844769,0.7301700000,2.3112800000,2.3092400000,NA,73.2213600000,NA,122.8849900000,NA,NA,15.769425893264106,NA,roots,NA,NA,276.0000000000,24.5770000000,NA,NA,30.97863300370583,NA,886.245199262797,0.0096500000,0.7561600000,2.0769900000,709.0866900000,NA,2.6509200000,0.0072100000,0.5046100000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6403.5683800000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012139915,NA,NA,NA,0.0000000000,NA,19.5716600000,NA,1273849.0459000000,NA,NA,0.0012139915199999999,grains,86.7136800000,0.1229800000,277.0000000000,NA,0.0000000000,7.9940600000,NA,0.19188550480672267,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14395.9066000000,487.09793181667453,NA,NA,0.41131161714285713,1,MS,NA,NA,90.4553000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012663742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,277.0000000000,NA,NA,NA,29.382078631840084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12.4146223494,2921.7161900000,482.5040113486984,0.3985500000,NA,0.08347760542857144,1,MS,8.6061800000,0.0240500000,20.4861100000,NA,0.2932200000,452.1607500000,23.2285400000,0.0906100000,17.1229600000,0.3728100000,6.3093600000,25.2151800000,0.0162670560,0.7301700000,2.2219900000,2.2200300000,NA,73.2213600000,NA,64.6153900000,NA,NA,17.055111868571768,NA,roots,NA,NA,277.0000000000,12.9230800000,NA,NA,32.47832583579398,NA,896.0598283823151,0.0096500000,0.4060000000,1.9975400000,710.0326400000,NA,2.5048200000,0.0072100000,0.5046100000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6413.8817100000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012155401,NA,NA,NA,0.0000000000,NA,17.4461800000,NA,1275756.0880499999,NA,NA,0.00121554006,grains,86.8242900000,0.1117100000,278.0000000000,NA,0.0000000000,7.1259000000,NA,0.19219155770168067,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14305.3774000000,483.95030379301477,NA,NA,0.4087250685714286,1,MS,NA,NA,91.6016600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012824232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,278.0000000000,NA,NA,NA,29.749250192830758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.4474171602,2881.0012100000,475.6482103351494,0.1993400000,NA,0.08231432028571428,1,MS,9.3104200000,0.0258300000,21.0668800000,NA,0.1440300000,456.6545200000,20.9058400000,0.1639200000,15.6957700000,0.1961600000,5.6340000000,23.7455900000,0.0163180996,0.6876100000,2.0333400000,2.0321300000,NA,68.9539000000,NA,112.0859300000,NA,NA,18.445606736007925,NA,roots,NA,NA,278.0000000000,22.4171900000,NA,NA,33.389804853888066,NA,904.7142545814759,0.0096300000,0.7177200000,1.8296100000,708.8668300000,NA,2.2367000000,0.0035000000,0.5047500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6423.1535700000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012169574,NA,NA,NA,0.0000000000,NA,15.6840800000,NA,1277468.3073799999,NA,NA,0.00121695742,grains,86.9255300000,0.1021900000,279.0000000000,NA,0.0000000000,6.4061700000,NA,0.19246688975210086,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14261.6543600000,482.4221942589623,NA,NA,0.4074758388571429,1,MS,NA,NA,92.9209900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013008939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,279.0000000000,NA,NA,NA,30.174663392259138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.7069564485,2895.2721500000,478.0043173188046,0.2082500000,NA,0.08272206142857143,1,MS,9.9596600000,0.0258300000,22.0088200000,NA,0.1453100000,460.7257000000,18.9658000000,0.0884400000,14.6028000000,0.2098400000,5.1250900000,23.7455900000,0.0163882833,0.6876100000,1.8765100000,1.8753900000,NA,68.9539000000,NA,58.1687800000,NA,NA,19.731867261020305,NA,roots,NA,NA,279.0000000000,11.6337600000,NA,NA,34.88272610203071,NA,912.779990094106,0.0096300000,0.3790000000,1.6889700000,709.8087700000,NA,2.0346600000,0.0035000000,0.5047500000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6432.2365200000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012183696,NA,NA,NA,0.0000000000,NA,15.3634200000,NA,1279143.6593899999,NA,NA,0.0012183696,grains,87.0264000000,0.1017300000,280.0000000000,NA,0.0000000000,6.2752000000,NA,0.1927367862857143,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14176.7233100000,479.475313489696,NA,NA,0.4050492374285714,1,MS,NA,NA,93.8714500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013142003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,280.0000000000,NA,NA,NA,30.478609376078055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.5117946819,2856.1456400000,471.4231830666033,0.0458400000,NA,0.08160416114285715,1,MS,10.7188500000,0.0275100000,22.6587600000,NA,0.0313400000,464.7113000000,18.3657100000,0.1655700000,14.2921700000,0.0482800000,4.9251200000,22.2975800000,0.0164331808,0.6456800000,1.8449400000,1.8443300000,NA,64.7490800000,NA,104.3482100000,NA,NA,21.23049041356362,NA,roots,NA,NA,280.0000000000,20.8696400000,NA,NA,35.90359689431152,NA,920.4391142449691,0.0096100000,0.6909400000,1.6619200000,708.8229300000,NA,1.9552700000,0.0007500000,0.5048800000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6441.1338400000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012197746,NA,NA,NA,0.0000000000,NA,15.0500300000,NA,1280782.8273700001,NA,NA,0.0012197746400000001,grains,87.1267600000,0.1011800000,281.0000000000,NA,0.0000000000,6.1471900000,NA,0.19300132660504202,NA,NA,NA,NA,NA,0.0000000000,NA,NA,NA
NA,14133.3222000000,477.9608752642877,NA,NA,0.4038092057142857,1,MS,NA,NA,95.0183200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013302565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,281.0000000000,NA,NA,NA,30.847975586099984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3937262442,2869.5976500000,473.64351430042785,0.0479900000,NA,0.0819885042857143,1,MS,11.4946400000,0.0275100000,23.7216400000,NA,0.0316000000,468.5768900000,17.7744700000,0.0921800000,14.0906100000,0.0517800000,4.7789500000,22.2975800000,0.0165021794,0.6456800000,1.8158200000,1.8152100000,NA,64.7490800000,NA,55.7577100000,NA,NA,22.767073363967675,NA,roots,NA,NA,281.0000000000,11.1515400000,NA,NA,37.58776739027096,NA,928.0955672635082,0.0096100000,0.3748600000,1.6361100000,709.8858100000,NA,1.8972400000,0.0007500000,0.5048800000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6451.3877100000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012214187,NA,NA,NA,0.0000000000,NA,17.3456600000,NA,1282669.5880199999,NA,NA,0.00122141866,grains,87.2441900000,0.1183700000,282.0000000000,NA,0.0000000000,7.0848500000,NA,0.19330638270168068,NA,NA,NA,NA,NA,-0.0000000000,NA,NA,NA
NA,14050.4774000000,475.0782550714994,NA,NA,0.40144221142857145,1,MS,NA,NA,95.8843900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013423815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,282.0000000000,NA,NA,NA,31.12384291099128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11.3172392848,2827.8875200000,466.62962522936385,0.1680400000,NA,0.0807967862857143,1,MS,12.1897500000,0.0292800000,24.3310200000,NA,0.1088100000,472.6524500000,19.4108700000,0.1922300000,15.3663900000,0.1874500000,5.1759900000,23.5958200000,0.0165377686,0.6832800000,2.0150500000,2.0149400000,NA,68.5189900000,NA,111.7084200000,NA,NA,24.137162884638233,NA,roots,NA,NA,282.0000000000,22.3416800000,NA,NA,38.54266365688487,NA,935.9083798661438,0.0095800000,0.7623300000,1.8171600000,708.7674200000,NA,2.0548700000,0.0025600000,0.5050200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6465.6869000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012237452,NA,NA,NA,0.0000000000,NA,24.1980400000,NA,1285296.2038700001,NA,NA,0.0012237451799999998,grains,87.4103700000,0.1675600000,283.0000000000,NA,0.0000000000,9.8837100000,NA,0.19373203775210082,NA,NA,NA,NA,NA,-0.0000000000,NA,NA,NA
NA,14018.5770400000,473.9246376576416,NA,NA,0.40053077257142855,1,MS,NA,NA,97.0717300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013590042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,283.0000000000,NA,NA,NA,31.504265349008918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14.1705775440,2841.3960300000,468.8586640133064,0.1775400000,NA,0.0811827437142857,1,MS,13.1780800000,0.0292800000,25.7079300000,NA,0.1100000000,477.8375900000,24.4525400000,0.1326200000,19.3367200000,0.2026500000,6.5376500000,23.5958200000,0.0166296373,0.6832800000,2.5983300000,2.5981800000,NA,68.5189900000,NA,73.2898300000,NA,NA,26.094174488139082,NA,roots,NA,NA,283.0000000000,14.6579700000,NA,NA,40.723820838778664,NA,946.1755772048631,0.0095800000,0.5075000000,2.3440300000,710.1443300000,NA,2.5954500000,0.0025600000,0.5050200000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6483.0402100000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012266061,NA,NA,NA,0.0000000000,NA,29.3751600000,NA,1288476.5667200000,NA,NA,0.00122660608,grains,87.6147200000,0.2056100000,284.0000000000,NA,0.0000000000,11.9983000000,NA,0.19424888263865547,NA,NA,NA,NA,NA,-0.0000000000,NA,NA,NA
NA,13993.2288000000,472.94873458792995,NA,NA,0.3998065371428572,1,MS,NA,NA,97.9425800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013711961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,284.0000000000,NA,NA,NA,31.778903309539267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16.1589397687,2803.0388700000,462.3920116000554,2.3927700000,NA,0.08008682485714286,1,MS,11.8202500000,0.0312200000,24.6606600000,NA,1.5596400000,482.2249300000,28.0243200000,0.2808900000,22.1509900000,2.5537500000,7.4349700000,25.6939900000,0.0166563983,0.7440300000,3.0327300000,3.0334500000,NA,74.6117600000,NA,159.6331900000,NA,NA,23.39855890096403,NA,roots,NA,NA,284.0000000000,31.9266400000,NA,NA,39.05324544212839,NA,954.5795078884336,0.0095600000,1.1173200000,2.7381700000,707.2189400000,NA,2.9516800000,0.0359400000,0.5051700000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6502.5752800000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012298525,NA,NA,NA,0.0000000000,NA,33.0802000000,NA,1292045.9661600001,NA,NA,0.00122985254,grains,87.8466100000,0.2329100000,285.0000000000,NA,0.0000000000,13.5116300000,NA,0.19483089852521007,NA,NA,NA,NA,NA,-0.0000000000,NA,NA,NA
NA,14101.1535300000,476.49205945323456,NA,NA,0.40289010085714283,1,MS,NA,NA,99.2827000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0013899578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,285.0000000000,NA,NA,NA,32.206671154111284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17.7192182575,2833.3160700000,467.3865678880377,2.3647800000,NA,0.08095188771428571,1,MS,10.8985700000,0.0312200000,24.3721800000,NA,1.5754400000,487.1099800000,30.2626500000,0.2476400000,24.2862200000,2.3546200000,8.0769500000,25.6939900000,0.0167207502,0.7440300000,3.3524300000,3.3532200000,NA,74.6117600000,NA,143.9424000000,NA,NA,21.57406417641586,NA,roots,NA,NA,285.0000000000,28.7884800000,NA,NA,38.59640121147336,NA,964.2496189401587,0.0095600000,1.0134600000,3.0272800000,706.9304700000,NA,3.2065500000,0.0359400000,0.5051700000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012337436,NA,NA,NA,1300.0687500000,NA,0.0000000000,NA,1296047.0927500001,NA,NA,0.00123374356,grains,88.1245400000,1.6303500000,286.0000000000,NA,94.4861100000,0.0000000000,NA,0.19552602468067226,NA,NA,NA,NA,NA,1.6106300000,NA,NA,NA
NA,14247.7540700000,481.30336789805165,NA,NA,0.40707868771428574,1,MS,NA,NA,100.4152600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014058136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,286.0000000000,NA,NA,NA,32.564426986424095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19.4054185350,2828.8822100000,466.52586366125087,4.1699600000,NA,0.08082520600000001,1,MS,8.5162100000,0.0329900000,22.0592100000,NA,3.0937000000,490.9734500000,33.0568500000,0.3804400000,26.6778700000,3.5846200000,8.8137200000,23.5660400000,0.0167124572,0.6824100000,3.7264700000,3.7283600000,NA,68.4325000000,NA,243.9382100000,NA,NA,16.853436504324076,NA,roots,NA,NA,286.0000000000,48.7876400000,NA,NA,34.92384476855791,NA,971.6282084265105,0.0095300000,1.7192300000,3.3664100000,702.9019600000,NA,3.4990500000,0.0700100000,0.5053100000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012590458,NA,NA,NA,1443.7607900000,NA,0.0000000000,NA,1300474.6742199999,NA,NA,0.0012590457599999999,grains,89.9318400000,1.8043600000,287.0000000000,NA,104.9293300000,0.0000000000,NA,0.20005271998319327,NA,NA,NA,NA,NA,153.5333700000,NA,NA,NA
NA,14356.6756000000,484.98284600863985,NA,NA,0.41019073142857143,1,MS,NA,NA,100.8370000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014117180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,287.0000000000,NA,NA,NA,32.701196252741326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21.4215003126,2875.7899100000,474.26165950934404,3.9107600000,NA,0.08216542600000001,1,MS,7.1313100000,0.0329900000,20.6880500000,NA,3.1222200000,495.4981700000,35.8944600000,0.2640300000,29.4401200000,3.0016900000,9.6578200000,23.5660400000,0.0167566071,0.6824100000,4.1404700000,4.1425600000,NA,68.4325000000,NA,183.5106400000,NA,NA,14.112742672814706,NA,roots,NA,NA,287.0000000000,36.7021300000,NA,NA,32.75304268666759,NA,980.5825532841226,0.0095300000,1.2889200000,3.7401400000,701.5308000000,NA,3.8341500000,0.0700100000,0.5053100000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0012851940,NA,NA,NA,1498.8646300000,NA,0.0000000000,NA,1305048.6072499999,NA,NA,0.00128519398,grains,91.7995700000,1.8632900000,288.0000000000,NA,108.9341500000,0.0000000000,NA,0.2047510657352941,NA,NA,NA,NA,NA,311.2461500000,NA,NA,NA
NA,14487.0248500000,489.3623690543267,NA,NA,0.41391499571428564,1,MS,NA,NA,101.2125400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014169756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,288.0000000000,NA,NA,NA,32.821386385838615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22.0996334684,2882.0761500000,475.18551035751733,3.6027900000,NA,0.08234503285714286,1,MS,6.3152700000,0.0345800000,19.4668300000,NA,3.0852300000,500.1083200000,36.4299300000,0.3353100000,30.3142000000,2.6025100000,9.8123500000,21.1931000000,0.0167840521,0.6137000000,4.2966200000,4.2998700000,NA,61.5418100000,NA,248.2144800000,NA,NA,12.494845972736085,NA,roots,NA,NA,288.0000000000,49.6429000000,NA,NA,30.812306353006353,NA,989.4709851017944,0.0095100000,1.7341300000,3.8825500000,698.7773700000,NA,3.8955000000,0.0685500000,0.5054300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0013134071,NA,NA,NA,1625.6591600000,NA,0.0000000000,NA,1309924.1089999999,NA,NA,0.00131340706,grains,93.8147900000,2.0120200000,289.0000000000,NA,118.1493000000,0.0000000000,NA,0.20984535942436974,NA,NA,NA,NA,NA,482.2857100000,NA,NA,NA
NA,14680.9809300000,495.91408051917523,NA,NA,0.419456598,1,MS,NA,NA,102.1167100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014296339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,289.0000000000,NA,NA,NA,33.11459227641782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23.9305693035,2935.3106500000,483.96260774653916,3.5036100000,NA,0.08386601857142856,1,MS,5.9262000000,0.0345800000,18.9309100000,NA,3.1166600000,505.2040700000,38.4667500000,0.2815400000,32.7684600000,2.4421700000,10.4655700000,21.1931000000,0.0168478897,0.6137000000,4.6611900000,4.6647100000,NA,61.5418100000,NA,218.2670800000,NA,NA,11.725065785568722,NA,roots,NA,NA,289.0000000000,43.6534200000,NA,NA,29.964046455493342,NA,999.5529944799476,0.0095100000,1.5182000000,4.2115600000,698.2414500000,NA,4.1548300000,0.0685500000,0.5054300000
NA,NA,NA,NA,0.0000000000,NA,1,MS,NA,0.0000000000,NA,6524.2927000000,NA,NA,NA,NA,NA,NA,NA,NA,0.0013438873,NA,NA,NA,1760.5807500000,NA,0.0000000000,NA,1315060.4586700001,NA,NA,0.0013438872999999999,grains,95.9919500000,2.1787700000,290.0000000000,NA,127.9551000000,0.0000000000,NA,0.21536270797899162,NA,NA,NA,NA,NA,667.5487300000,NA,NA,NA
NA,14802.6163400000,500.00055193006637,NA,NA,0.42293189542857146,1,MS,NA,NA,102.9511900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0014413167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,phloem,NA,NA,290.0000000000,NA,NA,NA,33.383710429248914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25.7575853710,2952.9024600000,486.75714087906,4.3087800000,NA,0.08436864171428571,1,MS,5.1859300000,0.0359400000,17.4682100000,NA,4.1903700000,509.6444800000,40.7126100000,0.2970100000,35.2557700000,2.8483100000,11.1114500000,18.0419900000,0.0168695777,0.5224500000,5.0472300000,5.0521500000,NA,52.3914200000,NA,251.0412900000,NA,NA,10.258199153380543,NA,roots,NA,NA,290.0000000000,50.2082600000,NA,NA,27.642853186691458,NA,1008.1190014637813,0.0094900000,1.7459800000,4.5612800000,695.4841500000,NA,4.4112400000,0.0913600000,0.5055400000
