N_content_total_DM_shoot,N_content_mstruct_roots,sum_dry_mass_shoot,C_N_ratio,N_content_mstruct_shoot,NS,plant,axis,shoot_roots_ratio,senesced_mstruct,Cont_WSC_DM_laminae,sum_dry_mass_stem,dry_mass_phloem,sum_dry_mass,NS_shoot,Tillers_Photosynthesis_An,sum_NSC_g,N_content_mstruct,sum_dry_mass_laminae,Total_Transpiration,sum_dry_mass_roots,mstruct_laminae,Cont_WSC_DM_shoot,C_exudated,shoot_roots_mstruct_ratio,NS_laminae,sum_N_g_shoot,N_content,NS_stem,Cont_WSC_DM_roots,sum_C_g,sum_N_g,sum_respi_roots,t,Tillers_Photosynthesis,C_N_ratio_shoot,Total_Photosynthesis,NS_roots,C_respired_roots,mstruct_stem,N_content_roots,NNI,mstruct_shoot,Cont_WSC_DM_stem,sum_respi_shoot,N_content_shoot,Cont_WSC_DM,C_respired_shoot,mstruct
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5723800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0244000000,NA,NA,NA,7.7967700000,NA,NA,NA,NA,NA,NA,NA,NA,7.9821800000,884.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.8951100000,NA,NA,NA,2.4043800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5723800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0244000000,NA,NA,NA,5.6255800000,NA,NA,NA,NA,NA,NA,NA,NA,8.2594400000,885.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.2834400000,NA,NA,NA,2.4043800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5740800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316200000,NA,NA,NA,9.9492700000,NA,NA,NA,NA,NA,NA,NA,NA,8.6708600000,886.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.3349700000,NA,NA,NA,2.4039900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5740800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316200000,NA,NA,NA,8.6919400000,NA,NA,NA,NA,NA,NA,NA,NA,9.6086500000,887.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.1454700000,NA,NA,NA,2.4039900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5755900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0653900000,NA,NA,NA,13.1431000000,NA,NA,NA,NA,NA,NA,NA,NA,10.9927500000,888.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.1529600000,NA,NA,NA,2.4036200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5755900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0653900000,NA,NA,NA,12.4298500000,NA,NA,NA,NA,NA,NA,NA,NA,11.7817200000,889.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.8582900000,NA,NA,NA,2.4036200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5769600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0815700000,NA,NA,NA,17.2477200000,NA,NA,NA,NA,NA,NA,NA,NA,12.2816400000,890.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165.7070800000,NA,NA,NA,2.4032900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5769600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0815700000,NA,NA,NA,16.1229600000,NA,NA,NA,NA,NA,NA,NA,NA,11.8165300000,891.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.9631500000,NA,NA,NA,2.4032900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5784500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0699000000,NA,NA,NA,20.4705800000,NA,NA,NA,NA,NA,NA,NA,NA,11.3441800000,892.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.6359000000,NA,NA,NA,2.4029600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5784500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0699000000,NA,NA,NA,16.8830300000,NA,NA,NA,NA,NA,NA,NA,NA,10.5788500000,893.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.2795100000,NA,NA,NA,2.4029600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5801300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327600000,NA,NA,NA,19.2511700000,NA,NA,NA,NA,NA,NA,NA,NA,9.2293700000,894.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.9035900000,NA,NA,NA,2.4026400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5801300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0327600000,NA,NA,NA,13.6916400000,NA,NA,NA,NA,NA,NA,NA,NA,8.5808300000,895.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.2805100000,NA,NA,NA,2.4026400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5818400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126400000,NA,NA,NA,15.1277200000,NA,NA,NA,NA,NA,NA,NA,NA,8.0062000000,896.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.3229100000,NA,NA,NA,2.4023500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5818400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126400000,NA,NA,NA,9.7996500000,NA,NA,NA,NA,NA,NA,NA,NA,7.5605500000,897.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.8467100000,NA,NA,NA,2.4023500000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5834300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067800000,NA,NA,NA,11.0273600000,NA,NA,NA,NA,NA,NA,NA,NA,6.5364000000,898.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.7743900000,NA,NA,NA,2.4020700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5834300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0067800000,NA,NA,NA,7.1184300000,NA,NA,NA,NA,NA,NA,NA,NA,6.4653300000,899.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.0865000000,NA,NA,NA,2.4020700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5850200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066600000,NA,NA,NA,9.2414600000,NA,NA,NA,NA,NA,NA,NA,NA,6.4488200000,900.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.4191700000,NA,NA,NA,2.4017900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5850200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0066600000,NA,NA,NA,5.7745900000,NA,NA,NA,NA,NA,NA,NA,NA,6.2264100000,901.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.6496900000,NA,NA,NA,2.4017900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5864500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011500000,NA,NA,NA,7.4083700000,NA,NA,NA,NA,NA,NA,NA,NA,5.4836900000,902.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.1867000000,NA,NA,NA,2.4015200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5864500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0011500000,NA,NA,NA,4.8750000000,NA,NA,NA,NA,NA,NA,NA,NA,5.8162200000,903.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.2425800000,NA,NA,NA,2.4015200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5879600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030100000,NA,NA,NA,7.0969600000,NA,NA,NA,NA,NA,NA,NA,NA,5.8321800000,904.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.7047200000,NA,NA,NA,2.4012200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5879600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0030100000,NA,NA,NA,4.4450000000,NA,NA,NA,NA,NA,NA,NA,NA,5.4973900000,905.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.2009800000,NA,NA,NA,2.4012200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5894500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0019700000,NA,NA,NA,6.6415600000,NA,NA,NA,NA,NA,NA,NA,NA,5.6717600000,906.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.9633400000,NA,NA,NA,2.4009000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5894500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0019700000,NA,NA,NA,4.4754800000,NA,NA,NA,NA,NA,NA,NA,NA,6.8039100000,907.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.0142600000,NA,NA,NA,2.4009000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5911500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294100000,NA,NA,NA,7.4903000000,NA,NA,NA,NA,NA,NA,NA,NA,7.8486700000,908.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.6516700000,NA,NA,NA,2.4005000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5911500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294100000,NA,NA,NA,5.5914300000,NA,NA,NA,NA,NA,NA,NA,NA,8.5414400000,909.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.8063800000,NA,NA,NA,2.4005000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5927400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0673400000,NA,NA,NA,9.9524500000,NA,NA,NA,NA,NA,NA,NA,NA,9.7130900000,910.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.8887200000,NA,NA,NA,2.4000800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5927400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0673400000,NA,NA,NA,10.0782300000,NA,NA,NA,NA,NA,NA,NA,NA,9.7291000000,911.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.1347100000,NA,NA,NA,2.4000800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5942700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0560100000,NA,NA,NA,16.0671100000,NA,NA,NA,NA,NA,NA,NA,NA,10.2312400000,912.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.5721300000,NA,NA,NA,2.3996800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5942700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0560100000,NA,NA,NA,15.4087400000,NA,NA,NA,NA,NA,NA,NA,NA,11.3809200000,913.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.0837700000,NA,NA,NA,2.3996800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5956700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0872100000,NA,NA,NA,18.8064700000,NA,NA,NA,NA,NA,NA,NA,NA,11.6747700000,914.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.1882500000,NA,NA,NA,2.3993300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5956700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0872100000,NA,NA,NA,16.5459100000,NA,NA,NA,NA,NA,NA,NA,NA,11.1112000000,915.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.1824200000,NA,NA,NA,2.3993300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5972500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0512600000,NA,NA,NA,20.2530600000,NA,NA,NA,NA,NA,NA,NA,NA,10.0696500000,916.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.4624300000,NA,NA,NA,2.3989900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5972500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0512600000,NA,NA,NA,16.4166500000,NA,NA,NA,NA,NA,NA,NA,NA,9.8140300000,917.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.1237300000,NA,NA,NA,2.3989900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5989200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257500000,NA,NA,NA,18.3872000000,NA,NA,NA,NA,NA,NA,NA,NA,8.8107500000,918.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.8133500000,NA,NA,NA,2.3986800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.5989200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257500000,NA,NA,NA,13.0012900000,NA,NA,NA,NA,NA,NA,NA,NA,8.4253700000,919.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.4281600000,NA,NA,NA,2.3986800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6006100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139700000,NA,NA,NA,14.4197100000,NA,NA,NA,NA,NA,NA,NA,NA,7.8578400000,920.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.8704900000,NA,NA,NA,2.3983800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6006100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139700000,NA,NA,NA,9.3975500000,NA,NA,NA,NA,NA,NA,NA,NA,7.6893900000,921.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.7190000000,NA,NA,NA,2.3983800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6022600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074700000,NA,NA,NA,10.9491000000,NA,NA,NA,NA,NA,NA,NA,NA,6.9858400000,922.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4295800000,NA,NA,NA,2.3980900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6022600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074700000,NA,NA,NA,6.8820100000,NA,NA,NA,NA,NA,NA,NA,NA,6.7589500000,923.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.3103000000,NA,NA,NA,2.3980900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6038600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0050200000,NA,NA,NA,8.9411600000,NA,NA,NA,NA,NA,NA,NA,NA,6.4931200000,924.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.9765900000,NA,NA,NA,2.3978000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6038600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0050200000,NA,NA,NA,5.5924100000,NA,NA,NA,NA,NA,NA,NA,NA,6.4075700000,925.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.2853600000,NA,NA,NA,2.3978000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6054200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0033200000,NA,NA,NA,7.7342600000,NA,NA,NA,NA,NA,NA,NA,NA,6.1467800000,926.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4713700000,NA,NA,NA,2.3975000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6054200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0033200000,NA,NA,NA,4.8787200000,NA,NA,NA,NA,NA,NA,NA,NA,6.2388500000,927.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4135600000,NA,NA,NA,2.3975000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6069600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032600000,NA,NA,NA,7.0249800000,NA,NA,NA,NA,NA,NA,NA,NA,5.9779400000,928.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3878600000,NA,NA,NA,2.3971700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6069600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032600000,NA,NA,NA,4.4081200000,NA,NA,NA,NA,NA,NA,NA,NA,5.8029500000,929.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1189400000,NA,NA,NA,2.3971700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6084700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020300000,NA,NA,NA,6.4707300000,NA,NA,NA,NA,NA,NA,NA,NA,5.6810200000,930.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.1275900000,NA,NA,NA,2.3968200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6084700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0020300000,NA,NA,NA,4.3189200000,NA,NA,NA,NA,NA,NA,NA,NA,6.7646400000,931.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.9640800000,NA,NA,NA,2.3968200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6101600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334900000,NA,NA,NA,7.0806100000,NA,NA,NA,NA,NA,NA,NA,NA,7.7411500000,932.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.9859000000,NA,NA,NA,2.3964000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6101600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0334900000,NA,NA,NA,5.2366900000,NA,NA,NA,NA,NA,NA,NA,NA,8.6011700000,933.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.6788900000,NA,NA,NA,2.3964000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6117600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0748700000,NA,NA,NA,9.2178100000,NA,NA,NA,NA,NA,NA,NA,NA,9.0852100000,934.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.0074900000,NA,NA,NA,2.3959600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6117600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0748700000,NA,NA,NA,9.6460400000,NA,NA,NA,NA,NA,NA,NA,NA,9.9128500000,935.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.5398000000,NA,NA,NA,2.3959600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6132700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0923000000,NA,NA,NA,15.3729900000,NA,NA,NA,NA,NA,NA,NA,NA,9.9844400000,936.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143.9607700000,NA,NA,NA,2.3955300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6132700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0923000000,NA,NA,NA,16.3931900000,NA,NA,NA,NA,NA,NA,NA,NA,10.6462900000,937.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.3779400000,NA,NA,NA,2.3955300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6146900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1025900000,NA,NA,NA,21.7747300000,NA,NA,NA,NA,NA,NA,NA,NA,11.0265800000,938.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.3498800000,NA,NA,NA,2.3951700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6146900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1025900000,NA,NA,NA,20.0509300000,NA,NA,NA,NA,NA,NA,NA,NA,10.8137300000,939.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.4574000000,NA,NA,NA,2.3951700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6162600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0632300000,NA,NA,NA,23.2520600000,NA,NA,NA,NA,NA,NA,NA,NA,9.8597400000,940.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.9645600000,NA,NA,NA,2.3948300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6162600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0632300000,NA,NA,NA,18.3667600000,NA,NA,NA,NA,NA,NA,NA,NA,9.0458700000,941.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.4621800000,NA,NA,NA,2.3948300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6179400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255100000,NA,NA,NA,20.0206000000,NA,NA,NA,NA,NA,NA,NA,NA,8.2633100000,942.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.2037000000,NA,NA,NA,2.3945400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6179400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255100000,NA,NA,NA,14.0041500000,NA,NA,NA,NA,NA,NA,NA,NA,8.0322500000,943.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.9718600000,NA,NA,NA,2.3945400000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6195900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128200000,NA,NA,NA,14.7933800000,NA,NA,NA,NA,NA,NA,NA,NA,7.2896200000,944.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.9201500000,NA,NA,NA,2.3942800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6195900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128200000,NA,NA,NA,9.4933200000,NA,NA,NA,NA,NA,NA,NA,NA,7.0314800000,945.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.1472700000,NA,NA,NA,2.3942800000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6211800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069000000,NA,NA,NA,11.0123200000,NA,NA,NA,NA,NA,NA,NA,NA,6.5861400000,946.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.9958400000,NA,NA,NA,2.3940300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6211800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0069000000,NA,NA,NA,6.8861900000,NA,NA,NA,NA,NA,NA,NA,NA,6.4175400000,947.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.4656100000,NA,NA,NA,2.3940300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6227100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037900000,NA,NA,NA,8.8631200000,NA,NA,NA,NA,NA,NA,NA,NA,6.1296200000,948.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.8376800000,NA,NA,NA,2.3937900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6227100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0037900000,NA,NA,NA,5.5144200000,NA,NA,NA,NA,NA,NA,NA,NA,6.0030400000,949.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8949500000,NA,NA,NA,2.3937900000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6242300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032700000,NA,NA,NA,7.7522400000,NA,NA,NA,NA,NA,NA,NA,NA,5.9386500000,950.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2666700000,NA,NA,NA,2.3935300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6242300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0032700000,NA,NA,NA,4.7984500000,NA,NA,NA,NA,NA,NA,NA,NA,5.7669800000,951.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.0397500000,NA,NA,NA,2.3935300000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6256600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012000000,NA,NA,NA,6.8133100000,NA,NA,NA,NA,NA,NA,NA,NA,5.4581500000,952.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0203100000,NA,NA,NA,2.3932600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6256600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012000000,NA,NA,NA,4.3438700000,NA,NA,NA,NA,NA,NA,NA,NA,5.5356400000,953.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0228500000,NA,NA,NA,2.3932600000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6271200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023500000,NA,NA,NA,6.5365000000,NA,NA,NA,NA,NA,NA,NA,NA,5.5492600000,954.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.0284900000,NA,NA,NA,2.3929700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6271200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0023500000,NA,NA,NA,4.3530300000,NA,NA,NA,NA,NA,NA,NA,NA,6.6571800000,955.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.2186800000,NA,NA,NA,2.3929700000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6287900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338600000,NA,NA,NA,7.3881700000,NA,NA,NA,NA,NA,NA,NA,NA,7.6299200000,956.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.2744700000,NA,NA,NA,2.3926000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6287900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338600000,NA,NA,NA,5.4782500000,NA,NA,NA,NA,NA,NA,NA,NA,8.6677800000,957.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.5347500000,NA,NA,NA,2.3926000000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6303700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0674000000,NA,NA,NA,9.6488200000,NA,NA,NA,NA,NA,NA,NA,NA,9.3711500000,958.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.5097600000,NA,NA,NA,2.3922200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6303700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0674000000,NA,NA,NA,9.5098100000,NA,NA,NA,NA,NA,NA,NA,NA,9.7239900000,959.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.5268600000,NA,NA,NA,2.3922200000
NA,NA,NA,NA,NA,NA,1,MS,NA,0.6318500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0963800000,NA,NA,NA,15.3607400000,NA,NA,NA,NA,NA,NA,NA,NA,10.2278500000,960.0000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.7263300000,NA,NA,NA,2.3918500000
