S_Amino_Acids,Export_Amino_Acids,RGR_Structure,age_from_flowering,R_grain_growth_starch,amino_acids,Export_cytokinins,senesced_mstruct,R_Nnit_red,sum_respi,Conc_cytokinins,structure,mstruct,C_exudation,nitrates,S_cytokinins,axis,proteins,S_grain_starch,Conc_Nitrates,sucrose_consumption_mstruct,R_residual,R_Nnit_upt,N_exudation,Dry_Mass,WSC_g,HATS_LATS,R_grain_growth_struct,regul_transpiration,Export_Nitrates,starch,Respi_growth,Unloading_Amino_Acids,S_grain_structure,Conc_Sucrose,t,Uptake_Nitrates,synthetized_mstruct,Conc_Amino_Acids,plant,organ,sucrose,N_tot,Proteins_N_Mass,AA_consumption_mstruct,S_Proteins,Nstruct,Unloading_Sucrose,Total_Organic_Nitrogen,cytokinins
0.0262400000,1.2822100000,NA,NA,NA,51.1998800000,0.7344200000,0.0100200000,0.0261600000,7.4412900000,26.155198093535894,NA,0.5035500000,13.6348900000,416.2973200000,1.8395200000,MS,NA,NA,826.7248932578691,32.9467300000,5.1884896871,2.2214600000,0.3296700000,NA,0.06050170628571428,24.8500900000,NA,0.0092800000,0.3475100000,NA,11.3458400000,1.1875700000,NA,350.4385066031179,19.0000000000,5.5956200000,NA,81.34227782742528,1,roots,2117.5597200000,0.0163949608,NA,0.3285500000,NA,0.0098500000,68.1744600000,754.7921500000,13.1704500000
NA,NA,0.0000000000,57895.1584800000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2569.9971000000,NA,NA,NA,NA,MS,110.5619100000,0.0000000000,NA,NA,NA,NA,NA,0.09909557594537816,NA,NA,2.2829200000,NA,NA,500.0000000000,NA,NA,5.5892300000,NA,20.0000000000,NA,NA,NA,1,grains,NA,0.0015478667,0.00154786674,NA,0.0985300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,161.2614300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.2613611685714286,NA,NA,NA,NA,NA,NA,NA,NA,356.1067186444056,20.0000000000,NA,NA,60.266060000186854,1,phloem,9147.6409000000,0.0022576600,NA,NA,NA,NA,NA,NA,NA
0.0219500000,0.3168700000,NA,NA,NA,51.1936100000,0.1894600000,0.0105600000,0.0218800000,6.3003300000,27.297495879420936,NA,0.5035700000,11.2359900000,420.8300600000,1.5409200000,MS,NA,NA,835.69327005183,20.1309100000,4.4501771023,1.8294100000,0.2718700000,NA,0.06045048571428571,20.4757500000,NA,0.0022900000,0.0868300000,NA,6.9324600000,0.9903800000,NA,350.12791998464303,20.0000000000,4.6080900000,NA,81.32908632364915,1,roots,2115.7670000000,0.0164483314,NA,0.2007500000,NA,0.0098400000,56.1799400000,754.2230500000,13.7462000000
NA,NA,0.0000000000,59534.3264700000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2573.4919900000,NA,NA,NA,NA,MS,110.6666800000,0.0000000000,NA,NA,NA,NA,NA,0.09920621509243698,NA,NA,2.4146000000,NA,NA,500.0000000000,NA,NA,5.9116000000,NA,21.0000000000,NA,NA,NA,1,grains,NA,0.0015493335,0.0015493335199999998,NA,0.1054500000,NA,NA,NA,NA
NA,NA,NA,NA,NA,162.7945000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.26075814942857145,NA,NA,NA,NA,NA,NA,NA,NA,355.26850394252506,21.0000000000,NA,NA,60.8361516470786,1,phloem,9126.5352300000,0.0022791230,NA,NA,NA,NA,NA,NA,NA
0.0229700000,0.3167100000,NA,NA,NA,51.1674500000,0.1979300000,0.0105600000,0.0229100000,6.5161700000,28.51849792481681,NA,0.5035700000,6.3999600000,425.4990300000,1.6063800000,MS,NA,NA,844.9650098298152,20.1309100000,4.6135877441,1.8795200000,0.1539900000,NA,0.06075771114285714,20.9700800000,NA,0.0022900000,0.0877900000,NA,6.9324600000,0.5708000000,NA,351.9073630941743,21.0000000000,4.7343000000,NA,81.28752705681435,1,roots,2126.5198900000,0.0165133307,NA,0.2007500000,NA,0.0098400000,31.9998200000,754.1968900000,14.3610600000
NA,NA,0.0000000000,61155.6563900000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2576.9529300000,NA,NA,NA,NA,MS,110.7715900000,0.0000000000,NA,NA,NA,NA,NA,0.0993158986512605,NA,NA,2.3910900000,NA,NA,500.0000000000,NA,NA,5.8540500000,NA,22.0000000000,NA,NA,NA,1,grains,NA,0.0015508023,0.00155080226,NA,0.1055200000,NA,NA,NA,NA
NA,NA,NA,NA,NA,164.0462300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.2600233754285714,NA,NA,NA,NA,NA,NA,NA,NA,354.2756896855093,22.0000000000,NA,NA,61.305353831205544,1,phloem,9100.8181400000,0.0022966472,NA,NA,NA,NA,NA,NA,NA
0.0226600000,0.4354800000,NA,NA,NA,50.9075500000,0.2832100000,0.0111400000,0.0226000000,6.4197800000,29.525387716197702,NA,0.5035900000,8.2167600000,429.9975000000,1.5937200000,MS,NA,NA,853.8642546516015,21.0534200000,4.5692559832,1.8276200000,0.1978100000,NA,0.06041873085714286,20.4628000000,NA,0.0031700000,0.1226100000,NA,7.2501500000,0.7405500000,NA,349.930098559013,22.0000000000,4.6035700000,NA,80.87142318155642,1,roots,2114.6555800000,0.0165626707,NA,0.2099500000,NA,0.0098300000,41.0838000000,753.3497000000,14.8686900000
NA,NA,0.0000000000,62529.0186100000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2579.8877300000,NA,NA,NA,NA,MS,110.8614700000,0.0000000000,NA,NA,NA,NA,NA,0.09940900243277309,NA,NA,2.0274300000,NA,NA,500.0000000000,NA,NA,4.9637200000,NA,23.0000000000,NA,NA,NA,1,grains,NA,0.0015520606,0.00155206058,NA,0.0903700000,NA,NA,NA,NA
NA,NA,NA,NA,NA,165.3601900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.25951006857142855,NA,NA,NA,NA,NA,NA,NA,NA,353.56310832293997,23.0000000000,NA,NA,61.79408162407336,1,phloem,9082.8524000000,0.0023150427,NA,NA,NA,NA,NA,NA,NA
0.0201100000,0.4336000000,NA,NA,NA,50.6870500000,0.2912700000,0.0111400000,0.0200500000,5.7383300000,30.365515598006315,NA,0.5035900000,4.6510400000,433.9121400000,1.4110200000,MS,NA,NA,861.6377211620566,21.0534200000,4.1204211585,1.5966400000,0.1111400000,NA,0.06060391085714286,17.8425600000,NA,0.0031700000,0.1237300000,NA,7.2501500000,0.4233800000,NA,351.0026145607869,23.0000000000,4.0217700000,NA,80.52113822752635,1,roots,2121.1368800000,0.0166143887,NA,0.2099500000,NA,0.0098300000,23.2551900000,753.1292000000,15.2917700000
NA,NA,0.0000000000,63887.1094100000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2582.7927600000,NA,NA,NA,NA,MS,110.9512700000,0.0000000000,NA,NA,NA,NA,NA,0.09950124740756301,NA,NA,2.0068400000,NA,NA,500.0000000000,NA,NA,4.9132900000,NA,24.0000000000,NA,NA,NA,1,grains,NA,0.0015533178,0.00155331778,NA,0.0902400000,NA,NA,NA,NA
NA,NA,NA,NA,NA,166.4354700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.25889691742857146,NA,NA,NA,NA,NA,NA,NA,NA,352.73432636537035,24.0000000000,NA,NA,62.19706925143058,1,phloem,9061.3921100000,0.0023300966,NA,NA,NA,NA,NA,NA,NA
0.0198400000,0.2192000000,NA,NA,NA,50.6041400000,0.1527000000,0.0116100000,0.0197800000,5.6572400000,31.43719221604448,NA,0.5036000000,6.5670400000,437.7796700000,1.3996300000,MS,NA,NA,869.3003772835583,17.6287900000,4.0825193545,1.5554400000,0.1575200000,NA,0.06027648628571428,17.4414100000,NA,0.0016000000,0.0632100000,NA,6.0708100000,0.6031000000,NA,349.0993215514959,24.0000000000,3.9180000000,NA,80.38783161239077,1,roots,2109.6770200000,0.0166673733,NA,0.1758000000,NA,0.0098300000,32.8351900000,752.5548500000,15.8317700000
NA,NA,0.0000000000,65142.4767900000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2585.4806100000,NA,NA,NA,NA,MS,111.0350800000,0.0000000000,NA,NA,NA,NA,NA,0.09958667062184874,NA,NA,1.8567500000,NA,NA,500.0000000000,NA,NA,4.5458400000,NA,25.0000000000,NA,NA,NA,1,grains,NA,0.0015544911,0.0015544911199999998,NA,0.0842100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,167.5670300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.25844495742857143,NA,NA,NA,NA,NA,NA,NA,NA,352.10703959230574,25.0000000000,NA,NA,62.61788660419838,1,phloem,9045.5735100000,0.0023459384,NA,NA,NA,NA,NA,NA,NA
0.0187700000,0.2190400000,NA,NA,NA,50.5681600000,0.1576200000,0.0116100000,0.0187200000,5.3606000000,32.450714853057974,NA,0.5036000000,3.9311800000,441.3828300000,1.3220000000,MS,NA,NA,876.4551826846703,17.6287900000,3.8914859802,1.4502200000,0.0940200000,NA,0.06041313742857142,16.2384700000,NA,0.0016000000,0.0637300000,NA,6.0708100000,0.3641200000,NA,349.8907548980672,25.0000000000,3.6529400000,NA,80.3306751389992,1,roots,2114.4598100000,0.0167173139,NA,0.1758000000,NA,0.0098300000,19.6559200000,752.5188700000,16.3421800000
NA,NA,0.0000000000,66728.6337100000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2588.8802100000,NA,NA,NA,NA,MS,111.1419700000,0.0000000000,NA,NA,NA,NA,NA,0.0996948054327731,NA,NA,2.3486900000,NA,NA,500.0000000000,NA,NA,5.7502400000,NA,26.0000000000,NA,NA,NA,1,grains,NA,0.0015559876,0.00155598758,NA,0.1073800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,168.4729600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.25777276628571427,NA,NA,NA,NA,NA,NA,NA,NA,351.1994445923663,26.0000000000,NA,NA,62.95789272084344,1,phloem,9022.0468200000,0.0023586214,NA,NA,NA,NA,NA,NA,NA
0.0221400000,0.3372200000,NA,NA,NA,50.3684300000,0.2514500000,0.0121700000,0.0220800000,6.1972900000,33.49175966006116,NA,0.5036200000,6.9862400000,445.5509800000,1.5702900000,MS,NA,NA,884.6967554902507,20.5733200000,4.4876540086,1.6875800000,0.1675800000,NA,0.05999476971428572,18.9790400000,NA,0.0024800000,0.0994300000,NA,7.0848100000,0.6522900000,NA,347.4539235931854,26.0000000000,4.2508300000,NA,80.01021405027599,1,roots,2099.8169400000,0.0167628717,NA,0.2051600000,NA,0.0098200000,34.9312000000,751.7455500000,16.8671200000
NA,NA,0.0000000000,67955.9606800000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2591.5134100000,NA,NA,NA,NA,MS,111.2254100000,0.0000000000,NA,NA,NA,NA,NA,0.0997786291302521,NA,NA,1.8189800000,NA,NA,500.0000000000,NA,NA,4.4533600000,NA,27.0000000000,NA,NA,NA,1,grains,NA,0.0015571557,0.0015571557399999998,NA,0.0838000000,NA,NA,NA,NA
NA,NA,NA,NA,NA,169.4665800000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.25730316999999997,NA,NA,NA,NA,NA,NA,NA,NA,350.5481863038185,27.0000000000,NA,NA,63.32713514321482,1,phloem,9005.6109500000,0.0023725321,NA,NA,NA,NA,NA,NA,NA
0.0183800000,0.3362300000,NA,NA,NA,50.2209000000,0.2574200000,0.0121700000,0.0183300000,5.2282600000,34.28728009213296,NA,0.5036200000,3.9600800000,448.9416300000,1.3011000000,MS,NA,NA,891.4293117826933,20.5733200000,3.8282081903,1.3809600000,0.0944900000,NA,0.060139164857142866,15.5073500000,NA,0.0024800000,0.1001900000,NA,7.0848100000,0.3726000000,NA,348.290174139232,27.0000000000,3.4785000000,NA,79.77586275366349,1,roots,2104.8707700000,0.0168082754,NA,0.2051600000,NA,0.0098200000,19.8004200000,751.5980300000,17.2677600000
NA,NA,0.0000000000,69142.2844900000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2594.0609800000,NA,NA,NA,NA,MS,111.3066800000,0.0000000000,NA,NA,NA,NA,NA,0.09985978287394959,NA,NA,1.7598700000,NA,NA,500.0000000000,NA,NA,4.3086600000,NA,28.0000000000,NA,NA,NA,1,grains,NA,0.0015582935,0.00155829352,NA,0.0815300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,170.3062500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.2571607882857143,NA,NA,NA,NA,NA,NA,NA,NA,350.36075260027405,28.0000000000,NA,NA,63.64209641255606,1,phloem,9000.6275900000,0.0023842875,NA,NA,NA,NA,NA,NA,NA
0.0178500000,0.1570500000,NA,NA,NA,50.2007600000,0.1237900000,0.0125900000,0.0178000000,5.0848700000,35.28471298373806,NA,0.5036300000,6.4249700000,452.2419000000,1.2692600000,MS,NA,NA,897.9645771697476,15.3761000000,3.7421644594,1.3255700000,0.1539500000,NA,0.05985900942857142,14.9291100000,NA,0.0011600000,0.0471600000,NA,5.2950600000,0.6078500000,NA,346.66079760935605,28.0000000000,3.3389600000,NA,79.7422869964061,1,roots,2095.0653300000,0.0168441972,NA,0.1533300000,NA,0.0098100000,32.1248500000,751.1492500000,17.7704400000
NA,NA,0.0000000000,71090.4306500000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2598.2498500000,NA,NA,NA,NA,MS,111.4410700000,0.0000000000,NA,NA,NA,NA,NA,0.09999329913865546,NA,NA,2.8946300000,NA,NA,500.0000000000,NA,NA,7.0868500000,NA,29.0000000000,NA,NA,NA,1,grains,NA,0.0015601750,0.0015601749799999999,NA,0.1349100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,171.2941300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.2570967114285714,NA,NA,NA,NA,NA,NA,NA,NA,350.2538200088435,29.0000000000,NA,NA,64.00767146834072,1,phloem,8998.3849000000,0.0023981178,NA,NA,NA,NA,NA,NA,NA
0.0258200000,0.1572900000,NA,NA,NA,50.2763000000,0.1293400000,0.0125900000,0.0257500000,7.0210000000,36.86585390068105,NA,0.5036300000,5.3228600000,456.9584200000,1.8330900000,MS,NA,NA,907.3296269086431,15.3761000000,5.1161683898,1.8795900000,0.1274100000,NA,0.06001080057142857,21.1352100000,NA,0.0011600000,0.0476500000,NA,5.2950600000,0.5066300000,NA,347.53986392126495,29.0000000000,4.7344900000,NA,79.86227984830133,1,roots,2100.3780200000,0.0169112861,NA,0.1533300000,NA,0.0098100000,26.6142800000,751.2248000000,18.5667500000
NA,NA,0.0000000000,73300.5528700000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2603.0117400000,NA,NA,NA,NA,MS,111.5937800000,0.0000000000,NA,NA,NA,NA,NA,0.10014507328571429,NA,NA,3.2920800000,NA,NA,500.0000000000,NA,NA,8.0599200000,NA,30.0000000000,NA,NA,NA,1,grains,NA,0.0015623129,0.0015623129199999997,NA,0.1523900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,171.8353300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.2596683088571429,NA,NA,NA,NA,NA,NA,NA,NA,353.76878381639693,30.0000000000,NA,NA,64.21200177499591,1,phloem,9088.3908100000,0.0024056946,NA,NA,NA,NA,NA,NA,NA
0.0282700000,1.4138100000,NA,NA,NA,49.1978500000,1.1756300000,0.0133700000,0.0281900000,7.5934700000,36.478884145736124,NA,0.5036500000,16.5104000000,461.6266600000,2.0175600000,MS,NA,NA,916.562414375062,28.6169600000,5.5374238668,2.0219900000,0.3888100000,NA,0.059688775142857135,22.8139100000,NA,0.0106400000,0.4422000000,NA,9.8548000000,1.5608200000,NA,345.6611949435785,30.0000000000,5.0931800000,NA,78.14609351732354,1,roots,2089.1071300000,0.0169515431,NA,0.2853700000,NA,0.0098000000,82.5519800000,749.3481700000,18.3725900000
NA,NA,0.0000000000,75799.2068100000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2608.4094400000,NA,NA,NA,NA,MS,111.7657700000,0.0000000000,NA,NA,NA,NA,NA,0.10031699813865547,NA,NA,3.7320900000,NA,NA,500.0000000000,NA,NA,9.1371700000,NA,31.0000000000,NA,NA,NA,1,grains,NA,0.0015647208,0.00156472078,NA,0.1717300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,172.5807700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.26235269914285714,NA,NA,NA,NA,NA,NA,NA,NA,357.40259062396365,31.0000000000,NA,NA,64.48634323373767,1,phloem,9182.3444700000,0.0024161308,NA,NA,NA,NA,NA,NA,NA
0.0314500000,1.3909500000,NA,NA,NA,48.4022900000,1.1720600000,0.0133700000,0.0313600000,8.2612700000,36.368132631787944,NA,0.5036500000,16.1646700000,466.7266900000,2.2213800000,MS,NA,NA,926.6885535590192,28.6169600000,6.0317702729,2.1917300000,0.3700900000,NA,0.060402118857142854,24.5456300000,NA,0.0106400000,0.4470800000,NA,9.8548000000,1.5190600000,NA,349.7922101988815,31.0000000000,5.5207300000,NA,76.88242231708527,1,roots,2114.0741600000,0.0170118057,NA,0.2853700000,NA,0.0098000000,80.8233300000,748.5526200000,18.3168100000
NA,NA,0.0000000000,78892.6114700000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2615.1133000000,NA,NA,NA,NA,MS,111.9771300000,0.0000000000,NA,NA,NA,NA,NA,0.10053029464285713,NA,NA,4.6372800000,NA,NA,500.0000000000,NA,NA,11.3533400000,NA,32.0000000000,NA,NA,NA,1,grains,NA,0.0015676798,0.00156767982,NA,0.2102300000,NA,NA,NA,NA
NA,NA,NA,NA,NA,172.8585700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.26671572171428576,NA,NA,NA,NA,NA,NA,NA,NA,363.36160259703865,32.0000000000,NA,NA,64.59286094633099,1,phloem,9335.0502600000,0.0024200200,NA,NA,NA,NA,NA,NA,NA
0.0373800000,2.5399600000,NA,NA,NA,46.6179500000,2.1157200000,0.0144600000,0.0372800000,9.5933900000,34.62374920584498,NA,0.5036800000,29.9196800000,472.2844200000,2.6387800000,MS,NA,NA,937.6676064167725,40.0912200000,7.0009410484,2.5421600000,0.6588200000,NA,0.06048912,28.4456800000,NA,0.0201800000,0.8577400000,NA,13.8061800000,2.7701400000,NA,350.2751747141042,32.0000000000,6.4034400000,NA,74.04375794155018,1,roots,2117.1192000000,0.0170546332,NA,0.3997900000,NA,0.0097900000,149.5984000000,745.6532200000,17.4392900000
NA,NA,0.0000000000,82340.4987100000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2622.6138300000,NA,NA,NA,NA,MS,112.2104300000,0.0000000000,NA,NA,NA,NA,NA,0.10076861167647058,NA,NA,5.1891300000,NA,NA,500.0000000000,NA,NA,12.7044100000,NA,33.0000000000,NA,NA,NA,1,grains,NA,0.0015709460,0.00157094602,NA,0.2323700000,NA,NA,NA,NA
NA,NA,NA,NA,NA,173.6807200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.27130542857142853,NA,NA,NA,NA,NA,NA,NA,NA,369.57988884218395,33.0000000000,NA,NA,64.89401522581852,1,phloem,9495.6900000000,0.0024315301,NA,NA,NA,NA,NA,NA,NA
0.0419100000,2.4608300000,NA,NA,NA,45.1655700000,2.0407100000,0.0144600000,0.0417900000,10.4485300000,33.39614437738246,NA,0.5036800000,27.4038800000,478.3764000000,2.8997400000,MS,NA,NA,949.762547649301,40.0912200000,7.6412271662,2.7505900000,0.5717400000,NA,0.061852158857142854,30.3540700000,NA,0.0201800000,0.8688100000,NA,13.8061800000,2.5061500000,NA,358.1681424714104,33.0000000000,6.9284300000,NA,71.73692820838629,1,roots,2164.8255600000,0.0171195876,NA,0.3997900000,NA,0.0097900000,137.0194000000,744.2008400000,16.8209700000
NA,NA,0.0000000000,86032.5594700000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2630.6785600000,NA,NA,NA,NA,MS,112.4576500000,0.0000000000,NA,NA,NA,NA,NA,0.10102448165126049,NA,NA,5.5803700000,NA,NA,500.0000000000,NA,NA,13.6622900000,NA,34.0000000000,NA,NA,NA,1,grains,NA,0.0015744071,0.0015744071,NA,0.2458100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,174.1246000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.2765102562857143,NA,NA,NA,NA,NA,NA,NA,NA,376.68764479215315,34.0000000000,NA,NA,65.06290518449322,1,phloem,9677.8589700000,0.0024377444,NA,NA,NA,NA,NA,NA,NA
0.0448700000,3.2683400000,NA,NA,NA,42.9936700000,2.6393600000,0.0157600000,0.0447600000,10.9772500000,30.95503454300008,NA,0.5037200000,39.4526400000,484.3532900000,3.0851900000,MS,NA,NA,961.552628444374,48.0727000000,8.0560012456,2.8580800000,0.7775500000,NA,0.06232839742857142,31.3926300000,NA,0.0281600000,1.2273400000,NA,16.5547500000,3.5491700000,NA,360.897242846555,34.0000000000,7.1992100000,NA,68.28185499880887,1,roots,2181.4939100000,0.0171528574,NA,0.4793800000,NA,0.0097700000,197.2632000000,740.7031900000,15.5926700000
NA,NA,0.0000000000,90033.6860600000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2639.4570600000,NA,NA,NA,NA,MS,112.7228800000,0.0000000000,NA,NA,NA,NA,NA,0.10130259902521009,NA,NA,6.0751600000,NA,NA,500.0000000000,NA,NA,14.8736600000,NA,35.0000000000,NA,NA,NA,1,grains,NA,0.0015781203,0.0015781203200000002,NA,0.2641900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,175.3823700000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.28210807285714284,NA,NA,NA,NA,NA,NA,NA,NA,384.27222320815605,35.0000000000,NA,NA,65.52584075508003,1,phloem,9873.7825500000,0.0024553532,NA,NA,NA,NA,NA,NA,NA
0.0497600000,3.1263600000,NA,NA,NA,41.1259800000,2.4896800000,0.0157600000,0.0496300000,11.7925000000,29.199515603906935,NA,0.5037200000,34.1999700000,490.8078500000,3.3348400000,MS,NA,NA,974.3664138807275,48.0727000000,8.6795507759,3.0413800000,0.6268300000,NA,0.06410966114285714,32.8324700000,NA,0.0281600000,1.2436900000,NA,16.5547500000,3.0373700000,NA,371.21121191667334,35.0000000000,7.6609000000,NA,65.31561978877156,1,roots,2243.8381400000,0.0172170736,NA,0.4793800000,NA,0.0097700000,170.9998300000,738.8354900000,14.7083800000
NA,NA,0.0000000000,94371.5122300000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2649.0182100000,NA,NA,NA,NA,MS,113.0080600000,0.0000000000,NA,NA,NA,NA,NA,0.10160513150420168,NA,NA,6.6172100000,NA,NA,500.0000000000,NA,NA,16.2007600000,NA,36.0000000000,NA,NA,NA,1,grains,NA,0.0015821128,0.0015821128399999998,NA,0.2841900000,NA,NA,NA,NA
NA,NA,NA,NA,NA,176.2302100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.2870380985714286,NA,NA,NA,NA,NA,NA,NA,NA,391.00772220457833,36.0000000000,NA,NA,65.84599088327604,1,phloem,10046.3334500000,0.0024672229,NA,NA,NA,NA,NA,NA,NA
0.0545300000,3.3861300000,NA,NA,NA,39.0769400000,2.6528000000,0.0172900000,0.0543900000,12.6341800000,27.291357338520783,NA,0.5037800000,44.5538200000,497.4853000000,3.6245900000,MS,NA,NA,987.5050617332963,56.8644900000,9.3457033183,3.2152400000,0.7684800000,NA,0.06472981514285714,34.5086000000,NA,0.0320900000,1.4369500000,NA,19.5823700000,3.9077600000,NA,374.75742222134,36.0000000000,8.0988400000,NA,62.05397594187939,1,roots,2265.5435300000,0.0172618714,NA,0.5670600000,NA,0.0097500000,222.7690800000,735.2366800000,13.7488400000
NA,NA,0.0000000000,98887.4545900000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2659.0198600000,NA,NA,NA,NA,MS,113.3032600000,0.0000000000,NA,NA,NA,NA,NA,0.10192128116806722,NA,NA,6.9227500000,NA,NA,500.0000000000,NA,NA,16.9487900000,NA,37.0000000000,NA,NA,NA,1,grains,NA,0.0015862456,0.0015862456399999998,NA,0.2946800000,NA,NA,NA,NA
NA,NA,NA,NA,NA,178.0372600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.29256829542857143,NA,NA,NA,NA,NA,NA,NA,NA,398.4907910282574,37.0000000000,NA,NA,66.5127828186365,1,phloem,10239.8903400000,0.0024925216,NA,NA,NA,NA,NA,NA,NA
0.0586700000,3.2250600000,NA,NA,NA,37.2181500000,2.5227100000,0.0172900000,0.0585200000,13.1802800000,25.952995355115327,NA,0.5037800000,35.9643900000,504.4052300000,3.7975200000,MS,NA,NA,1001.2410774544444,56.8644900000,9.7940815652,3.3028400000,0.5738600000,NA,0.06664295857142856,34.8292700000,NA,0.0320900000,1.4569400000,NA,19.5823700000,3.1265000000,NA,385.833688977993,37.0000000000,8.3195100000,NA,59.102227162650365,1,roots,2332.5035500000,0.0173327273,NA,0.5670600000,NA,0.0097500000,179.8219300000,733.3778900000,13.0746000000
NA,NA,0.0000000000,103461.3876200000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2669.1975400000,NA,NA,NA,NA,MS,113.6015700000,0.0000000000,NA,NA,NA,NA,NA,0.10224278040756303,NA,NA,7.0434600000,NA,NA,500.0000000000,NA,NA,17.2443300000,NA,38.0000000000,NA,NA,NA,1,grains,NA,0.0015904220,0.0015904219799999998,NA,0.2984100000,NA,NA,NA,NA
NA,NA,NA,NA,NA,179.3355900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,NA,0.29609678485714286,NA,NA,NA,NA,NA,NA,NA,NA,403.315581962275,38.0000000000,NA,NA,67.00095363075529,1,phloem,10363.3874700000,0.0025106983,NA,NA,NA,NA,NA,NA,NA
0.0599800000,3.0506100000,NA,NA,NA,35.5309800000,2.3958000000,0.0189000000,0.0598400000,13.2306900000,24.872243723330353,NA,0.5038500000,42.2520600000,511.1630100000,3.8577000000,MS,NA,NA,1014.5142601964869,60.3874100000,9.9053154630,3.2508300000,0.6387900000,NA,0.0671473982857143,34.1288200000,NA,0.0318000000,1.4629100000,NA,20.7955600000,3.6558000000,NA,388.70016539313946,38.0000000000,8.1884900000,NA,56.41517118189937,1,roots,2350.1589400000,0.0173737159,NA,0.6021900000,NA,0.0097200000,211.2602900000,730.0658000000,12.5318800000
NA,NA,0.0000000000,107918.5916600000,0.0000000000,NA,NA,0.0000000000,NA,NA,NA,2679.1607200000,NA,NA,NA,NA,MS,113.8926600000,0.0000000000,NA,NA,NA,NA,NA,0.10255740784033612,NA,NA,6.8950400000,NA,NA,500.0000000000,NA,NA,16.8809500000,NA,39.0000000000,NA,NA,NA,1,grains,NA,0.0015944972,0.0015944972400000002,NA,0.2914500000,NA,NA,NA,NA
