mstruct_laminae,C_respired_shoot,Cont_WSC_DM_shoot,Cont_WSC_DM_laminae,NNI,senesced_mstruct,sum_N_g_shoot,shoot_roots_ratio,sum_respi_shoot,sum_N_g,NS_shoot,Cont_WSC_DM_roots,mstruct,axis,Tillers_Photosynthesis_An,C_respired_roots,Total_Photosynthesis,Tillers_Photosynthesis,N_content_mstruct,Total_Transpiration,N_content_mstruct_shoot,sum_dry_mass_shoot,dry_mass_phloem,shoot_roots_mstruct_ratio,Cont_WSC_DM_stem,N_content_roots,t,C_exudated,sum_C_g,N_content_mstruct_roots,sum_dry_mass_roots,N_content,plant,sum_dry_mass_stem,N_content_total_DM_shoot,C_N_ratio,N_content_shoot,C_N_ratio_shoot,NS,sum_NSC_g,NS_laminae,NS_roots,sum_respi_roots,sum_dry_mass_laminae,NS_stem,Cont_WSC_DM,sum_dry_mass,mstruct_stem,mstruct_shoot
NA,NA,NA,NA,NA,0.1598600000,NA,NA,39.2099700000,NA,NA,NA,2.2078800000,MS,NA,NA,NA,NA,NA,0.0158800000,NA,NA,NA,NA,NA,NA,297.0000000000,9.8481200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5075200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1614100000,NA,NA,39.5916900000,NA,NA,NA,2.2085600000,MS,NA,NA,NA,NA,NA,0.0137200000,NA,NA,NA,NA,NA,NA,298.0000000000,21.7413700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7115800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1614100000,NA,NA,40.9973400000,NA,NA,NA,2.2091100000,MS,NA,NA,NA,NA,NA,0.0137200000,NA,NA,NA,NA,NA,NA,299.0000000000,7.2078200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7634900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1630800000,NA,NA,44.3419000000,NA,NA,NA,2.2098400000,MS,NA,NA,NA,NA,NA,0.0249100000,NA,NA,NA,NA,NA,NA,300.0000000000,24.9600900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3864600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1630800000,NA,NA,43.5507800000,NA,NA,NA,2.2103500000,MS,NA,NA,NA,NA,NA,0.0249100000,NA,NA,NA,NA,NA,NA,301.0000000000,12.3830800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7857800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1643500000,NA,NA,33.5094200000,NA,NA,NA,2.2109100000,MS,NA,NA,NA,NA,NA,0.0059400000,NA,NA,NA,NA,NA,NA,302.0000000000,18.8269600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2609400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1643500000,NA,NA,31.5167600000,NA,NA,NA,2.2112400000,MS,NA,NA,NA,NA,NA,0.0059400000,NA,NA,NA,NA,NA,NA,303.0000000000,5.3319400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2087800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1653500000,NA,NA,27.6653500000,NA,NA,NA,2.2116900000,MS,NA,NA,NA,NA,NA,0.0017700000,NA,NA,NA,NA,NA,NA,304.0000000000,12.0257600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1067200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1653500000,NA,NA,28.4058400000,NA,NA,NA,2.2120500000,MS,NA,NA,NA,NA,NA,0.0017700000,NA,NA,NA,NA,NA,NA,305.0000000000,3.1350600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5135100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1664000000,NA,NA,28.5315800000,NA,NA,NA,2.2125100000,MS,NA,NA,NA,NA,NA,0.0032300000,NA,NA,NA,NA,NA,NA,306.0000000000,11.6733600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2727300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1664000000,NA,NA,27.3371800000,NA,NA,NA,2.2128100000,MS,NA,NA,NA,NA,NA,0.0032300000,NA,NA,NA,NA,NA,NA,307.0000000000,3.3120800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6631700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1672900000,NA,NA,25.0404200000,NA,NA,NA,2.2132100000,MS,NA,NA,NA,NA,NA,0.0010600000,NA,NA,NA,NA,NA,NA,308.0000000000,9.6009200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6094100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1672900000,NA,NA,24.6222100000,NA,NA,NA,2.2134900000,MS,NA,NA,NA,NA,NA,0.0010600000,NA,NA,NA,NA,NA,NA,309.0000000000,2.0233200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4267200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1681200000,NA,NA,23.5415700000,NA,NA,NA,2.2138600000,MS,NA,NA,NA,NA,NA,0.0005100000,NA,NA,NA,NA,NA,NA,310.0000000000,8.2003200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.3015500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1681200000,NA,NA,26.2727000000,NA,NA,NA,2.2142400000,MS,NA,NA,NA,NA,NA,0.0005100000,NA,NA,NA,NA,NA,NA,311.0000000000,1.9369800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7216500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1687300000,NA,NA,18.6401500000,NA,NA,NA,2.2145200000,MS,NA,NA,NA,NA,NA,0.0021400000,NA,NA,NA,NA,NA,NA,312.0000000000,6.0306600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3933800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1687300000,NA,NA,18.6358200000,NA,NA,NA,2.2147200000,MS,NA,NA,NA,NA,NA,0.0021400000,NA,NA,NA,NA,NA,NA,313.0000000000,1.5270900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3972300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1693600000,NA,NA,18.6962400000,NA,NA,NA,2.2150000000,MS,NA,NA,NA,NA,NA,0.0026400000,NA,NA,NA,NA,NA,NA,314.0000000000,6.1244500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4187000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1693600000,NA,NA,18.1446800000,NA,NA,NA,2.2151900000,MS,NA,NA,NA,NA,NA,0.0026400000,NA,NA,NA,NA,NA,NA,315.0000000000,1.5237500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1258800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1699900000,NA,NA,19.6240900000,NA,NA,NA,2.2154700000,MS,NA,NA,NA,NA,NA,0.0025900000,NA,NA,NA,NA,NA,NA,316.0000000000,6.3087200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4438000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1699900000,NA,NA,19.5096200000,NA,NA,NA,2.2157000000,MS,NA,NA,NA,NA,NA,0.0025900000,NA,NA,NA,NA,NA,NA,317.0000000000,1.8472600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6370500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1707300000,NA,NA,22.6553800000,NA,NA,NA,2.2160300000,MS,NA,NA,NA,NA,NA,0.0072700000,NA,NA,NA,NA,NA,NA,318.0000000000,9.5762200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9247100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1707300000,NA,NA,22.5726700000,NA,NA,NA,2.2162900000,MS,NA,NA,NA,NA,NA,0.0072700000,NA,NA,NA,NA,NA,NA,319.0000000000,5.7484100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9663300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1714400000,NA,NA,21.2765500000,NA,NA,NA,2.2166100000,MS,NA,NA,NA,NA,NA,0.0052500000,NA,NA,NA,NA,NA,NA,320.0000000000,10.6274500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7559200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1714400000,NA,NA,22.6028500000,NA,NA,NA,2.2168900000,MS,NA,NA,NA,NA,NA,0.0052500000,NA,NA,NA,NA,NA,NA,321.0000000000,4.9414700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4358700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1723600000,NA,NA,27.7670100000,NA,NA,NA,2.2173100000,MS,NA,NA,NA,NA,NA,0.0160000000,NA,NA,NA,NA,NA,NA,322.0000000000,15.2703200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6939700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1723600000,NA,NA,28.2122700000,NA,NA,NA,2.2176400000,MS,NA,NA,NA,NA,NA,0.0160000000,NA,NA,NA,NA,NA,NA,323.0000000000,10.5911100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9075400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1733900000,NA,NA,29.3888800000,NA,NA,NA,2.2181100000,MS,NA,NA,NA,NA,NA,0.0155200000,NA,NA,NA,NA,NA,NA,324.0000000000,18.9433000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1457500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1733900000,NA,NA,29.7758100000,NA,NA,NA,2.2184700000,MS,NA,NA,NA,NA,NA,0.0155200000,NA,NA,NA,NA,NA,NA,325.0000000000,10.2394700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3358500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1745100000,NA,NA,31.6340000000,NA,NA,NA,2.2189800000,MS,NA,NA,NA,NA,NA,0.0180600000,NA,NA,NA,NA,NA,NA,326.0000000000,19.9221000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5434300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1745100000,NA,NA,30.1279300000,NA,NA,NA,2.2193100000,MS,NA,NA,NA,NA,NA,0.0180600000,NA,NA,NA,NA,NA,NA,327.0000000000,10.5465700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7903300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1755900000,NA,NA,30.0663700000,NA,NA,NA,2.2198100000,MS,NA,NA,NA,NA,NA,0.0151600000,NA,NA,NA,NA,NA,NA,328.0000000000,18.8869600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4093600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1755900000,NA,NA,27.6558800000,NA,NA,NA,2.2200800000,MS,NA,NA,NA,NA,NA,0.0151600000,NA,NA,NA,NA,NA,NA,329.0000000000,8.4818200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2175800000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1763600000,NA,NA,22.6776000000,NA,NA,NA,2.2204400000,MS,NA,NA,NA,NA,NA,0.0061600000,NA,NA,NA,NA,NA,NA,330.0000000000,12.2895900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0299600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1763600000,NA,NA,22.3844300000,NA,NA,NA,2.2206900000,MS,NA,NA,NA,NA,NA,0.0061600000,NA,NA,NA,NA,NA,NA,331.0000000000,4.6294900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9011600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1770400000,NA,NA,20.1744900000,NA,NA,NA,2.2210100000,MS,NA,NA,NA,NA,NA,0.0031800000,NA,NA,NA,NA,NA,NA,332.0000000000,8.2392500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6601500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1770400000,NA,NA,19.9726000000,NA,NA,NA,2.2212400000,MS,NA,NA,NA,NA,NA,0.0031800000,NA,NA,NA,NA,NA,NA,333.0000000000,1.8946400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5693400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1777400000,NA,NA,20.4474600000,NA,NA,NA,2.2215600000,MS,NA,NA,NA,NA,NA,0.0034300000,NA,NA,NA,NA,NA,NA,334.0000000000,7.0415200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7201300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1777400000,NA,NA,20.4425400000,NA,NA,NA,2.2218100000,MS,NA,NA,NA,NA,NA,0.0034300000,NA,NA,NA,NA,NA,NA,335.0000000000,1.5965900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7243400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1785200000,NA,NA,22.7414800000,NA,NA,NA,2.2221700000,MS,NA,NA,NA,NA,NA,0.0007900000,NA,NA,NA,NA,NA,NA,336.0000000000,7.7362100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0509300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1785200000,NA,NA,22.8903600000,NA,NA,NA,2.2224400000,MS,NA,NA,NA,NA,NA,0.0007900000,NA,NA,NA,NA,NA,NA,337.0000000000,1.6565700000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1279500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1792300000,NA,NA,21.3830500000,NA,NA,NA,2.2227800000,MS,NA,NA,NA,NA,NA,0.0005400000,NA,NA,NA,NA,NA,NA,338.0000000000,7.0525300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7738000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1792300000,NA,NA,21.3133600000,NA,NA,NA,2.2230200000,MS,NA,NA,NA,NA,NA,0.0005400000,NA,NA,NA,NA,NA,NA,339.0000000000,1.5668400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7462900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1800100000,NA,NA,23.7299200000,NA,NA,NA,2.2233900000,MS,NA,NA,NA,NA,NA,0.0007800000,NA,NA,NA,NA,NA,NA,340.0000000000,7.9171200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0405600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1800100000,NA,NA,25.1628200000,NA,NA,NA,2.2237400000,MS,NA,NA,NA,NA,NA,0.0007800000,NA,NA,NA,NA,NA,NA,341.0000000000,2.2535300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0875600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1812100000,NA,NA,33.7934200000,NA,NA,NA,2.2243100000,MS,NA,NA,NA,NA,NA,0.0079700000,NA,NA,NA,NA,NA,NA,342.0000000000,15.3587900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8743700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1812100000,NA,NA,35.7312900000,NA,NA,NA,2.2248100000,MS,NA,NA,NA,NA,NA,0.0079700000,NA,NA,NA,NA,NA,NA,343.0000000000,7.4450600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9164700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1828500000,NA,NA,45.0305500000,NA,NA,NA,2.2255800000,MS,NA,NA,NA,NA,NA,0.0225400000,NA,NA,NA,NA,NA,NA,344.0000000000,25.5464800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9964200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1828500000,NA,NA,46.9500300000,NA,NA,NA,2.2262300000,MS,NA,NA,NA,NA,NA,0.0225400000,NA,NA,NA,NA,NA,NA,345.0000000000,13.2572600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4398600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1846900000,NA,NA,50.3137900000,NA,NA,NA,2.2271000000,MS,NA,NA,NA,NA,NA,0.0282300000,NA,NA,NA,NA,NA,NA,346.0000000000,30.4409200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3925700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1846900000,NA,NA,51.4298300000,NA,NA,NA,2.2278000000,MS,NA,NA,NA,NA,NA,0.0282300000,NA,NA,NA,NA,NA,NA,347.0000000000,13.8287400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6515500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1866100000,NA,NA,54.9545100000,NA,NA,NA,2.2287100000,MS,NA,NA,NA,NA,NA,0.0343300000,NA,NA,NA,NA,NA,NA,348.0000000000,32.8951900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1980100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1866100000,NA,NA,55.6185900000,NA,NA,NA,2.2294300000,MS,NA,NA,NA,NA,NA,0.0343300000,NA,NA,NA,NA,NA,NA,349.0000000000,15.7286900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1273200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1886000000,NA,NA,55.8746700000,NA,NA,NA,2.2303900000,MS,NA,NA,NA,NA,NA,0.0277700000,NA,NA,NA,NA,NA,NA,350.0000000000,32.1388000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4881100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1886000000,NA,NA,53.9118300000,NA,NA,NA,2.2310300000,MS,NA,NA,NA,NA,NA,0.0277700000,NA,NA,NA,NA,NA,NA,351.0000000000,10.2990100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8312500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1903500000,NA,NA,45.9048000000,NA,NA,NA,2.2318800000,MS,NA,NA,NA,NA,NA,0.0123400000,NA,NA,NA,NA,NA,NA,352.0000000000,23.8590900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6438300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1903500000,NA,NA,45.5592300000,NA,NA,NA,2.2325100000,MS,NA,NA,NA,NA,NA,0.0123400000,NA,NA,NA,NA,NA,NA,353.0000000000,5.7050500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3437500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1916800000,NA,NA,35.9687600000,NA,NA,NA,2.2331600000,MS,NA,NA,NA,NA,NA,0.0039800000,NA,NA,NA,NA,NA,NA,354.0000000000,15.6122600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3510200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1916800000,NA,NA,34.3330400000,NA,NA,NA,2.2335900000,MS,NA,NA,NA,NA,NA,0.0039800000,NA,NA,NA,NA,NA,NA,355.0000000000,3.1206300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5936200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1927800000,NA,NA,30.6533700000,NA,NA,NA,2.2341300000,MS,NA,NA,NA,NA,NA,0.0020700000,NA,NA,NA,NA,NA,NA,356.0000000000,11.6773200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3483600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1927800000,NA,NA,30.6049700000,NA,NA,NA,2.2345400000,MS,NA,NA,NA,NA,NA,0.0020700000,NA,NA,NA,NA,NA,NA,357.0000000000,1.9422100000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4036000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1938400000,NA,NA,29.7811600000,NA,NA,NA,2.2350600000,MS,NA,NA,NA,NA,NA,0.0016200000,NA,NA,NA,NA,NA,NA,358.0000000000,10.6845300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1654700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1938400000,NA,NA,27.3242300000,NA,NA,NA,2.2353700000,MS,NA,NA,NA,NA,NA,0.0016200000,NA,NA,NA,NA,NA,NA,359.0000000000,1.7408900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1200600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1944500000,NA,NA,19.3005600000,NA,NA,NA,2.2356700000,MS,NA,NA,NA,NA,NA,0.0005900000,NA,NA,NA,NA,NA,NA,360.0000000000,5.9105400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2078900000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1944500000,NA,NA,19.1860100000,NA,NA,NA,2.2358900000,MS,NA,NA,NA,NA,NA,0.0005900000,NA,NA,NA,NA,NA,NA,361.0000000000,1.3195500000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1537600000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1950300000,NA,NA,18.8092700000,NA,NA,NA,2.2361700000,MS,NA,NA,NA,NA,NA,0.0007700000,NA,NA,NA,NA,NA,NA,362.0000000000,5.7170800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1179200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1950300000,NA,NA,18.5670500000,NA,NA,NA,2.2363800000,MS,NA,NA,NA,NA,NA,0.0007700000,NA,NA,NA,NA,NA,NA,363.0000000000,1.3033600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0087100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1955600000,NA,NA,18.0691700000,NA,NA,NA,2.2366500000,MS,NA,NA,NA,NA,NA,0.0008700000,NA,NA,NA,NA,NA,NA,364.0000000000,5.3133200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8658500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1955600000,NA,NA,18.6860600000,NA,NA,NA,2.2368800000,MS,NA,NA,NA,NA,NA,0.0008700000,NA,NA,NA,NA,NA,NA,365.0000000000,1.6134600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3237500000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1962100000,NA,NA,21.7431500000,NA,NA,NA,2.2372100000,MS,NA,NA,NA,NA,NA,0.0071800000,NA,NA,NA,NA,NA,NA,366.0000000000,9.3504000000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4071200000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1962100000,NA,NA,22.6866600000,NA,NA,NA,2.2374900000,MS,NA,NA,NA,NA,NA,0.0071800000,NA,NA,NA,NA,NA,NA,367.0000000000,6.7148800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8639300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1971000000,NA,NA,28.2726000000,NA,NA,NA,2.2379300000,MS,NA,NA,NA,NA,NA,0.0144400000,NA,NA,NA,NA,NA,NA,368.0000000000,16.5663400000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4261000000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1971000000,NA,NA,29.6882700000,NA,NA,NA,2.2383300000,MS,NA,NA,NA,NA,NA,0.0144400000,NA,NA,NA,NA,NA,NA,369.0000000000,10.9163900000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0354700000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1982100000,NA,NA,33.9030000000,NA,NA,NA,2.2388800000,MS,NA,NA,NA,NA,NA,0.0193100000,NA,NA,NA,NA,NA,NA,370.0000000000,21.6150600000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3670400000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1982100000,NA,NA,35.7399000000,NA,NA,NA,2.2393800000,MS,NA,NA,NA,NA,NA,0.0193100000,NA,NA,NA,NA,NA,NA,371.0000000000,12.9154300000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1843100000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1996200000,NA,NA,42.3914200000,NA,NA,NA,2.2400900000,MS,NA,NA,NA,NA,NA,0.0288300000,NA,NA,NA,NA,NA,NA,372.0000000000,27.4009200000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6788300000,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.1996200000,NA,NA,42.7149000000,NA,NA,NA,2.2406400000,MS,NA,NA,NA,NA,NA,0.0288300000,NA,NA,NA,NA,NA,NA,373.0000000000,15.7789800000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8098700000,NA,NA,NA,NA,NA,NA
