t,plant,axis,C_exudated,GA,SAM_height,SAM_temperature,Total_Transpiration,cohort,delta_teq,delta_teq_roots,height_canopy,minerals_plant,mstruct,nb_leaves,senesced_mstruct,status,sum_TT,sum_respi_roots,sum_respi_shoot,teq_since_primordium
828,1,MS,0.00371,True,0,22.19167,0.01006,1,18983.62646,18983.62646,0.70000,0.10703,2.10839,12,1.87587,reproductive,672.40756,0.00283,31.75254,4841334.44761
829,1,MS,0.00523,True,0,22.19167,0.01006,1,18983.62646,18983.62646,0.70000,0.10703,2.10839,12,1.87587,reproductive,672.40756,0.00301,36.96931,4841334.44761
830,1,MS,0.00614,True,0,22.65000,0.00912,1,19595.96392,19595.96392,0.70000,0.10703,2.09782,12,1.88644,reproductive,675.12922,0.00338,41.01762,4860930.41153
831,1,MS,0.00642,True,0,22.65000,0.00912,1,19595.96392,19595.96392,0.70000,0.10703,2.09782,12,1.88644,reproductive,675.12922,0.00365,41.66772,4860930.41153
832,1,MS,0.00673,True,0,21.39167,0.00601,1,17893.99450,17893.99450,0.70000,0.10703,2.08109,12,1.90318,reproductive,677.61450,0.00372,39.51513,4878824.40603
833,1,MS,0.00657,True,0,21.39167,0.00601,1,17893.99450,17893.99450,0.70000,0.10703,2.08109,12,1.90318,reproductive,677.61450,0.00372,36.24672,4878824.40603
834,1,MS,0.00578,True,0,18.58333,0.00243,1,14101.75694,14101.75694,0.70000,0.10703,2.07535,12,1.90891,reproductive,679.57308,0.00364,30.56025,4892926.16297
835,1,MS,0.00381,True,0,18.58333,0.00243,1,14101.75694,14101.75694,0.70000,0.10703,2.07535,12,1.90891,reproductive,679.57308,0.00356,23.63631,4892926.16297
836,1,MS,0.00298,True,0,14.27500,0.00053,1,9194.11284,9194.11284,0.70000,0.10703,2.07161,12,1.91265,reproductive,680.85004,0.00304,16.95309,4902120.27582
837,1,MS,0.00233,True,0,14.27500,0.00053,1,9194.11284,9194.11284,0.70000,0.10703,2.07161,12,1.91265,reproductive,680.85004,0.00288,14.01780,4902120.27582
838,1,MS,0.00168,True,0,13.22500,0.00033,1,8223.02513,8223.02513,0.70000,0.10703,2.06828,12,1.91599,reproductive,681.99213,0.00292,12.12770,4910343.30095
839,1,MS,0.00120,True,0,13.22500,0.00033,1,8223.02513,8223.02513,0.70000,0.10703,2.06828,12,1.91599,reproductive,681.99213,0.00290,10.40230,4910343.30095
840,1,MS,0.00090,True,0,12.94167,0.00021,1,7976.07463,7976.07463,0.70000,0.10703,2.06504,12,1.91922,reproductive,683.09991,0.00283,8.98310,4918319.37558
841,1,MS,0.00069,True,0,12.94167,0.00021,1,7976.07463,7976.07463,0.70000,0.10703,2.06504,12,1.91922,reproductive,683.09991,0.00276,7.86883,4918319.37558
842,1,MS,0.00053,True,0,13.05000,0.00012,1,8069.75087,8069.75087,0.70000,0.10703,2.06176,12,1.92250,reproductive,684.22071,0.00277,7.16135,4926389.12646
843,1,MS,0.00042,True,0,13.05000,0.00012,1,8069.75087,8069.75087,0.70000,0.10703,2.06176,12,1.92250,reproductive,684.22071,0.00269,6.32504,4926389.12646
844,1,MS,0.00034,True,0,12.62500,0.00015,1,7707.50175,7707.50175,0.70000,0.10703,2.05864,12,1.92562,reproductive,685.29120,0.00263,5.71881,4934096.62821
845,1,MS,0.00028,True,0,12.62500,0.00015,1,7707.50175,7707.50175,0.70000,0.10703,2.05864,12,1.92562,reproductive,685.29120,0.00253,5.12831,4934096.62821
846,1,MS,0.00024,True,0,15.69167,0.00135,1,10646.82486,10646.82486,0.70000,0.10703,2.05124,12,1.93303,reproductive,686.76992,0.00295,6.44467,4944743.45307
847,1,MS,0.00029,True,0,15.69167,0.00135,1,10646.82486,10646.82486,0.70000,0.10703,2.05124,12,1.93303,reproductive,686.76992,0.00333,8.17934,4944743.45307
848,1,MS,0.00049,True,0,20.34167,0.00568,1,16452.66716,16452.66716,0.70000,0.10703,2.03894,12,1.94533,reproductive,689.05502,0.00353,11.69919,4961196.12023
849,1,MS,0.00102,True,0,20.34167,0.00568,1,16452.66716,16452.66716,0.70000,0.10703,2.03894,12,1.94533,reproductive,689.05502,0.00350,16.42599,4961196.12023
850,1,MS,0.00165,True,0,21.22500,0.00628,1,17665.20634,17665.20634,0.70000,0.10703,2.02574,12,1.95853,reproductive,691.50852,0.00351,20.76866,4978861.32657
851,1,MS,0.00208,True,0,21.22500,0.00628,1,17665.20634,17665.20634,0.70000,0.10703,2.02574,12,1.95853,reproductive,691.50852,0.00362,24.11574,4978861.32657
852,1,MS,0.00247,True,0,21.11667,0.00501,1,17516.36509,17516.36509,0.70000,0.10703,2.01635,12,1.96791,reproductive,693.94135,0.00344,24.64183,4996377.69166
853,1,MS,0.00237,True,0,21.11667,0.00501,1,17516.36509,17516.36509,0.70000,0.10703,2.01635,12,1.96791,reproductive,693.94135,0.00355,24.95014,4996377.69166
854,1,MS,0.00230,True,0,21.10000,0.00395,1,17493.46099,17493.46099,0.70000,0.10703,2.00699,12,1.97727,reproductive,696.37099,0.00344,23.82196,5013871.15265
855,1,MS,0.00216,True,0,21.10000,0.00395,1,17493.46099,17493.46099,0.70000,0.10703,2.00699,12,1.97727,reproductive,696.37099,0.00332,22.25724,5013871.15265
856,1,MS,0.00189,True,0,19.70000,0.00165,1,15580.44336,15580.44336,0.70000,0.10703,2.00072,12,1.98355,reproductive,698.53494,0.00319,19.85389,5029451.59601
857,1,MS,0.00138,True,0,19.70000,0.00165,1,15580.44336,15580.44336,0.70000,0.10703,2.00072,12,1.98355,reproductive,698.53494,0.00310,16.81925,5029451.59601
858,1,MS,0.00109,True,0,17.93333,0.00070,1,13272.88866,13272.88866,0.70000,0.10703,1.99537,12,1.98889,reproductive,700.37840,0.00285,13.80666,5042724.48467
859,1,MS,0.00082,True,0,17.93333,0.00070,1,13272.88866,13272.88866,0.70000,0.10703,1.99537,12,1.98889,reproductive,700.37840,0.00277,11.90079,5042724.48467
860,1,MS,0.00060,True,0,17.71667,0.00034,1,13002.73924,13002.73924,0.70000,0.10703,1.98410,12,2.00016,reproductive,702.18434,0.00273,10.39247,5055727.22391
861,1,MS,0.00042,True,0,17.71667,0.00034,1,13002.73924,13002.73924,0.70000,0.10703,1.98410,12,2.00016,reproductive,702.18434,0.00271,9.01667,5055727.22391
862,1,MS,0.00031,True,0,17.70000,0.00031,1,12982.09251,12982.09251,0.70000,0.10703,1.98022,12,2.00404,reproductive,703.98741,0.00261,7.81019,5068709.31642
863,1,MS,0.00024,True,0,17.70000,0.00031,1,12982.09251,12982.09251,0.70000,0.10703,1.98022,12,2.00404,reproductive,703.98741,0.00250,6.83670,5068709.31642
864,1,MS,0.00019,True,0,17.26667,0.00017,1,12452.21646,12452.21646,0.70000,0.10703,1.97289,12,2.01137,reproductive,705.71688,0.00243,6.10307,5081161.53288
865,1,MS,0.00015,True,0,17.26667,0.00017,1,12452.21646,12452.21646,0.70000,0.10703,1.97289,12,2.01137,reproductive,705.71688,0.00236,5.47105,5081161.53288
866,1,MS,0.00012,True,0,17.17500,0.00014,1,12341.87955,12341.87955,0.70000,0.10703,1.96872,12,2.01555,reproductive,707.43103,0.00230,4.97862,5093503.41242
867,1,MS,0.00010,True,0,17.17500,0.00014,1,12341.87955,12341.87955,0.70000,0.10703,1.96872,12,2.01555,reproductive,707.43103,0.00225,4.54174,5093503.41242
868,1,MS,0.00008,True,0,17.21667,0.00013,1,12391.95540,12391.95540,0.70000,0.10703,1.95950,12,2.02476,reproductive,709.15213,0.00220,4.18446,5105895.36783
869,1,MS,0.00006,True,0,17.21667,0.00013,1,12391.95540,12391.95540,0.70000,0.10703,1.95950,12,2.02476,reproductive,709.15213,0.00214,3.84482,5105895.36783
870,1,MS,0.00006,True,0,17.25833,0.00036,1,12442.16010,12442.16010,0.70000,0.10703,1.95025,12,2.03401,reproductive,710.88021,0.00210,3.86269,5118337.52792
871,1,MS,0.00007,True,0,17.25833,0.00036,1,12442.16010,12442.16010,0.70000,0.10703,1.95025,12,2.03401,reproductive,710.88021,0.00211,4.20920,5118337.52792
872,1,MS,0.00010,True,0,19.07500,0.00126,1,14745.29817,14745.29817,0.70000,0.10703,1.94241,12,2.04185,reproductive,712.92817,0.00214,5.34399,5133082.82610
873,1,MS,0.00018,True,0,19.07500,0.00126,1,14745.29817,14745.29817,0.70000,0.10703,1.94241,12,2.04185,reproductive,712.92817,0.00216,7.16901,5133082.82610
874,1,MS,0.00035,True,0,20.98333,0.00382,1,17333.11340,17333.11340,0.70000,0.10703,1.93264,12,2.05163,reproductive,715.33555,0.00219,10.34504,5150415.93950
875,1,MS,0.00094,True,0,20.98333,0.00382,1,17333.11340,17333.11340,0.70000,0.10703,1.93264,12,2.05163,reproductive,715.33555,0.00185,12.59831,5150415.93950
876,1,MS,0.00159,True,0,17.48333,0.00383,1,12715.46659,12715.46659,0.70000,0.10703,1.92714,12,2.05712,reproductive,717.10158,0.00192,16.04585,5163131.40608
877,1,MS,0.00198,True,0,17.48333,0.00383,1,12715.46659,12715.46659,0.70000,0.10703,1.92714,12,2.05712,reproductive,717.10158,0.00200,18.25569,5163131.40608
878,1,MS,0.00224,True,0,19.71667,0.00762,1,15602.93486,15602.93486,0.70000,0.10703,1.92041,12,2.06386,reproductive,719.26866,0.00221,21.78695,5178734.34094
879,1,MS,0.00264,True,0,19.71667,0.00762,1,15602.93486,15602.93486,0.70000,0.10703,1.92041,12,2.06386,reproductive,719.26866,0.00235,24.47990,5178734.34094
880,1,MS,0.00309,True,0,19.73333,0.00662,1,15625.43647,15625.43647,0.70000,0.10703,1.91367,12,2.07060,reproductive,721.43886,0.00238,25.32947,5194359.77741
881,1,MS,0.00341,True,0,19.73333,0.00662,1,15625.43647,15625.43647,0.70000,0.10703,1.91367,12,2.07060,reproductive,721.43886,0.00238,24.90890,5194359.77741
882,1,MS,0.00334,True,0,16.98333,0.00255,1,12113.20598,12113.20598,0.70000,0.10703,1.89949,12,2.08477,reproductive,723.12125,0.00232,21.86292,5206472.98339
883,1,MS,0.00242,True,0,16.98333,0.00255,1,12113.20598,12113.20598,0.70000,0.10703,1.89949,12,2.08477,reproductive,723.12125,0.00228,17.48383,5206472.98339
884,1,MS,0.00175,True,0,14.96667,0.00183,1,9882.79752,9882.79752,0.70000,0.10703,1.89352,12,2.09074,reproductive,724.49386,0.00224,14.17736,5216355.78091
885,1,MS,0.00126,True,0,14.96667,0.00183,1,9882.79752,9882.79752,0.70000,0.10703,1.89352,12,2.09074,reproductive,724.49386,0.00217,11.48989,5216355.78091
886,1,MS,0.00101,True,0,12.20833,0.00098,1,7365.87880,7365.87880,0.70000,0.10703,1.89014,12,2.09412,reproductive,725.51690,0.00201,9.11263,5223721.65971
887,1,MS,0.00083,True,0,12.20833,0.00098,1,7365.87880,7365.87880,0.70000,0.10703,1.89014,12,2.09412,reproductive,725.51690,0.00193,7.76868,5223721.65971
888,1,MS,0.00072,True,0,9.50000,0.00047,1,5450.31219,5450.31219,0.70000,0.10703,1.88800,12,2.09627,reproductive,726.27388,0.00182,6.45660,5229171.97189
889,1,MS,0.00057,True,0,9.50000,0.00047,1,5450.31219,5450.31219,0.70000,0.10703,1.88800,12,2.09627,reproductive,726.27388,0.00185,6.05154,5229171.97189
890,1,MS,0.00042,True,0,11.16667,0.00086,1,6568.47707,6568.47707,0.70000,0.10703,1.88498,12,2.09928,reproductive,727.18617,0.00192,5.67668,5235740.44896
891,1,MS,0.00033,True,0,11.16667,0.00086,1,6568.47707,6568.47707,0.70000,0.10703,1.88498,12,2.09928,reproductive,727.18617,0.00188,4.99389,5235740.44896
892,1,MS,0.00029,True,0,9.35000,0.00049,1,5358.57091,5358.57091,0.70000,0.10703,1.88097,12,2.10329,reproductive,727.93042,0.00177,4.25209,5241099.01987
893,1,MS,0.00024,True,0,9.35000,0.00049,1,5358.57091,5358.57091,0.70000,0.10703,1.88097,12,2.10329,reproductive,727.93042,0.00182,4.16115,5241099.01987
894,1,MS,0.00019,True,0,14.50000,0.00207,1,9413.83809,9413.83809,0.70000,0.10703,1.87669,12,2.10758,reproductive,729.23790,0.00210,5.21496,5250512.85796
895,1,MS,0.00023,True,0,14.50000,0.00207,1,9413.83809,9413.83809,0.70000,0.10703,1.87669,12,2.10758,reproductive,729.23790,0.00231,6.63558,5250512.85796
896,1,MS,0.00038,True,0,19.56667,0.00632,1,15400.88861,15400.88861,0.70000,0.10703,1.86866,12,2.11560,reproductive,731.37691,0.00250,9.89250,5265913.74657
897,1,MS,0.00073,True,0,19.56667,0.00632,1,15400.88861,15400.88861,0.70000,0.10703,1.86866,12,2.11560,reproductive,731.37691,0.00263,14.50712,5265913.74657
898,1,MS,0.00124,True,0,22.48333,0.01010,1,19374.68087,19374.68087,0.70000,0.10703,1.86035,12,2.12391,reproductive,734.06784,0.00274,20.24208,5285288.42743
899,1,MS,0.00192,True,0,22.48333,0.01010,1,19374.68087,19374.68087,0.70000,0.10703,1.86035,12,2.12391,reproductive,734.06784,0.00279,25.40054,5285288.42743
900,1,MS,0.00254,True,0,23.70000,0.01053,1,20938.61853,20938.61853,0.70000,0.10703,1.84696,12,2.13731,reproductive,736.97598,0.00292,30.43439,5306227.04596
901,1,MS,0.00289,True,0,23.70000,0.01053,1,20938.61853,20938.61853,0.70000,0.10703,1.84696,12,2.13731,reproductive,736.97598,0.00312,34.05641,5306227.04596
902,1,MS,0.00311,True,0,24.97500,0.00949,1,22387.83488,22387.83488,0.70000,0.10703,1.83319,12,2.15107,reproductive,740.08540,0.00325,36.06445,5328614.88084
903,1,MS,0.00320,True,0,24.97500,0.00949,1,22387.83488,22387.83488,0.70000,0.10703,1.83319,12,2.15107,reproductive,740.08540,0.00327,35.65525,5328614.88084
904,1,MS,0.00319,True,0,23.45833,0.00596,1,20639.00312,20639.00312,0.70000,0.10703,1.81424,12,2.17002,reproductive,742.95193,0.00318,32.99065,5349253.88395
905,1,MS,0.00277,True,0,23.45833,0.00596,1,20639.00312,20639.00312,0.70000,0.10703,1.81424,12,2.17002,reproductive,742.95193,0.00313,29.55482,5349253.88395
906,1,MS,0.00233,True,0,20.95000,0.00209,1,17287.29844,17287.29844,0.70000,0.10703,1.80921,12,2.17505,reproductive,745.35294,0.00292,24.17820,5366541.18239
907,1,MS,0.00191,True,0,20.95000,0.00209,1,17287.29844,17287.29844,0.70000,0.10703,1.80921,12,2.17505,reproductive,745.35294,0.00241,17.06283,5366541.18239
908,1,MS,0.00159,True,0,14.41667,0.00052,1,9331.97541,9331.97541,0.70000,0.10703,1.80650,12,2.17776,reproductive,746.64905,0.00221,13.30596,5375873.15780
909,1,MS,0.00119,True,0,14.41667,0.00052,1,9331.97541,9331.97541,0.70000,0.10703,1.80650,12,2.17776,reproductive,746.64905,0.00215,11.08193,5375873.15780
910,1,MS,0.00090,True,0,12.91667,0.00036,1,7954.58764,7954.58764,0.70000,0.10703,1.80367,12,2.18060,reproductive,747.75385,0.00208,9.26156,5383827.74543
911,1,MS,0.00071,True,0,12.91667,0.00036,1,7954.58764,7954.58764,0.70000,0.10703,1.80367,12,2.18060,reproductive,747.75385,0.00201,7.88144,5383827.74543
912,1,MS,0.00056,True,0,11.74167,0.00026,1,6998.80388,6998.80388,0.70000,0.10703,1.80118,12,2.18309,reproductive,748.72591,0.00197,6.89859,5390826.54931
913,1,MS,0.00046,True,0,11.74167,0.00026,1,6998.80388,6998.80388,0.70000,0.10703,1.80118,12,2.18309,reproductive,748.72591,0.00190,5.98279,5390826.54931
914,1,MS,0.00038,True,0,10.85000,0.00017,1,6341.54983,6341.54983,0.70000,0.10703,1.79892,12,2.18534,reproductive,749.60668,0.00188,5.40839,5397168.09914
915,1,MS,0.00031,True,0,10.85000,0.00017,1,6341.54983,6341.54983,0.70000,0.10703,1.79892,12,2.18534,reproductive,749.60668,0.00183,4.80121,5397168.09914
916,1,MS,0.00027,True,0,9.91667,0.00015,1,5712.61246,5712.61246,0.70000,0.10703,1.79653,12,2.18773,reproductive,750.40010,0.00179,4.33724,5402880.71160
917,1,MS,0.00021,True,0,9.91667,0.00015,1,5712.61246,5712.61246,0.70000,0.10703,1.79653,12,2.18773,reproductive,750.40010,0.00184,4.15003,5402880.71160
918,1,MS,0.00017,True,0,15.63333,0.00163,1,10583.75954,10583.75954,0.70000,0.10703,1.79140,12,2.19286,reproductive,751.87007,0.00218,5.43497,5413464.47114
919,1,MS,0.00020,True,0,15.63333,0.00163,1,10583.75954,10583.75954,0.70000,0.10703,1.79140,12,2.19286,reproductive,751.87007,0.00243,7.06336,5413464.47114
920,1,MS,0.00033,True,0,21.06667,0.00567,1,17447.64999,17447.64999,0.70000,0.10703,1.77858,12,2.20568,reproductive,754.29335,0.00262,10.44095,5430912.12113
921,1,MS,0.00061,True,0,21.06667,0.00567,1,17447.64999,17447.64999,0.70000,0.10703,1.77858,12,2.20568,reproductive,754.29335,0.00270,14.68625,5430912.12113
922,1,MS,0.00092,True,0,24.59167,0.00930,1,21978.75639,21978.75639,0.70000,0.10703,1.76780,12,2.21646,reproductive,757.34596,0.00291,20.62554,5452890.87752
923,1,MS,0.00125,True,0,24.59167,0.00930,1,21978.75639,21978.75639,0.70000,0.10703,1.76780,12,2.21646,reproductive,757.34596,0.00303,25.55442,5452890.87752
924,1,MS,0.00162,True,0,26.30000,0.01052,1,23574.53449,23574.53449,0.70000,0.10703,1.75780,12,2.22646,reproductive,760.62020,0.00302,29.25996,5476465.41201
925,1,MS,0.00184,True,0,26.30000,0.01052,1,23574.53449,23574.53449,0.70000,0.10703,1.75780,12,2.22646,reproductive,760.62020,0.00306,31.89512,5476465.41201
926,1,MS,0.00190,True,0,27.41667,0.00889,1,24240.32543,24240.32543,0.70000,0.10703,1.75003,12,2.23423,reproductive,763.98691,0.00314,33.44226,5500705.73744
927,1,MS,0.00181,True,0,27.41667,0.00889,1,24240.32543,24240.32543,0.70000,0.10703,1.75003,12,2.23423,reproductive,763.98691,0.00308,32.36242,5500705.73744
928,1,MS,0.00173,True,0,26.50833,0.00719,1,23724.04031,23724.04031,0.70000,0.10703,1.74323,12,2.24104,reproductive,767.28191,0.00297,30.19123,5524429.77775
929,1,MS,0.00157,True,0,26.50833,0.00719,1,23724.04031,23724.04031,0.70000,0.10703,1.74323,12,2.24104,reproductive,767.28191,0.00278,26.86639,5524429.77775
930,1,MS,0.00147,True,0,21.85833,0.00154,1,18531.97402,18531.97402,0.70000,0.10703,1.73400,12,2.25026,reproductive,769.85580,0.00240,20.93510,5542961.75177
931,1,MS,0.00112,True,0,21.85833,0.00154,1,18531.97402,18531.97402,0.70000,0.10703,1.73400,12,2.25026,reproductive,769.85580,0.00210,15.32978,5542961.75177
932,1,MS,0.00086,True,0,17.05000,0.00053,1,12192.43072,12192.43072,0.70000,0.10703,1.73052,12,2.25374,reproductive,771.54919,0.00198,12.09725,5555154.18250
933,1,MS,0.00063,True,0,17.05000,0.00053,1,12192.43072,12192.43072,0.70000,0.10703,1.73052,12,2.25374,reproductive,771.54919,0.00192,9.99205,5555154.18250
934,1,MS,0.00042,True,0,17.39167,0.00078,1,12603.67417,12603.67417,0.70000,0.10703,1.72609,12,2.25817,reproductive,773.29970,0.00197,8.93728,5567757.85667
935,1,MS,0.00031,True,0,17.39167,0.00078,1,12603.67417,12603.67417,0.70000,0.10703,1.72609,12,2.25817,reproductive,773.29970,0.00191,7.49927,5567757.85667
936,1,MS,0.00024,True,0,16.65000,0.00042,1,11722.18376,11722.18376,0.70000,0.10703,1.72197,12,2.26229,reproductive,774.92778,0.00187,6.55989,5579480.04043
937,1,MS,0.00018,True,0,16.65000,0.00042,1,11722.18376,11722.18376,0.70000,0.10703,1.72197,12,2.26229,reproductive,774.92778,0.00181,5.73200,5579480.04043
938,1,MS,0.00015,True,0,16.30000,0.00044,1,11320.93591,11320.93591,0.70000,0.10703,1.71729,12,2.26697,reproductive,776.50014,0.00179,5.19450,5590800.97633
939,1,MS,0.00011,True,0,16.30000,0.00044,1,11320.93591,11320.93591,0.70000,0.10703,1.71729,12,2.26697,reproductive,776.50014,0.00177,4.69580,5590800.97633
940,1,MS,0.00010,True,0,16.40833,0.00036,1,11444.09784,11444.09784,0.70000,0.10703,1.70952,12,2.27474,reproductive,778.08959,0.00173,4.32291,5602245.07418
941,1,MS,0.00008,True,0,16.40833,0.00036,1,11444.09784,11444.09784,0.70000,0.10703,1.70952,12,2.27474,reproductive,778.08959,0.00170,3.86809,5602245.07418
942,1,MS,0.00006,True,0,16.79167,0.00058,1,11887.32188,11887.32188,0.70000,0.10703,1.70466,12,2.27960,reproductive,779.74061,0.00170,3.77786,5614132.39606
943,1,MS,0.00006,True,0,16.79167,0.00058,1,11887.32188,11887.32188,0.70000,0.10703,1.70466,12,2.27960,reproductive,779.74061,0.00169,3.72557,5614132.39606
944,1,MS,0.00006,True,0,17.85833,0.00088,1,13179.01235,13179.01235,0.70000,0.10703,1.69189,12,2.29237,reproductive,781.57103,0.00169,4.13131,5627311.40841
945,1,MS,0.00008,True,0,17.85833,0.00088,1,13179.01235,13179.01235,0.70000,0.10703,1.69189,12,2.29237,reproductive,781.57103,0.00171,4.79304,5627311.40841
946,1,MS,0.00012,True,0,19.09167,0.00213,1,14767.33694,14767.33694,0.70000,0.10703,1.68441,12,2.29985,reproductive,783.62205,0.00169,5.92219,5642078.74535
947,1,MS,0.00022,True,0,19.09167,0.00213,1,14767.33694,14767.33694,0.70000,0.10703,1.68441,12,2.29985,reproductive,783.62205,0.00166,7.51119,5642078.74535
948,1,MS,0.00037,True,0,18.67500,0.00286,1,14220.72646,14220.72646,0.70000,0.10703,1.67608,12,2.30818,reproductive,785.59715,0.00163,9.33049,5656299.47181
949,1,MS,0.00056,True,0,18.67500,0.00286,1,14220.72646,14220.72646,0.70000,0.10703,1.67608,12,2.30818,reproductive,785.59715,0.00163,11.48265,5656299.47181
950,1,MS,0.00070,True,0,18.80833,0.00227,1,14394.62413,14394.62413,0.70000,0.10703,1.66975,12,2.31452,reproductive,787.59640,0.00163,12.47588,5670694.09594
951,1,MS,0.00072,True,0,18.80833,0.00227,1,14394.62413,14394.62413,0.70000,0.10703,1.66975,12,2.31452,reproductive,787.59640,0.00162,12.41774,5670694.09594
952,1,MS,0.00069,True,0,17.90833,0.00139,1,13241.55430,13241.55430,0.70000,0.10703,1.66563,12,2.31863,reproductive,789.43551,0.00160,11.65537,5683935.65024
953,1,MS,0.00061,True,0,17.90833,0.00139,1,13241.55430,13241.55430,0.70000,0.10703,1.66563,12,2.31863,reproductive,789.43551,0.00155,10.24069,5683935.65024
954,1,MS,0.00052,True,0,15.72500,0.00043,1,10682.98669,10682.98669,0.70000,0.10703,1.66231,12,2.32195,reproductive,790.91926,0.00151,8.81607,5694618.63692
955,1,MS,0.00039,True,0,15.72500,0.00043,1,10682.98669,10682.98669,0.70000,0.10703,1.66231,12,2.32195,reproductive,790.91926,0.00149,7.47503,5694618.63692
956,1,MS,0.00029,True,0,14.92500,0.00023,1,9840.19885,9840.19885,0.70000,0.10703,1.65926,12,2.32500,reproductive,792.28595,0.00148,6.45567,5704458.83578
957,1,MS,0.00023,True,0,14.92500,0.00023,1,9840.19885,9840.19885,0.70000,0.10703,1.65926,12,2.32500,reproductive,792.28595,0.00144,5.48539,5704458.83578
958,1,MS,0.00018,True,0,13.77500,0.00014,1,8720.60491,8720.60491,0.70000,0.10703,1.65472,12,2.32955,reproductive,793.49714,0.00142,4.83555,5713179.44069
959,1,MS,0.00014,True,0,13.77500,0.00014,1,8720.60491,8720.60491,0.70000,0.10703,1.65472,12,2.32955,reproductive,793.49714,0.00141,4.33695,5713179.44069
960,1,MS,0.00011,True,0,14.00833,0.00013,1,8939.04877,8939.04877,0.70000,0.10703,1.65077,12,2.33349,reproductive,794.73868,0.00141,3.95272,5722118.48946
961,1,MS,0.00009,True,0,14.00833,0.00013,1,8939.04877,8939.04877,0.70000,0.10703,1.65077,12,2.33349,reproductive,794.73868,0.00140,3.57927,5722118.48946
962,1,MS,0.00007,True,0,13.96667,0.00011,1,8899.71747,8899.71747,0.70000,0.10703,1.64628,12,2.33798,reproductive,795.97475,0.00138,3.27288,5731018.20693
963,1,MS,0.00006,True,0,13.96667,0.00011,1,8899.71747,8899.71747,0.70000,0.10703,1.64628,12,2.33798,reproductive,795.97475,0.00138,3.02328,5731018.20693
964,1,MS,0.00005,True,0,14.41667,0.00009,1,9331.97541,9331.97541,0.70000,0.10703,1.64158,12,2.34268,reproductive,797.27086,0.00137,2.82894,5740350.18233
965,1,MS,0.00004,True,0,14.41667,0.00009,1,9331.97541,9331.97541,0.70000,0.10703,1.64158,12,2.34268,reproductive,797.27086,0.00136,2.62133,5740350.18233
966,1,MS,0.00004,True,0,15.20000,0.00029,1,10123.98649,10123.98649,0.70000,0.10703,1.63434,12,2.34992,reproductive,798.67697,0.00137,2.70442,5750474.16882
967,1,MS,0.00004,True,0,15.20000,0.00029,1,10123.98649,10123.98649,0.70000,0.10703,1.63434,12,2.34992,reproductive,798.67697,0.00138,2.94364,5750474.16882
968,1,MS,0.00006,True,0,17.30833,0.00148,1,12502.57500,12502.57500,0.70000,0.10703,1.62887,12,2.35539,reproductive,800.41344,0.00140,3.93974,5762976.74383
969,1,MS,0.00012,True,0,17.30833,0.00148,1,12502.57500,12502.57500,0.70000,0.10703,1.62887,12,2.35539,reproductive,800.41344,0.00147,5.99117,5762976.74383
970,1,MS,0.00022,True,0,21.65833,0.00400,1,18259.17462,18259.17462,0.70000,0.10703,1.62208,12,2.36218,reproductive,802.94943,0.00151,9.08261,5781235.91844
971,1,MS,0.00039,True,0,21.65833,0.00400,1,18259.17462,18259.17462,0.70000,0.10703,1.62208,12,2.36218,reproductive,802.94943,0.00155,12.65208,5781235.91844
972,1,MS,0.00057,True,0,24.80000,0.00677,1,22204.27485,22204.27485,0.70000,0.10703,1.61384,12,2.37042,reproductive,806.03336,0.00162,17.07274,5803440.19329
973,1,MS,0.00075,True,0,24.80000,0.00677,1,22204.27485,22204.27485,0.70000,0.10703,1.61384,12,2.37042,reproductive,806.03336,0.00167,20.59281,5803440.19329
974,1,MS,0.00089,True,0,26.16667,0.00689,1,23473.14319,23473.14319,0.70000,0.10703,1.60508,12,2.37919,reproductive,809.29352,0.00170,22.23144,5826913.33649
975,1,MS,0.00095,True,0,26.16667,0.00689,1,23473.14319,23473.14319,0.70000,0.10703,1.60508,12,2.37919,reproductive,809.29352,0.00171,22.64002,5826913.33649
976,1,MS,0.00099,True,0,24.81667,0.00528,1,22221.99309,22221.99309,0.70000,0.10703,1.58183,12,2.40243,reproductive,812.37991,0.00168,21.48351,5849135.32957
977,1,MS,0.00098,True,0,24.81667,0.00528,1,22221.99309,22221.99309,0.70000,0.10703,1.58183,12,2.40243,reproductive,812.37991,0.00162,19.27838,5849135.32957
978,1,MS,0.00087,True,0,21.49167,0.00255,1,18031.09170,18031.09170,0.70000,0.10703,1.57584,12,2.40843,reproductive,814.88423,0.00158,16.41040,5867166.42127
979,1,MS,0.00069,True,0,21.49167,0.00255,1,18031.09170,18031.09170,0.70000,0.10703,1.57584,12,2.40843,reproductive,814.88423,0.00148,12.35143,5867166.42127
980,1,MS,0.00058,True,0,15.91667,0.00058,1,10892.67014,10892.67014,0.70000,0.10703,1.57294,12,2.41132,reproductive,816.39710,0.00140,9.55916,5878059.09141
981,1,MS,0.00046,True,0,15.91667,0.00058,1,10892.67014,10892.67014,0.70000,0.10703,1.57294,12,2.41132,reproductive,816.39710,0.00137,7.81695,5878059.09141
982,1,MS,0.00034,True,0,14.45000,0.00040,1,9364.65224,9364.65224,0.70000,0.10703,1.57045,12,2.41381,reproductive,817.69774,0.00137,6.78075,5887423.74364
